prediction	target	average probability	entropy	edit_distance	uncertainty_value
n i e r e s t r y k c y j n y	n i e r e s t r y k c y j n y	0.19565658569335936	tensor(0.3192)	-2	0.319193035364151
s f a n a t y z o w a ł o b y ś	s f a n a t y z o w a ł o b y ś	0.19542628526687622	tensor(0.3190)	-2	0.3190474808216095
n i e m u m i o w a n i e   s i ę	n i e m u m i o w a n i e   s i ę	0.19716978073120117	tensor(0.3201)	-2	0.32014262676239014
p t a s z y d ł y	p t a s z y d ł a	0.1323118805885315	tensor(0.4207)	-1	0.42065122723579407
p o w y t ł u k a n i a	p o w y t ł u k a n i a	0.19591618776321412	tensor(0.3194)	-2	0.319356769323349
p o p r z y k l e j a ł y ś m y	p o p r z y k l e j a ł y ś m y	0.19567809104919434	tensor(0.3192)	-2	0.3192065954208374
g a l e r o w y m	g a l e r o w y m	0.19683076143264772	tensor(0.3199)	-2	0.31993091106414795
z e s m a g a n i u	z e s m a g a n i u	0.19625322818756102	tensor(0.3196)	-2	0.31956884264945984
n i e u p l a t a j ą c y c h   s i ę	n i e u p l a t a j ą c y c h   s i ę	0.19714733362197875	tensor(0.3201)	-2	0.3201286196708679
n i e h e k t o l i t r o w o ś c i a m i	n i e h e k t o l i t r o w o ś c i a m i	0.1953787922859192	tensor(0.3190)	-2	0.3190174400806427
n i e p a p r y k u j ą c ą	n i e p a p r y k u j ą c ą	0.19592108726501464	tensor(0.3194)	-2	0.3193598687648773
b ę d z i e   r o z s i e r d z a ć	b ę d z i e   r o z s i e r d z a ć	0.19051655530929565	tensor(0.3159)	-2	0.31587955355644226
n i e p r z e p l e n i e n i a	n i e p r z e p l e n i e n i a	0.19168876409530639	tensor(0.3166)	-2	0.3166472613811493
z a s k l e p i a j ą c y	z a s k l e p i a j ą c y	0.19584614038467407	tensor(0.3193)	-2	0.3193126320838928
z g r a b i a ł e j	z g r a b i a ł e j	0.19732606410980225	tensor(0.3202)	-2	0.3202400207519531
z e s l a w i z o w a n e	z e s l a w i z o w a n e	0.19772440195083618	tensor(0.3205)	-2	0.32048773765563965
b a n d a ż o w a n e	b a n d a ż o w a n e	0.1957268476486206	tensor(0.3192)	-2	0.3192373812198639
n i e p o p r z e g l ą d a n i o m   s i ę	n i e p o p r z e g l ą d a n i o m   s i ę	0.1874762535095215	tensor(0.3139)	-2	0.3138545751571655
e s o w a j ą c ą	e s u j ą c ą	0.19309669733047485	tensor(0.3176)	1	0.3175598978996277
d o b i e r a ł b y   s i ę	d o b i e r a ł b y   s i ę	0.19687484502792357	tensor(0.3200)	-2	0.3199584484100342
k l a n o w e	k l a n o w e	0.19711860418319702	tensor(0.3201)	-2	0.3201107084751129
l n i a n o w ł o s o ś c i	l n i a n o w ł o s o ś c i	0.19524141550064086	tensor(0.3189)	-2	0.3189304769039154
n i e u p y c h a n y m	n i e u p y c h a n y m	0.195333731174469	tensor(0.3190)	-2	0.3189889192581177
z a c i s k a m i	z a c i s k a m i	0.1969468355178833	tensor(0.3200)	-2	0.3200034201145172
j a r z ą b k i	j a r z ą b k i	0.12069139480590821	tensor(0.4391)	-2	0.43913936614990234
o d r ę b y w a ł y b y ś c i e   s i ę	o d r ę b y w a ł y b y ś c i e   s i ę	0.19641298055648804	tensor(0.3197)	-2	0.3196691572666168
n i e s t e r u j ą c ą   s i ę	n i e s t e r u j ą c ą   s i ę	0.19784094095230104	tensor(0.3206)	-2	0.320560097694397
o d s z c z e p i e c i e	o d s z c z e p i c i e	0.16208343505859374	tensor(0.2949)	-1	0.29493415355682373
w y r o j ł y ś m y   s i ę	w y r o i ł y ś m y   s i ę	0.1886642575263977	tensor(0.3147)	-1	0.31465163826942444
n i e f l a k o w a c i e j ą c y m i	n i e f l a k o w a c i e j ą c y m i	0.1884562134742737	tensor(0.3145)	-2	0.31451261043548584
z g n a n y	z g n a n y	0.19409162998199464	tensor(0.3182)	-2	0.31819865107536316
g ę s z c z ą c y c h   s i ę	g ę s z c z ą c y c h   s i ę	0.14772045612335205	tensor(0.2825)	-2	0.2825055718421936
o d s e d n i a j ą c ą   s i ę	o d s e d n i a j ą c ą   s i ę	0.19799610376358032	tensor(0.3207)	-2	0.32065626978874207
ż ó ł c i o w o ś c i ą	ż ó ł c i o w o ś c i ą	0.19439245462417604	tensor(0.3184)	-2	0.31839075684547424
b i o s t e r u j ą c e m u   s i ę	b i o s t e r u j ą c e m u   s i ę	0.19734783172607423	tensor(0.3203)	-2	0.3202535808086395
s z t a f i r u j e c i e	s z t a f i r u j e c i e	0.19506123065948486	tensor(0.3188)	-2	0.318816214799881
p r z y p a d k o w y c h	p r z y p a d k o w y c h	0.19719148874282838	tensor(0.3202)	-2	0.32015615701675415
z a d r z y m a n i a	z a d r z y m a n i a	0.1957247018814087	tensor(0.3192)	-2	0.31923601031303406
g r a j c a r k o w a t y m	g r a j c a r k o w a t y m	0.19651238918304442	tensor(0.3197)	-2	0.3197315037250519
n i e k o w a l e n c y j n e	n i e k o w a l e n c y j n e	0.19627010822296143	tensor(0.3196)	-2	0.31957945227622986
n i e z a g r e g o w a n e j	n i e z a g r e g o w a n e j	0.19611893892288207	tensor(0.3195)	-2	0.3194844126701355
n i e l e w a r o w a n i	n i e l e w a r o w a n i	0.1955231785774231	tensor(0.3191)	-2	0.3191087543964386
n i e p r a j a ń s k o ś c i	n i e p r a j a ń s k o ś c i	0.19551116228103638	tensor(0.3191)	-2	0.31910115480422974
r o z d e p t y w a ł y b y ś c i e	r o z d e p t y w a ł y b y ś c i e	0.19516890048980712	tensor(0.3189)	-2	0.3188844919204712
w a r i a c t w a	w a r i a c t w a	0.19584437608718872	tensor(0.3193)	-2	0.3193114995956421
c h l e b n e	c h l e b n e	0.19735606908798217	tensor(0.3203)	-2	0.3202587366104126
s z a k l o w a n e	s z a k l o w a n e	0.19712754487991332	tensor(0.3201)	-2	0.3201162815093994
m o n a r c h i c z n y m	m o n a r c h i c z n y m	0.1972721815109253	tensor(0.3202)	-2	0.3202064633369446
o d p o w i e d z i a l n o ś c i ą	o d p o w i e d z i a l n o ś c i ą	0.1954904556274414	tensor(0.3191)	-2	0.31908807158470154
n i e n a s z a r p a n y c h	n i e n a s z a r p a n y c h	0.19568451642990112	tensor(0.3192)	-2	0.31921064853668213
n i e w l i c z a j ą c ą	n i e w l i c z a j ą c ą	0.1962682008743286	tensor(0.3196)	-2	0.31957826018333435
b a r b e c u	b a r b e c u e	0.19603710174560546	tensor(0.3194)	-1	0.31943291425704956
b r a n z l u j ą c y m   s i ę	b r a n z l u j ą c y m   s i ę	0.1959743618965149	tensor(0.3194)	-2	0.31939342617988586
n i e p ó ł t e c h n i c z n e j	n i e p ó ł t e c h n i c z n e j	0.19606553316116332	tensor(0.3195)	-2	0.3194507956504822
w y j ą k i w a n i u	w y j ą k i w a n i u	0.1969857096672058	tensor(0.3200)	-2	0.32002773880958557
n i e p r z e d r u k o w a ń   s i ę	n i e p r z e d r u k o w a ń   s i ę	0.19620150327682495	tensor(0.3195)	-2	0.31953632831573486
s y b i l i j n ą	s y b i l i j n ą	0.19672006368637085	tensor(0.3199)	-2	0.31986162066459656
p o m e c z o w o ś c i ą	p o m e c z o w o ś c i ą	0.1953112006187439	tensor(0.3190)	-2	0.31897464394569397
n i e r e f i n a n s u j ą c y m i	n i e r e f i n a n s u j ą c y m i	0.19446717500686644	tensor(0.3184)	-2	0.31843844056129456
n i e h e b e l k o w a	n i e h e b e l k o w a	0.19613816738128662	tensor(0.3195)	-2	0.3194965124130249
o m r o w i ł y ś m y   s i ę	o m r o w i ł y ś m y   s i ę	0.19807289838790892	tensor(0.3207)	-2	0.32070380449295044
d o s k r o b a ł b y ś	d o s k r o b a ł b y ś	0.1968556046485901	tensor(0.3199)	-2	0.31994640827178955
z m a j s t r o w a ł b y ś   s i ę	z m a j s t r o w a ł b y ś   s i ę	0.1972150683403015	tensor(0.3202)	-2	0.3201708495616913
l i g a ł y ś m y   s i ę	l i g a ł y ś m y   s i ę	0.1977345585823059	tensor(0.3205)	-2	0.32049405574798584
w y w o ł y w a n y m i	w y w o ł y w a n y m i	0.19664040803909302	tensor(0.3198)	-2	0.31981173157691956
n i e c h m i e l n o ś c i	n i e c h m i e l n o ś c i	0.19677520990371705	tensor(0.3199)	-2	0.3198961615562439
d w u p r z ę s ł o w y m i	d w u p r z ę s ł o w y m i	0.19546613693237305	tensor(0.3191)	-2	0.3190726935863495
r o z p a l o n e g o	r o z p a l o n e g o	0.19542722702026366	tensor(0.3190)	-2	0.31904807686805725
b ę d ę   n a p a s t o w a ł o   s i ę	b ę d ę   n a p a s t o w a ł o   s i ę	0.19201126098632812	tensor(0.3169)	-2	0.3168572187423706
n i e b u l d o ż y m	n i e b u l d o ż y m	0.19747012853622437	tensor(0.3203)	-2	0.3203297257423401
m i a s t k o w s k i m	m i a s t k o w s k i m	0.19639453887939454	tensor(0.3197)	-2	0.3196575939655304
d r u ż b i ą c ą   s i ę	d r u ż b i ą c ą   s i ę	0.1173559308052063	tensor(0.4403)	-2	0.44034504890441895
z d u m i e w a ł y ś c i e	z d u m i e w a ł y ś c i e	0.19665055274963378	tensor(0.3198)	-2	0.3198181092739105
p o p i l n o w a ł y b y	p o p i l n o w a ł y b y	0.19680602550506593	tensor(0.3199)	-2	0.31991541385650635
z m u s z a ł y   s i ę	z m u s z a ł y   s i ę	0.19757410287857055	tensor(0.3204)	-2	0.320394366979599
p r z y k r a s i ł y ś c i e	p r z y k r a s i ł y ś c i e	0.1952329158782959	tensor(0.3189)	-2	0.31892505288124084
z a ś c i e l a j ą c y c h	z a ś c i e l a j ą c y c h	0.1960241436958313	tensor(0.3194)	-2	0.3194247782230377
t u c z a	t u c z y	0.1784176468849182	tensor(0.3075)	-1	0.3075256645679474
n i e z a s n u w a n e	n i e z a s n u w a n e	0.1971835732460022	tensor(0.3202)	-2	0.3201512396335602
n i e k a u d y ń s k i	n i e k a u d y ń s k i	0.19543637037277223	tensor(0.3191)	-2	0.31905388832092285
n i e o b s i a d ł e	n i e o b s i a d ł e	0.19647229909896852	tensor(0.3197)	-2	0.31970638036727905
n i e w i o n e j	n i e w i t e j	0.18959144353866578	tensor(0.3153)	0	0.31526854634284973
n i e s k o p i o n y m	n i e s k o p i o n y m	0.19101065397262573	tensor(0.3162)	-2	0.3162040114402771
ś w i a d c z ą c y c h   s i ę	ś w i a d c z ą c y c h   s i ę	0.19745323657989503	tensor(0.3203)	-2	0.32031920552253723
n i e s t e r b u r t o w y c h	n i e s t e r b u r t o w y c h	0.19669787883758544	tensor(0.3198)	-2	0.3198477327823639
k o l b i a s t a	k o l b i a s t a	0.19660091400146484	tensor(0.3198)	-2	0.31978699564933777
s l a m s o w o ś c i a m i	s l a m s o w o ś c i a m i	0.19748674631118773	tensor(0.3203)	-2	0.32034003734588623
k o z a k o w a n i e	k o z a k o w a n i e	0.19544259309768677	tensor(0.3191)	-2	0.31905779242515564
r u s z a n y m	r u s z a n y m	0.19687565565109252	tensor(0.3200)	-2	0.31995895504951477
n i e b e z m y s ł o w ą	n i e b e z z m y s ł o w ą	0.19574241638183593	tensor(0.3192)	-1	0.31924721598625183
n i e r e l i k w i a r z o w e	n i e r e l i k w i a r z o w e	0.1968142032623291	tensor(0.3199)	-2	0.31992053985595703
n i e p r z e c h ł a d z a j ą c y m   s i ę	n i e p r z e c h ł a d z a j ą c y m   s i ę	0.19585511684417725	tensor(0.3193)	-2	0.3193182945251465
o s z o ł o m s k ą	o s z o ł o m s k ą	0.19708056449890138	tensor(0.3201)	-2	0.3200869560241699
n i e p a r e n c h y m a t y c z n e	n i e p a r e n c h y m a t y c z n e	0.19451404809951783	tensor(0.3185)	-2	0.318468302488327
p r z e d r u k a r s k i m	p r z e d d r u k a r s k i m	0.1923989772796631	tensor(0.3171)	-1	0.3171089291572571
c h y t r u ś k o ś c i	c h y t r u ś k o ś c i	0.13623828887939454	tensor(0.4285)	-2	0.4284569025039673
p r z e k o m p o n o w u j ą c y c h   s i ę	p r z e k o m p o n o w u j ą c y c h   s i ę	0.19658807516098023	tensor(0.3198)	-2	0.3197789490222931
n i e d y n a m o e l e k t r y c z n y c h	n i e d y n a m o e l e k t r y c z n y c h	0.19316723346710205	tensor(0.3176)	-2	0.3176053762435913
s a k r a l i z o w a ł y	s a k r a l i z o w a ł y	0.1964897632598877	tensor(0.3197)	-2	0.31971731781959534
n i e d o m o f o n o w o ś c i	n i e d o m o f o n o w o ś c i	0.1954756498336792	tensor(0.3191)	-2	0.3190787136554718
m e t k o w a ł y ś c i e	m e t k o w a ł y ś c i e	0.19686104059219361	tensor(0.3199)	-2	0.31994980573654175
p o d z i e r a n y m	p o d d z i e r a n y m	0.1908829092979431	tensor(0.3161)	-1	0.3161202371120453
d r u m l i	d r u m l e	0.1664386510848999	tensor(0.2984)	-1	0.2984458804130554
n i e r o z m a z g a j a n e	n i e r o z m a z g a j a n e	0.14070886373519897	tensor(0.2759)	-2	0.27593883872032166
h o r a c j a n i z u j ą c e m u   s i ę	h o r a c j a n i z u j ą c e m u   s i ę	0.19682682752609254	tensor(0.3199)	-2	0.3199284076690674
o d t u r k o t a ł y ś m y	o d t u r k o t a ł y ś m y	0.19581186771392822	tensor(0.3193)	-2	0.31929102540016174
c h y b i a ł e ś	c h y b i a ł e ś	0.1979287385940552	tensor(0.3206)	-2	0.3206145167350769
n i e w y p a l e n i s k o w y c h	n i e w y p a l e n i s k o w y c h	0.19634029865264893	tensor(0.3196)	-2	0.31962352991104126
z a r a c h o w u j e c i e   s i ę	z a r a c h o w u j e m y   s i ę	0.19624605178833007	tensor(0.3196)	1	0.3195643424987793
g o ł a w o ś c i	g o ł a w o ś c i	0.1964792013168335	tensor(0.3197)	-2	0.31971070170402527
n i e r e c e p c j o n a l n y	n i e r e c e p c j o n a l n y	0.1940997362136841	tensor(0.3182)	-2	0.3182038366794586
s a m c z y k u	s a m c z y k o w i	0.1403837561607361	tensor(0.2756)	1	0.2756260335445404
d w o r n o ś ć	d w o r n o ś ć	0.19684025049209594	tensor(0.3199)	-2	0.3199368119239807
z m a t e r i a l i z o w a ł o b y ś   s i ę	z m a t e r i a l i z o w a ł o b y ś   s i ę	0.1964439868927002	tensor(0.3197)	-2	0.319688618183136
n i e b i e ż u ń s k o ś ć	n i e b i e ż u ń s k o ś ć	0.1970116376876831	tensor(0.3200)	-2	0.3200439214706421
p o k r w a w i e n i a	p o k r w a w i e n i a	0.1951878547668457	tensor(0.3189)	-2	0.3188965320587158
n a k r a p i a j ą c e   s i ę	n a k r a p i a j ą c e   s i ę	0.19772398471832275	tensor(0.3205)	-2	0.32048749923706055
f i o r y t u r a m i	f i o r y t u r a m i	0.19634336233139038	tensor(0.3196)	-2	0.31962546706199646
b a c o w s k i e	b a c o w s k i e	0.19708577394485474	tensor(0.3201)	-2	0.3200902044773102
u b a j k o w i a ł y	u b a j k o w i a ł y	0.1969477891921997	tensor(0.3200)	-2	0.32000404596328735
p r z e o r u j e c i e   s i ę	p r z e o r y w a c i e   s i ę	0.13333038091659546	tensor(0.4265)	1	0.426476389169693
n i e w y s t a w o w a n i e	n i e w y s t a w o w a n i e	0.19476616382598877	tensor(0.3186)	-2	0.31862878799438477
n i e p r ę g i e r z o w o ś c i	n i e p r ę g i e r z o w o ś c i	0.19554797410964966	tensor(0.3191)	-2	0.3191244304180145
b ę d z i e c i e   z a c h l a s t y w a ł y   s i ę	b ę d z i e c i e   z a c h l a s t y w a ł y   s i ę	0.1958378314971924	tensor(0.3193)	-2	0.3193073868751526
a n g a ż o w a n e j	a n g a ż o w a n e j	0.1970296859741211	tensor(0.3201)	-2	0.32005518674850464
n i e ł o w i e c k i e j	n i e ł o w i e c k i e j	0.1959816575050354	tensor(0.3194)	-2	0.31939801573753357
n i e z a b a b r a n i o m   s i ę	n i e z a b a b r a n i o m   s i ę	0.19629465341567992	tensor(0.3196)	-2	0.3195948600769043
w y t a ń c o w u j ą c y m   s i ę	w y t a ń c o w u j ą c y m   s i ę	0.1971046209335327	tensor(0.3201)	-2	0.32010194659233093
r o z m o n t o w a n y	r o z m o n t o w a n y	0.19682891368865968	tensor(0.3199)	-2	0.31992971897125244
t e r m o s k o p o m	t e r m o s k o p o m	0.1946172833442688	tensor(0.3185)	-2	0.31853407621383667
n i e b i g o w a n e	n i e b i g o w a n e	0.1965191125869751	tensor(0.3197)	-2	0.31973570585250854
w c h y l i ć   s i ę	w c h y l i ć   s i ę	0.1977225661277771	tensor(0.3205)	-2	0.3204866051673889
p e d o g r	p e d o g r z e	0.07422701120376587	tensor(0.3452)	0	0.3452436923980713
w y i n t e r p r e t o w a ł y b y	w y i n t e r p r e t o w a ł y b y	0.19306550025939942	tensor(0.3175)	-2	0.3175398111343384
l o k a u t o w a n y m	l o k a u t o w a n y m	0.1959453821182251	tensor(0.3194)	-2	0.3193751573562622
s z e ś d z i e s i ę c i o i	s z e ś ć d z i e s i ę c i o l a t k o w i	0.03318320512771607	0	5	inf
u p o w s z e c h n i a ł o m	u p o w s z e c h n i a ł o m	0.19413726329803466	tensor(0.3182)	-2	0.3182278275489807
p o n i e c h a ł o b y m   s i ę	p o n i e c h a ł o b y m   s i ę	0.19551998376846313	tensor(0.3191)	-2	0.31910672783851624
u k ą s i e j e c i e   s i ę	u k ą s i c i e   s i ę	0.07965768575668335	tensor(0.3547)	1	0.35470151901245117
n i e d e n a t u r o w a n a	n i e d e n a t u r o w a n a	0.19705805778503419	tensor(0.3201)	-2	0.3200729191303253
d e f r a u d o w a ł o	d e f r a u d o w a ł o	0.19386274814605714	tensor(0.3181)	-2	0.31805217266082764
n i e u m i t y g o w a n y c h	n i e u m i t y g o w a n y c h	0.196322238445282	tensor(0.3196)	-2	0.31961217522621155
r o z p l a n t o w y w a ł y b y ś c i e   s i ę	r o z p l a n t o w y w a ł y b y ś c i e   s i ę	0.1967724919319153	tensor(0.3199)	-2	0.3198944330215454
n i e p r z e i n s t a l o w a n y c h	n i e p r z e i n s t a l o w a n y c h	0.1957067608833313	tensor(0.3192)	-2	0.31922468543052673
n i e z d o b n i c z a	n i e z d o b n i c z a	0.1960524559020996	tensor(0.3194)	-2	0.3194425702095032
n i e w y p r z y z w o i c a ł a	n i e w y p r z y z w o i c i a ł a	0.11466425657272339	tensor(0.4431)	-1	0.44312721490859985
n i e t r e j k o c z ą c y m i	n i e t r e j k o c ą c y m i	0.1943623661994934	tensor(0.3184)	-1	0.31837159395217896
u n i e d r o ż n i ł y ś c i e   s i ę	u n i e d r o ż n i ł y ś c i e   s i ę	0.1961471199989319	tensor(0.3195)	-2	0.3195021152496338
n i e p l u g a w i ą c a   s i ę	n i e p l u g a w i ą c a   s i ę	0.19640297889709474	tensor(0.3197)	-2	0.3196628987789154
w s z e c h m i ł o s i e r n y c h	w s z e c h m i ł o s i e r n y c h	0.19598677158355712	tensor(0.3194)	-2	0.31940123438835144
o b s r y w a j ą c y m   s i ę	o b s r y w a j ą c y m   s i ę	0.18837713003158568	tensor(0.3145)	-2	0.3144597113132477
n i e o ś c i e ż n i c o w o ś c i	n i e o ś c i e ż n i c o w o ś c i	0.1970069408416748	tensor(0.3200)	-2	0.3200410008430481
m ł o t e c z k o w a n y m	m ł o t e c z k o w a n y m	0.19679335355758668	tensor(0.3199)	-2	0.3199074864387512
c h u s t k o w y	c h u s t k o w y	0.1962982416152954	tensor(0.3196)	-2	0.31959712505340576
o c i e n i a j ą c e   s i ę	o c i e n i a j ą c e   s i ę	0.19786795377731323	tensor(0.3206)	-2	0.32057681679725647
f l u o r y z o w a n y m	f l u o r y z o w a n y m	0.1975928544998169	tensor(0.3204)	-2	0.3204060196876526
s z k ó ł k a r s k i c h	s z k ó ł k a r s k i c h	0.1962181806564331	tensor(0.3195)	-2	0.31954681873321533
o p a r s z y w i a ł y	o p a r s z y w i a ł y	0.19780184030532838	tensor(0.3205)	-2	0.3205358386039734
n i e k l e p a r s k o ś c i a c h	n i e k l e p a r s k o ś c i a c h	0.19525946378707887	tensor(0.3189)	-2	0.3189418911933899
d e g r a d o w a n e j	d e g r a d o w a n e j	0.19757072925567626	tensor(0.3204)	-2	0.32039228081703186
p r z y c z a n i e m   s i ę	p r z y c z a j e n i e m   s i ę	0.1932223916053772	tensor(0.3176)	0	0.31764090061187744
n i e m i c h a ł o w s k i	n i e m i c h a ł o w s c y	0.19320403337478637	tensor(0.3176)	0	0.3176290690898895
z a f a ł s z o w y w a ł y   s i ę	z a f a ł s z o w y w a ł y   s i ę	0.19693151712417603	tensor(0.3200)	-2	0.31999385356903076
n i e ż e l a t y n o w a n e m u	n i e ż e l a t y n o w a n e m u	0.19348443746566774	tensor(0.3178)	-2	0.31780946254730225
n i e t e r m i n a l n y m	n i e t e r m i n a l n y m	0.19686806201934814	tensor(0.3200)	-2	0.3199542164802551
a n i e l i ą	a n i e l ą	0.17856615781784058	tensor(0.3076)	-1	0.30763307213783264
p r z e s t r z e l a c i e	p r z e s t r z e l a c i e	0.1937649130821228	tensor(0.3180)	-2	0.3179894685745239
n i e z m u m i f i k o w a n i e m	n i e z m u m i f i k o w a n i e m	0.19339828491210936	tensor(0.3178)	-2	0.3177540600299835
p r z e k r a w a n y m i	p r z e k r a w a n y m i	0.196952223777771	tensor(0.3200)	-2	0.3200068175792694
d o t u c z y ł y ś c i e   s i ę	d o t u c z y ł y ś c i e   s i ę	0.19694552421569825	tensor(0.3200)	-2	0.32000261545181274
n a o k ó l n o ś c i ą	n a o k ó l n o ś c i ą	0.196107017993927	tensor(0.3195)	-2	0.3194769322872162
p r o k o a l i c y j n i	p r o k o a l i c y j n i	0.19687607288360595	tensor(0.3200)	-2	0.31995922327041626
