prediction	target	average probability	entropy	edit_distance	uncertainty_value
o d r ę b y w a ł y b y ś c i e   s i ę	o d r ę b y w a ł y b y ś c i e   s i ę	0.1960163950920105	tensor(0.3194)	-2	0.31941989064216614
n i e p o d s k o l i w y	n i e p o d s k o k l i w y	0.124591863155365	tensor(0.4406)	-1	0.4406108260154724
n i e s t e r o w a j ą c ą   s i ę	n i e s t e r u j ą c ą   s i ę	0.1922252893447876	tensor(0.3170)	1	0.3169962763786316
n a d ą l i ś c i e   s i ę	n a d ę l i ś c i e   s i ę	0.16450905799865723	tensor(0.2969)	-1	0.29690423607826233
o d s z c z e p i e	o d s z c z e p i c i e	0.10700067281723022	tensor(0.2391)	0	0.23913796246051788
w y r o i ł y ś m y   s i ę	w y r o i ł y ś m y   s i ę	0.19569082260131837	tensor(0.3192)	-2	0.3192146420478821
n i e f l a k u j ą c y m i	n i e f l a k o w a c i e j ą c y m i	0.19566107988357545	tensor(0.3192)	4	0.31919586658477783
z g n a n y	z g n a n y	0.19527847766876222	tensor(0.3190)	-2	0.3189539313316345
g ę s z c z ą c y c h   s i ę	g ę s z c z ą c y c h   s i ę	0.14868955612182616	tensor(0.2834)	-2	0.28338661789894104
o d s e d n i a j ą c ą   s i ę	o d s e d n i a j ą c ą   s i ę	0.19762909412384033	tensor(0.3204)	-2	0.3204285502433777
ż ó ł c i o w o ś c i ą	ż ó ł c i o w o ś c i ą	0.1947637677192688	tensor(0.3186)	-2	0.318627268075943
b i o s t e r u j ą c e m u   s i ę	b i o s t e r u j ą c e m u   s i ę	0.19701247215270995	tensor(0.3200)	-2	0.3200444281101227
s z t a f i r u j e c i e	s z t a f i r u j e c i e	0.17478934526443482	tensor(0.3049)	-2	0.30486297607421875
p r z y p a d k o w y c h	p r z y p a d k o w y c h	0.1969314694404602	tensor(0.3200)	-2	0.31999385356903076
z a d r z y m a n i a	z a d r z y m a n i a	0.1951078176498413	tensor(0.3188)	-2	0.3188457787036896
g r a j c a r k o w a t y m	g r a j c a r k o w a t y m	0.1962533712387085	tensor(0.3196)	-2	0.319568932056427
n i e k o w a l e n c y j n e	n i e k o w a l e n c y j n e	0.195730459690094	tensor(0.3192)	-2	0.31923964619636536
n i e z a g r e g o w a n e j	n i e z a g r e g o w a n e j	0.1963004469871521	tensor(0.3196)	-2	0.3195984959602356
n i e l e w a r o w a n i	n i e l e w a r o w a n i	0.19609614610671997	tensor(0.3195)	-2	0.319470077753067
n i e p r a j a ń s k o ś c i	n i e p r a j a ń s k o ś c i	0.19617073535919188	tensor(0.3195)	-2	0.31951698660850525
r o z d e p t y w a ł y b y ś c i e	r o z d e p t y w a ł y b y ś c i e	0.1929847478866577	tensor(0.3175)	-2	0.3174877166748047
w a r i a c t w a	w a r i a c t w a	0.19414130449295045	tensor(0.3182)	-2	0.31823039054870605
c h l e b n e	c h l e b n e	0.1972562313079834	tensor(0.3202)	-2	0.3201965093612671
s z a k l o w a n e	s z a k l o w a n e	0.19703373908996583	tensor(0.3201)	-2	0.3200577199459076
m o n a r c h i c z n y m	m o n a r c h i c z n y m	0.19767293930053711	tensor(0.3205)	-2	0.32045578956604004
o d p o w i e d z i a l n o ś c i ą	o d p o w i e d z i a l n o ś c i ą	0.1963583469390869	tensor(0.3196)	-2	0.3196348547935486
n i e n a s z a r p a n y c h	n i e n a s z a r p a n y c h	0.19595680236816407	tensor(0.3194)	-2	0.31938236951828003
n i e w l i c z a j ą c ą	n i e w l i c z a j ą c ą	0.191279399394989	tensor(0.3164)	-2	0.31637996435165405
b a r b e c u e	b a r b e c u e	0.18934403657913207	tensor(0.3151)	-2	0.3151043653488159
b r a n z l u j ą c y m   s i ę	b r a n z l u j ą c y m   s i ę	0.19727014303207396	tensor(0.3202)	-2	0.3202051818370819
n i e p ó ł t e c h n i c z n e j	n i e p ó ł t e c h n i c z n e j	0.19486887454986573	tensor(0.3187)	-2	0.3186941146850586
w y j ą k i w a n i u	w y j ą k i w a n i u	0.19520034790039062	tensor(0.3189)	-2	0.31890442967414856
n i e p r z e d r u k o w a ń   s i ę	n i e p r z e d r u k o w a ń   s i ę	0.18052401542663574	tensor(0.3090)	-2	0.30903753638267517
s y b i l i j n ą	s y b i l i j n ą	0.1954323172569275	tensor(0.3191)	-2	0.3190513253211975
p o m e c z o w o ś c i ą	p o m e c z o w o ś c i ą	0.19585535526275635	tensor(0.3193)	-2	0.3193184435367584
n i e r e f i n a n s u j ą c y m i	n i e r e f i n a n s u j ą c y m i	0.17968523502349854	tensor(0.3084)	-2	0.3084384500980377
n i e h e b e l k o w a	n i e h e b e l k o w a	0.1947142243385315	tensor(0.3186)	-2	0.3185957670211792
o m r o w i ł y ś m y   s i ę	o m r o w i ł y ś m y   s i ę	0.19621261358261108	tensor(0.3195)	-2	0.3195433020591736
d o s k r o b a ł b y ś	d o s k r o b a ł b y ś	0.19666951894760132	tensor(0.3198)	-2	0.3198299705982208
z m a j s t r o w a ł b y ś   s i ę	z m a j s t r o w a ł b y ś   s i ę	0.19667139053344726	tensor(0.3198)	-2	0.31983113288879395
l i g a ł y ś m y   s i ę	l i g a ł y ś m y   s i ę	0.1970975160598755	tensor(0.3201)	-2	0.32009753584861755
w y w o ł y w a n y m i	w y w o ł y w a n y m i	0.19450749158859254	tensor(0.3185)	-2	0.31846410036087036
n i e c h m i e l n o ś c i	n i e c h m i e l n o ś c i	0.19560362100601197	tensor(0.3192)	-2	0.319159597158432
d w u p r z ę s ł o w y m i	d w u p r z ę s ł o w y m i	0.19525866508483886	tensor(0.3189)	-2	0.3189413845539093
r o z p a l o n e g o	r o z p a l o n e g o	0.19511560201644898	tensor(0.3189)	-2	0.31885072588920593
b ę d ę   n a p a s t o w a ł o   s i ę	b ę d ę   n a p a s t o w a ł o   s i ę	0.17518166303634644	tensor(0.3052)	-2	0.3051545023918152
n i e b u l d o ż y m	n i e b u l d o ż y m	0.19751285314559935	tensor(0.3204)	-2	0.3203562796115875
m i a s t k o w s k i m	m i a s t k o w s k i m	0.19669439792633056	tensor(0.3198)	-2	0.3198455572128296
d r u ż b i ą c ą   s i ę	d r u ż b i ą c ą   s i ę	0.18419183492660524	tensor(0.3116)	-2	0.3116115927696228
z d u m i e w a ł y ś c i e	z d u m i e w a ł y ś c i e	0.19606131315231323	tensor(0.3194)	-2	0.31944817304611206
p o p i l n o w a ł y b y	p o p i l n o w a ł y b y	0.19649423360824586	tensor(0.3197)	-2	0.3197201192378998
z m u s z a ł y   s i ę	z m u s z a ł y   s i ę	0.19770392179489135	tensor(0.3205)	-2	0.3204750418663025
h i e r o g l i f y c h	h i e r o g l i f a c h	0.12615255117416382	tensor(0.2612)	-1	0.2611689865589142
p r z y k r a s z i ł y ś c i e	p r z y k r a s i ł y ś c i e	0.13843021392822266	tensor(0.2737)	-1	0.2737303674221039
z a ś c i e l a j ą c y c h	z a ś c i e l a j ą c y c h	0.19541829824447632	tensor(0.3190)	-2	0.319042444229126
t u c z a	t u c z y	0.18742579221725464	tensor(0.3138)	-1	0.31382057070732117
s t a l o s z c z ę d n y c h	s t a l o o s z c z ę d n y c h	0.19674694538116455	tensor(0.3199)	-1	0.3198784589767456
n i e z a s n u w a n e	n i e z a s n u w a n e	0.19539734125137329	tensor(0.3190)	-2	0.31902918219566345
n i e k a u d y ń s k i	n i e k a u d y ń s k i	0.19434814453125	tensor(0.3184)	-2	0.3183625042438507
n i e o b s i a d ł e	n i e o b s i a d ł e	0.1952378749847412	tensor(0.3189)	-2	0.31892821192741394
n i e w i o n e j	n i e w i t e j	0.19535675048828124	tensor(0.3190)	0	0.31900349259376526
n i e s k o p i o n y m	n i e s k o p i o n y m	0.17736806869506835	tensor(0.3068)	-2	0.30676308274269104
ś w i a d c z ą c y c h   s i ę	ś w i a d c z ą c y c h   s i ę	0.17501403093338014	tensor(0.3050)	-2	0.30503007769584656
a p l e g i e r o w u j ą c e m u	a p l e g i e r u j ą c e m u	0.11122899055480957	tensor(0.4347)	0	0.43474769592285156
n i e s t e r b u r t o w y c h	n i e s t e r b u r t o w y c h	0.19639732837677001	tensor(0.3197)	-2	0.3196593225002289
k o l b i a s t a	k o l b i a s t a	0.19552208185195924	tensor(0.3191)	-2	0.3191080689430237
s l a m s o w o ś c i a m i	s l a m s o w o ś c i a m i	0.19536882638931274	tensor(0.3190)	-2	0.3190111517906189
k o z a k o w a n i e	k o z a k o w a n i e	0.19303159713745116	tensor(0.3175)	-2	0.3175179362297058
r u s z a n y m	r u s z a n y m	0.19642878770828248	tensor(0.3197)	-2	0.3196790814399719
n i e b e z m y s ł o w ą	n i e b e z z m y s ł o w ą	0.19210911989212037	tensor(0.3169)	-1	0.31692081689834595
n i e r e l i k w i a r z o w e	n i e r e l i k w i a r z o w e	0.19491971731185914	tensor(0.3187)	-2	0.31872639060020447
n i e p r z e c h ł a d z a j ą c y m   s i ę	n i e p r z e c h ł a d z a j ą c y m   s i ę	0.1901274800300598	tensor(0.3156)	-2	0.31562310457229614
o s z o ł o m s k ą	o s z o ł o m s k ą	0.19707565307617186	tensor(0.3201)	-2	0.3200839161872864
n i e p a r e n c h y m a t y c z n e	n i e p a r e n c h y m a t y c z n e	0.19028749465942382	tensor(0.3157)	-2	0.31572869420051575
p r z e d r u k a r s k i m	p r z e d d r u k a r s k i m	0.19414858818054198	tensor(0.3182)	-1	0.3182350695133209
c h y t r u ś k o ś c i	c h y t r u ś k o ś c i	0.19418538808822633	tensor(0.3183)	-2	0.3182585835456848
p r z e k o m p o n o w u j ą c y c h   s i ę	p r z e k o m p o n o w u j ą c y c h   s i ę	0.1665848135948181	tensor(0.2986)	-2	0.2985617518424988
n i e d y n a m o e l e k t r c z n y c h	n i e d y n a m o e l e k t r y c z n y c h	0.09451934695243835	tensor(0.3851)	-1	0.38512805104255676
s a k r a l i z o w a ł y	s a k r a l i z o w a ł y	0.1967302918434143	tensor(0.3199)	-2	0.3198680281639099
n i e d o m o f o n o w o ś c i	n i e d o m o f o n o w o ś c i	0.19552013874053956	tensor(0.3191)	-2	0.3191068172454834
m e t k o w a ł y ś c i e	m e t k o w a ł y ś c i e	0.19678280353546143	tensor(0.3199)	-2	0.31990087032318115
p o d z i e r a n y m	p o d d z i e r a n y m	0.14816439151763916	tensor(0.2829)	-1	0.28290995955467224
d r u m l a	d r u m l e	0.18905626535415648	tensor(0.3149)	-1	0.3149130344390869
n i e r o z m a z g a j a n e	n i e r o z m a z g a j a n e	0.19425731897354126	tensor(0.3183)	-2	0.31830453872680664
h o r a c j a n i z u j ą c e m u   s i ę	h o r a c j a n i z u j ą c e m u   s i ę	0.1974048614501953	tensor(0.3203)	-2	0.32028910517692566
o d t u r k o t a ł y ś m y	o d t u r k o t a ł y ś m y	0.19566389322280883	tensor(0.3192)	-2	0.3191976547241211
c h y b i a ł e ś	c h y b i a ł e ś	0.197003173828125	tensor(0.3200)	-2	0.32003864645957947
n i e w y p a l e n i s k o w y c h	n i e w y p a l e n i s k o w y c h	0.1954098343849182	tensor(0.3190)	-2	0.3190370798110962
z a r a c h o w u j e c i e   s i ę	z a r a c h o w u j e m y   s i ę	0.16191030740737916	tensor(0.2948)	1	0.29479217529296875
g o ł a w o ś c i	g o ł a w o ś c i	0.19548109769821168	tensor(0.3191)	-2	0.3190821707248688
n i e r e c e p c j o n a l n y	n i e r e c e p c j o n a l n y	0.19439394474029542	tensor(0.3184)	-2	0.31839174032211304
s a m c z y k u	s a m c z y k o w i	0.17833499908447265	tensor(0.3075)	1	0.3074658513069153
n i e p r z ą ś n i o n y	n i e p r z ę d z i o n y	0.09153509140014648	tensor(0.4279)	1	0.4279344081878662
n i e w y k r w a w i a j ą c y m   s i ę	n i e w y k r w a w i a j ą c y m   s i ę	0.1356581687927246	tensor(0.4297)	-2	0.4297086000442505
d w o r n o ś ć	d w o r n o ś ć	0.19589356184005738	tensor(0.3193)	-2	0.3193424940109253
z m a t e r i a l i z o w a ł o b y ś   s i ę	z m a t e r i a l i z o w a ł o b y ś   s i ę	0.19573941230773925	tensor(0.3192)	-2	0.319245308637619
n i e b i e ż u ń s k o ś ć	n i e b i e ż u ń s k o ś ć	0.1933859944343567	tensor(0.3177)	-2	0.3177461624145508
p o k r w a w i e n i a	p o k r w a w i e n i a	0.19447544813156128	tensor(0.3184)	-2	0.3184436857700348
n a k r a p i a j ą c e   s i ę	n a k r a p i a j ą c e   s i ę	0.19786443710327148	tensor(0.3206)	-2	0.32057464122772217
m a t e m a t y c z k ę	m a t e m a t y c z k ę	0.09748902320861816	tensor(0.4345)	-2	0.43446415662765503
f i o r y t u r a m i	f i o r y t u r a m i	0.1818588614463806	tensor(0.3100)	-2	0.30998286604881287
b a c o w s k i e	b a c o w s k i e	0.1967618227005005	tensor(0.3199)	-2	0.31988775730133057
u b a j k o w i a ł y	u b a j k o w i a ł y	0.19690636396408082	tensor(0.3200)	-2	0.31997814774513245
p r z e o r y w a m y   s i ę	p r z e o r y w a c i e   s i ę	0.17454261779785157	tensor(0.3047)	1	0.3046792149543762
n i e w y s t a w o w a n i e	n i e w y s t a w o w a n i e	0.1941066026687622	tensor(0.3182)	-2	0.318208247423172
n i e p r ę g i e r z o w o ś c i	n i e p r ę g i e r z o w o ś c i	0.19565563201904296	tensor(0.3192)	-2	0.31919243931770325
b ę d z i e c i e   z a c h l a s t y w a ł y   s i ę	b ę d z i e c i e   z a c h l a s t y w a ł y   s i ę	0.19031492471694947	tensor(0.3157)	-2	0.3157467544078827
a n g a ż o w a n e j	a n g a ż o w a n e j	0.19671818017959594	tensor(0.3199)	-2	0.31986045837402344
n i e ł o w i e c k i e j	n i e ł o w i e c k i e j	0.1948806405067444	tensor(0.3187)	-2	0.3187015652656555
n i e z a b a b r a n i o m   s i ę	n i e z a b a b r a n i o m   s i ę	0.19401371479034424	tensor(0.3181)	-2	0.31814882159233093
w y t a ń c u j ą c y m   s i ę	w y t a ń c o w u j ą c y m   s i ę	0.19352760314941406	tensor(0.3178)	0	0.3178371787071228
r o z m o n t o w a n y	r o z m o n t o w a n y	0.19765889644622803	tensor(0.3204)	-2	0.32044705748558044
z g r a b n y m i s z y m i	z g r a b n i e j s z y m i	0.1476747512817383	tensor(0.2825)	1	0.2824638783931732
t e r m o s k o p o m	t e r m o s k o p o m	0.16132186651229857	tensor(0.2943)	-2	0.2943081259727478
n i e b i g o w a n e	n i e b i g o w a n e	0.1949419856071472	tensor(0.3187)	-2	0.31874051690101624
w c h y l i ć   s i ę	w c h y l i ć   s i ę	0.13851372003555298	tensor(0.2738)	-2	0.2738119661808014
p e d o g r a	p e d o g r z e	0.18365030288696288	tensor(0.3112)	0	0.3112362027168274
w y i n t e r p r e t o w a ł y b y	w y i n t e r p r e t o w a ł y b y	0.18995026350021363	tensor(0.3155)	-2	0.31550607085227966
l o k a u t o w a n y m	l o k a u t o w a n y m	0.1961456298828125	tensor(0.3195)	-2	0.31950119137763977
s z e ś c i e d z i e s t k o   s i ę	s z e ś ć d z i e s i ę c i o l a t k o w i	0.054756277799606325	tensor(0.1591)	11	0.15905949473381042
u p o w s z e c h n i a ł o m	u p o w s z e c h n i a ł o m	0.18786667585372924	tensor(0.3141)	-2	0.3141173720359802
p o n i e c h a ł o b y m   s i ę	p o n i e c h a ł o b y m   s i ę	0.19515647888183593	tensor(0.3189)	-2	0.31887662410736084
n i e t r a n s f o r m u j ą c y	n i e t r a n s f o r m u j ą c y	0.1369837522506714	tensor(0.4315)	-2	0.43152713775634766
u k ą s i e j e c i e   s i ę	u k ą s i c i e   s i ę	0.13203247785568237	tensor(0.2673)	1	0.26732712984085083
n i e d e n a t u r o w a n a	n i e d e n a t u r o w a n a	0.19547446966171264	tensor(0.3191)	-2	0.3190779685974121
p o c h ó d	p o c h o d z i e	0.09152048826217651	tensor(0.4137)	2	0.41367247700691223
d e f r a u d o w a ł o	d e f r a u d o w a ł o	0.19690816402435302	tensor(0.3200)	-2	0.3199792802333832
n i e u m i t y g o w a n y c h	n i e u m i t y g o w a n y c h	0.1974897265434265	tensor(0.3203)	-2	0.32034191489219666
r o z p l a n t o w y w a ł y b y ś c i e   s i ę	r o z p l a n t o w y w a ł y b y ś c i e   s i ę	0.19588674306869508	tensor(0.3193)	-2	0.31933823227882385
n i e p r z e i n s t a l o w a n y c h	n i e p r z e i n s t a l o w a n y c h	0.19340338706970214	tensor(0.3178)	-2	0.31775733828544617
n i e z d o b n i c z a	n i e z d o b n i c z a	0.19304479360580445	tensor(0.3175)	-2	0.3175264596939087
n i e w y p r z y z o w i c a ł a	n i e w y p r z y z w o i c i a ł a	0.1369089126586914	tensor(0.2722)	1	0.27223509550094604
n i e t r e j k o t a j ą c y m i	n i e t r e j k o c ą c y m i	0.1859097123146057	tensor(0.3128)	1	0.31279200315475464
u n i e d r o ż n i ł y ś c i e   s i ę	u n i e d r o ż n i ł y ś c i e   s i ę	0.19583946466445923	tensor(0.3193)	-2	0.31930842995643616
n i e p l u g a w i ą c a   s i ę	n i e p l u g a w i ą c a   s i ę	0.18754825592041016	tensor(0.3139)	-2	0.3139030933380127
w s z e c h m i ł o s i e r n y c h	w s z e c h m i ł o s i e r n y c h	0.19486620426177978	tensor(0.3187)	-2	0.3186923861503601
o b s r y w a j ą c y m   s i ę	o b s r y w a j ą c y m   s i ę	0.19531280994415284	tensor(0.3190)	-2	0.31897568702697754
n i e o ś c i e ż n i c o w o ś c i	n i e o ś c i e ż n i c o w o ś c i	0.19582372903823853	tensor(0.3193)	-2	0.31929850578308105
