prediction	target	average probability	entropy	dist
b ę d z i e c i e   o ś m i e w a l i	b ę d z i e c i e   o ś m i e w a l i	0.03448102697730064	0.017589036375284195	-2
m i o d n y m	m i o d n y m	0.0366280697286129	0.01088307797908783	-2
l i t o g r a f o w a ł y ś c i e   s i ę	l i t o g r a f o w a ł y ś c i e   s i ę	0.0504617877304554	0.013476519845426083	-2
r u l o w a n e j	r u l o w a n e j	0.03130618184804916	0.01222323253750801	-2
b ę d z i e s z   g l a n s o w a ł o   s i ę	b ę d z i e s z   g l a n s o w a ł o   s i ę	0.04655769616365433	0.030252352356910706	-2
n i e b u l k o c ą c y m i	n i e b u l k o c z ą c y m i	0.03024451546370983	0.7835407853126526	-1
n i e s o l a n k o w a n e	n i e s o l a n k o w a n e	0.03647749498486519	0.01400190219283104	-2
n i e p o z a o b o w i ą z k o w y m	n i e p o z a o b o w i ą z k o w y m	0.02912798970937729	0.02249286323785782	-2
o b i e c u j ą c y c h	o b i e c u j ą c y c h	0.02658252269029617	0.03240182250738144	-2
e s t e t y z u j ą c e	e s t e t y z u j ą c e	0.02714901864528656	0.017493555322289467	-2
n i e n o r m a n d z k i c h	n i e n o r m a n d z k i c h	0.03236963376402855	0.021987849846482277	-2
n i e z d r a p y w a n y m	n i e z d r a p y w a n y m	0.027569804340600967	0.012463616207242012	-2
o z n a j m o w a ł a   s i ę	o z n a j m o w a ł a   s i ę	0.03734772354364395	0.012805899605154991	-2
b ę d z i e s z   r o z c i e r a ł o	b ę d z i e s z   r o z c i e r a ł o	0.030768081173300744	0.04826131835579872	-2
n i e n i u a n s o w a n i e	n i e n i u a n s o w a n i e	0.024045639112591742	0.018267065286636353	-2
n i e p o s z u f l a d k o w a n i u	n i e p o s z u f l a d k o w a n i u	0.029610659182071685	0.01403404213488102	-2
d w u z n a c z n a	d w u z n a c z n a	0.044228455424308775	0.013467289507389069	-2
n i e s k o o p e r o w a n e j	n i e s k o o p e r o w a n e j	0.03449436910450458	0.4423307180404663	-2
e l e w k a m i	e l e w k a m i	0.03790494203567505	0.03472559154033661	-2
p r z e p o p i e l o n y c h	p r z e p o p i e l o n y c h	0.02954137921333313	0.013159822672605515	-2
o s k r o b u j ą c e	o s k r o b u j ą c e	0.027397849038243292	0.31524568796157837	-2
z a ż y d z a ł o m	z a ż y d z a ł o m	0.02933191731572151	0.017069432884454727	-2
z a l ę k n i ę t e	z a l ę k n i ę t e	0.03333756178617477	0.018693283200263977	-2
n i e t u r b o ś m i g ł o w o ś ć	n i e t u r b o ś m i g ł o w o ś ć	0.028447443246841432	0.018103966489434242	-2
n i e w o k a l n y m	n i e w o k a l n y m	0.03371951915323734	0.011704887263476849	-2
b ę d z i e c i e   c z ł o n o w a ł y	b ę d z i e c i e   c z ł o n o w a ł y	0.03124777749180794	0.022608622908592224	-2
u z w o j e n i u	u z w o j e n i u	0.030082905292510988	0.5191094279289246	-2
f l a d e r k o w a ł y b y	f l a d e r k o w a ł y b y	0.028887107223272323	0.012851198203861713	-2
w l e ź c i e	w l e z i e c i e	0.02876703105866909	0.14440633356571198	1
b ę d ę   u p e r l a ł o   s i ę	b ę d ę   u p e r l a ł o   s i ę	0.03579468876123428	0.017656994983553886	-2
p o t a s o w o ś c i	p o t a s o w o ś c i	0.03289131335914135	0.015367993153631687	-2
s p i e r n i c z e l i ś c i e	s p i e r n i c z e l i ś c i e	0.028054723516106606	0.05354473739862442	-2
n i e k o p u l u j ą c y	n i e k o p u l u j ą c y	0.029457657039165495	0.014397498220205307	-2
n a j t r y w i a l n i e j s z y m	n a j t r y w i a l n i e j s z y m	0.028400139510631563	0.021884191781282425	-2
n i e o d k o d o w y w a n y c h	n i e o d k o d o w y w a n y c h	0.03063426576554775	0.014606978744268417	-2
r o z d z i e w i c z a j ą c e	r o z d z i e w i c z a j ą c e	0.027066462486982346	0.25440317392349243	-2
n i e o d p t a s z k o w y w a n y m	n i e o d p t a s z k o w y w a n y m	0.02873811274766922	0.015135908499360085	-2
r o z p ł a w i o n ą	r o z p ł a w i o n ą	0.03248045779764652	0.017877288162708282	-2
s z a p t a l i z u j ą c y m   s i ę	s z a p t a l i z u j ą c y m   s i ę	0.039204738661646844	0.013586921617388725	-2
p r z e m a r n o w y w a n e j	p r z e m a r n o w y w a n e j	0.03698478564620018	0.01318516954779625	-2
t a p l a l i ś m y   s i ę	t a p l a l i ś m y   s i ę	0.04321747273206711	0.011942160315811634	-2
o d p o z n a w a ł y	o d p o z n a w a ł y	0.03479474857449531	0.018165510147809982	-2
k a s a r a c h	k a s a r a c h	0.029989273846149446	0.02992234192788601	-2
d e p a n s o w a n y m	d e p a n s o w a n y m	0.026722707599401475	0.020124802365899086	-2
n i e u p o ż y t e c z n i e n i	n i e u p o ż y t e c z n i e n i	0.03505664095282555	0.02300773188471794	-2
n i e p o w i e w n ą	n i e p o w i e w n ą	0.032741254568099974	0.013400206342339516	-2
n i e s u b t y l i z o w a n e j	n i e s u b t y l i z o w a n e j	0.04089355617761612	0.011992152780294418	-2
z a p r a ż a ł y b y ś m y	z a p r a ż a ł y b y ś m y	0.029174017161130904	0.015760032460093498	-2
n i e w s t r z ą s a j ą c y	n i e w s t r z ą s a j ą c y	0.027441626787185668	0.49476221203804016	-2
z n a r k o t y z o w a l i ś m y	z n a r k o t y z o w a l i ś m y	0.028371599689126014	0.017560353502631187	-2
p o t ę g o w ą	p o t ę g o w ą	0.0432060644030571	0.013731283135712147	-2
n i e k r ó c i u ś k o ś ć	n i e k r ó c i u ś k o ś ć	0.03229147605597973	0.03211696445941925	-2
c y k l i n o w a l i b y ś c i e   s i ę	c y k l i n o w a l i b y ś c i e   s i ę	0.051189185678958894	0.013367104344069958	-2
n i e m a r s o w i e j ą c e	n i e m a r s o w i e j ą c e	0.028720658645033835	0.03147651627659798	-2
r o z b u d z a l i ś m y   s i ę	r o z b u d z a l i ś m y   s i ę	0.04015169739723205	0.014123758301138878	-2
b r y t	b r y t	0.09327886551618576	0.014002489857375622	-2
n i e m i n u s o w e	n i e m i n u s o w e	0.03810594528913498	0.01185006182640791	-2
n i e o b a t o ż o n e g o	n i e o b a t o ż o n e g o	0.03567168489098549	0.015428131446242332	-2
n i e o d z i e d z i c z a n i u   s i ę	n i e o d z i e d z i c z a n i u   s i ę	0.03962012678384781	0.019602095708251	-2
o b t r a c a c i e   s i ę	o b t r a c a m y   s i ę	0.034487152472138405	0.6457322835922241	1
d e n d r o c h r o n o l o g i a c h	d e n d r o c h r o n o l o g i a c h	0.03012264482676983	0.02091861329972744	-2
n i e w y k a r c z e n i a	n i e w y k a r c z e n i a	0.027256761118769644	0.01886715367436409	-2
n i e e l i t a r n o ś c i	n i e e l i t a r n o ś c i	0.029744484275579453	0.03355789557099342	-2
z a w r ó c i ł y	z a w r ó c i ł y	0.03514758795499802	0.5029396414756775	-2
n i e g o s p o d a r z ą c a   s i ę	n i e g o s p o d a r z ą c a   s i ę	0.045539092272520065	0.015331790782511234	-2
p i ń s k a	p i ń s k a	0.05428275540471077	0.01592898741364479	-2
n i e n u r k o w ą	n i e n u r k o w ą	0.0388151541352272	0.013900244608521461	-2
s z y b c i u t k a	s z y b c i u t k a	0.040362509340047835	0.014856157824397087	-2
m e d i o l a ń s k a	m e d i o l a ń s k a	0.042910680174827576	0.013850352726876736	-2
p r z y j d z e n i a c h	p r z y j ś c i a c h	0.022801784425973894	1.76418137550354	2
w p u k l a j ą c e	w p u k l a j ą c e	0.03122643418610096	0.015475595369935036	-2
p r z y c i e r a ł o ś   s i ę	p r z y c i e r a ł o ś   s i ę	0.03103586882352829	0.014732575044035912	-2
n i e ż a k o w s k i e	n i e ż a k o w s k i e	0.032935437932610515	0.014339173212647438	-2
s ł u g o w a n o	s ł u g o w a n o	0.029256756976246835	0.01780647598206997	-2
n i e n e o l o g i c z n e	n i e n e o l o g i c z n e	0.03512669950723648	0.01420676987618208	-2
o d m ó ż d ż a j ą c a   s i ę	o d m ó ż d ż a j ą c a   s i ę	0.03433696776628494	0.02381497249007225	-2
n i e u r s u s k i	n i e u r s u s k i	0.052404285222291944	0.016248228028416634	-2
n i e p r z y r z u c a j ą c e m u   s i ę	n i e p r z y r z u c a j ą c e m u   s i ę	0.04102086722850799	0.016176415607333183	-2
p ł u c z k o w n i	p ł u c z k o w n i	0.034579848498106004	0.04131922498345375	-2
n i e n o c l e g o w a n e	n i e n o c l e g o w a n e	0.03608360849320889	0.01149654109030962	-2
o g i p s o w y w a ł y b y	o g i p s o w y w a ł y b y	0.027603518962860108	0.016077101230621338	-2
p r z e p ł y w n o ś c i ą	p r z e p ł y w n o ś c i ą	0.03171044774353504	0.01525897067040205	-2
b ę d z i e c i e   d o t u c z a ł y   s i ę	b ę d z i e c i e   d o t u c z a ł y   s i ę	0.04516569748520851	0.019660213962197304	-2
o d e m g l i ł y b y   s i ę	o d e m g l i ł y b y   s i ę	0.03308187499642372	0.014674975536763668	-2
u b o ż a ł o b y ś	u b o ż a ł o b y ś	0.026842864230275154	0.07054220885038376	-2
z a s t o s o w y w a n e	z a s t o s o w y w a n e	0.03139657042920589	0.017435947433114052	-2
r o z m a w i a j c i e	r o z m a w i a j c i e	0.024066370725631715	0.052576515823602676	-2
s u p e r k o m i t e t a m i	s u p e r k o m i t e t a m i	0.032016295567154886	0.301511287689209	-2
p o z g ę s z c z a ł y ś m y	p o z g ę s z c z a ł y ś m y	0.02897745855152607	0.016243774443864822	-2
z n a z a l i z o w a ł y b y ś m y   s i ę	z n a z a l i z o w a ł y b y ś m y   s i ę	0.048399817943572995	0.013314126059412956	-2
n i e o d ś r u b o w u j ą c ą	n i e o d ś r u b o w u j ą c ą	0.02935565561056137	0.013159292750060558	-2
z ż u t y	z ż u t y	0.046382258832454684	0.31866830587387085	-2
n i e z o b o w i ą z u j ą c ą	n i e z o b o w i ą z u j ą c ą	0.03040211759507656	0.01597883179783821	-2
w y d o b y w a ł y	w y d o b y w a ł y	0.03284630738198757	0.014438257552683353	-2
w y s p r z e d a j ą c e   s i ę	w y s p r z e d a j ą c e   s i ę	0.040565692633390424	0.03683466091752052	-2
o b h e b l o w a ł y b y ś m y	o b h e b l o w a ł y b y ś m y	0.028470795974135397	0.016356727108359337	-2
p o m y s z k o w a ł b y ś	p o m y s z k o w a ł b y ś	0.02910678870975971	0.012095306999981403	-2
i n t e r p e l a c y j n e	i n t e r p e l a c y j n e	0.03496732264757156	0.014378937892615795	-2
p o w y t w a r z a n i u   s i ę	p o w y t w a r z a n i u   s i ę	0.033398416638374326	0.018321463838219643	-2
b ę d z i e m y   o d s t r a j a ł y   s i ę	b ę d z i e m y   o d s t r a j a ł y   s i ę	0.05101641193032265	0.018804777413606644	-2
w y r o z u b a m i	w y r o z u b a m i	0.033376419916749	0.030172256752848625	-2
z b o g a c a n y m i	z b o g a c a n y m i	0.030342861637473108	0.014264808967709541	-2
w p l ą t y w a n e j	w p l ą t y w a n e j	0.030032004788517953	0.019092658534646034	-2
b ę d ę   w t r a w i a ł o	b ę d ę   w t r a w i a ł o	0.02828931137919426	0.021393248811364174	-2
z e s z k l a ł y b y ś m y	z e s z k l a ł y b y ś m y	0.027703172713518142	0.03261189162731171	-2
k r a m a r z y ł b y	k r a m a r z y ł b y	0.03434628173708916	0.01787406951189041	-2
p o z a s a d z a l i ś c i e	p o z a s a d z a l i ś c i e	0.027128851041197777	0.01745169796049595	-2
j e b a s z   s i ę	j e b i e s z   s i ę	0.03725943975150585	0.2604508101940155	0
n i e p r o k r a s t y n a c y j n e	n i e p r o k r a s t y n a c y j n e	0.0323239903897047	0.02493339776992798	-2
w y s n o w y w a ł o b y m   s i ę	w y s n o w y w a ł o b y m   s i ę	0.03096516877412796	0.01958521455526352	-2
f i l u n g a	f i l u n g a	0.031091713160276414	0.6733970642089844	-2
w r ó ż d ę	w r ó ż d ę	0.051837953925132754	0.03224649652838707	-2
n i e p r z y m a l o w a n y m	n i e p r z y m a l o w a n y m	0.02769242711365223	0.012633213773369789	-2
o d p o p i e l a n e g o	o d p o p i e l a n e g o	0.03531109057366848	0.01688333973288536	-2
o s ł u p i a ł o b y m	o s ł u p i a ł o b y m	0.026152435317635538	0.04158210754394531	-2
u s t a t k o w a n e	u s t a t k o w a n e	0.03364122398197651	0.015333608724176884	-2
n a c h l e w a n i u	n a c h l e w a n i u	0.028202495351433755	0.015462278388440609	-2
z a t r z ą ś c i e	z a t r z ą ś c i e	0.023572833091020585	1.1627379655838013	-2
p o d w ę d z a n i a	p o d w ę d z a n i a	0.026942985877394677	0.02307303063571453	-2
n i e p r z e g r z e b u j ą c y m i	n i e p r z e g r z e b u j ą c y m i	0.03255552612245083	0.01673172041773796	-2
r o z r a d z a j ą c e j	r o z r a d z a j ą c e j	0.02725297585129738	0.030133046209812164	-2
n i e w y s e l e k c j o n o w a n i a c h	n i e w y s e l e k c j o n o w a n i a c h	0.03346013426780701	0.337124764919281	-2
n i e p o s t ę p u j ą c y m	n i e p o s t ę p u j ą c y m	0.027546213194727897	0.012811311520636082	-2
z a i n t u b o w a n y	z a i n t u b o w a n y	0.04016387760639191	0.01294131949543953	-2
s y s t e m o w o ś c i	s y s t e m o w o ś c i	0.037657851725816725	0.014413355849683285	-2
k a s z l u j ą c ą	k a s z l u j ą c ą	0.028829140961170195	0.017185920849442482	-2
n i e k u f e r k o w e	n i e k u f e r k o w e	0.03759621009230614	0.010916855186223984	-2
k l o c o w o ś c i	k l o c o w o ś c i	0.039841242134571075	0.014618194662034512	-2
c i a p o w a t o ś c i	c i a p o w a t o ś c i	0.030531017854809762	0.0181217510253191	-2
ł a g i e w k ę	ł a g i e w k ę	0.04602994620800018	0.06367650628089905	-2
n i e ś r o d k o w y c h	n i e ś r o d k o w y c h	0.035122723877429964	0.011109060607850552	-2
n i e u r o c z y s t e	n i e u r o c z y s t e	0.03687444180250168	0.017244715243577957	-2
b a g r o w a ł o b y ś   s i ę	b a g r o w a ł o b y ś   s i ę	0.03715459145605564	0.011336170136928558	-2
ż u b r o w a l i ś m y	ż u b r o w a l i ś m y	0.029392923787236215	0.011036509647965431	-2
z a ż e c e n i a c h	z a ż ż e n i a c h	0.023133039101958276	0.7090778350830078	0
p r z e r e k l a m o w a l i ś c i e	p r z e r e k l a m o w a l i ś c i e	0.03018336147069931	0.01540871150791645	-2
n i e z a l o g o w a n e	n i e z a l o g o w a n e	0.03532337211072445	0.01102660782635212	-2
r o z p y l a j ą c e m u   s i ę	r o z p y l a j ą c e m u   s i ę	0.03166850693523884	0.0171103123575449	-2
p o r e g u l o w a n i a   s i ę	p o r e g u l o w a n i a   s i ę	0.03129178918898105	0.015275753103196621	-2
o b s k u b y w a ł y b y ś c i e   s i ę	o b s k u b y w a ł y b y ś c i e   s i ę	0.044258863478899	0.014226390980184078	-2
n i e o s z o ł o m n e	n i e o s z o ł o m n e	0.036577602848410606	0.012610970996320248	-2
n i e f r u s t r a c y j n ą	n i e f r u s t r a c y j n ą	0.032140132039785385	0.015074224211275578	-2
w e w n ą t r z s z p i t a l n e j	w e w n ą t r z s z p i t a l n e j	0.03349836207926273	0.020386192947626114	-2
l a g r u j ę	l a g r u j ę	0.028631344065070154	0.030354902148246765	-2
p o ż ł o p a l i ś m y   s i ę	p o ż ł o p a l i ś m y   s i ę	0.04226212278008461	0.014905528165400028	-2
n i e w y b u j a ł e	n i e w y b u j a ł e	0.03769005686044693	0.013677737675607204	-2
n i e z a z b r o j o n e	n i e z a z b r o j o n e	0.036403877288103105	0.03086336888372898	-2
n i e z b y t k u j ą c e	n i e z b y t k u j ą c e	0.029213704541325568	0.01312100701034069	-2
p o t r z e b u j ą c e m u	p o t r z e b u j ą c e m u	0.027215151116251945	0.01947515644133091	-2
n i e p o s i ę g a j ą c y m i   s i ę	n i e p o s i ę g a j ą c y m i   s i ę	0.04412517994642258	0.015370750799775124	-2
n i e n o t a t n i k o w o ś ć	n i e n o t a t n i k o w o ś ć	0.03186843097209931	0.015454945154488087	-2
z a c h o d o w i e c o w i e	z a c h o d o w c y	0.02145516127347946	1.0429376363754272	4
p o s k u p i a ł y   s i ę	p o s k u p i a ł y   s i ę	0.03927699849009514	0.012688052840530872	-2
k o n w o k o w a ł o m   s i ę	k o n w o k o w a ł o m   s i ę	0.034075260162353516	0.012262850068509579	-2
p o d s u n i ę c i u   s i ę	p o d s u n i ę c i u   s i ę	0.03557241447269917	0.020949585363268852	-2
s p a l i n o w y m	s p a l i n o w y m	0.028075624257326126	0.013390740379691124	-2
r o z u m k u j ą c ą	r o z u m k u j ą c ą	0.02823786549270153	0.016286270692944527	-2
n i e w y p r o m i e n i o w u j ą c e   s i ę	n i e w y p r o m i e n i o w u j ą c e   s i ę	0.056686467677354815	0.018196985125541687	-2
e k s p e k t o r a c j e	e k s p e k t o r a c j e	0.036056452244520185	0.2619139552116394	-2
n i e s a m o s p a w a l n o ś ć	n i e s a m o s p a w a l n o ś ć	0.028524582833051683	0.02001095376908779	-2
t e s t o w o ś c i a m i	t e s t o w o ś c i a m i	0.02964477352797985	0.018175456672906876	-2
c z t e r o k r o t n o ś c i	c z t e r o k r o t n o ś c i	0.03600667119026184	0.015635685995221138	-2
ż ł o b k o w a c i	ż ł o b k o w a c i	0.03541727885603905	0.029248490929603577	-2
s p o ż y c z e n i a	s p o ż y c z e n i a	0.027149971574544907	0.01859218440949917	-2
p r z e w e n t y l o w y w a n e	p r z e w e n t y l o w y w a n e	0.028921930119395256	0.016030076891183853	-2
o b s t a w i a ł o   s i ę	o b s t a w i a ł o   s i ę	0.03426231555640698	0.012606793083250523	-2
h u s y c k i c h	h u s y c k i c h	0.032083651050925255	0.014091621153056622	-2
d o p a s a n o   s i ę	d o p a s a n o   s i ę	0.03185000643134117	0.014843418262898922	-2
n i e h i p - h o p o w e	n i e h i p - h o p o w e	0.03189241886138916	0.8542211055755615	-2
i ł o w s k o ś c i	i ł o w s k o ś c i	0.032352589443325995	0.018415747210383415	-2
n i e k o m b i n a t o r y c z n y	n i e k o m b i n a t o r y c z n y	0.031540374457836154	0.015864599496126175	-2
b l a z o n o w a n e g o	b l a z o n o w a n e g o	0.028670110926032066	0.01955186016857624	-2
t r ó j s i e m n y m	t r ó j s i e m n y m	0.03287656269967556	0.01505802571773529	-2
n i e r o z d z i a w i a n y c h	n i e r o z d z i a w i a n y c h	0.030340445414185523	0.014880344271659851	-2
n i e c u c e n i e	n i e c u c e n i e	0.02591468207538128	0.04046245291829109	-2
r e s p o n s o r y j n e j	r e s p o n s o r y j n e j	0.0391859196126461	0.014764572493731976	-2
n i e ż y c i o t w ó r c z y	n i e ż y c i o t w ó r c z y	0.03877101093530655	0.014112771488726139	-2
p a s t u s i e	p a s t u s i e	0.036432252079248426	0.2510746121406555	-2
n i e t r e m o l o w a n y m i	n i e t r e m o l o w a n y m i	0.03199104256927967	0.0123764518648386	-2
n i e p l a n e t o w a n i a   s i ę	n i e p l a n e t o w a n i a   s i ę	0.03538994677364826	0.018170131370425224	-2
s a t y n o w a ł o b y m   s i ę	s a t y n o w a ł o b y m   s i ę	0.03428095132112503	0.01584436744451523	-2
o d m i s t y c z n i e n i e m   s i ę	o d m i s t y c z n i e n i e m   s i ę	0.03964405283331871	0.019744787365198135	-2
n i e p r o a l i a n c k i m	n i e p r o a l i a n c k i m	0.029848773404955863	0.015562184154987335	-2
n i e w y c h l a p u j ą c y   s i ę	n i e w y c h l a p u j ą c y   s i ę	0.03845446407794952	0.012976965866982937	-2
w y s z u l e r o w u j   s i ę	w y s z u l e r o w u j   s i ę	0.0330475002527237	0.014184857718646526	-2
o d k r o p i e ń	o d k r o p i e ń	0.02550976388156414	0.030528387054800987	-2
f a j n o w a n e	f a j n o w a n e	0.036344132572412494	0.013473639264702797	-2
n i e n a c h a c h m ę c e ń   s i ę	n i e n a c h a c h m ę c e ń   s i ę	0.04143244028091431	0.03220639377832413	-2
r d z a w i a ł o m	r d z a w i a ł o m	0.02930692955851555	0.03977443277835846	-2
m a k r o e k o n o m i c z n o ś c i	m a k r o e k o n o m i c z n o ś c i	0.03665748834609985	0.019229698926210403	-2
n i e n a l e ż e j ą c y	n i e n a l e ż ą c y	0.02901657298207283	0.8843699097633362	0
s o m a t o g e n i c z n o ś c i a m i	s o m a t o g e n i c z n o ś c i a m i	0.03340451419353485	0.02364736795425415	-2
n i e b i c z o w ą	n i e b i c z o w ą	0.03541139997541905	0.01219939161092043	-2
n i e m i k r o l i t y c z n y m	n i e m i k r o l i t y c z n y m	0.029590146988630293	0.010520298965275288	-2
n i e p o d ś w i e t l a n y m	n i e p o d ś w i e t l a n y m	0.02896840646862984	0.017838722094893456	-2
n i e w y d m i ń s k o ś c i a c h	n i e w y d m i ń s k o ś c i a c h	0.03395254388451576	0.025818055495619774	-2
n i e f o r s i a s t y	n i e f o r s i a s t y	0.04623202458024025	0.016498854383826256	-2
n i e p i e r d z i e l e n i	n i e p i e r d z i e l e n i	0.03233661837875843	0.3319292664527893	-2
k a n t y c z k o w y c h	k a n t y c z k o w y c h	0.028400246426463126	0.014100845903158188	-2
n i e z a k o r k o w a n i u   s i ę	n i e z a k o r k o w a n i u   s i ę	0.04165598601102829	0.013235743157565594	-2
d e m o n o p o l i z o w a ł y	d e m o n o p o l i z o w a ł y	0.029205018654465675	0.014962409622967243	-2
n i e w y s t y l i z o w a n i u	n i e w y s t y l i z o w a n i u	0.028742290288209914	0.01550117414444685	-2
n i e s k r a w a n i a m i	n i e s k r a w a n i a m i	0.026878299936652184	0.016998091712594032	-2
ś w i ń s t e w k o	ś w i ń s t e w k o	0.03716902956366539	0.0615038238465786	-2
n i e r o z m a i c ą c e	n i e r o z m a i c ą c e	0.031141583621501923	0.06494984775781631	-2
s p o l e r o w y w a n i u	s p o l e r o w y w a n i u	0.025877293944358826	0.017435656860470772	-2
b r a n l a m i	b r a n l e <UNK> a m i	0.034014686942100525	0.017560996115207672	0
w y p r a ż a m	w y p r a ż a m	0.028931669518351556	0.06979844719171524	-2
n i e a n o n i m i z o w a n i u	n i e a n o n i m i z o w a n i u	0.027869657054543494	0.015214488841593266	-2
n i e p o z a p y l a n e g o	n i e p o z a p y l a n e g o	0.03717486187815666	0.016637150198221207	-2
n i e r e f u n d a c y j n i	n i e r e f u n d a c y j n i	0.0342965941876173	0.013313126750290394	-2
p r z e s k l e p i a j ą c	p r z e s k l e p i a j ą c	0.02221198081970215	0.04197132959961891	-2
w y w c z a s o w y w a ł y   s i ę	w y w c z a s o w y w a ł y   s i ę	0.031238557025790214	0.017700543627142906	-2
b u t o n a c h	b u t o n a c h	0.029806437343358992	0.019377298653125763	-2
w e k u j ą c e	w e k u j ą c e	0.03310295753180981	0.012099486775696278	-2
o c h m i s t r z y n i a	o c h m i s t r z y n i	0.034434078633785246	0.1036008819937706	-1
n a w y t ł u k i w a n e	n a w y t ł u k i w a n e	0.03443837463855744	0.016816262155771255	-2
p r z e g r y w a j ą c y c h	p r z e g r y w a j ą c y c h	0.024067076668143273	0.6405508518218994	-2
f a r b o w a ł y ś c i e   s i ę	f a r b o w a ł y ś c i e   s i ę	0.04043691679835319	0.012774953618645668	-2
k l u p o w a n i a	k l u p o w a n i a	0.027672867849469186	0.015834279358386993	-2
n i e j a j o r o d n o ś c i	n i e j a j o r o d n o ś c i	0.029844855889678	0.01812274567782879	-2
h o d o m e t r z e	h o d o m e t r z e	0.02677193135023117	0.7077826261520386	-2
p r z e w ę ż o n e	p r z e w ę ż o n e	0.03153964020311832	0.8741205930709839	-2
n i e z b r e c h a ń   s i ę	n i e z b r e c h a ń   s i ę	0.03664946518838406	0.012840491719543934	-2
m a n s a r d a c h	m a n s a r d a c h	0.02719730995595455	0.03177932649850845	-2
r o z c i e p l a n o	r o z c i e p l a n o	0.02922367714345455	0.019488126039505005	-2
n i e l u t o w n i c z e	n i e l u t o w n i c z e	0.035929081961512566	0.014436202123761177	-2
n i e w y p o m a d o w a n i e m   s i ę	n i e w y p o m a d o w a n i e m   s i ę	0.03569420389831066	0.014628763310611248	-2
n i e o s t a n o w i o n e	n i e o s t a n o w i o n e	0.03448804914951324	0.015701614320278168	-2
n i e w y c h r z c o n e m u	n i e w y c h r z c z o n e m u	0.03630076944828033	0.037904586642980576	-1
