prediction	target	average probability	entropy	edit_distance	uncertainty_value
u r z e c s i ę	u r z e c   s i ę	0.1347578525543213	tensor(0.2701)	-1	0.2700918912887573
u r z ę d o m a n i e	u r z ę d o m a n i e	0.15725307464599608	tensor(0.2909)	-2	0.2909022569656372
n i e e l a s t o r o w o ś c i	n i e e l a s t o r o w o ś c i	0.1957047700881958	tensor(0.3192)	-2	0.31922343373298645
b ę d z i e c i e   s p o c z w a r z a l i   s i ę	b ę d z i e c i e   s p o c z w a r z a l i   s i ę	0.19600499868392945	tensor(0.3194)	-2	0.3194127082824707
k r e c h a	k r e c h a	0.19335027933120727	tensor(0.3177)	-2	0.31772321462631226
i n f o r m a t o r s k i e m u	i n f o r m a t o r s k i e m u	0.19495089054107667	tensor(0.3187)	-2	0.3187462091445923
b ę d ę   p r z y g ł a s k i w a ł a	b ę d ę   p r z y g ł a s k i w a ł a	0.1968425989151001	tensor(0.3199)	-2	0.3199382722377777
p o z i e w a s z	p o z i e w a s z	0.19359173774719238	tensor(0.3179)	-2	0.3178783655166626
n i e o s e t y ń s k o ś c i a c h	n i e o s e t y ń s k o ś c i a c h	0.19614675045013427	tensor(0.3195)	-2	0.3195019066333771
b ę d z i e c i e   o g n i ł y	b ę d z i e c i e   o g n i ł y	0.1968916654586792	tensor(0.3200)	-2	0.31996896862983704
b ę d z i e c i e   r ż n ę ł y   s i ę	b ę d z i e c i e   r ż n ę ł y   s i ę	0.18908954858779908	tensor(0.3149)	-2	0.31493517756462097
w ę g i e r c e	w ę g i e r c e	0.19522972106933595	tensor(0.3189)	-2	0.3189230263233185
p r z y s u n i ę t ą	p r z y s u n i ę t ą	0.19483685493469238	tensor(0.3187)	-2	0.3186737298965454
z i n s t y t u c j o n a l i b y ś   s i ę	z i n s t y t u c j o n a l i z o w a ł o b y ś   s i ę	0.14831010103225709	tensor(0.2830)	4	0.28304240107536316
o c y k a m	o c y k a m	0.1913204789161682	tensor(0.3164)	-2	0.31640684604644775
m a s w e r k o m	m a s w e r k o m	0.19616626501083373	tensor(0.3195)	-2	0.3195141851902008
b ę d z i e c i e   p l a ż y ł y	b ę d z i e c i e   p l a ż y ł y	0.1964830994606018	tensor(0.3197)	-2	0.31971314549446106
n i e t r z y r a m i e n n e	n i e t r z y r a m i e n n e	0.19388598203659058	tensor(0.3181)	-2	0.3180670440196991
z a g ę s t w i a j ą c y c h   s i ę	z a g ę s t w i a j ą c y c h   s i ę	0.19673538208007812	tensor(0.3199)	-2	0.3198712170124054
n i e k o c h a n i e ń k o ś ć	n i e k o c h a n i e ń k o ś ć	0.1958600878715515	tensor(0.3193)	-2	0.3193214237689972
p o d ł o ż n i c y	p o d ł o ż n i c y	0.18767455816268921	tensor(0.3140)	-2	0.3139881491661072
n i e u p r a w n i o n o ś c i	n i e u p r a w n i o n o ś c i	0.19715718030929566	tensor(0.3201)	-2	0.3201347589492798
n i e m a l a b a r s k o ś c i a c h	n i e m a l a b a r s k o ś c i a c h	0.19647741317749023	tensor(0.3197)	-2	0.31970956921577454
n i e g e n o m o d y f i k o w a n ą	n i e g e n o m o d y f i k o w a n ą	0.1969601631164551	tensor(0.3200)	-2	0.32001176476478577
r e k u z ę	r e k u z ę	0.18907344341278076	tensor(0.3149)	-2	0.3149244487285614
n i e w y c i e s a n i a   s i ę	n i e w y c i e s a n i a   s i ę	0.1904322862625122	tensor(0.3158)	-2	0.31582406163215637
p r z y s t o s o w a n i o m	p r z y s t o s o w a n i o m	0.19423184394836426	tensor(0.3183)	-2	0.31828826665878296
n i e t r ą b i e n i e	n i e t r ą b i e n i e	0.19542487859725952	tensor(0.3190)	-2	0.31904661655426025
ś w i e ż a r k a	ś w i e ż a r k a	0.1920183539390564	tensor(0.3169)	-2	0.3168618679046631
w m ó w i e ń	w m ó w i e ń	0.19441174268722533	tensor(0.3184)	-2	0.31840306520462036
p o w y t r ą c a n i a	p o w y t r ą c a n i a	0.19668079614639283	tensor(0.3198)	-2	0.3198370337486267
b ę d z i e s z   r w a ł o	b ę d z i e s z   r w a ł o	0.1879998803138733	tensor(0.3142)	-2	0.3142068088054657
o p l ą t a ł y   s i ę	o p l ą t a ł y   s i ę	0.1976258397102356	tensor(0.3204)	-2	0.3204265534877777
f a t a l i s t k a m i	f a t a l i s t k a m i	0.19632102251052858	tensor(0.3196)	-2	0.31961143016815186
n i e z g u b i e n i a c h	n i e z g u b i e n i a c h	0.19520931243896483	tensor(0.3189)	-2	0.3189101219177246
n i e p o p ł a t a n i a	n i e p o p ł a t a n i a	0.19534640312194823	tensor(0.3190)	-2	0.31899693608283997
p r o b l e m a t	p r o b l e m a t	0.19584499597549437	tensor(0.3193)	-2	0.31931188702583313
k r z y w i z n ę	k r z y w i z n ę	0.19217740297317504	tensor(0.3170)	-2	0.31696516275405884
n i e r o z t r z a s n i ę t e	n i e r o z t r z a ś n i ę t e	0.19188920259475709	tensor(0.3168)	-1	0.3167778253555298
n a j n i e w ą t p l i w s z e	n a j n i e w ą t p l i w s z e	0.19572949409484863	tensor(0.3192)	-2	0.3192390501499176
o k r y w a j ą c ą   s i ę	o k r y w a j ą c ą   s i ę	0.19570250511169435	tensor(0.3192)	-2	0.31922200322151184
n i e w i e l o w a r s t w o w y c h	n i e w i e l o w a r s t w o w y c h	0.19743547439575196	tensor(0.3203)	-2	0.3203081488609314
m a j e r a n i e	m a j e r a n i e	0.1922936797142029	tensor(0.3170)	-2	0.3170406222343445
n i e d y k t a t o r s k o ś c i a c h	n i e d y k t a t o r s k o ś c i a c h	0.19656152725219728	tensor(0.3198)	-2	0.31976231932640076
n i e w ą p i e l s k i e m u	n i e w ą p i e l s k i e m u	0.19519991874694825	tensor(0.3189)	-2	0.31890416145324707
n i e z a k r w a w i a j ą c y c h	n i e z a k r w a w i a j ą c y c h	0.19647499322891235	tensor(0.3197)	-2	0.31970807909965515
n i e ł u p i ą c a	n i e ł u p i ą c a	0.19585299491882324	tensor(0.3193)	-2	0.31931692361831665
s z r o n y	s z r o n y	0.1939434289932251	tensor(0.3181)	-2	0.3181038498878479
n i e s p o w i e d n i c z o ś c i a c h	n i e s p o w i e d n i c z o ś c i a c h	0.19681546688079835	tensor(0.3199)	-2	0.3199213147163391
n i e r o z g r a d z a j ą c y c h   s i ę	n i e r o z g r a d z a j ą c y c h   s i ę	0.19423997402191162	tensor(0.3183)	-2	0.3182934522628784
n i e o d p r o w a d z o n ą	n i e o d p r o w a d z o n ą	0.1846991777420044	tensor(0.3120)	-2	0.3119618594646454
p o o b r a c a n y c h	p o o b r a c a n y c h	0.19177814722061157	tensor(0.3167)	-2	0.31670552492141724
z l e w k a	z l e w k a	0.19345660209655763	tensor(0.3178)	-2	0.31779158115386963
h u c z n i e j s z y m	h u c z n i e j s z y m	0.1955747961997986	tensor(0.3191)	-2	0.3191413879394531
n i e p o m a ź g a n ą	n i e p o m a ź g a n ą	0.18118047714233398	tensor(0.3095)	-2	0.3095036447048187
o b k ą s a ł y b y ś m y   s i ę	o b k ą s a ł y b y ś m y   s i ę	0.19508930444717407	tensor(0.3188)	-2	0.3188340365886688
k r w i o n o ś n e m u	k r w i o n o ś n e m u	0.1962024211883545	tensor(0.3195)	-2	0.3195369243621826
w r o s n ę ł y b y	w r o s ł y b y	0.1917637825012207	tensor(0.3167)	0	0.3166961669921875
n i e u p o ś l e d z a j ą c y   s i ę	n i e u p o ś l e d z a j ą c y   s i ę	0.19399839639663696	tensor(0.3181)	-2	0.3181390166282654
n i e p o t o k n i ę t e	n i e p o t o k n i ę t e	0.19505689144134522	tensor(0.3188)	-2	0.3188134729862213
o d h u k a j m y	o d h u k a j m y	0.1955905079841614	tensor(0.3192)	-2	0.31915128231048584
n i e p r z e w r ó ż e n i a   s i ę	n i e p r z e w r ó ż e n i a   s i ę	0.19036517143249512	tensor(0.3158)	-2	0.31577983498573303
o k i e ł z n ę ł y ś m y	o k i e ł z n ę ł y ś m y	0.19163095951080322	tensor(0.3166)	-2	0.31660956144332886
p o o b j a d a l i ś c i e	p o o b j a d a l i ś c i e	0.19277626276016235	tensor(0.3174)	-2	0.31735309958457947
l i c h w i ą c y m	l i c h w i ą c y m	0.19496022462844848	tensor(0.3188)	-2	0.31875211000442505
n i e j a r z ę b i a t e m u	n i e j a r z ę b i a t e m u	0.1973644971847534	tensor(0.3203)	-2	0.32026398181915283
b a l e t k a c h	b a l e t k a c h	0.19605730772018432	tensor(0.3194)	-2	0.3194456398487091
n i e r o z p r z ę d z a n y m	n i e r o z p r z ę d z a n y m	0.19363421201705933	tensor(0.3179)	-2	0.31790563464164734
n i e n a d s a d z a j ą c y   s i ę	n i e n a d s a d z a j ą c y   s i ę	0.19368335008621215	tensor(0.3179)	-2	0.3179371654987335
n i e z a s a d z a n i u	n i e z a s a d z a n i u	0.19391872882843017	tensor(0.3181)	-2	0.31808802485466003
u c z o n y m	u c z o n y m	0.19512253999710083	tensor(0.3189)	-2	0.3188551068305969
b ę d z i e c i e   p o m i e s z k i w a l i	b ę d z i e c i e   p o m i e s z k i w a l i	0.19797117710113527	tensor(0.3206)	-2	0.32064080238342285
b ę d z i e s z   s z w a r c o w a ł o   s i ę	b ę d z i e s z   s z w a r c o w a ł o   s i ę	0.19304108619689941	tensor(0.3175)	-2	0.3175240457057953
n i e o d m ł a d z a j ą c y m	n i e o d m ł a d z a j ą c y m	0.1937038540840149	tensor(0.3180)	-2	0.3179503083229065
c h ą s i e ń s k o ś c i	c h ą s i e ń s k o ś c i	0.19504040479660034	tensor(0.3188)	-2	0.31880301237106323
h i s t e r y z o w a n o	h i s t e r y z o w a n o	0.1957761526107788	tensor(0.3193)	-2	0.31926846504211426
a n a m n e z ę	a n a m n e z ę	0.18940783739089967	tensor(0.3151)	-2	0.3151467442512512
s a m o s p r a w d z a j ą c y	s a m o s p r a w d z a j ą c y	0.19633384943008422	tensor(0.3196)	-2	0.31961947679519653
p o t r z ą c h a n i a	p o t r z ą c h a n i a	0.19610921144485474	tensor(0.3195)	-2	0.319478303194046
o d z b r o j o n y	o d z b r o j o n y	0.19479038715362548	tensor(0.3186)	-2	0.3186441957950592
p r z e w r z e s z c z e l i ś c i e	p r z e w r z e s z c z e l i ś c i e	0.19479931592941285	tensor(0.3186)	-2	0.31864985823631287
n i e p o n a s a d z a n i o m	n i e p o n a s a d z a n i o m	0.19330812692642213	tensor(0.3177)	-2	0.31769606471061707
w l e w n i k o w i	w l e w n i k o w i	0.19202350378036498	tensor(0.3169)	-2	0.3168651759624481
z a g a d z a m   s i ę	z a g a d z a m   s i ę	0.19625314474105834	tensor(0.3196)	-2	0.31956881284713745
u n i e w y r a ź n i a ł o ś   s i ę	u n i e w y r a ź n i a ł o ś   s i ę	0.19046627283096312	tensor(0.3158)	-2	0.31584644317626953
n i e z a m a l o w a n i a	n i e z a m a l o w a n i a	0.18611880540847778	tensor(0.3129)	-2	0.3129345774650574
o d w d z i ę c z a j ą c y c h   s i ę	o d w d z i ę c z a j ą c y c h   s i ę	0.19536571502685546	tensor(0.3190)	-2	0.3190091550350189
w s c h o w i a n k a	w s c h o w i a n k a	0.18674672842025758	tensor(0.3134)	-2	0.31336137652397156
k a p i t a l i z a c j i	k a p i t a l i z a c y j	0.18854386806488038	tensor(0.3146)	0	0.31457123160362244
l u b l i n i e c k i	l u b l i n i e c k i	0.19455153942108155	tensor(0.3185)	-2	0.31849217414855957
k w a r a n t a n o w a ł y	k w a r a n t a n n o w a ł y	0.19577350616455078	tensor(0.3193)	-1	0.31926682591438293
o b w i s n i ę c i u	o b w i ś n i ę c i u	0.1965962529182434	tensor(0.3198)	-1	0.3197840750217438
n i e o k i e ł z a n i a	n i e o k i e ł z a n i a	0.18784292936325073	tensor(0.3141)	-2	0.3141013979911804
l u s z n i ą	l u s z n i ą	0.19595677852630616	tensor(0.3194)	-2	0.31938233971595764
w z g l ą d a ł o b y m	w z g l ą d a ł o b y m	0.19647672176361083	tensor(0.3197)	-2	0.3197091519832611
n a o p i e p r z a n i a c h	n a o p i e p r z a n i a c h	0.19559068679809571	tensor(0.3192)	-2	0.3191514313220978
n i e b i a l u t e ń k ą	n i e b i a l u t e ń k ą	0.19549245834350587	tensor(0.3191)	-2	0.3190893530845642
u j a ś n i ł y b y ś c i e	u j a ś n i ł y b y ś c i e	0.1965059757232666	tensor(0.3197)	-2	0.31972751021385193
w s p ó ł p ł a s z c z y z n o w o ś c i	w s p ó ł p ł a s z c z y z n o w o ś c i	0.1965627908706665	tensor(0.3198)	-2	0.3197631239891052
u j u c z y ł o b y m	u j u c z y ł o b y m	0.1956151843070984	tensor(0.3192)	-2	0.319166898727417
w y j a ś n i a j ą c y c h	w y j a ś n i a j ą c y c h	0.19508594274520874	tensor(0.3188)	-2	0.3188319206237793
k o n t e r f e t u j e c i e	k o n t e r f e t u j e c i e	0.16054781675338745	tensor(0.2937)	-2	0.2936682105064392
n i e r o z r z ą d z a j ą c a	n i e r o z r z ą d z a j ą c a	0.19107563495635987	tensor(0.3162)	-2	0.3162465989589691
c h r o n i ą c y c h	c h r o n i ą c y c h	0.19208618402481079	tensor(0.3169)	-2	0.3169059157371521
n i e p o u i s z c z a n i a c h	n i e p o u i s z c z a n i a c h	0.19501456022262573	tensor(0.3188)	-2	0.3187865912914276
n i e z a b r u d z o n ą	n i e z a b r u d z o n ą	0.18702677488327027	tensor(0.3136)	-2	0.31355103850364685
z a p ł o n i o n e	z a p ł o n i o n e	0.19609981775283813	tensor(0.3195)	-2	0.31947237253189087
r o z l u ź n i j m y   s i ę	r o z l u ź n i j m y   s i ę	0.14506441354751587	tensor(0.2801)	-2	0.2800580859184265
n i e k o m p o z y c y j n e m u	n i e k o m p o z y c y j n e m u	0.19625964164733886	tensor(0.3196)	-2	0.3195728659629822
n i e w i e d z i e j ą c y m i	n i e w i e d z ą c y m i	0.1899859666824341	tensor(0.3155)	1	0.31552964448928833
r o z p r z ę g n ę ł y b y ś m y   s i ę	r o z p r z ę g n ę ł y b y ś m y   s i ę	0.195889675617218	tensor(0.3193)	-2	0.3193400502204895
m a k i j a ż o w i	m a k i j a ż o w i	0.19018280506134033	tensor(0.3157)	-2	0.31565961241722107
p o d p a ł k i	p o d p a ł k i	0.19662196636199952	tensor(0.3198)	-2	0.3198001980781555
n i e b o r k o w i c k i e m u	n i e b o r k o w i c k i e m u	0.19481687545776366	tensor(0.3187)	-2	0.31866103410720825
w ś c i b i a m   s i ę	w ś c i b i a m   s i ę	0.19567874670028687	tensor(0.3192)	-2	0.31920701265335083
