prediction	target	average probability	entropy	edit_distance	uncertainty_value
n i e o t r z e ź w i a ł y	n i e o t r z e ź w i a ł y	0.1809011697769165	tensor(0.3093)	-2	0.3093056082725525
w y c z y s z c z a j ą c	w y c z y s z c z a j ą c	0.19239259958267213	tensor(0.3171)	-2	0.3171047866344452
p r o c e n t o w n i	p r o c e n t o w n i	0.19093823432922363	tensor(0.3162)	-2	0.3161565363407135
t o l e r a n c k o ś c i ą	t o l e r a n c k o ś c i ą	0.19536782503128053	tensor(0.3190)	-2	0.31901049613952637
w o d o r o t l e n k o w o ś c i	w o d o r o t l e n k o w o ś c i	0.19673123359680175	tensor(0.3199)	-2	0.31986862421035767
n i e z e s z ł o t y g o d n i o w o ś c i ą	n i e z e s z ł o t y g o d n i o w o ś c i ą	0.19355031251907348	tensor(0.3179)	-2	0.3178517818450928
n i e p r z e g a l o p o w a n i a   s i ę	n i e p r z e g a l o p o w a n i a   s i ę	0.16672194004058838	tensor(0.2987)	-2	0.29867032170295715
n i e w y m ł a c a j ą c y	n i e w y m ł a c a j ą c y	0.19553873538970948	tensor(0.3191)	-2	0.31911858916282654
f u n d a m e n t o w o ś c i a c h	f u n d a m e n t o w o ś c i a c h	0.19520777463912964	tensor(0.3189)	-2	0.3189091384410858
k a r i m a t a c h	k a r i m a t a c h	0.19050730466842652	tensor(0.3159)	-2	0.3158734440803528
n i e l o m b a r d z k i e j	n i e l o m b a r d z k i e j	0.18842799663543702	tensor(0.3145)	-2	0.31449371576309204
p ł a t n i c a m i	p ł a t n i c a m i	0.19410091638565063	tensor(0.3182)	-2	0.3182046115398407
n i e g u b e r n a t o r s k o ś c i a c h	n i e g u b e r n a t o r s k o ś c i a c h	0.19362797737121581	tensor(0.3179)	-2	0.3179016411304474
z g r z e c z n i e n i u	z g r z e c z n i e n i u	0.1922839403152466	tensor(0.3170)	-2	0.3170343339443207
b ę d z i e c i e   p o d z w a n i a ł y	b ę d z i e c i e   p o d z w a n i a ł y	0.19517416954040528	tensor(0.3189)	-2	0.318887859582901
n i e p a t o g e n i c z n y	n i e p a t o g e n i c z n y	0.19595879316329956	tensor(0.3194)	-2	0.3193836212158203
m a l e n i e c z k i	m a l e n i e c z k i	0.1907371997833252	tensor(0.3160)	-2	0.3160246014595032
b ę d z i e m y   p o d ł a z i l i	b ę d z i e m y   p o d ł a z i l i	0.1891242742538452	tensor(0.3150)	-2	0.31495827436447144
b ę d z i e c i e   a n g i e l s z c z y ł y	b ę d z i e c i e   a n g i e l s z c z y ł y	0.19155890941619874	tensor(0.3166)	-2	0.31656256318092346
n i e l i l i o w o n i e b i e s k i e m u	n i e l i l i o w o n i e b i e s k i e m u	0.1910452961921692	tensor(0.3162)	-2	0.3162267208099365
p o t r z ą c h a n i e	p o t r z ą c h a n i e	0.19413827657699584	tensor(0.3182)	-2	0.31822845339775085
p o c h w y t ó w	p o c h w y t ó w	0.15679244995117186	tensor(0.2905)	-2	0.2905101180076599
p r z y n i s z c z a j ą c y c h	p r z y n i s z c z a j ą c y c h	0.19673715829849242	tensor(0.3199)	-2	0.31987231969833374
l i t e r n i c z k ą	l i t e r n i c z k ą	0.18615591526031494	tensor(0.3130)	-2	0.3129598796367645
n i e z w i k ł a n i a c h   s i ę	n i e z w i k ł a n i a c h   s i ę	0.1933962345123291	tensor(0.3178)	-2	0.31775277853012085
k w a l i f i k a c j i	k w a l i f i k a c j i	0.19184643030166626	tensor(0.3167)	-2	0.3167499899864197
o d w d z i ę c z a j ą c e   s i ę	o d w d z i ę c z a j ą c e   s i ę	0.18550355434417726	tensor(0.3125)	-2	0.31251436471939087
p o p r o s z e n i a	p o p r o s z e n i a	0.1838243007659912	tensor(0.3114)	-2	0.3113569915294647
d o r y ł y b y   s i ę	d o r y ł y b y   s i ę	0.19539351463317872	tensor(0.3190)	-2	0.31902676820755005
m a c i e ń k i e	m a c i e ń k i e	0.18995476961135865	tensor(0.3155)	-2	0.31550905108451843
n i e b a s t o w a n i e	n i e b a s t o w a n i e	0.19473776817321778	tensor(0.3186)	-2	0.3186107277870178
p r z e w ę d z i l i ś c i e   s i ę	p r z e w ę d z i l i ś c i e   s i ę	0.19429900646209716	tensor(0.3183)	-2	0.31833115220069885
l e g o m i n i e	l e g o m i n i e	0.19265795946121217	tensor(0.3173)	-2	0.31727662682533264
k r ó l o b ó j c z o ś c i	k r ó l o b ó j c z o ś c i	0.19577013254165648	tensor(0.3193)	-2	0.319264680147171
z ł o c ą c y   s i ę	z ł o c ą c y   s i ę	0.18896814584732055	tensor(0.3149)	-2	0.31485435366630554
p r z y m n o ż y l i ś c i e	p r z y m n o ż y l i ś c i e	0.19210443496704102	tensor(0.3169)	-2	0.3169177770614624
r a c i e c h o w i c k i e j	r a c i e c h o w i c k i e j	0.19546276330947876	tensor(0.3191)	-2	0.3190705478191376
n a t r y s n i ę t e j	n a t r y ś n i ę t e j	0.1927357792854309	tensor(0.3173)	-1	0.31732693314552307
n i e z a r y w a j ą c e   s i ę	n i e z a r y w a j ą c e   s i ę	0.19226230382919313	tensor(0.3170)	-2	0.3170202970504761
u b u k i e c i ł b y ś   s i ę	u b u k i e c i ł b y ś   s i ę	0.1964269161224365	tensor(0.3197)	-2	0.3196779191493988
z a t ł o c z m y	z a t ł o c z m y	0.18891963958740235	tensor(0.3148)	-2	0.3148220181465149
o k r o j n i c ę	o k r o j n i c ę	0.19505224227905274	tensor(0.3188)	-2	0.31881052255630493
n i e h e r o d o w o ś c i a c h	n i e h e r o d o w o ś c i a c h	0.19575026035308837	tensor(0.3193)	-2	0.3192521631717682
w m a s o w y w a n i e   s i ę	w m a s o w y w a n i e   s i ę	0.19609470367431642	tensor(0.3195)	-2	0.3194691836833954
p r o s t a k o w i e	p r o s t a c y	0.18096890449523925	tensor(0.3094)	3	0.30935367941856384
w i a n u j ę	w i a n u j ę	0.19320942163467408	tensor(0.3176)	-2	0.3176325559616089
n i e p r z e s ą d z a n i e m	n i e p r z e s ą d z a n i e m	0.19392879009246827	tensor(0.3181)	-2	0.3180944621562958
z d r ę c z o n ą	z d r ę c z o n ą	0.19561611413955687	tensor(0.3192)	-2	0.31916746497154236
n a g a n i a j ą c y m	n a g a n i a j ą c y m	0.19547204971313475	tensor(0.3191)	-2	0.31907644867897034
r o z m i o t u j ą c e	r o z m i o t y w a j ą c e	0.1935572624206543	tensor(0.3179)	1	0.31785622239112854
c i e p ł o l u b n o ś c i	c i e p ł o l u b n o ś c i	0.19715185165405275	tensor(0.3201)	-2	0.32013142108917236
n i e w ż ł o b i e n i e m	n i e w ż ł o b i e n i e m	0.19631524085998536	tensor(0.3196)	-2	0.31960779428482056
n i e s o n a t o w o ś c i a m i	n i e s o n a t o w o ś c i a m i	0.19573698043823243	tensor(0.3192)	-2	0.31924375891685486
n i e p o z a w i e s z a n e m u	n i e p o z a w i e s z a n e m u	0.19461183547973632	tensor(0.3185)	-2	0.3185305893421173
p o s m ę t n i a ł y ś m y	p o s m ę t n i a ł y ś m y	0.19523075819015503	tensor(0.3189)	-2	0.318923681974411
n i e s i n i e n i a	n i e s i n i e n i a	0.19413366317749023	tensor(0.3182)	-2	0.31822553277015686
p u s t y n i e l i b y ś c i e	p u s t y n n i e l i b y ś c i e	0.18652122020721434	tensor(0.3132)	-1	0.31320834159851074
w y t l e w a j ą c e m u   s i ę	w y t l e w a j ą c e m u   s i ę	0.18865152597427368	tensor(0.3146)	-2	0.31464314460754395
n i e a g r a r y s t y c z n y c h	n i e a g r a r y s t y c z n y c h	0.19692111015319824	tensor(0.3200)	-2	0.31998735666275024
o c i e m n i o n y	o c i e m n i o n y	0.1967337727546692	tensor(0.3199)	-2	0.3198702037334442
n i e z e s t y g n i ę t e	n i e z e s t y g n i ę t e	0.19357465505599974	tensor(0.3179)	-2	0.3178673982620239
w y t r o p i e n i a   s i ę	w y t r o p i e n i a   s i ę	0.19441564083099366	tensor(0.3184)	-2	0.3184055685997009
n i e w i e d ź m o w y c h	n i e w i e d ź m o w y c h	0.17488569021224976	tensor(0.3049)	-2	0.30493468046188354
w ę ź l a s t a	w ę ź l a s t a	0.18206688165664672	tensor(0.3101)	-2	0.310129314661026
d r y g a n t a c h	d r y g a n t a c h	0.1908319115638733	tensor(0.3161)	-2	0.3160867989063263
o p r z y r z ą d o w y w a n e g o	o p r z y r z ą d o w y w a n e g o	0.19267114400863647	tensor(0.3173)	-2	0.3172851502895355
r o z p o r z ą d z o n y m i	r o z p o r z ą d z o n y m i	0.17861450910568238	tensor(0.3077)	-2	0.3076680302619934
p o s ą d z a j ą c e m u	p o s ą d z a j ą c e m u	0.19269816875457763	tensor(0.3173)	-2	0.3173026442527771
b ę d z i e s z   d o n o s i ł o   s i ę	b ę d z i e s z   d o n o s i ł o   s i ę	0.19117635488510132	tensor(0.3163)	-2	0.3163125514984131
n i e t e r y g e n i c z n o ś c i a c h	n i e t e r y g e n i c z n o ś c i a c h	0.1944037914276123	tensor(0.3184)	-2	0.31839799880981445
n i e z a n i e p r z y j a ź n i o ś c i ą	n i e z a n i e p r z y j a ź n i o n o ś c i ą	0.1879235625267029	tensor(0.3142)	0	0.31415557861328125
o s w o j e c i e   s i ę	o s w o i c i e   s i ę	0.1849079728126526	tensor(0.3121)	0	0.31210559606552124
p ó ł r o z w i ą z a ń	p ó ł r o z w i ą z a ń	0.19380244016647338	tensor(0.3180)	-2	0.3180135190486908
s p a ź n i a ł a b y m   s i ę	s p a ź n i a ł a b y m   s i ę	0.19393136501312255	tensor(0.3181)	-2	0.3180961012840271
n i e o d c i s n i ę t e	n i e o d c i ś n i ę t e	0.19409898519515992	tensor(0.3182)	-1	0.3182033598423004
n i e s k w a n t y f i k o w a n i a	n i e s k w a n t y f i k o w a n i a	0.19578287601470948	tensor(0.3193)	-2	0.3192727267742157
p ó ł t o r a r o c z n o ś c i	p ó ł t o r a r o c z n o ś c i	0.1948908567428589	tensor(0.3187)	-2	0.31870806217193604
n i e w y p r ó ż n i a j ą c y m   s i ę	n i e w y p r ó ż n i a j ą c y m   s i ę	0.19577412605285643	tensor(0.3193)	-2	0.319267213344574
b ę d z i e c i e   z a l e c a ł y	b ę d z i e c i e   z a l e c a ł y	0.1941267728805542	tensor(0.3182)	-2	0.3182211220264435
z w i t c e	z w i t c e	0.1533987045288086	tensor(0.2876)	-2	0.287578821182251
b ę d z i e c i e   b u t o w a ł y	b ę d z i e c i e   b u t o w a ł y	0.19633246660232545	tensor(0.3196)	-2	0.3196186125278473
n i e p o d ź w i g a j ą c y   s i ę	n i e p o d ź w i g a j ą c y   s i ę	0.1844819664955139	tensor(0.3118)	-2	0.31181207299232483
o d s ł u c h a n e g o	o d s ł u c h a n e g o	0.19542826414108277	tensor(0.3190)	-2	0.3190487325191498
s z a t a n i a ł e m	s z a t a n i a ł e m	0.19513514041900634	tensor(0.3189)	-2	0.3188630938529968
u w a r z y ł o b y ś	u w a r z y ł o b y ś	0.19666223526000975	tensor(0.3198)	-2	0.3198254108428955
n i e z a ż a r t e m u	n i e z a ż a r t e m u	0.1941396713256836	tensor(0.3182)	-2	0.3182293772697449
n i e z a m i e r z e n i a	n i e z a m i e r z e n i a	0.18617438077926635	tensor(0.3130)	-2	0.31297245621681213
w i d y m a t ę	w i d y m a t ę	0.19220917224884032	tensor(0.3170)	-2	0.3169858157634735
z l e w n i c ę	z l e w n i c ę	0.19198673963546753	tensor(0.3168)	-2	0.3168412744998932
n a j d a t n i e j s z y m i	n a j d a t n i e j s z y m i	0.19597227573394777	tensor(0.3194)	-2	0.3193921148777008
w y c i e ń c z y l i ś c i e	w y c i e ń c z y l i ś c i e	0.18641237020492554	tensor(0.3131)	-2	0.3131343722343445
s ł a n y m i	s ł a n y m i	0.1967296838760376	tensor(0.3199)	-2	0.31986764073371887
p o r o z u m n i e n i a	p o r o z u m n i e n i a	0.1903834104537964	tensor(0.3158)	-2	0.3157918453216553
n i e p o r z ą d n i e j s z e j	n i e p o r z ą d n i e j s z e j	0.19502685070037842	tensor(0.3188)	-2	0.3187943994998932
n i e p o t ę ż n o ś c i a c h	n i e p o t ę ż n o ś c i a c h	0.19555100202560424	tensor(0.3191)	-2	0.31912633776664734
z a r y g l o w a n i a c h   s i ę	z a r y g l o w a n i a c h   s i ę	0.19401037693023682	tensor(0.3181)	-2	0.3181467056274414
k l ę s k o w o ś ć	k l ę s k o w o ś ć	0.19643030166625977	tensor(0.3197)	-2	0.31968000531196594
n i e f a r a s k i	n i e f a r a s k i	0.19564712047576904	tensor(0.3192)	-2	0.3191870450973511
d o s y ł a n i e   s i ę	d o s y ł a n i e   s i ę	0.19460389614105225	tensor(0.3185)	-2	0.3185255229473114
u r z e c s i   s i ę	u r z e c   s i ę	0.11770036220550537	tensor(0.2518)	0	0.2518332302570343
u r z ę d o m a n i e	u r z ę d o m a n i e	0.17967523336410524	tensor(0.3084)	-2	0.3084312677383423
n i e e l a s t o r o w o ś c i	n i e e l a s t o r o w o ś c i	0.1875860333442688	tensor(0.3139)	-2	0.3139285445213318
b ę d z i e c i e   p r z e s i a d y w a ł y   s i ę	b ę d z i e c i e   p r z e s i a d y w a ł y   s i ę	0.19671764373779296	tensor(0.3199)	-2	0.3198601305484772
o s t r ę ż y n o w a	o s t r ę ż y n o w a	0.19588251113891603	tensor(0.3193)	-2	0.31933555006980896
b ę d z i e c i e   s p o c z w a r z a l i   s i ę	b ę d z i e c i e   s p o c z w a r z a l i   s i ę	0.19429956674575805	tensor(0.3183)	-2	0.3183315098285675
k r e c h a	k r e c h a	0.18266431093215943	tensor(0.3105)	-2	0.3105485439300537
b ę d z i e c i e   w y n a d g r a d z a ł y   s i ę	b ę d z i e c i e   w y n a d g r a d z a ł y   s i ę	0.19555995464324952	tensor(0.3191)	-2	0.319132000207901
i n f o r m a t o r s k i e m u	i n f o r m a t o r s k i e m u	0.18919503688812256	tensor(0.3150)	-2	0.315005362033844
b ę d ę   p r z y g ł a s k i w a ł a	b ę d ę   p r z y g ł a s k i w a ł a	0.19416918754577636	tensor(0.3182)	-2	0.3182482421398163
p o z i e w a s z	p o z i e w a s z	0.1900012254714966	tensor(0.3155)	-2	0.31553971767425537
n i e o s e t y ń s k o ś c i a c h	n i e o s e t y ń s k o ś c i a c h	0.19458884000778198	tensor(0.3185)	-2	0.31851595640182495
n i e p o ż y c z e n i o m	n i e p o ż y c z e n i o m	0.19536714553833007	tensor(0.3190)	-2	0.31901007890701294
b ę d z i e c i e   o g n i ł y	b ę d z i e c i e   o g n i ł y	0.19173481464385986	tensor(0.3167)	-2	0.3166773021221161
b ę d z i e c i e   r ż n ę ł y   s i ę	b ę d z i e c i e   r ż n ę ł y   s i ę	0.18312585353851318	tensor(0.3109)	-2	0.31087109446525574
k r ę c o n y	k r ę c o n y	0.19590408802032472	tensor(0.3193)	-2	0.31934913992881775
n i e c e n z u r o w a n o ś c i ą	n i e c e n z u r o w a n o ś c i ą	0.19579631090164185	tensor(0.3193)	-2	0.3192812204360962
w ę g i e r c e	w ę g i e r c e	0.18773289918899536	tensor(0.3140)	-2	0.3140273988246918
p r z y s u n i ę t ą	p r z y s u n i ę t ą	0.1655043840408325	tensor(0.2977)	-2	0.29770225286483765
z i n s t y t u c j o n a l i b y ś   s i ę	z i n s t y t u c j o n a l i z o w a ł o b y ś   s i ę	0.1875156044960022	tensor(0.3139)	4	0.3138810992240906
o c y k a m	o c y k a m	0.12858320474624635	tensor(0.2637)	-2	0.2637471854686737
n i e z a s y p y w a n y m	n i e z a s y p y w a n y m	0.19536834955215454	tensor(0.3190)	-2	0.31901082396507263
m a s w e r k o m	m a s w e r k o m	0.19487590789794923	tensor(0.3187)	-2	0.31869855523109436
b ę d z i e c i e   p l a ż y ł y	b ę d z i e c i e   p l a ż y ł y	0.19393950700759888	tensor(0.3181)	-2	0.31810131669044495
n i e t r z y r a m i e n n e	n i e t r z y r a m i e n n e	0.19370875358581544	tensor(0.3180)	-2	0.3179534673690796
o d r a b i a j ą c ą	o d r a b i a j ą c ą	0.1955207347869873	tensor(0.3191)	-2	0.31910720467567444
z a g ę s t w i a j ą c y c h   s i ę	z a g ę s t w i a j ą c y c h   s i ę	0.1949180245399475	tensor(0.3187)	-2	0.3187253177165985
k a s ł a j ą c y m	k a s ł a j ą c y m	0.1954891562461853	tensor(0.3191)	-2	0.31908726692199707
n i e k o c h a n i e ń k o ś ć	n i e k o c h a n i e ń k o ś ć	0.19463615417480468	tensor(0.3185)	-2	0.3185460865497589
p o d ł o ż n i c y	p o d ł o ż n i c y	0.17922912836074828	tensor(0.3081)	-2	0.3081110417842865
n i e u p r a w n i o n o ś c i	n i e u p r a w n i o n o ś c i	0.19510337114334106	tensor(0.3188)	-2	0.31884294748306274
n i e m a l a b a r s k o ś c i a c h	n i e m a l a b a r s k o ś c i a c h	0.1947939395904541	tensor(0.3186)	-2	0.31864646077156067
n i e g e n o m o d y f i k o w a n ą	n i e g e n o m o d y f i k o w a n ą	0.1917586088180542	tensor(0.3167)	-2	0.3166927695274353
r e k u z ę	r e k u z ę	0.18712784051895143	tensor(0.3136)	-2	0.3136194050312042
j a d r o m	j a d r o m	0.19606711864471435	tensor(0.3195)	-2	0.31945180892944336
n i e w y c i e s a n i a   s i ę	n i e w y c i e s a n i a   s i ę	0.18162353038787843	tensor(0.3098)	-2	0.3098169267177582
p o d e j r z e n i a c h	p o d e j r z e n i a c h	0.19537012577056884	tensor(0.3190)	-2	0.31901195645332336
p r z y s t o s o w a n i o m	p r z y s t o s o w a n i o m	0.19357355833053588	tensor(0.3179)	-2	0.317866712808609
n i e t r ą b i e n i e	n i e t r ą b i e n i e	0.19323171377182008	tensor(0.3176)	-2	0.31764689087867737
ś w i e ż a r k a	ś w i e ż a r k a	0.18258311748504638	tensor(0.3105)	-2	0.310491681098938
w m ó w i e ń	w m ó w i e ń	0.1896061420440674	tensor(0.3153)	-2	0.3152782917022705
p o w y t r ą c a n i a	p o w y t r ą c a n i a	0.19519964456558228	tensor(0.3189)	-2	0.31890398263931274
b ę d z i e s z   r w a ł o	b ę d z i e s z   r w a ł o	0.18373379707336426	tensor(0.3113)	-2	0.31129416823387146
o p l ą t a ł y   s i ę	o p l ą t a ł y   s i ę	0.1793312668800354	tensor(0.3082)	-2	0.3081844747066498
f a t a l i s t k a m i	f a t a l i s t k a m i	0.19487179517745973	tensor(0.3187)	-2	0.31869596242904663
n i e z g u b i e n i a c h	n i e z g u b i e n i a c h	0.19488688707351684	tensor(0.3187)	-2	0.3187055289745331
n i e p o p ł a t a n i a	n i e p o p ł a t a n i a	0.19359185695648193	tensor(0.3179)	-2	0.31787845492362976
p r o b l e m a t	p r o b l e m a t	0.1929128050804138	tensor(0.3174)	-2	0.31744128465652466
s t a l i w n o ś c i	s t a l i w n o ś c i	0.19558861255645751	tensor(0.3192)	-2	0.3191501200199127
k r z y w i z n ę	k r z y w i z n ę	0.19085346460342406	tensor(0.3161)	-2	0.31610092520713806
n i e p r z e w ł ó c z o n e j	n i e p r z e w ł ó c z o n e j	0.19642611742019653	tensor(0.3197)	-2	0.3196773827075958
n i e c y s a l p i ń s k ą	n i e c y s a l p i ń s k ą	0.19583870172500611	tensor(0.3193)	-2	0.31930792331695557
m i s j o n a r z u j ą c e m u	m i s j o n a r z u j ą c e m u	0.19570417404174806	tensor(0.3192)	-2	0.3192230761051178
n i e r o z t r z a s n i ę t e	n i e r o z t r z a ś n i ę t e	0.1897761583328247	tensor(0.3154)	-1	0.3153908848762512
n i e p o s a m o g ł o s k o w o ś ć	n i e p o s a m o g ł o s k o w o ś ć	0.19547684192657472	tensor(0.3191)	-2	0.3190794587135315
p o g r z e s z e n i a c h	p o g r z e s z e n i a c h	0.19548865556716918	tensor(0.3191)	-2	0.3190869390964508
w y k o ł y s a n e	w y k o ł y s a n e	0.1961429476737976	tensor(0.3195)	-2	0.31949952244758606
n a j n i e w ą t p l i w s z e	n a j n i e w ą t p l i w s z e	0.19435570240020753	tensor(0.3184)	-2	0.3183673322200775
z a ś w i e c a ł e ś   s i ę	z a ś w i e c a ł e ś   s i ę	0.1963543176651001	tensor(0.3196)	-2	0.319632351398468
o k r y w a j ą c ą   s i ę	o k r y w a j ą c ą   s i ę	0.19371023178100585	tensor(0.3180)	-2	0.317954421043396
n i e w i e l o w a r s t w o w y c h	n i e w i e l o w a r s t w o w y c h	0.19380264282226561	tensor(0.3180)	-2	0.31801363825798035
m a j e r a n i e	m a j e r a n i e	0.18616324663162231	tensor(0.3130)	-2	0.31296488642692566
n i e d y k t a t o r s k o ś c i a c h	n i e d y k t a t o r s k o ś c i a c h	0.1947810173034668	tensor(0.3186)	-2	0.31863823533058167
n i e w ą p i e l s k i e m u	n i e w ą p i e l s k i e m u	0.19099514484405516	tensor(0.3162)	-2	0.3161938488483429
n i e z a k r w a w i a j ą c y c h	n i e z a k r w a w i a j ą c y c h	0.1946005940437317	tensor(0.3185)	-2	0.31852343678474426
m o d r z a ł y ś m y	m o d r z a ł y ś m y	0.1959311246871948	tensor(0.3194)	-2	0.3193661868572235
n i e ł u p i ą c a	n i e ł u p i ą c a	0.19283357858657837	tensor(0.3174)	-2	0.3173901438713074
s z r o n y	s z r o n y	0.19335441589355468	tensor(0.3177)	-2	0.31772586703300476
n i e s p o w i e d n i c z o ś c i a c h	n i e s p o w i e d n i c z o ś c i a c h	0.19514676332473754	tensor(0.3189)	-2	0.318870484828949
n i e r o z g r a d z a j ą c y c h   s i ę	n i e r o z g r a d z a j ą c y c h   s i ę	0.19423316717147826	tensor(0.3183)	-2	0.3182891011238098
n i e o d p r o w a d z o n ą	n i e o d p r o w a d z o n ą	0.1915105700492859	tensor(0.3165)	-2	0.3165310323238373
p o o b r a c a n y c h	p o o b r a c a n y c h	0.19520227909088134	tensor(0.3189)	-2	0.31890565156936646
p r z y w o ł a w c z e	p r z y w o ł a w c z e	0.19699288606643678	tensor(0.3200)	-2	0.3200322091579437
z l e w k a	z l e w k a	0.186846125125885	tensor(0.3134)	-2	0.31342872977256775
