prediction	target	average probability	entropy	dist
o b i e c u j ą c y c h	o b i e c u j ą c y c h	0.027750544622540473	0.02511557750403881	-2
e s t e t y z u j ą c e	e s t e t y z u j ą c e	0.02947058714926243	0.016780173406004906	-2
n i e n o r m a n d z k i c h	n i e n o r m a n d z k i c h	0.033724510297179225	0.017484597861766815	-2
n i e z d r a p y w a n y m	n i e z d r a p y w a n y m	0.030361434444785118	0.014575855806469917	-2
o z n a j m o w a ł a   s i ę	o z n a j m o w a ł a   s i ę	0.03429490365087986	0.011454124003648758	-2
b ę d z i e s z   r o z c i e r a ł o	b ę d z i e s z   r o z c i e r a ł o	0.02994837686419487	0.06218123435974121	-2
n i e n i u a n s o w a n i e	n i e n i u a n s o w a n i e	0.024895184859633445	0.018790101632475853	-2
n i e p o s z u f l a d k o w a n i u	n i e p o s z u f l a d k o w a n i u	0.02889072373509407	0.014994341880083084	-2
d w u z n a c z n a	d w u z n a c z n a	0.04085204675793648	0.015487035736441612	-2
n i e s k o o p e r o w a n e j	n i e s k o o p e r o w a n e j	0.037106069177389144	0.36729490756988525	-2
e l e w k a m i	e l e w k a m i	0.03757946416735649	0.02560954913496971	-2
p r z e p o p i e l o n y c h	p r z e p o p i e l o n y c h	0.029560701921582222	0.014678556472063065	-2
o s k r o b u j ą c e	o s k r o b u j ą c e	0.0261274341493845	0.3379106819629669	-2
z a ż y d z a ł o m	z a ż y d z a ł o m	0.030368462204933167	0.019167521968483925	-2
z a l ę k n i ę t e	z a l ę k n i ę t e	0.03505852557718754	0.01690519042313099	-2
n i e t u r b o ś m i g ł o w o ś ć	n i e t u r b o ś m i g ł o w o ś ć	0.030649204552173615	0.015929456800222397	-2
n i e w o k a l n y m	n i e w o k a l n y m	0.039197540283203124	0.012635978870093822	-2
b ę d z i e c i e   c z ł o n o w a ł y	b ę d z i e c i e   c z ł o n o w a ł y	0.03253057710826397	0.016817374154925346	-2
u z w o j e n i u	u z w o j e n i u	0.03029104620218277	0.3583742082118988	-2
f l a d e r k o w a ł y b y	f l a d e r k o w a ł y b y	0.031599413603544235	0.01637132279574871	-2
w l e ź c i e	w l e z i e c i e	0.027974068745970727	0.33246129751205444	1
b ę d ę   u p e r l a ł o   s i ę	b ę d ę   u p e r l a ł o   s i ę	0.033557265251874926	0.016694046556949615	-2
p o t a s o w o ś c i	p o t a s o w o ś c i	0.03287202753126621	0.016284983605146408	-2
s p i e r n i c z e l i ś c i e	s p i e r n i c z e l i ś c i e	0.03052728921175003	0.4843745231628418	-2
n i e k o p u l u j ą c y	n i e k o p u l u j ą c y	0.03705788068473339	0.013853408396244049	-2
n a j t r y w i a l n i e j s z y m	n a j t r y w i a l n i e j s z y m	0.02621062844991684	0.023096192628145218	-2
n i e o d k o d o w y w a n y c h	n i e o d k o d o w y w a n y c h	0.030045201256871223	0.014326192438602448	-2
r o z d z i e w i c z a j ą c e	r o z d z i e w i c z a j ą c e	0.026265331357717515	0.23805242776870728	-2
n i e o d p t a s z k o w y w a n y m	n i e o d p t a s z k o w y w a n y m	0.02848247215151787	0.016416920349001884	-2
r o z p ł a w i o n ą	r o z p ł a w i o n ą	0.03235343098640442	0.01711002178490162	-2
s z a p t a l i z u j ą c y m   s i ę	s z a p t a l i z u j ą c y m   s i ę	0.03285076431930065	0.013024315237998962	-2
p r z e m a r n o w y w a n e j	p r z e m a r n o w y w a n e j	0.03326532393693924	0.015309082344174385	-2
t a p l a l i ś m y   s i ę	t a p l a l i ś m y   s i ę	0.03840361088514328	0.013897424563765526	-2
o d p o z n a w a ł y	o d p o z n a w a ł y	0.0332497276365757	0.0195888951420784	-2
k a s a r a c h	k a s a r a c h	0.02796289138495922	0.02048458904027939	-2
d e p a n s o w a n y m	d e p a n s o w a n y m	0.028869079798460005	0.018395921215415	-2
n i e u p o ż y t e c z n i e n i	n i e u p o ż y t e c z n i e n i	0.033420718461275103	0.021885473281145096	-2
n i e p o w i e w n ą	n i e p o w i e w n ą	0.03526684194803238	0.012714999727904797	-2
n i e s u b t y l i z o w a n e j	n i e s u b t y l i z o w a n e j	0.03674195632338524	0.013116125948727131	-2
z a p r a ż a ł y b y ś m y	z a p r a ż a ł y b y ś m y	0.028136973828077318	0.01463986188173294	-2
n i e w s t r z ą s a j ą c y	n i e w s t r z ą s a j ą c y	0.03163020722568035	0.3774164915084839	-2
z n a r k o t y z o w a l i ś m y	z n a r k o t y z o w a l i ś m y	0.028392743691802023	0.015787655487656593	-2
p o t ę g o w ą	p o t ę g o w ą	0.043811042606830594	0.013922281563282013	-2
n i e k r ó c i u ś k o ś ć	n i e k r ó c i u ś k o ś ć	0.03452826142311096	0.03065243363380432	-2
c y k l i n o w a l i b y ś c i e   s i ę	c y k l i n o w a l i b y ś c i e   s i ę	0.048696368932724	0.014021409675478935	-2
n i e m a r s o w i e j ą c e	n i e m a r s o w i e j ą c e	0.028974159434437752	0.028045933693647385	-2
r o z b u d z a l i ś m y   s i ę	r o z b u d z a l i ś m y   s i ę	0.03955099955201149	0.01554564293473959	-2
b r y t	b r y t	0.09852138757705689	0.016122950240969658	-2
n i e m i n u s o w e	n i e m i n u s o w e	0.03673821911215782	0.013440068811178207	-2
n i e o b a t o ż o n e g o	n i e o b a t o ż o n e g o	0.033502675220370294	0.017574694007635117	-2
n i e o d z i e d z i c z a n i u   s i ę	n i e o d z i e d z i c z a n i u   s i ę	0.036698465794324876	0.017870793119072914	-2
o b t r a c a c i e   s i ę	o b t r a c a m y   s i ę	0.03326287269592285	0.6333264112472534	1
d e n d r o c h r o n o l o g i a c h	d e n d r o c h r o n o l o g i a c h	0.03031255565583706	0.018772095441818237	-2
n i e w y k a r c z e n i a	n i e w y k a r c z e n i a	0.028098589181900023	0.01793750189244747	-2
n i e e l i t a r n o ś c i	n i e e l i t a r n o ś c i	0.03324224948883057	0.023109054192900658	-2
z a w r ó c i ł y	z a w r ó c i ł y	0.03353005833923817	0.451152503490448	-2
n i e g o s p o d a r z ą c a   s i ę	n i e g o s p o d a r z ą c a   s i ę	0.039498967677354814	0.01555620040744543	-2
p i ń s k a	p i ń s k a	0.05337320268154144	0.015612281858921051	-2
n i e n u r k o w ą	n i e n u r k o w ą	0.037622441351413724	0.014659708365797997	-2
s z y b c i u t k a	s z y b c i u t k a	0.03930684849619866	0.016280995681881905	-2
m e d i o l a ń s k a	m e d i o l a ń s k a	0.0366754624992609	0.014819524250924587	-2
p r z y j d z e n i a c h	p r z y j ś c i a c h	0.022151213511824606	1.5762090682983398	2
w p u k l a j ą c e	w p u k l a j ą c e	0.03144332692027092	0.010837627574801445	-2
p r z y c i e r a ł o ś   s i ę	p r z y c i e r a ł o ś   s i ę	0.034757566079497336	0.013898305594921112	-2
n i e ż a k o w s k i e	n i e ż a k o w s k i e	0.03192311339080334	0.016431396827101707	-2
s ł u g o w a n o	s ł u g o w a n o	0.03116559945046902	0.018316783010959625	-2
n i e n e o l o g i c z n e	n i e n e o l o g i c z n e	0.03428557477891445	0.0143988486379385	-2
o d m ó ż d ż a j ą c a   s i ę	o d m ó ż d ż a j ą c a   s i ę	0.03412388265132904	0.0257011279463768	-2
n i e u r s u s k i	n i e u r s u s k i	0.05000165030360222	0.017311470583081245	-2
n i e p r z y r z u c a j ą c e m u   s i ę	n i e p r z y r z u c a j ą c e m u   s i ę	0.03922757282853127	0.014633226208388805	-2
p ł u c z k o w n i	p ł u c z k o w n i	0.032610902190208436	0.06261591613292694	-2
n i e n o c l e g o w a n e	n i e n o c l e g o w a n e	0.03553889766335487	0.01145689282566309	-2
o g i p s o w y w a ł y b y	o g i p s o w y w a ł y b y	0.026854133233428	0.0182635560631752	-2
p r z e p ł y w n o ś c i ą	p r z e p ł y w n o ś c i ą	0.02938709743320942	0.017444847151637077	-2
b ę d z i e c i e   d o t u c z a ł y   s i ę	b ę d z i e c i e   d o t u c z a ł y   s i ę	0.046844363957643506	0.01594317890703678	-2
o d e m g l i ł y b y   s i ę	o d e m g l i ł y b y   s i ę	0.032111842557787894	0.015645600855350494	-2
u b o ż a ł o b y ś	u b o ż a ł o b y ś	0.026778753846883774	0.03810495883226395	-2
z a s t o s o w y w a n e	z a s t o s o w y w a n e	0.030362508073449136	0.01927703060209751	-2
r o z m a w i a j c i e	r o z m a w i a j c i e	0.02481090761721134	0.04138241708278656	-2
s u p e r k o m i t e t a m i	s u p e r k o m i t e t a m i	0.03147030957043171	0.02014722116291523	-2
p o z g ę s z c z a ł y ś m y	p o z g ę s z c z a ł y ś m y	0.028067941963672637	0.01716518960893154	-2
z n a z a l i z o w a ł y b y ś m y   s i ę	z n a z a l i z o w a ł y b y ś m y   s i ę	0.04663302451372146	0.0156047148630023	-2
n i e o d ś r u b o w u j ą c ą	n i e o d ś r u b o w u j ą c ą	0.029687434807419776	0.014032985083758831	-2
z ż u t y	z ż u t y	0.04557693973183632	0.2474340945482254	-2
n i e z o b o w i ą z u j ą c ą	n i e z o b o w i ą z u j ą c ą	0.02967066243290901	0.016496041789650917	-2
w y d o b y w a ł y	w y d o b y w a ł y	0.03452149331569672	0.015283850952982903	-2
w y s p r z e d a j ą c e   s i ę	w y s p r z e d a j ą c e   s i ę	0.03155964389443398	0.06777361035346985	-2
o b h e b l o w a ł y b y ś m y	o b h e b l o w a ł y b y ś m y	0.031185946986079217	0.015555907972157001	-2
p o m y s z k o w a ł b y ś	p o m y s z k o w a ł b y ś	0.027264513075351715	0.014410654082894325	-2
i n t e r p e l a c y j n e	i n t e r p e l a c y j n e	0.03503464013338089	0.015230802819132805	-2
p o w y t w a r z a n i u   s i ę	p o w y t w a r z a n i u   s i ę	0.0315837349742651	0.016848072409629822	-2
b ę d z i e m y   o d s t r a j a ł y   s i ę	b ę d z i e m y   o d s t r a j a ł y   s i ę	0.04618706405162811	0.016992410644888878	-2
w y r o z u b a m i	w y r o z u b a m i	0.032334106415510176	0.0651383176445961	-2
z b o g a c a n y m i	z b o g a c a n y m i	0.030031128227710722	0.013028491288423538	-2
w p l ą t y w a n e j	w p l ą t y w a n e j	0.033180812001228334	0.016186147928237915	-2
b ę d ę   w t r a w i a ł o	b ę d ę   w t r a w i a ł o	0.02888227365911007	0.0164819173514843	-2
z e s z k l a ł y b y ś m y	z e s z k l a ł y b y ś m y	0.028360603377223015	0.02199023775756359	-2
k r a m a r z y ł b y	k r a m a r z y ł b y	0.030127886682748795	0.019494201987981796	-2
p o z a s a d z a l i ś c i e	p o z a s a d z a l i ś c i e	0.028472140058875085	0.017600039020180702	-2
j e b a s z   s i ę	j e b i e s z   s i ę	0.03216264620423317	0.2504836320877075	0
n i e p r o k r a s t y n a c y j n e	n i e p r o k r a s t y n a c y j n e	0.031249016150832178	0.02143125981092453	-2
w y s n o w y w a ł o b y m   s i ę	w y s n o w y w a ł o b y m   s i ę	0.029580185934901238	0.02001083828508854	-2
f i l u n g u	f i l u n g a	0.030333520099520683	0.7007385492324829	-1
w r ó ż d ę	w r ó ż d ę	0.05696374252438545	0.03162205591797829	-2
n i e p r z y m a l o w a n y m	n i e p r z y m a l o w a n y m	0.028248993307352067	0.013377746567130089	-2
o d p o p i e l a n e g o	o d p o p i e l a n e g o	0.032382340356707576	0.01600545085966587	-2
o s ł u p i a ł o b y m	o s ł u p i a ł o b y m	0.02498110607266426	0.04042254760861397	-2
u s t a t k o w a n e	u s t a t k o w a n e	0.03339650928974151	0.016283515840768814	-2
n a c h l e w a n i u	n a c h l e w a n i u	0.02821516916155815	0.015082147903740406	-2
z a t r z ą ś c i e	z a t r z ą ś c i e	0.023148396238684654	1.1139121055603027	-2
p o d w ę d z a n i a	p o d w ę d z a n i a	0.02681763283908367	0.02045091614127159	-2
n i e p r z e g r z e b u j ą c y m i	n i e p r z e g r z e b u j ą c y m i	0.034803470224142076	0.01650465652346611	-2
r o z r a d z a j ą c e j	r o z r a d z a j ą c e j	0.028642545640468597	0.026849791407585144	-2
n i e w y s e l e k c j o n o w a n i a c h	n i e w y s e l e k c j o n o w a n i a c h	0.030847058817744254	0.04038092866539955	-2
n i e p o s t ę p u j ą c y m	n i e p o s t ę p u j ą c y m	0.02740756645798683	0.014367601834237576	-2
z a i n t u b o w a n y	z a i n t u b o w a n y	0.03864718452095985	0.014383871108293533	-2
s y s t e m o w o ś c i	s y s t e m o w o ś c i	0.036799490451812744	0.018512889742851257	-2
k a s z l u j ą c ą	k a s z l u j ą c ą	0.028701188415288924	0.01742669753730297	-2
n i e k u f e r k o w e	n i e k u f e r k o w e	0.03715096786618233	0.011092854663729668	-2
k l o c o w o ś c i	k l o c o w o ś c i	0.04190079346299171	0.016210535541176796	-2
c i a p o w a t o ś c i	c i a p o w a t o ś c i	0.031845181807875635	0.017939316108822823	-2
ł a g i e w k ę	ł a g i e w k ę	0.042475635558366774	0.06785306334495544	-2
n i e ś r o d k o w y c h	n i e ś r o d k o w y c h	0.03457601144909859	0.011190388351678848	-2
n i e u r o c z y s t e	n i e u r o c z y s t e	0.03447921723127365	0.018110224977135658	-2
b a g r o w a ł o b y ś   s i ę	b a g r o w a ł o b y ś   s i ę	0.037382662668824194	0.010449176654219627	-2
ż u b r o w a l i ś m y	ż u b r o w a l i ś m y	0.027559975162148476	0.013674739748239517	-2
z a ż e c z e n i a c h	z a ż ż e n i a c h	0.022688400000333786	0.9299299716949463	1
p r z e r e k l a m o w a l i ś c i e	p r z e r e k l a m o w a l i ś c i e	0.030080591142177582	0.018485577777028084	-2
n i e z a l o g o w a n e	n i e z a l o g o w a n e	0.03466636165976524	0.01290008332580328	-2
r o z p y l a j ą c e m u   s i ę	r o z p y l a j ą c e m u   s i ę	0.0299466073513031	0.01697097346186638	-2
p o r e g u l o w a n i a   s i ę	p o r e g u l o w a n i a   s i ę	0.03755639605224133	0.012407646514475346	-2
o b s k u b y w a ł y b y ś c i e   s i ę	o b s k u b y w a ł y b y ś c i e   s i ę	0.04098425582051277	0.014814769849181175	-2
n i e o s z o ł o m n e	n i e o s z o ł o m n e	0.03584940358996391	0.013167526572942734	-2
n i e f r u s t r a c y j n ą	n i e f r u s t r a c y j n ą	0.033277473598718646	0.014520419761538506	-2
w e w n ą t r z s z p i t a l n e j	w e w n ą t r z s z p i t a l n e j	0.03313960060477257	0.020351583138108253	-2
l a g r u j ę	l a g r u j ę	0.03246724382042885	0.02323363907635212	-2
p o ż ł o p a l i ś m y   s i ę	p o ż ł o p a l i ś m y   s i ę	0.04311199337244034	0.01458701305091381	-2
n i e w y b u j a ł e	n i e w y b u j a ł e	0.040249331295490264	0.012617561966180801	-2
n i e z a z b r o j o n e	n i e z a z b r o j o n e	0.03209678269922733	0.04568564146757126	-2
n i e z b y t k u j ą c e	n i e z b y t k u j ą c e	0.029550619423389435	0.012464970350265503	-2
p o t r z e b u j ą c e m u	p o t r z e b u j ą c e m u	0.02572772093117237	0.017171630635857582	-2
n i e p o s i ę g a j ą c y m i   s i ę	n i e p o s i ę g a j ą c y m i   s i ę	0.04070744663476944	0.014652661979198456	-2
n i e n o t a t n i k o w o ś ć	n i e n o t a t n i k o w o ś ć	0.035046952217817305	0.013924690894782543	-2
z a c h o d o w i e c y	z a c h o d o w c y	0.023872031643986703	0.7461388111114502	0
p o s k u p i a ł y   s i ę	p o s k u p i a ł y   s i ę	0.03369843102991581	0.012084649875760078	-2
k o n w o k o w a ł o m   s i ę	k o n w o k o w a ł o m   s i ę	0.034576548263430595	0.012524996884167194	-2
p o d s u n i ę c i u   s i ę	p o d s u n i ę c i u   s i ę	0.033515514060854915	0.02043784409761429	-2
s p a l i n o w y m	s p a l i n o w y m	0.033827580884099005	0.013203693553805351	-2
r o z u m k u j ą c ą	r o z u m k u j ą c ą	0.029391193762421608	0.014941629022359848	-2
n i e w y p r o m i e n i o w u j ą c e   s i ę	n i e w y p r o m i e n i o w u j ą c e   s i ę	0.0530359111726284	0.020549189299345016	-2
e k s p e k t o r a c j e	e k s p e k t o r a c j e	0.03572883903980255	0.5419349670410156	-2
n i e s a m o s p a w a l n o ś ć	n i e s a m o s p a w a l n o ś ć	0.033333507180213925	0.016522353515028954	-2
t e s t o w o ś c i a m i	t e s t o w o ś c i a m i	0.03256025016307831	0.017920298501849174	-2
c z t e r o k r o t n o ś c i	c z t e r o k r o t n o ś c i	0.03568093851208687	0.017069490626454353	-2
ż ł o b k o w a c i	ż ł o b k o w a c i	0.03138485737144947	0.02786896377801895	-2
s p o ż y c z e n i a	s p o ż y c z e n i a	0.0270534947514534	0.01937437616288662	-2
p r z e w e n t y l o w y w a n e	p r z e w e n t y l o w y w a n e	0.028606058657169343	0.018102969974279404	-2
o b s t a w i a ł o   s i ę	o b s t a w i a ł o   s i ę	0.033886493742465974	0.011853124015033245	-2
h u s y c k i c h	h u s y c k i c h	0.032664534822106364	0.015604480169713497	-2
d o p a s a n o   s i ę	d o p a s a n o   s i ę	0.03021419458091259	0.013485043309628963	-2
n i e h i p - h o p o w e	n i e h i p - h o p o w e	0.029755979031324386	1.0803430080413818	-2
i ł o w s k o ś c i	i ł o w s k o ś c i	0.03308922871947288	0.020368626341223717	-2
n i e k o m b i n a t o r y c z n y	n i e k o m b i n a t o r y c z n y	0.035304862260818484	0.016304265707731247	-2
b l a z o n o w a n e g o	b l a z o n o w a n e g o	0.02941211350262165	0.01764119230210781	-2
t r ó j s i e m n y m	t r ó j s i e m n y m	0.037270165234804156	0.016326013952493668	-2
n i e r o z d z i a w i a n y c h	n i e r o z d z i a w i a n y c h	0.029635387286543847	0.016390252858400345	-2
n i e c u c e n i e	n i e c u c e n i e	0.025513319298624992	0.02212778851389885	-2
r e s p o n s o r y j n e j	r e s p o n s o r y j n e j	0.037504640966653825	0.014655891805887222	-2
n i e ż y c i o t w ó r c z y	n i e ż y c i o t w ó r c z y	0.03505177013576031	0.015754107385873795	-2
p a s t u s i e	p a s t u s i e	0.03639729395508766	0.042625684291124344	-2
n i e t r e m o l o w a n y m i	n i e t r e m o l o w a n y m i	0.030690765008330345	0.01194740179926157	-2
n i e p l a n e t o w a n i a   s i ę	n i e p l a n e t o w a n i a   s i ę	0.03472158163785934	0.014601810835301876	-2
s a t y n o w a ł o b y m   s i ę	s a t y n o w a ł o b y m   s i ę	0.03286331817507744	0.015798622742295265	-2
o d m i s t y c z n i e n i e m   s i ę	o d m i s t y c z n i e n i e m   s i ę	0.03593300245702267	0.023392243310809135	-2
n i e p r o a l i a n c k i m	n i e p r o a l i a n c k i m	0.03245614655315876	0.015803901478648186	-2
n i e w y c h l a p u j ą c y   s i ę	n i e w y c h l a p u j ą c y   s i ę	0.037423862144351006	0.014488412998616695	-2
w y s z u l e r o w u j   s i ę	w y s z u l e r o w u j   s i ę	0.03038882166147232	0.01751849427819252	-2
o d k r o p i e ń	o d k r o p i e ń	0.02654937021434307	0.022981368005275726	-2
f a j n o w a n e	f a j n o w a n e	0.0364214550703764	0.01267034187912941	-2
n i e n a c h a c h m ę c e ń   s i ę	n i e n a c h a c h m ę c e ń   s i ę	0.03948444128036499	0.020659415051341057	-2
r d z a w i a ł o m	r d z a w i a ł o m	0.02972557917237282	0.03069271892309189	-2
m a k r o e k o n o m i c z n o ś c i	m a k r o e k o n o m i c z n o ś c i	0.03710503131151199	0.017775341868400574	-2
n i e n a l e ż e j ą c y	n i e n a l e ż ą c y	0.029707947000861167	1.0274850130081177	0
s o m a t o g e n i c z n o ś c i a m i	s o m a t o g e n i c z n o ś c i a m i	0.03515070006251335	0.019602973014116287	-2
n i e b i c z o w ą	n i e b i c z o w ą	0.03431376665830612	0.012506812810897827	-2
n i e m i k r o l i t y c z n y m	n i e m i k r o l i t y c z n y m	0.029065493121743204	0.01261909119784832	-2
n i e p o d ś w i e t l a n y m	n i e p o d ś w i e t l a n y m	0.030512504652142523	0.01666334457695484	-2
n i e w y d m i ń s k o ś c i a c h	n i e w y d m i ń s k o ś c i a c h	0.033368409425020215	0.018646271899342537	-2
n i e f o r s i a s t y	n i e f o r s i a s t y	0.045885981619358064	0.014854748733341694	-2
n i e p i e r d z i e l e n i	n i e p i e r d z i e l e n i	0.03237818032503128	0.04077758640050888	-2
k a n t y c z k o w y c h	k a n t y c z k o w y c h	0.02861519083380699	0.0153006911277771	-2
n i e z a k o r k o w a n i u   s i ę	n i e z a k o r k o w a n i u   s i ę	0.03492690920829773	0.012157888151705265	-2
d e m o n o p o l i z o w a ł y	d e m o n o p o l i z o w a ł y	0.029698917642235756	0.017042607069015503	-2
n i e w y s t y l i z o w a n i u	n i e w y s t y l i z o w a n i u	0.027613404765725137	0.018184933811426163	-2
n i e s k r a w a n i a m i	n i e s k r a w a n i a m i	0.028634430840611458	0.015893392264842987	-2
ś w i ń s t e w k o	ś w i ń s t e w k o	0.033825355023145674	0.09069591760635376	-2
n i e r o z m a i c ą c e	n i e r o z m a i c ą c e	0.030745412409305572	0.03800557926297188	-2
s p o l e r o w y w a n i u	s p o l e r o w y w a n i u	0.026111820340156557	0.01796833984553814	-2
b r a n l a m i	b r a n l e <UNK> a m i	0.03547615185379982	0.021887395530939102	0
w y p r a ż a m	w y p r a ż a m	0.030827200412750243	0.024006208404898643	-2
n i e a n o n i m i z o w a n i u	n i e a n o n i m i z o w a n i u	0.030426153913140297	0.014896957203745842	-2
n i e p o z a p y l a n e g o	n i e p o z a p y l a n e g o	0.03820667713880539	0.014957713894546032	-2
n i e r e f u n d a c y j n i	n i e r e f u n d a c y j n i	0.036535178497433665	0.013353168964385986	-2
p r z e s k l e p i a j ą c	p r z e s k l e p i a j ą c	0.02305647134780884	0.027088146656751633	-2
w y w c z a s o w y w a ł y   s i ę	w y w c z a s o w y w a ł y   s i ę	0.03045295402407646	0.012303113006055355	-2
b u t o n a c h	b u t o n a c h	0.028890151157975198	0.018801910802721977	-2
w e k u j ą c e	w e k u j ą c e	0.033118168637156484	0.01207075547426939	-2
o c h m i s t r z y n i a	o c h m i s t r z y n i	0.03818753361701965	0.2775665521621704	-1
n a w y t ł u k i w a n e	n a w y t ł u k i w a n e	0.03155935108661652	0.01726708374917507	-2
p r z e g r y w a j ą c y c h	p r z e g r y w a j ą c y c h	0.02665315940976143	0.6605526208877563	-2
f a r b o w a ł y ś c i e   s i ę	f a r b o w a ł y ś c i e   s i ę	0.035830797255039216	0.012744594365358353	-2
k l u p o w a n i a	k l u p o w a n i a	0.02820272445678711	0.01556441467255354	-2
n i e j a j o r o d n o ś c i	n i e j a j o r o d n o ś c i	0.032679757475852965	0.019107678905129433	-2
h o d o m e t r z e	h o d o m e t r z e	0.027134351059794427	1.1825942993164062	-2
p r z e w ę z o n e	p r z e w ę ż o n e	0.034990955889225	0.5624995827674866	-1
n i e z b r e c h a ń   s i ę	n i e z b r e c h a ń   s i ę	0.035865715518593785	0.01411212608218193	-2
m a n s a r d a c h	m a n s a r d a c h	0.027754252403974534	0.031869255006313324	-2
r o z c i e p l a n o	r o z c i e p l a n o	0.032214042544364926	0.023675402626395226	-2
n i e l u t o w n i c z e	n i e l u t o w n i c z e	0.03379285261034966	0.015611576847732067	-2
n i e w y p o m a d o w a n i e m   s i ę	n i e w y p o m a d o w a n i e m   s i ę	0.034568102285265925	0.016144583001732826	-2
n i e o s t a n o w i o n e	n i e o s t a n o w i o n e	0.03299449011683464	0.01760091818869114	-2
n i e w y c h r z c o n e m u	n i e w y c h r z c z o n e m u	0.03754060938954353	0.024399081245064735	-1
