prediction	target	average probability	entropy	edit_distance	uncertainty_value
n i e o b w ł ó c z o n y c h	n i e o b w ł ó c z o n y c h	0.1968945860862732	tensor(0.3200)	-2	0.3199707865715027
s z p i n e t o w o ś c i	s z p i n e t o w o ś c i	0.1959572434425354	tensor(0.3194)	-2	0.3193826377391815
n a z i e m n y	n a z i e m n y	0.19611600637435914	tensor(0.3195)	-2	0.31948256492614746
n i e k a r n a w a ł o w a n i e	n i e k a r n a w a ł o w a n i e	0.19449174404144287	tensor(0.3185)	-2	0.3184540867805481
w y p o ś r o d k o w u j ą c e j	w y p o ś r o d k o w u j ą c e j	0.19632470607757568	tensor(0.3196)	-2	0.3196137547492981
p o p i e c e n i a	p o p i e c z e n i a	0.1888165593147278	tensor(0.3148)	-1	0.31475329399108887
n i e p r z y o r u j ą c e   s i ę	n i e p r z y o r y w a j ą c e   s i ę	0.16608881950378418	tensor(0.2982)	1	0.2981680631637573
d r u g o l e t n i m i	d r u g o l e t n i m i	0.19759448766708373	tensor(0.3204)	-2	0.32040706276893616
l u d w i s a r s t w u	l u d w i s a r s t w i e	0.19434462785720824	tensor(0.3184)	0	0.31836026906967163
r z ę z ą c e	r z ę ż ą c e	0.14041872024536134	tensor(0.2757)	-1	0.2756597101688385
n i e z w i ę d n i ę t e j	n i e z w i ę d n i ę t e j	0.19197533130645753	tensor(0.3168)	-2	0.31683385372161865
n i e k o m o r n i c z y m	n i e k o m o r n i c z y m	0.19754883050918579	tensor(0.3204)	-2	0.3203786611557007
n i e n a r o j e n i e m   s i ę	n i e n a r o j e n i e m   s i ę	0.19593472480773927	tensor(0.3194)	-2	0.319368451833725
p r z y s z n u r o w y w a ł y   s i ę	p r z y s z n u r o w y w a ł y   s i ę	0.19395796060562134	tensor(0.3181)	-2	0.3181131184101105
n i e p o m r o c z e n i a	n i e p o m r o c z e n i a	0.19291136264801026	tensor(0.3174)	-2	0.31744036078453064
b ę d z i e c i e   t ł a m s i ł y   s i ę	b ę d z i e c i e   t ł a m s i ł y   s i ę	0.19563997983932496	tensor(0.3192)	-2	0.31918254494667053
n a j k r ą g ł y c h	n a j k r ą g l e j s z y c h	0.187150239944458	tensor(0.3136)	3	0.3136345446109772
z i e m i a ń s k i m	z i e m i a ń s k i m	0.19775066375732422	tensor(0.3205)	-2	0.3205040395259857
z a ł a t w i e n i u	z a ł a t w i e n i u	0.19627777338027955	tensor(0.3196)	-2	0.31958428025245667
s t a b i l i z u j ą c o ś ć	s t a b i l i z u j ą c o ś ć	0.19499268531799316	tensor(0.3188)	-2	0.31877273321151733
p ł ó t n o w a ł b y	p ł ó t n o w a ł b y	0.19600898027420044	tensor(0.3194)	-2	0.31941521167755127
c z e s a ł a b y m	c z e s a ł a b y m	0.19545680284500122	tensor(0.3191)	-2	0.3190667927265167
n i e b e z a w o d n y	n i e b e z z a w o d n y	0.19361674785614014	tensor(0.3179)	-1	0.3178943991661072
s p r ó ż n o w a l i ś c i e   s i ę	s p r ó ż n o w a l i ś c i e   s i ę	0.1936483383178711	tensor(0.3179)	-2	0.3179146945476532
z a s z a m o t u j ą c e m u   s i ę	z a s z a m o t u j ą c e m u   s i ę	0.19835276603698732	tensor(0.3209)	-2	0.3208768963813782
n i e b i t u m i c z n y m	n i e b i t u m i c z n y m	0.19738012552261353	tensor(0.3203)	-2	0.3202736973762512
n i e z a s y p a n i a   s i ę	n i e z a s y p a n i a   s i ę	0.1977418065071106	tensor(0.3205)	-2	0.3204985558986664
n i e u p a t r u j ą c a	n i e u p a t r u j ą c a	0.18990422487258912	tensor(0.3155)	-2	0.31547561287879944
u r y n a l i k a c h	u r y n a l i k a c h	0.19733341932296752	tensor(0.3202)	-2	0.32024461030960083
g o r d i n g ó w	g o r d i n g ó w	0.19272652864456177	tensor(0.3173)	-2	0.31732094287872314
n i e r e s t r y k c y j n y	n i e r e s t r y k c y j n y	0.19700932502746582	tensor(0.3200)	-2	0.3200424909591675
s f a n a t y z o w a ł o b y ś	s f a n a t y z o w a ł o b y ś	0.19529253244400024	tensor(0.3190)	-2	0.31896284222602844
n i e m u m i o w a n i e   s i ę	n i e m u m i o w a n i e   s i ę	0.19761797189712524	tensor(0.3204)	-2	0.32042166590690613
p o w y t ł u k a n i a	p o w y t ł u k a n i a	0.1974643349647522	tensor(0.3203)	-2	0.3203260898590088
p o p r z y k l e j a ł y ś m y	p o p r z y k l e j a ł y ś m y	0.19422671794891358	tensor(0.3183)	-2	0.3182849884033203
n i e u p l a t a j ą c y c h   s i ę	n i e u p l a t a j ą c y c h   s i ę	0.19708331823348998	tensor(0.3201)	-2	0.3200886845588684
n i e h e k t o l i t r o w o ś c i a m i	n i e h e k t o l i t r o w o ś c i a m i	0.1964017629623413	tensor(0.3197)	-2	0.3196621239185333
n i e p a p r y k u j ą c ą	n i e p a p r y k u j ą c ą	0.19681134223937988	tensor(0.3199)	-2	0.31991875171661377
b ę d z i e   r o z s i e r d z a ć	b ę d z i e   r o z s i e r d z a ć	0.19169836044311522	tensor(0.3167)	-2	0.3166535198688507
n i e p r z e p l e n i e n i a	n i e p r z e p l e n i e n i a	0.1930551052093506	tensor(0.3175)	-2	0.31753310561180115
z a s k l e p i a j ą c y	z a s k l e p i a j ą c y	0.19607291221618653	tensor(0.3195)	-2	0.31945547461509705
b a n d a ż o w a n e	b a n d a ż o w a n e	0.1953040361404419	tensor(0.3190)	-2	0.31897011399269104
n i e p o p r z e g l ą d a n i o m   s i ę	n i e p o p r z e g l ą d a n i o m   s i ę	0.1923784613609314	tensor(0.3171)	-2	0.3170956075191498
e s o w a j ą c ą	e s u j ą c ą	0.1939590811729431	tensor(0.3181)	1	0.31811386346817017
k l a n o w e	k l a n o w e	0.19693784713745116	tensor(0.3200)	-2	0.3199978172779083
l n i a n o w ł o s o ś c i	l n i a n o w ł o s o ś c i	0.19361227750778198	tensor(0.3179)	-2	0.31789153814315796
n i e u p y c h a n y m	n i e u p y c h a n y m	0.1974802851676941	tensor(0.3203)	-2	0.3203360140323639
o d r ę b y w a ł y b y ś c i e   s i ę	o d r ę b y w a ł y b y ś c i e   s i ę	0.19383034706115723	tensor(0.3180)	-2	0.3180314302444458
w y r o i ł y ś m y   s i ę	w y r o i ł y ś m y   s i ę	0.1596939206123352	tensor(0.2930)	-2	0.2929579019546509
n i e f l a k o w a c ą c y m i	n i e f l a k o w a c i e j ą c y m i	0.17149105072021484	tensor(0.3024)	1	0.3023771643638611
z g n a n y	z g n a n y	0.19697564840316772	tensor(0.3200)	-2	0.32002145051956177
ż ó ł c i o w o ś c i ą	ż ó ł c i o w o ś c i ą	0.19587202072143556	tensor(0.3193)	-2	0.3193289637565613
b i o s t e r u j ą c e m u   s i ę	b i o s t e r u j ą c e m u   s i ę	0.19857990741729736	tensor(0.3210)	-2	0.3210170567035675
s z t a f i r u j e c i e	s z t a f i r u j e c i e	0.19208632707595824	tensor(0.3169)	-2	0.31690603494644165
p r z y p a d k o w y c h	p r z y p a d k o w y c h	0.19822168350219727	tensor(0.3208)	-2	0.32079586386680603
z a d r z y m a n i a	z a d r z y m a n i a	0.1973663568496704	tensor(0.3203)	-2	0.32026511430740356
g r a j c a r k o w a t y m	g r a j c a r k o w a t y m	0.19735486507415773	tensor(0.3203)	-2	0.3202579617500305
n i e k o w a l e n c y j n e	n i e k o w a l e n c y j n e	0.19688897132873534	tensor(0.3200)	-2	0.3199672996997833
n i e l e w a r o w a n i	n i e l e w a r o w a n i	0.1972830891609192	tensor(0.3202)	-2	0.320213258266449
n i e p r a j a ń s k o ś c i	n i e p r a j a ń s k o ś c i	0.19624308347702027	tensor(0.3196)	-2	0.31956246495246887
r o z d e p t y w a ł y b y ś c i e	r o z d e p t y w a ł y b y ś c i e	0.19650712013244628	tensor(0.3197)	-2	0.31972822546958923
w a r i a c t w a	w a r i a c t w a	0.19739614725112914	tensor(0.3203)	-2	0.3202836513519287
c h l e b n e	c h l e b n e	0.19723334312438964	tensor(0.3202)	-2	0.32018226385116577
s z a k l o w a n e	s z a k l o w a n e	0.19661195278167726	tensor(0.3198)	-2	0.3197939097881317
m o n a r c h i c z n y m	m o n a r c h i c z n y m	0.1970185160636902	tensor(0.3200)	-2	0.3200482428073883
o d p o w i e d z i a l n o ś c i ą	o d p o w i e d z i a l n o ś c i ą	0.1942651867866516	tensor(0.3183)	-2	0.3183095455169678
n i e n a s z a r p a n y c h	n i e n a s z a r p a n y c h	0.19737735986709595	tensor(0.3203)	-2	0.32027196884155273
n i e w l i c z a j ą c ą	n i e w l i c z a j ą c ą	0.19562517404556273	tensor(0.3192)	-2	0.3191731870174408
b a r b e c u a	b a r b e c u e	0.16674015522003174	tensor(0.2987)	-1	0.2986847460269928
b r a n z l u j ą c y m   s i ę	b r a n z l u j ą c y m   s i ę	0.19677902460098268	tensor(0.3199)	-2	0.3198985159397125
w y j ą k i w a n i u	w y j ą k i w a n i u	0.19721872806549073	tensor(0.3202)	-2	0.32017314434051514
n i e p r z e d r u k o w a ń   s i ę	n i e p r z e d r u k o w a ń   s i ę	0.19611454010009766	tensor(0.3195)	-2	0.31948167085647583
s y b i l i j n ą	s y b i l i j n ą	0.19668976068496705	tensor(0.3198)	-2	0.3198426365852356
p o m e c z o w o ś c i ą	p o m e c z o w o ś c i ą	0.19581294059753418	tensor(0.3193)	-2	0.3192916810512543
n i e r e f i n a n s u j ą c y m i	n i e r e f i n a n s u j ą c y m i	0.19671988487243652	tensor(0.3199)	-2	0.319861501455307
n i e h e b e l k o w a	n i e h e b e l k o w a	0.19726285934448243	tensor(0.3202)	-2	0.320200651884079
d o s k r o b a ł b y ś	d o s k r o b a ł b y ś	0.19609259366989135	tensor(0.3195)	-2	0.31946781277656555
z m a j s t r o w a ł b y ś   s i ę	z m a j s t r o w a ł b y ś   s i ę	0.1968958020210266	tensor(0.3200)	-2	0.31997156143188477
l i g a ł y ś m y   s i ę	l i g a ł y ś m y   s i ę	0.19690648317337037	tensor(0.3200)	-2	0.3199782371520996
w y w o ł y w a n y m i	w y w o ł y w a n y m i	0.1972712516784668	tensor(0.3202)	-2	0.3202058970928192
n i e c h m i e l n o ś c i	n i e c h m i e l n o ś c i	0.19716182947158814	tensor(0.3201)	-2	0.3201376497745514
d w u p r z ę s ł o w y m i	d w u p r z ę s ł o w y m i	0.19711707830429076	tensor(0.3201)	-2	0.3201097249984741
r o z p a l o n e g o	r o z p a l o n e g o	0.1960012435913086	tensor(0.3194)	-2	0.3194103538990021
b ę d ę   n a p a s t o w a ł o   s i ę	b ę d ę   n a p a s t o w a ł o   s i ę	0.19530562162399293	tensor(0.3190)	-2	0.3189711272716522
n i e b u l d o ż y m	n i e b u l d o ż y m	0.19768905639648438	tensor(0.3205)	-2	0.3204658031463623
m i a s t k o w s k i m	m i a s t k o w s k i m	0.19771734476089478	tensor(0.3205)	-2	0.32048335671424866
p o p i l n o w a ł y b y	p o p i l n o w a ł y b y	0.19681509733200073	tensor(0.3199)	-2	0.31992107629776
z a ś c i e l a j ą c y c h	z a ś c i e l a j ą c y c h	0.1970096707344055	tensor(0.3200)	-2	0.3200426697731018
n i e z a s n u w a n e	n i e z a s n u w a n e	0.19652332067489625	tensor(0.3197)	-2	0.31973835825920105
n i e k a u d y ń s k i	n i e k a u d y ń s k i	0.19706945419311522	tensor(0.3201)	-2	0.3200800120830536
n i e w i o n e j	n i e w i t e j	0.194974946975708	tensor(0.3188)	0	0.3187614679336548
n i e s k o p i o n y m	n i e s k o p i o n y m	0.19498231410980224	tensor(0.3188)	-2	0.31876614689826965
ś w i a d c z ą c y c h   s i ę	ś w i a d c z ą c y c h   s i ę	0.19700132608413695	tensor(0.3200)	-2	0.32003748416900635
n i e s t e r b u r t o w y c h	n i e s t e r b u r t o w y c h	0.1973227620124817	tensor(0.3202)	-2	0.3202379643917084
k o l b i a s t a	k o l b i a s t a	0.19615315198898314	tensor(0.3195)	-2	0.3195059299468994
s l a m s o w o ś c i a m i	s l a m s o w o ś c i a m i	0.19689786434173584	tensor(0.3200)	-2	0.31997284293174744
k o z a k o w a n i e	k o z a k o w a n i e	0.19546290636062622	tensor(0.3191)	-2	0.3190706670284271
r u s z a n y m	r u s z a n y m	0.19723227024078369	tensor(0.3202)	-2	0.32018157839775085
n i e b e z m y s ł o w ą	n i e b e z z m y s ł o w ą	0.12674034833908082	tensor(0.4459)	-1	0.4458521008491516
n i e r e l i k w i a r z o w e	n i e r e l i k w i a r z o w e	0.19738757610321045	tensor(0.3203)	-2	0.3202783465385437
n i e p r z e c h ł a d z a j ą c y m   s i ę	n i e p r z e c h ł a d z a j ą c y m   s i ę	0.19508336782455443	tensor(0.3188)	-2	0.318830281496048
o s z o ł o m s k ą	o s z o ł o m s k ą	0.19697914123535157	tensor(0.3200)	-2	0.32002362608909607
p r z e d r u k a r s k i m	p r z e d d r u k a r s k i m	0.11659102439880371	tensor(0.4529)	-1	0.45286595821380615
p r z e k o m p o n o w u j ą c y c h   s i ę	p r z e k o m p o n o w u j ą c y c h   s i ę	0.19577773809432983	tensor(0.3193)	-2	0.31926947832107544
n i e d y n a m o e l e k t r y c z n y c h	n i e d y n a m o e l e k t r y c z n y c h	0.1617364764213562	tensor(0.2946)	-2	0.2946493923664093
n i e d o m o f o n o w o ś c i	n i e d o m o f o n o w o ś c i	0.19585082530975342	tensor(0.3193)	-2	0.3193155825138092
m e t k o w a ł y ś c i e	m e t k o w a ł y ś c i e	0.19675559997558595	tensor(0.3199)	-2	0.31988388299942017
p o d d z i e r a n y m	p o d d z i e r a n y m	0.18820066452026368	tensor(0.3143)	-2	0.3143415153026581
d r u m l e	d r u m l e	0.12182549238204957	tensor(0.4213)	-2	0.4212811589241028
n i e r o z m a z g a j a n e	n i e r o z m a z g a j a n e	0.1969864010810852	tensor(0.3200)	-2	0.320028156042099
h o r a c j a n i z u j ą c e m u   s i ę	h o r a c j a n i z u j ą c e m u   s i ę	0.19694550037384034	tensor(0.3200)	-2	0.32000261545181274
o d t u r k o t a ł y ś m y	o d t u r k o t a ł y ś m y	0.19554890394210817	tensor(0.3191)	-2	0.3191250264644623
n i e w y p a l e n i s k o w y c h	n i e w y p a l e n i s k o w y c h	0.19572842121124268	tensor(0.3192)	-2	0.3192383944988251
z a r a c h o w u j e c i e   s i ę	z a r a c h o w u j e m y   s i ę	0.16647931337356567	tensor(0.2985)	1	0.2984781563282013
g o ł a w o ś c i	g o ł a w o ś c i	0.19476720094680786	tensor(0.3186)	-2	0.3186294436454773
n i e r e c e p c j o n a l n y	n i e r e c e p c j o n a l n y	0.19676867723464966	tensor(0.3199)	-2	0.3198920488357544
s a m c z y k o w i	s a m c z y k o w i	0.19043853282928466	tensor(0.3158)	-2	0.3158281743526459
d w o r n o ś ć	d w o r n o ś ć	0.1972740411758423	tensor(0.3202)	-2	0.3202076256275177
z m a t e r i a l i z o w a ł o b y ś   s i ę	z m a t e r i a l i z o w a ł o b y ś   s i ę	0.1954406499862671	tensor(0.3191)	-2	0.31905657052993774
n i e b i e ż u ń s k o ś ć	n i e b i e ż u ń s k o ś ć	0.19644200801849365	tensor(0.3197)	-2	0.3196873664855957
p o k r w a w i e n i a	p o k r w a w i e n i a	0.19519405364990233	tensor(0.3189)	-2	0.3189004361629486
n a k r a p i a j ą c e   s i ę	n a k r a p i a j ą c e   s i ę	0.19703121185302735	tensor(0.3201)	-2	0.32005614042282104
f i o r y t u r a m i	f i o r y t u r a m i	0.19663974046707153	tensor(0.3198)	-2	0.31981131434440613
b a c o w s k i e	b a c o w s k i e	0.19759246110916137	tensor(0.3204)	-2	0.3204058110713959
u b a j k o w i a ł y	u b a j k o w i a ł y	0.19640926122665406	tensor(0.3197)	-2	0.3196668326854706
n i e w y s t a w o w a n i e	n i e w y s t a w o w a n i e	0.1953187942504883	tensor(0.3190)	-2	0.3189794421195984
b ę d z i e c i e   z a c h l a s t y w a ł y   s i ę	b ę d z i e c i e   z a c h l a s t y w a ł y   s i ę	0.19594525098800658	tensor(0.3194)	-2	0.31937506794929504
a n g a ż o w a n e j	a n g a ż o w a n e j	0.19684313535690307	tensor(0.3199)	-2	0.319938600063324
n i e ł o w i e c k i e j	n i e ł o w i e c k i e j	0.1970037579536438	tensor(0.3200)	-2	0.3200390040874481
n i e z a b a b r a n i o m   s i ę	n i e z a b a b r a n i o m   s i ę	0.19807207584381104	tensor(0.3207)	-2	0.32070329785346985
w y t a ń c o w u j ą c y m   s i ę	w y t a ń c o w u j ą c y m   s i ę	0.19684488773345948	tensor(0.3199)	-2	0.3199397325515747
r o z m o n t o w a n y	r o z m o n t o w a n y	0.19700334072113038	tensor(0.3200)	-2	0.32003873586654663
t e r m o s k o p o m	t e r m o s k o p o m	0.18294557332992553	tensor(0.3107)	-2	0.3107452392578125
n i e b i g o w a n e	n i e b i g o w a n e	0.1965567111968994	tensor(0.3198)	-2	0.3197593092918396
w c h y l i ć   s i ę	w c h y l i ć   s i ę	0.1965537190437317	tensor(0.3198)	-2	0.3197574317455292
w y i n t e r p r e t o w a ł y b y	w y i n t e r p r e t o w a ł y b y	0.19455280303955078	tensor(0.3185)	-2	0.31849297881126404
l o k a u t o w a n y m	l o k a u t o w a n y m	0.19724678993225098	tensor(0.3202)	-2	0.3201906383037567
u p o w s z e c h n i a ł o m	u p o w s z e c h n i a ł o m	0.19563708305358887	tensor(0.3192)	-2	0.3191807270050049
p o n i e c h a ł o b y m   s i ę	p o n i e c h a ł o b y m   s i ę	0.19546369314193726	tensor(0.3191)	-2	0.3190711438655853
n i e d e n a t u r o w a n a	n i e d e n a t u r o w a n a	0.19737598896026612	tensor(0.3203)	-2	0.3202711045742035
d e f r a u d o w a ł o	d e f r a u d o w a ł o	0.19672878980636596	tensor(0.3199)	-2	0.3198670744895935
n i e u m i t y g o w a n y c h	n i e u m i t y g o w a n y c h	0.19789446592330934	tensor(0.3206)	-2	0.3205932676792145
r o z p l a n t o w y w a ł y b y ś c i e   s i ę	r o z p l a n t o w y w a ł y b y ś c i e   s i ę	0.19405922889709473	tensor(0.3182)	-2	0.3181779384613037
n i e p r z e i n s t a l o w a n y c h	n i e p r z e i n s t a l o w a n y c h	0.19621418714523314	tensor(0.3195)	-2	0.3195442855358124
n i e z d o b n i c z a	n i e z d o b n i c z a	0.19687198400497435	tensor(0.3200)	-2	0.3199566602706909
n i e t r e j k o c z ą c y m i	n i e t r e j k o c ą c y m i	0.1919907808303833	tensor(0.3168)	-1	0.3168438971042633
u n i e d r o ż n i ł y ś c i e   s i ę	u n i e d r o ż n i ł y ś c i e   s i ę	0.19744597673416137	tensor(0.3203)	-2	0.3203146755695343
n i e p l u g a w i ą c a   s i ę	n i e p l u g a w i ą c a   s i ę	0.19015023708343506	tensor(0.3156)	-2	0.31563812494277954
w s z e c h m i ł o s i e r n y c h	w s z e c h m i ł o s i e r n y c h	0.1968003988265991	tensor(0.3199)	-2	0.3199118971824646
o b s r y w a j ą c y m   s i ę	o b s r y w a j ą c y m   s i ę	0.18787825107574463	tensor(0.3141)	-2	0.314125120639801
n i e o ś c i e ż n i c o w o ś c i	n i e o ś c i e ż n i c o w o ś c i	0.19655723571777345	tensor(0.3198)	-2	0.31975963711738586
m ł o t e c z k o w a n y m	m ł o t e c z k o w a n y m	0.19685715436935425	tensor(0.3199)	-2	0.31994739174842834
c h u s t k o w y	c h u s t k o w y	0.19439713954925536	tensor(0.3184)	-2	0.3183937668800354
f l u o r y z o w a n y m	f l u o r y z o w a n y m	0.1973273992538452	tensor(0.3202)	-2	0.32024085521698
s z k ó ł k a r s k i c h	s z k ó ł k a r s k i c h	0.19807997941970826	tensor(0.3207)	-2	0.3207082152366638
n i e k l e p a r s k o ś c i a c h	n i e k l e p a r s k o ś c i a c h	0.1949027180671692	tensor(0.3187)	-2	0.3187156021595001
n i e m i c h a ł o w s k i	n i e m i c h a ł o w s c y	0.19476087093353273	tensor(0.3186)	0	0.31862542033195496
z a f a ł s z o w y w a ł y   s i ę	z a f a ł s z o w y w a ł y   s i ę	0.19495640993118285	tensor(0.3187)	-2	0.31874966621398926
n i e ż e l a t y n o w a n e m u	n i e ż e l a t y n o w a n e m u	0.19507573843002318	tensor(0.3188)	-2	0.3188254237174988
a n i e l ą	a n i e l ą	0.19476999044418336	tensor(0.3186)	-2	0.31863123178482056
p r z e s t r z e l a c i e	p r z e s t r z e l a c i e	0.19629762172698975	tensor(0.3196)	-2	0.31959670782089233
n i e z m u m i f i k o w a n i e m	n i e z m u m i f i k o w a n i e m	0.1955562949180603	tensor(0.3191)	-2	0.31912967562675476
p r z e k r a w a n y m i	p r z e k r a w a n y m i	0.19659451246261597	tensor(0.3198)	-2	0.3197830021381378
d o t u c z y ł y ś c i e   s i ę	d o t u c z y ł y ś c i e   s i ę	0.19734979867935182	tensor(0.3203)	-2	0.3202548027038574
n a o k ó l n o ś c i ą	n a o k ó l n o ś c i ą	0.19571175575256347	tensor(0.3192)	-2	0.3192278742790222
p r o k o a l i c y j n i	p r o k o a l i c y j n i	0.19662395715713502	tensor(0.3198)	-2	0.3198014199733734
b ę d z i e c i e   k o n s o l i d o w a l i	b ę d z i e c i e   k o n s o l i d o w a l i	0.19547879695892334	tensor(0.3191)	-2	0.3190807104110718
p r z e b r z ę k u j ą c e	p r z e b r z ę k u j ą c e	0.19495348930358886	tensor(0.3187)	-2	0.3187478184700012
n i e z a p r z o d k o w u j ą c y m i   s i ę	n i e z a p r z o d k o w u j ą c y m i   s i ę	0.19557536840438844	tensor(0.3191)	-2	0.3191417455673218
z w a r i o w a n o ś c i	z w a r i o w a n o ś c i	0.19689222574234008	tensor(0.3200)	-2	0.3199692964553833
z a ś c i g a j ą c e m u   s i ę	z a ś c i g a j ą c e m u   s i ę	0.1981825351715088	tensor(0.3208)	-2	0.3207716643810272
n i e z a p ł a k a n i u	n i e z a p ł a k a n i u	0.19742714166641234	tensor(0.3203)	-2	0.32030296325683594
w y b r u d z i ł y b y	w y b r u d z i ł y b y	0.1968350291252136	tensor(0.3199)	-2	0.31993356347084045
p r z e d o s t a t n i c h	p r z e d o s t a t n i c h	0.19585169553756715	tensor(0.3193)	-2	0.3193161189556122
p r z y m a r z ł y m	p r z y m a r z ł y m	0.19573570489883424	tensor(0.3192)	-2	0.3192429840564728
n i e d y n o w s k i	n i e d y n o w s c y	0.19691544771194458	tensor(0.3200)	0	0.3199838101863861
t a b l e t k u j e	t a b l e t k u j e	0.195199716091156	tensor(0.3189)	-2	0.3189040422439575
ś p i e w a c k o ś c i	ś p i e w a c k o ś c i	0.1973807096481323	tensor(0.3203)	-2	0.3202740550041199
d ó j u	d o j u	0.15281585454940796	tensor(0.2871)	-1	0.28706789016723633
p r z e p r a w i a ł a b y m	p r z e p r a w i a ł a b y m	0.19468324184417723	tensor(0.3186)	-2	0.31857603788375854
u n i e z w y k l e n i a	u n i e z w y k l e n i a	0.14661817550659179	tensor(0.2815)	-2	0.28149569034576416
n i e p o p u l a r y z a c y j n y c h	n i e p o p u l a r y z a c y j n y c h	0.19642022848129273	tensor(0.3197)	-2	0.31967368721961975
n i e g o r ą c o k r w i s t y m i	n i e g o r ą c o k r w i s t y m i	0.1947179913520813	tensor(0.3186)	-2	0.3185981810092926
m i ę d z y s e s y j n y	m i ę d z y s e s y j n y	0.19576016664505005	tensor(0.3193)	-2	0.3192584216594696
n i e w y b ł a g a n e	n i e w y b ł a g a n e	0.19685946702957152	tensor(0.3199)	-2	0.31994885206222534
w y z i a r n i a n y m i	w y z i a r n i a n y m i	0.19690655469894408	tensor(0.3200)	-2	0.319978266954422
p r z e r e j e s t r o w a ł o b y m	p r z e r e j e s t r o w a ł o b y m	0.19440630674362183	tensor(0.3184)	-2	0.3183996081352234
t ł o k o w a n i u   s i ę	t ł o k o w a n i u   s i ę	0.19782344102859498	tensor(0.3205)	-2	0.32054921984672546
n i e u s z o r o w a ń	n i e u s z o r o w a ń	0.19729211330413818	tensor(0.3202)	-2	0.32021886110305786
n i e d a g e r o t y p u j ą c y m	n i e d a g e r o t y p u j ą c y m	0.19265950918197633	tensor(0.3173)	-2	0.31727761030197144
p r z e s z n u r o w u j ą c a	p r z e s z n u r o w u j ą c a	0.19605790376663207	tensor(0.3194)	-2	0.31944602727890015
f a k s o w a l i	f a k s o w a l i	0.19779486656188966	tensor(0.3205)	-2	0.3205314874649048
p o b a n d a ż o w a ć   s i ę	p o b a n d a ż o w a ć   s i ę	0.19694311618804933	tensor(0.3200)	-2	0.32000112533569336
n i e s i e k n i ę t y c h	n i e s i e k n i ę t y c h	0.1967229962348938	tensor(0.3199)	-2	0.3198634684085846
k r ę g o w a	k r ę g o w a	0.19666144847869874	tensor(0.3198)	-2	0.3198249340057373
r o z l u t o w y w a ł o ś   s i ę	r o z l u t o w y w a ł o ś   s i ę	0.19592905044555664	tensor(0.3194)	-2	0.31936487555503845
n i e p r z e n i c o w y w a n i e	n i e p r z e n i c o w y w a n i e	0.19547367095947266	tensor(0.3191)	-2	0.3190774619579315
z a w ł ó c z y ł y b y   s i ę	z a w ł ó c z y ł y b y   s i ę	0.1909211754798889	tensor(0.3161)	-2	0.3161453604698181
n i e n a r o w i o n e	n i e n a r o w i o n e	0.1966261863708496	tensor(0.3198)	-2	0.319802850484848
n i e z r u t y n i a ł e j	n i e z r u t y n i a ł e j	0.19698809385299682	tensor(0.3200)	-2	0.32002919912338257
s z o ł o m i ą c e j	s z o ł o m i ą c e j	0.19277582168579102	tensor(0.3174)	-2	0.317352831363678
m i r s k o ś c i	m i r s k o ś c i	0.19419928789138793	tensor(0.3183)	-2	0.31826746463775635
w y c z e k i w a n e	w y c z e k i w a n e	0.1948146104812622	tensor(0.3187)	-2	0.31865960359573364
n i e k i j o w a	n i e k i j o w a	0.19695643186569214	tensor(0.3200)	-2	0.3200094401836395
