prediction	target	average probability	entropy	dist
n i e m i n u s o w e	n i e m i n u s o w e	0.036948150396347045	0.011382481083273888	-2
n i e o b a t o ż o n e g o	n i e o b a t o ż o n e g o	0.035088027268648146	0.019567865878343582	-2
n i e o d z i e d z i c z a n i u   s i ę	n i e o d z i e d z i c z a n i u   s i ę	0.037480016425251964	0.02107609249651432	-2
o b t r a c a c i e   s i ę	o b t r a c a m y   s i ę	0.034630087018013	0.696919322013855	1
d e n d r o c h r o n o l o g i a c h	d e n d r o c h r o n o l o g i a c h	0.03075130619108677	0.032389894127845764	-2
n i e w y k a r c z e n i a	n i e w y k a r c z e n i a	0.02654091864824295	0.018494058400392532	-2
n i e e l i t a r n o ś c i	n i e e l i t a r n o ś c i	0.029782817140221594	0.4340887665748596	-2
z a w r ó c i ł y	z a w r ó c i ł y	0.03310775719583035	0.476548969745636	-2
n i e g o s p o d a r z ą c a   s i ę	n i e g o s p o d a r z ą c a   s i ę	0.03860148154199124	0.02650788240134716	-2
p i ń s k a	p i ń s k a	0.04342584609985352	0.017089229077100754	-2
n i e n u r k o w ą	n i e n u r k o w ą	0.0365608811378479	0.013526960276067257	-2
s z y b c i u t k a	s z y b c i u t k a	0.034913909062743186	0.01686711236834526	-2
m e d i o l a ń s k a	m e d i o l a ń s k a	0.0338447842746973	0.015086198225617409	-2
p r z y j e n i a c h	p r z y j ś c i a c h	0.02521020993590355	1.5946276187896729	0
w p u k l a j ą c e	w p u k l a j ą c e	0.02919030673801899	0.01507440023124218	-2
p r z y c i e r a ł o ś   s i ę	p r z y c i e r a ł o ś   s i ę	0.03566037192940712	0.014274206943809986	-2
n i e ż a k o w s k i e	n i e ż a k o w s k i e	0.030726545304059983	0.01689077913761139	-2
s ł u g o w a n o	s ł u g o w a n o	0.028632768616080283	0.01632542721927166	-2
n i e n e o l o g i c z n e	n i e n e o l o g i c z n e	0.0341039814054966	0.014926895499229431	-2
o d m ó ż d ż a j ą c a   s i ę	o d m ó ż d ż a j ą c a   s i ę	0.03682134747505188	0.029038220643997192	-2
n i e u r s u s k i	n i e u r s u s k i	0.04623546227812767	0.015559661202132702	-2
n i e p r z y r z u c a j ą c e m u   s i ę	n i e p r z y r z u c a j ą c e m u   s i ę	0.03610940389335156	0.022874733433127403	-2
p ł u c z k o w n i	p ł u c z k o w n i	0.03316967189311981	0.025215912610292435	-2
n i e n o c l e g o w a n e	n i e n o c l e g o w a n e	0.03496567383408546	0.01112573966383934	-2
o g i p s o w y w a ł y b y	o g i p s o w y w a ł y b y	0.026885784044861794	0.018525227904319763	-2
p r z e p ł y w n o ś c i ą	p r z e p ł y w n o ś c i ą	0.03037172332406044	0.016440540552139282	-2
b ę d z i e c i e   d o t u c z a ł y   s i ę	b ę d z i e c i e   d o t u c z a ł y   s i ę	0.04670627266168594	0.018604347482323647	-2
o d e m g l i ł y b y   s i ę	o d e m g l i ł y b y   s i ę	0.031102853640913964	0.017248110845685005	-2
u b o ż a ł o b y ś	u b o ż a ł o b y ś	0.02519969828426838	0.8260419368743896	-2
z a s t o s o w y w a n e	z a s t o s o w y w a n e	0.02861713506281376	0.020451383665204048	-2
r o z m a w i a j c i e	r o z m a w i a j c i e	0.02274763844907284	0.06503613293170929	-2
s u p e r k o m i t e t a m i	s u p e r k o m i t e t a m i	0.0326690811663866	0.022594241425395012	-2
p o z g ę s z c z a ł y ś m y	p o z g ę s z c z a ł y ś m y	0.029799706861376764	0.017417797818779945	-2
z n a z a l i z o w a ł y b y ś m y   s i ę	z n a z a l i z o w a ł y b y ś m y   s i ę	0.04182180687785149	0.01754741370677948	-2
n i e o d ś r u b o w u j ą c ą	n i e o d ś r u b o w u j ą c ą	0.027877024933695795	0.017125306650996208	-2
z ż u t y	z ż u t y	0.043334394693374634	0.07611887156963348	-2
n i e z o b o w i ą z u j ą c ą	n i e z o b o w i ą z u j ą c ą	0.03076460100710392	0.017303388565778732	-2
w y d o b y w a ł y	w y d o b y w a ł y	0.03407633900642395	0.014923373237252235	-2
w y s p r z e d a j ą c e   s i ę	w y s p r z e d a j ą c e   s i ę	0.031160688027739525	0.69600510597229	-2
o b h e b l o w a ł y b y ś m y	o b h e b l o w a ł y b y ś m y	0.02891998253762722	0.01892695389688015	-2
p o m y s z k o w a ł b y ś	p o m y s z k o w a ł b y ś	0.026389993727207184	0.013022550381720066	-2
i n t e r p e l a c y j n e	i n t e r p e l a c y j n e	0.035810671746730804	0.015561188571155071	-2
p o w y t w a r z a n i u   s i ę	p o w y t w a r z a n i u   s i ę	0.032367173582315445	0.017996424809098244	-2
b ę d z i e m y   o d s t r a j a ł y   s i ę	b ę d z i e m y   o d s t r a j a ł y   s i ę	0.04570912569761276	0.019281473010778427	-2
w y r o z u b a m i	w y r o z u b a m i	0.03058062493801117	0.37916141748428345	-2
z b o g a c a n y m i	z b o g a c a n y m i	0.02847099080681801	0.014033395797014236	-2
w p l ą t y w a n e j	w p l ą t y w a n e j	0.033647599071264266	0.02131343074142933	-2
b ę d ę   w t r a w i a ł o	b ę d ę   w t r a w i a ł o	0.026655003428459167	0.049038294702768326	-2
z e s z k l a ł y b y ś m y	z e s z k l a ł y b y ś m y	0.02674383223056793	0.033059459179639816	-2
k r a m a r z y ł b y	k r a m a r z y ł b y	0.026706660538911818	0.022541893646121025	-2
p o z a s a d z a l i ś c i e	p o z a s a d z a l i ś c i e	0.027260425686836242	0.018188560381531715	-2
j e b a s z   s i ę	j e b i e s z   s i ę	0.03486846759915352	0.03640388324856758	0
n i e p r o k r a s t y n a c y j n e	n i e p r o k r a s t y n a c y j n e	0.029474327340722084	0.025885650888085365	-2
w y s n o w y w a ł o b y m   s i ę	w y s n o w y w a ł o b y m   s i ę	0.027952611073851587	0.02027418650686741	-2
f i l u n g a	f i l u n g a	0.035981517657637595	0.38572490215301514	-2
w r ó ż d ę	w r ó ż d ę	0.05822096988558769	0.01987338438630104	-2
n i e p r z y m a l o w a n y m	n i e p r z y m a l o w a n y m	0.03153961561620235	0.013768662698566914	-2
o d p o p i e l a n e g o	o d p o p i e l a n e g o	0.032899460196495055	0.017065098509192467	-2
o s ł u p i a ł o b y m	o s ł u p i a ł o b y m	0.02504626549780369	0.03796510398387909	-2
u s t a t k o w a n e	u s t a t k o w a n e	0.03306213393807411	0.013830019161105156	-2
n a c h l e w a n i u	n a c h l e w a n i u	0.027134865149855615	0.014050846919417381	-2
z a t r z ą ś c i e	z a t r z ą ś c i e	0.0224532563239336	1.0556918382644653	-2
p o d w ę d z a n i a	p o d w ę d z a n i a	0.026776255294680595	0.018412824720144272	-2
n i e p r z e g r z e b u j ą c y m i	n i e p r z e g r z e b u j ą c y m i	0.032568007707595825	0.015351681970059872	-2
r o z r a d z a j ą c e j	r o z r a d z a j ą c e j	0.029691354557871818	0.025563815608620644	-2
n i e w y s e l e k c j o n o w a n i a c h	n i e w y s e l e k c j o n o w a n i a c h	0.02859610430896282	0.6349940896034241	-2
n i e p o s t ę p u j ą c y m	n i e p o s t ę p u j ą c y m	0.026024362817406655	0.015698565170168877	-2
z a i n t u b o w a n y	z a i n t u b o w a n y	0.03549063764512539	0.01582694984972477	-2
s y s t e m o w o ś c i	s y s t e m o w o ś c i	0.04121851846575737	0.01258572656661272	-2
k a s z l u j ą c ą	k a s z l u j ą c ą	0.027147767320275306	0.01757744513452053	-2
n i e k u f e r k o w e	n i e k u f e r k o w e	0.037074563652276994	0.011507616378366947	-2
k l o c o w o ś c i	k l o c o w o ś c i	0.037281914800405505	0.01568683236837387	-2
c i a p o w a t o ś c i	c i a p o w a t o ś c i	0.03236890882253647	0.014974912628531456	-2
ł a g i e w k ę	ł a g i e w k ę	0.04317916631698608	0.24960699677467346	-2
n i e ś r o d k o w y c h	n i e ś r o d k o w y c h	0.033526680618524554	0.012436837889254093	-2
n i e u r o c z y s t e	n i e u r o c z y s t e	0.03383428268134594	0.014527232386171818	-2
b a g r o w a ł o b y ś   s i ę	b a g r o w a ł o b y ś   s i ę	0.034001394361257556	0.013886494562029839	-2
ż u b r o w a l i ś m y	ż u b r o w a l i ś m y	0.026205118000507354	0.012428774498403072	-2
z a ż e c z e n i a c h	z a ż ż e n i a c h	0.024341684207320212	0.7022882103919983	1
p r z e r e k l a m o w a l i ś c i e	p r z e r e k l a m o w a l i ś c i e	0.029493000358343124	0.023389797657728195	-2
n i e z a l o g o w a n e	n i e z a l o g o w a n e	0.035281410068273546	0.012616855092346668	-2
r o z p y l a j ą c e m u   s i ę	r o z p y l a j ą c e m u   s i ę	0.02822028361260891	0.016006506979465485	-2
p o r e g u l o w a n i a   s i ę	p o r e g u l o w a n i a   s i ę	0.034088734164834024	0.01603863760828972	-2
o b s k u b y w a ł y b y ś c i e   s i ę	o b s k u b y w a ł y b y ś c i e   s i ę	0.04110281616449356	0.01765383407473564	-2
n i e o s z o ł o m n e	n i e o s z o ł o m n e	0.03865969851613045	0.013093541376292706	-2
n i e f r u s t r a c y j n ą	n i e f r u s t r a c y j n ą	0.03346302956342697	0.016103016212582588	-2
w e w n ą t r z s z p i t a l n e j	w e w n ą t r z s z p i t a l n e j	0.037334828078746794	0.017656058073043823	-2
l a g r u j ę	l a g r u j ę	0.03125947043299675	0.021790895611047745	-2
p o ż ł o p a l i ś m y   s i ę	p o ż ł o p a l i ś m y   s i ę	0.03917347863316536	0.015044583939015865	-2
n i e w y b u j a ł e	n i e w y b u j a ł e	0.03828134983778	0.013053488917648792	-2
n i e z a z b r o j o n e	n i e z a z b r o j o n e	0.03249986097216606	0.025548085570335388	-2
n i e z b y t k u j ą c e	n i e z b y t k u j ą c e	0.03055790811777115	0.015107384882867336	-2
p o t r z e b u j ą c e m u	p o t r z e b u j ą c e m u	0.025349106639623642	0.019099203869700432	-2
n i e p o s i ę g a j ą c y m i   s i ę	n i e p o s i ę g a j ą c y m i   s i ę	0.03686714246869087	0.018625281751155853	-2
n i e n o t a t n i k o w o ś ć	n i e n o t a t n i k o w o ś ć	0.02990484833717346	0.015063249506056309	-2
z a c h o d o w i e c y	z a c h o d o w c y	0.024221599847078324	0.580008864402771	0
p o s k u p i a ł y   s i ę	p o s k u p i a ł y   s i ę	0.03535938113927841	0.012557539157569408	-2
k o n w o k o w a ł o m   s i ę	k o n w o k o w a ł o m   s i ę	0.030266953632235527	0.01610119640827179	-2
p o d s u n i ę c i u   s i ę	p o d s u n i ę c i u   s i ę	0.03159119598567486	0.02362317405641079	-2
s p a l i n o w y m	s p a l i n o w y m	0.03056008666753769	0.013528664596378803	-2
r o z u m k u j ą c ą	r o z u m k u j ą c ą	0.027893225103616713	0.01780869998037815	-2
n i e w y p r o m i e n i o w u j ą c e   s i ę	n i e w y p r o m i e n i o w u j ą c e   s i ę	0.05219835191965103	0.030801624059677124	-2
e k s p e k t o r a c j e	e k s p e k t o r a c j e	0.03739696517586708	0.23546981811523438	-2
n i e s a m o s p a w a l n o ś ć	n i e s a m o s p a w a l n o ś ć	0.02868788316845894	0.017987648025155067	-2
t e s t o w o ś c i a m i	t e s t o w o ś c i a m i	0.03227593824267387	0.015837447717785835	-2
c z t e r o k r o t n o ś c i	c z t e r o k r o t n o ś c i	0.03648630231618881	0.014701279811561108	-2
ż ł o b k o w a c i	ż ł o b k o w a c i	0.03634048774838448	0.017298998311161995	-2
s p o ż y c z e n i a	s p o ż y c z e n i a	0.026956167072057724	0.017307663336396217	-2
p r z e w e n t y l o w y w a n e	p r z e w e n t y l o w y w a n e	0.026979817450046538	0.019965937361121178	-2
o b s t a w i a ł o   s i ę	o b s t a w i a ł o   s i ę	0.032322917878627774	0.011186322197318077	-2
h u s y c k i c h	h u s y c k i c h	0.03121839798986912	0.013851234689354897	-2
d o p a s a n o   s i ę	d o p a s a n o   s i ę	0.028166433796286583	0.015948163345456123	-2
n i e h i p h o p o w e	n i e h i p - h o p o w e	0.03273340314626694	1.0605108737945557	-1
i ł o w s k o ś c i	i ł o w s k o ś c i	0.03243191242218017	0.019535912200808525	-2
n i e k o m b i n a t o r y c z n y	n i e k o m b i n a t o r y c z n y	0.02967643365263939	0.015078567899763584	-2
b l a z o n o w a n e g o	b l a z o n o w a n e g o	0.028482959792017936	0.02925456129014492	-2
t r ó j s i e m n y m	t r ó j s i e m n y m	0.034644807875156405	0.012703174725174904	-2
n i e r o z d z i a w i a n y c h	n i e r o z d z i a w i a n y c h	0.027958488464355467	0.018509380519390106	-2
n i e c u c e n i e	n i e c u c e n i e	0.025007949396967887	0.35301506519317627	-2
r e s p o n s o r y j n e j	r e s p o n s o r y j n e j	0.03853855207562447	0.014446480199694633	-2
n i e ż y c i o t w ó r c z y	n i e ż y c i o t w ó r c z y	0.03588469177484512	0.01644669473171234	-2
p a s t u s i e	p a s t u s i e	0.03647577613592148	0.4970914125442505	-2
n i e t r e m o l o w a n y m i	n i e t r e m o l o w a n y m i	0.02969239540398121	0.014426100999116898	-2
n i e p l a n e t o w a n i a   s i ę	n i e p l a n e t o w a n i a   s i ę	0.032928907126188275	0.019274286925792694	-2
s a t y n o w a ł o b y m   s i ę	s a t y n o w a ł o b y m   s i ę	0.030381044000387193	0.016969097778201103	-2
o d m i s t y c z n i e n i e m   s i ę	o d m i s t y c z n i e n i e m   s i ę	0.03560674749314785	0.0283779539167881	-2
n i e p r o a l i a n c k i m	n i e p r o a l i a n c k i m	0.03042055405676365	0.018240097910165787	-2
n i e w y c h l a p u j ą c y   s i ę	n i e w y c h l a p u j ą c y   s i ę	0.03573889955878258	0.015007606707513332	-2
w y s z u l e r o w u j   s i ę	w y s z u l e r o w u j   s i ę	0.03337046131491661	0.016089588403701782	-2
o d k r o p i e ń	o d k r o p i e ń	0.027772374078631402	0.02261788211762905	-2
f a j n o w a n e	f a j n o w a n e	0.03653096482157707	0.013766194693744183	-2
n i e n a c h a c h m ę c e ń   s i ę	n i e n a c h a c h m ę c e ń   s i ę	0.03643647134304047	0.022793877869844437	-2
r d z a w i a ł o m	r d z a w i a ł o m	0.029211090132594108	0.03258321061730385	-2
m a k r o e k o n o m i c z n o ś c i	m a k r o e k o n o m i c z n o ś c i	0.03376748710870743	0.01844686269760132	-2
n i e n a l e ż e j ą c y	n i e n a l e ż ą c y	0.02844548746943474	0.37383025884628296	0
s o m a t o g e n i c z n o ś c i a m i	s o m a t o g e n i c z n o ś c i a m i	0.03291790187358856	0.02180301584303379	-2
n i e b i c z o w ą	n i e b i c z o w ą	0.036982689052820206	0.011243954300880432	-2
n i e m i k r o l i t y c z n y m	n i e m i k r o l i t y c z n y m	0.027714068442583083	0.013349699787795544	-2
n i e p o d ś w i e t l a n y m	n i e p o d ś w i e t l a n y m	0.026554423943161966	0.017766328528523445	-2
n i e w y d m i ń s k o ś c i a c h	n i e w y d m i ń s k o ś c i a c h	0.03281956277787686	0.02102506160736084	-2
n i e f o r s i a s t y	n i e f o r s i a s t y	0.04376251175999642	0.01622765138745308	-2
n i e p i e r d z i e l e n i	n i e p i e r d z i e l e n i	0.032318975776433945	0.037522219121456146	-2
k a n t y c z k o w y c h	k a n t y c z k o w y c h	0.027954396978020667	0.014373122714459896	-2
n i e z a k o r k o w a n i u   s i ę	n i e z a k o r k o w a n i u   s i ę	0.035033471137285235	0.0151943014934659	-2
d e m o n o p o l i z o w a ł y	d e m o n o p o l i z o w a ł y	0.027562782168388367	0.01908155344426632	-2
n i e w y s t y l i z o w a n i u	n i e w y s t y l i z o w a n i u	0.027830212935805322	0.017103401944041252	-2
n i e s k r a w a n i a m i	n i e s k r a w a n i a m i	0.026670026779174804	0.016631994396448135	-2
ś w i ń s t e w k o	ś w i ń s t e w k o	0.03458276502788067	0.41439053416252136	-2
n i e r o z m a i c ą c e	n i e r o z m a i c ą c e	0.03112579248845577	0.0437946692109108	-2
s p o l e r o w y w a n i u	s p o l e r o w y w a n i u	0.024775458499789238	0.016764119267463684	-2
b r a n l a m i	b r a n l e <UNK> a m i	0.031014125794172287	0.022015700116753578	0
w y p r a ż a m	w y p r a ż a m	0.029162229970097542	0.060788847506046295	-2
n i e a n o n i m i z o w a n i u	n i e a n o n i m i z o w a n i u	0.026357251033186913	0.017152773216366768	-2
n i e p o z a p y l a n e g o	n i e p o z a p y l a n e g o	0.03378250077366829	0.0192427895963192	-2
n i e r e f u n d a c y j n i	n i e r e f u n d a c y j n i	0.03443433716893196	0.014254763722419739	-2
p r z e s k l e p i a j ą c	p r z e s k l e p i a j ą c	0.02114056460559368	0.032131943851709366	-2
w y w c z a s o w y w a ł y   s i ę	w y w c z a s o w y w a ł y   s i ę	0.02875843904912472	0.02201925218105316	-2
b u t o n a c h	b u t o n a c h	0.03152610585093498	0.018823016434907913	-2
w e k u j ą c e	w e k u j ą c e	0.031768889352679255	0.017531374469399452	-2
o c h m i s t r z y n i a	o c h m i s t r z y n i	0.035930666327476504	0.36065101623535156	-1
n a w y t ł u k i w a n e	n a w y t ł u k i w a n e	0.03452075347304344	0.03756752610206604	-2
p r z e g r y w a j ą c y c h	p r z e g r y w a j ą c y c h	0.02431030310690403	0.4006216526031494	-2
f a r b o w a ł y ś c i e   s i ę	f a r b o w a ł y ś c i e   s i ę	0.0346945583820343	0.014615962281823158	-2
k l u p o w a n i a	k l u p o w a n i a	0.026351340115070343	0.01627952978014946	-2
n i e j a j o r o d n o ś c i	n i e j a j o r o d n o ś c i	0.031000857427716254	0.01771722361445427	-2
h o d o m e t r z e	h o d o m e t r z e	0.029292135685682296	0.5372309684753418	-2
p r z e w ę z o n e	p r z e w ę ż o n e	0.033299165591597554	0.40128839015960693	-1
n i e z b r e c h a ń   s i ę	n i e z b r e c h a ń   s i ę	0.03329520002007484	0.014201189391314983	-2
m a n s a r d a c h	m a n s a r d a c h	0.028793293237686157	0.02154102921485901	-2
r o z c i e p l a n o	r o z c i e p l a n o	0.028395180776715278	0.023332899436354637	-2
n i e l u t o w n i c z e	n i e l u t o w n i c z e	0.03331950716674328	0.0156684760004282	-2
n i e w y p o m a d o w a n i e m   s i ę	n i e w y p o m a d o w a n i e m   s i ę	0.03580826483666897	0.017619648948311806	-2
n i e o s t a n o w i o n e	n i e o s t a n o w i o n e	0.031509139016270636	0.018258992582559586	-2
n i e w y c h r z c o n e m u	n i e w y c h r z c z o n e m u	0.03956054151058197	0.05541349947452545	-1
