prediction	target	average probability	entropy	dist
n i e p o w i e w n ą	n i e p o w i e w n ą	0.034530918672680856	0.01510004885494709	-2
n i e s u b t y l i z o w a n e j	n i e s u b t y l i z o w a n e j	0.03966650739312172	0.017200853675603867	-2
z a p r a ż a ł y b y ś m y	z a p r a ż a ł y b y ś m y	0.029606600105762482	0.016148274764418602	-2
n i e w s t r z ą s a j ą c y	n i e w s t r z ą s a j ą c y	0.024714523926377296	0.34771350026130676	-2
z n a r k o t y z o w a l i ś m y	z n a r k o t y z o w a l i ś m y	0.027237724140286447	0.016483323648571968	-2
p o t ę g o w ą	p o t ę g o w ą	0.0396803006529808	0.01350221037864685	-2
n i e k r ó c i u ś k o ś ć	n i e k r ó c i u ś k o ś ć	0.035083485022187236	0.04200917109847069	-2
c y k l i n o w a l i b y ś c i e   s i ę	c y k l i n o w a l i b y ś c i e   s i ę	0.043606843799352646	0.01553367543965578	-2
n i e m a r s o w i e j ą c e	n i e m a r s o w i e j ą c e	0.027672034874558448	0.044644370675086975	-2
r o z b u d z a l i ś m y   s i ę	r o z b u d z a l i ś m y   s i ę	0.03883352652192116	0.013056018389761448	-2
b r y t	b r y t	0.09536537528038025	0.014441605657339096	-2
n i e m i n u s o w e	n i e m i n u s o w e	0.03906648308038711	0.011243011802434921	-2
n i e o b a t o ż o n e g o	n i e o b a t o ż o n e g o	0.034526577964425084	0.019482577219605446	-2
n i e o d z i e d z i c z a n i u   s i ę	n i e o d z i e d z i c z a n i u   s i ę	0.039243584498763084	0.021745845675468445	-2
o b t r a c a c i e   s i ę	o b t r a c a m y   s i ę	0.034722548350691794	0.5729207396507263	1
d e n d r o c h r o n o l o g i a c h	d e n d r o c h r o n o l o g i a c h	0.031066568195819856	0.027220018208026886	-2
n i e w y k a r c z e n i a	n i e w y k a r c z e n i a	0.026291008293628692	0.019171319901943207	-2
n i e e l i t a r n o ś c i	n i e e l i t a r n o ś c i	0.030923663079738616	0.033300913870334625	-2
z a w r ó c i ł y	z a w r ó c i ł y	0.03466776125133038	0.40047651529312134	-2
n i e g o s p o d a r z ą c a   s i ę	n i e g o s p o d a r z ą c a   s i ę	0.04749746471643448	0.021737394854426384	-2
p i ń s k a	p i ń s k a	0.04901993572711945	0.018129941076040268	-2
n i e n u r k o w ą	n i e n u r k o w ą	0.038143502175807954	0.014182096347212791	-2
s z y b c i u t k a	s z y b c i u t k a	0.03767787292599678	0.01620502397418022	-2
m e d i o l a ń s k a	m e d i o l a ń s k a	0.03804936781525612	0.013807922601699829	-2
p r z y j e n i a c h	p r z y j ś c i a c h	0.025926908105611803	1.4905333518981934	0
w p u k l a j ą c e	w p u k l a j ą c e	0.03087306208908558	0.015133561566472054	-2
p r z y c i e r a ł o ś   s i ę	p r z y c i e r a ł o ś   s i ę	0.031222760304808618	0.013016962446272373	-2
n i e ż a k o w s k i e	n i e ż a k o w s k i e	0.031662510707974434	0.016732364892959595	-2
s ł u g o w a n o	s ł u g o w a n o	0.029368703067302705	0.015855100005865097	-2
n i e n e o l o g i c z n e	n i e n e o l o g i c z n e	0.03546122536063194	0.013834191486239433	-2
o d m ó ż d ż a j ą c a   s i ę	o d m ó ż d ż a j ą c a   s i ę	0.03639744706451893	0.02795771323144436	-2
n i e u r s u s k i	n i e u r s u s k i	0.053584808856248854	0.0147587014362216	-2
n i e p r z y r z u c a j ą c e m u   s i ę	n i e p r z y r z u c a j ą c e m u   s i ę	0.037246984988451005	0.02158200927078724	-2
p ł u c z k o w n i	p ł u c z k o w n i	0.036345110088586804	0.026036664843559265	-2
n i e n o c l e g o w a n e	n i e n o c l e g o w a n e	0.034756995365023614	0.01285213977098465	-2
o g i p s o w y w a ł y b y	o g i p s o w y w a ł y b y	0.028218884766101838	0.017790088430047035	-2
p r z e p ł y w n o ś c i ą	p r z e p ł y w n o ś c i ą	0.03379782810807228	0.016453316435217857	-2
b ę d z i e c i e   d o t u c z a ł y   s i ę	b ę d z i e c i e   d o t u c z a ł y   s i ę	0.04497903510928154	0.016379117965698242	-2
o d e m g l i ł y b y   s i ę	o d e m g l i ł y b y   s i ę	0.03169629946351051	0.015025216154754162	-2
u b o ż a ł o b y ś	u b o ż a ł o b y ś	0.02713460214436054	0.700680136680603	-2
z a s t o s o w y w a n e	z a s t o s o w y w a n e	0.02966006100177765	0.019082196056842804	-2
r o z m a w i a j c i e	r o z m a w i a j c i e	0.024787230789661406	0.04396788403391838	-2
s u p e r k o m i t e t a m i	s u p e r k o m i t e t a m i	0.03465222641825676	0.05306301638484001	-2
p o z g ę s z c z a ł y ś m y	p o z g ę s z c z a ł y ś m y	0.03134855479001999	0.017922814935445786	-2
z n a z a l i z o w a ł y b y ś m y   s i ę	z n a z a l i z o w a ł y b y ś m y   s i ę	0.040865269303321836	0.018601657822728157	-2
n i e o d ś r u b o w u j ą c ą	n i e o d ś r u b o w u j ą c ą	0.028515519946813582	0.017407435923814774	-2
z ż u t y	z ż u t y	0.045432151108980176	0.07361990958452225	-2
n i e z o b o w i ą z u j ą c ą	n i e z o b o w i ą z u j ą c ą	0.02952795587480068	0.017315275967121124	-2
w y d o b y w a ł y	w y d o b y w a ł y	0.03384051062166691	0.014704626053571701	-2
w y s p r z e d a w a j ą c e   s i ę	w y s p r z e d a j ą c e   s i ę	0.02853397876024246	0.7001197338104248	0
o b h e b l o w a ł y b y ś m y	o b h e b l o w a ł y b y ś m y	0.030758291482925415	0.018170716241002083	-2
p o m y s z k o w a ł b y ś	p o m y s z k o w a ł b y ś	0.02659364454448223	0.013351758942008018	-2
i n t e r p e l a c y j n e	i n t e r p e l a c y j n e	0.0347510889172554	0.014411887153983116	-2
p o w y t w a r z a n i u   s i ę	p o w y t w a r z a n i u   s i ę	0.03267733119428158	0.016978412866592407	-2
b ę d z i e m y   o d s t r a j a ł y   s i ę	b ę d z i e m y   o d s t r a j a ł y   s i ę	0.04324988201260567	0.020491942763328552	-2
w y r o z u b a m i	w y r o z u b a m i	0.031001844629645347	0.2511962950229645	-2
z b o g a c a n y m i	z b o g a c a n y m i	0.02981009930372238	0.013521728105843067	-2
w p l ą t y w a n e j	w p l ą t y w a n e j	0.03063459098339081	0.02399493008852005	-2
b ę d ę   w t r a w i a ł o	b ę d ę   w t r a w i a ł o	0.026458792760968207	0.04628905653953552	-2
z e s z k l a ł y b y ś m y	z e s z k l a ł y b y ś m y	0.0287027008831501	0.04614211618900299	-2
k r a m a r z y ł b y	k r a m a r z y ł b y	0.030497071892023088	0.0197654627263546	-2
p o z a s a d z a l i ś c i e	p o z a s a d z a l i ś c i e	0.027037591487169266	0.017339691519737244	-2
j e b a s z   s i ę	j e b i e s z   s i ę	0.031664575636386874	0.23303338885307312	0
n i e p r o k r a s t y n a c y j n e	n i e p r o k r a s t y n a c y j n e	0.032937049865722656	0.02669774927198887	-2
w y s n o w y w a ł o b y m   s i ę	w y s n o w y w a ł o b y m   s i ę	0.028953053429722785	0.020026136189699173	-2
f i l u n g a	f i l u n g a	0.03205700516700745	0.6705537438392639	-2
w r ó ż d ę	w r ó ż d ę	0.05733797326683998	0.026022104546427727	-2
n i e p r z y m a l o w a n y m	n i e p r z y m a l o w a n y m	0.02712450474500656	0.016981633380055428	-2
o d p o p i e l a n e g o	o d p o p i e l a n e g o	0.038231388106942175	0.017020467668771744	-2
o s ł u p i a ł o b y m	o s ł u p i a ł o b y m	0.02509835809469223	0.04620938003063202	-2
u s t a t k o w a n e	u s t a t k o w a n e	0.03445685654878616	0.014239784330129623	-2
n a c h l e w a n i u	n a c h l e w a n i u	0.025802354887127878	0.015883248299360275	-2
z a t r z ą ś c i e	z a t r z ą ś c i e	0.022304151579737662	1.303731918334961	-2
p o d w ę d z a n i a	p o d w ę d z a n i a	0.025928252562880515	0.021268418058753014	-2
n i e p r z e g r z e b u j ą c y m i	n i e p r z e g r z e b u j ą c y m i	0.03596478253602982	0.015971500426530838	-2
r o z r a d z a j ą c e j	r o z r a d z a j ą c e j	0.03040730133652687	0.024693669751286507	-2
n i e w y s e l e k c j o n o w a n i a c h	n i e w y s e l e k c j o n o w a n i a c h	0.03292978182435036	0.7017068266868591	-2
n i e p o s t ę p u j ą c y m	n i e p o s t ę p u j ą c y m	0.02647070400416851	0.015113783068954945	-2
z a i n t u b o w a n y	z a i n t u b o w a n y	0.03985261134803295	0.014011891558766365	-2
s y s t e m o w o ś c i	s y s t e m o w o ś c i	0.037915118783712384	0.014256584458053112	-2
k a s z l u j ą c ą	k a s z l u j ą c ą	0.02806942127645016	0.018910996615886688	-2
n i e k u f e r k o w e	n i e k u f e r k o w e	0.037347762286663054	0.011737280525267124	-2
k l o c o w o ś c i	k l o c o w o ś c i	0.03682431653141975	0.016605684533715248	-2
c i a p o w a t o ś c i	c i a p o w a t o ś c i	0.030259989202022552	0.019061800092458725	-2
ł a g i e w k ę	ł a g i e w k ę	0.045075958222150804	0.09838390350341797	-2
n i e ś r o d k o w y c h	n i e ś r o d k o w y c h	0.03289325721561909	0.013532132841646671	-2
n i e u r o c z y s t e	n i e u r o c z y s t e	0.03426986336708069	0.01587732508778572	-2
b a g r o w a ł o b y ś   s i ę	b a g r o w a ł o b y ś   s i ę	0.032215763628482816	0.011850533075630665	-2
ż u b r o w a l i ś m y	ż u b r o w a l i ś m y	0.02692176103591919	0.013829313218593597	-2
z a ż e c e n i a c h	z a ż ż e n i a c h	0.024756431207060815	0.7084096670150757	0
p r z e r e k l a m o w a l i ś c i e	p r z e r e k l a m o w a l i ś c i e	0.02993939518928528	0.019752612337470055	-2
n i e z a l o g o w a n e	n i e z a l o g o w a n e	0.036720769852399825	0.01362148579210043	-2
r o z p y l a j ą c e m u   s i ę	r o z p y l a j ą c e m u   s i ę	0.028328007087111473	0.01904672011733055	-2
p o r e g u l o w a n i a   s i ę	p o r e g u l o w a n i a   s i ę	0.03441130854189396	0.014955717138946056	-2
o b s k u b y w a ł y b y ś c i e   s i ę	o b s k u b y w a ł y b y ś c i e   s i ę	0.0424848273396492	0.017007464542984962	-2
n i e o s z o ł o m n e	n i e o s z o ł o m n e	0.036895418912172316	0.01451953873038292	-2
n i e f r u s t r a c y j n ą	n i e f r u s t r a c y j n ą	0.03481841385364533	0.014547785744071007	-2
w e w n ą t r z s z p i t a l n e j	w e w n ą t r z s z p i t a l n e j	0.038100624829530715	0.019787481054663658	-2
l a g r u j ę	l a g r u j ę	0.029463601112365723	0.023380549624562263	-2
p o ż ł o p a l i ś m y   s i ę	p o ż ł o p a l i ś m y   s i ę	0.035568542405962945	0.015513082966208458	-2
n i e w y b u j a ł e	n i e w y b u j a ł e	0.037613502144813536	0.013960652984678745	-2
n i e z a z b r o j o n e	n i e z a z b r o j o n e	0.03503063358366489	0.024303480982780457	-2
n i e z b y t k u j ą c e	n i e z b y t k u j ą c e	0.03151015564799309	0.017019765451550484	-2
p o t r z e b u j ą c e m u	p o t r z e b u j ą c e m u	0.02572346031665802	0.02058980241417885	-2
n i e p o s i ę g a j ą c y m i   s i ę	n i e p o s i ę g a j ą c y m i   s i ę	0.044585203379392625	0.01603500358760357	-2
n i e n o t a t n i k o w o ś ć	n i e n o t a t n i k o w o ś ć	0.033265846967697146	0.014347866177558899	-2
z a c h o d o w i e c y	z a c h o d o w c y	0.023289833217859268	0.5713232755661011	0
p o s k u p i a ł y   s i ę	p o s k u p i a ł y   s i ę	0.031132028624415397	0.012538178823888302	-2
k o n w o k o w a ł o m   s i ę	k o n w o k o w a ł o m   s i ę	0.031513326615095136	0.013982746750116348	-2
p o d s u n i ę c i u   s i ę	p o d s u n i ę c i u   s i ę	0.02916223034262657	0.022727396339178085	-2
s p a l i n o w y m	s p a l i n o w y m	0.029040219262242317	0.014853046275675297	-2
r o z u m k u j ą c ą	r o z u m k u j ą c ą	0.0273273054510355	0.018917659297585487	-2
n i e w y p r o m i e n i o w u j ą c e   s i ę	n i e w y p r o m i e n i o w u j ą c e   s i ę	0.05740964338183403	0.030070556327700615	-2
e k s p e k t o r a c j e	e k s p e k t o r a c j e	0.03583752140402794	0.059846989810466766	-2
n i e s a m o s p a w a l n o ś ć	n i e s a m o s p a w a l n o ś ć	0.030531776323914527	0.02339811809360981	-2
t e s t o w o ś c i a m i	t e s t o w o ś c i a m i	0.031156210973858834	0.018218277022242546	-2
c z t e r o k r o t n o ś c i	c z t e r o k r o t n o ś c i	0.036111291870474814	0.01678292639553547	-2
ż ł o b k o w a c i	ż ł o b k o w a c i	0.033034440502524375	0.01745269075036049	-2
s p o ż y c z e n i a	s p o ż y c z e n i a	0.026504676043987273	0.016092345118522644	-2
p r z e w e n t y l o w y w a n e	p r z e w e n t y l o w y w a n e	0.02695198096334934	0.018410366028547287	-2
o b s t a w i a ł o   s i ę	o b s t a w i a ł o   s i ę	0.03152228854596615	0.013467641547322273	-2
h u s y c k i c h	h u s y c k i c h	0.03311782442033291	0.015765778720378876	-2
d o p a s a n o   s i ę	d o p a s a n o   s i ę	0.0332469541579485	0.012630977667868137	-2
n i e h i p h o p o w e	n i e h i p - h o p o w e	0.02972271703183651	1.1834551095962524	-1
i ł o w s k o ś c i	i ł o w s k o ś c i	0.03155811913311481	0.0215186458081007	-2
n i e k o m b i n a t o r y c z n y	n i e k o m b i n a t o r y c z n y	0.032237206026911734	0.0159742571413517	-2
b l a z o n o w a n e g o	b l a z o n o w a n e g o	0.030475575476884842	0.02332027442753315	-2
t r ó j s i e m n y m	t r ó j s i e m n y m	0.03070094659924507	0.013206751085817814	-2
n i e r o z d z i a w i a n y c h	n i e r o z d z i a w i a n y c h	0.028209682181477548	0.017498884350061417	-2
n i e c u c e n i e	n i e c u c e n i e	0.024323026463389397	0.0978345274925232	-2
r e s p o n s o r y j n e j	r e s p o n s o r y j n e j	0.039162694662809375	0.013690021820366383	-2
n i e ż y c i o t w ó r c z y	n i e ż y c i o t w ó r c z y	0.039225220680236816	0.014994634315371513	-2
p a s t u s z e	p a s t u s i e	0.03321681208908558	1.0084208250045776	-1
n i e t r e m o l o w a n y m i	n i e t r e m o l o w a n y m i	0.03218954987823963	0.012828431092202663	-2
n i e p l a n e t o w a n i a   s i ę	n i e p l a n e t o w a n i a   s i ę	0.03758949115872383	0.017319316044449806	-2
s a t y n o w a ł o b y m   s i ę	s a t y n o w a ł o b y m   s i ę	0.03113153576850891	0.01810402423143387	-2
o d m i s t y c z n i e n i e m   s i ę	o d m i s t y c z n i e n i e m   s i ę	0.031735067069530484	0.02078251726925373	-2
n i e p r o a l i a n c k i m	n i e p r o a l i a n c k i m	0.0316840399056673	0.0167093388736248	-2
n i e w y c h l a p u j ą c y   s i ę	n i e w y c h l a p u j ą c y   s i ę	0.034103577956557274	0.01596241258084774	-2
w y s z u l e r o w u j   s i ę	w y s z u l e r o w u j   s i ę	0.030562740191817282	0.013989856466650963	-2
o d k r o p i e ń	o d k r o p i e ń	0.027955019474029542	0.02450495772063732	-2
f a j n o w a n e	f a j n o w a n e	0.04106544777750969	0.012972494587302208	-2
n i e n a c h a c h m ę c e ń   s i ę	n i e n a c h a c h m ę c e ń   s i ę	0.03861237987875939	0.02092905528843403	-2
r d z a w i a ł o m	r d z a w i a ł o m	0.028078626841306686	0.032541967928409576	-2
m a k r o e k o n o m i c z n o ś c i	m a k r o e k o n o m i c z n o ś c i	0.03638201355934143	0.02396051026880741	-2
n i e n a l e ż e j ą c y	n i e n a l e ż ą c y	0.02794604152441025	0.6692112684249878	0
s o m a t o g e n i c z n o ś c i a m i	s o m a t o g e n i c z n o ś c i a m i	0.03511323295533657	0.02423379197716713	-2
n i e b i c z o w ą	n i e b i c z o w ą	0.03456014767289162	0.012491688132286072	-2
n i e m i k r o l i t y c z n y m	n i e m i k r o l i t y c z n y m	0.028047818318009378	0.0117955282330513	-2
n i e p o d ś w i e t l a n y m	n i e p o d ś w i e t l a n y m	0.02781975194811821	0.01876654103398323	-2
n i e w y d m i ń s k o ś c i a c h	n i e w y d m i ń s k o ś c i a c h	0.03359631113708019	0.021704234182834625	-2
n i e f o r s i a s t y	n i e f o r s i a s t y	0.0471404068171978	0.015920544043183327	-2
n i e p i e r d z i e l e n i	n i e p i e r d z i e l e n i	0.0329885434359312	0.0293949656188488	-2
k a n t y c z k o w y c h	k a n t y c z k o w y c h	0.027014871314167976	0.01483672671020031	-2
n i e z a k o r k o w a n i u   s i ę	n i e z a k o r k o w a n i u   s i ę	0.037632818892598154	0.015055560506880283	-2
d e m o n o p o l i z o w a ł y	d e m o n o p o l i z o w a ł y	0.030196384340524674	0.018930871039628983	-2
n i e w y s t y l i z o w a n i u	n i e w y s t y l i z o w a n i u	0.027555621415376663	0.01771101914346218	-2
n i e s k r a w a n i a m i	n i e s k r a w a n i a m i	0.028464491292834283	0.0146561861038208	-2
ś w i ń s t e w k o	ś w i ń s t e w k o	0.03491954803466797	0.5305394530296326	-2
n i e r o z m a i c ą c e	n i e r o z m a i c ą c e	0.030814924836158754	0.05723683163523674	-2
s p o l e r o w y w a n i u	s p o l e r o w y w a n i u	0.024774494394659997	0.018316198140382767	-2
b r a n l a m i	b r a n l e <UNK> a m i	0.03137684427201748	0.02368883602321148	0
w y p r a ż a m	w y p r a ż a m	0.026723718270659447	0.05575234070420265	-2
n i e a n o n i m i z o w a n i u	n i e a n o n i m i z o w a n i u	0.027053624391555786	0.015386298298835754	-2
n i e p o z a p y l a n e g o	n i e p o z a p y l a n e g o	0.037906205654144286	0.018418146297335625	-2
n i e r e f u n d a c y j n i	n i e r e f u n d a c y j n i	0.034054297208786014	0.01562952622771263	-2
p r z e s k l e p i a j ą c	p r z e s k l e p i a j ą c	0.02339894212782383	0.0276251919567585	-2
w y w c z a s o w y w a ł y   s i ę	w y w c z a s o w y w a ł y   s i ę	0.029294535145163537	0.02005205675959587	-2
b u t o n a c h	b u t o n a c h	0.03010028637945652	0.020864013582468033	-2
w e k u j ą c e	w e k u j ą c e	0.03536129631102085	0.013699779286980629	-2
o c h m i s t r z y n i a	o c h m i s t r z y n i	0.03447227850556374	0.5659588575363159	-1
n a w y t ł u k i w a n e	n a w y t ł u k i w a n e	0.03328211195766926	0.01817949302494526	-2
p r z e g r u j ą c y c h	p r z e g r y w a j ą c y c h	0.025793171674013137	0.5627583861351013	1
f a r b o w a ł y ś c i e   s i ę	f a r b o w a ł y ś c i e   s i ę	0.0358120072633028	0.015878790989518166	-2
k l u p o w a n i a	k l u p o w a n i a	0.02590487115085125	0.017251333221793175	-2
n i e j a j o r o d n o ś c i	n i e j a j o r o d n o ś c i	0.03115006908774376	0.018725380301475525	-2
h o d o m e t r z e	h o d o m e t r z e	0.027294201031327247	0.14985741674900055	-2
p r z e w ę z o n e	p r z e w ę ż o n e	0.03368432857096195	0.7525306940078735	-1
n i e z b r e c h a ń   s i ę	n i e z b r e c h a ń   s i ę	0.03362292982637882	0.016798686236143112	-2
m a n s a r d a c h	m a n s a r d a c h	0.028423307090997697	0.029242075979709625	-2
r o z c i e p l a n o	r o z c i e p l a n o	0.028533032909035683	0.021414587274193764	-2
n i e l u t o w n i c z e	n i e l u t o w n i c z e	0.0356667086482048	0.014722769148647785	-2
n i e w y p o m a d o w a n i e m   s i ę	n i e w y p o m a d o w a n i e m   s i ę	0.03909007683396339	0.01570507511496544	-2
n i e o s t a n o w i o n e	n i e o s t a n o w i o n e	0.033943867310881615	0.020524797961115837	-2
n i e w y c h r z c o n e m u	n i e w y c h r z c z o n e m u	0.0381346270442009	0.057905904948711395	-1
