prediction	target	average probability	entropy	dist
s ł u g o w a n o	s ł u g o w a n o	0.0280362568795681	0.023722510784864426	-2
n i e n e o l o g i c z n e	n i e n e o l o g i c z n e	0.033611096814274787	0.018198154866695404	-2
o d m ó ż d ż a j ą c a   s i ę	o d m ó ż d ż a j ą c a   s i ę	0.028496138378977777	0.6097762584686279	-2
n i e u r s u s k i	n i e u r s u s k i	0.0443884328007698	0.01789419911801815	-2
n i e p r z y r z u c a j ą c e m u   s i ę	n i e p r z y r z u c a j ą c e m u   s i ę	0.04218083918094635	0.026881899684667587	-2
p ł u c z k o w n i	p ł u c z k o w n i	0.036064111068844794	0.5214741230010986	-2
n i e n o c l e g o w a n e	n i e n o c l e g o w a n e	0.031408175081014636	0.019380804151296616	-2
o g i p s o w y w a ł y b y	o g i p s o w y w a ł y b y	0.02482776381075382	0.0212485920637846	-2
p r z e p ł y w n o ś c i ą	p r z e p ł y w n o ś c i ą	0.02788473032414913	0.02123541384935379	-2
b ę d z i e c i e   d o t u c z a ł y   s i ę	b ę d z i e c i e   d o t u c z a ł y   s i ę	0.06119959279894829	0.01791725493967533	-2
o d e m g l i ł y b y   s i ę	o d e m g l i ł y b y   s i ę	0.027953460067510604	0.23695975542068481	-2
u b o ż a ł o b y ś	u b o ż a ł o b y ś	0.023868541419506072	0.9562224745750427	-2
z a s t o s o w y w a n e	z a s t o s o w y w a n e	0.030009422451257706	0.01582988165318966	-2
r o z m a w i a j c i e	r o z m a w i a j c i e	0.02333179712295532	0.03686360642313957	-2
s u p e r k o m i t e t a m i	s u p e r k o m i t e t a m i	0.02709309123456478	0.37484538555145264	-2
p o z g ę s z c z a ł y ś m y	p o z g ę s z c z a ł y ś m y	0.02796073481440544	0.01728758029639721	-2
z n a z a l i z o w a ł y b y ś m y   s i ę	z n a z a l i z o w a ł y b y ś m y   s i ę	0.04562143161892891	0.01983589492738247	-2
n i e o d ś r u b o w u j ą c ą	n i e o d ś r u b o w u j ą c ą	0.027258575335144995	0.02700313739478588	-2
z ż u t y	z ż u t y	0.04072057828307152	0.31057095527648926	-2
n i e z o b o w i ą z u j ą c ą	n i e z o b o w i ą z u j ą c ą	0.029790202528238295	0.0203627310693264	-2
w y d o b y w a ł y	w y d o b y w a ł y	0.029507862776517867	0.021664367988705635	-2
w y s p r z e d a j ą c e   s i ę	w y s p r z e d a j ą c e   s i ę	0.03161257356405258	0.024299178272485733	-2
o b h e b l o w a ł y b y ś m y	o b h e b l o w a ł y b y ś m y	0.029099592193961143	0.020435800775885582	-2
p o m y s z k o w a ł b y ś	p o m y s z k o w a ł b y ś	0.027343523502349854	0.016412055119872093	-2
i n t e r p e l a c y j n e	i n t e r p e l a c y j n e	0.036638949811458585	0.015176167711615562	-2
p o w y t w a r z a n i u   s i ę	p o w y t w a r z a n i u   s i ę	0.030143409222364425	0.015208679251372814	-2
b ę d z i e m y   o d s t r a j a ł y   s i ę	b ę d z i e m y   o d s t r a j a ł y   s i ę	0.0525705985724926	0.021902719512581825	-2
w y r o z u b i a m i	w y r o z u b a m i	0.025310030579566954	0.6868223547935486	-1
z b o g a c a n y m i	z b o g a c a n y m i	0.02825486324727535	0.02168482542037964	-2
w p l ą t y w a n e j	w p l ą t y w a n e j	0.029895633086562158	0.03283002972602844	-2
b ę d ę   w t r a w i a ł o	b ę d ę   w t r a w i a ł o	0.027065040171146394	0.03500249609351158	-2
z e s z k l e ł y b y ś m y	z e s z k l a ł y b y ś m y	0.02716418318450451	0.06188170239329338	-1
k r a m a r z y ł b y	k r a m a r z y ł b y	0.025884368270635606	0.022718779742717743	-2
p o z a s a d z a l i ś c i e	p o z a s a d z a l i ś c i e	0.025757261738181114	0.020418759435415268	-2
j e b a j e c i e   s i ę	j e b i e s z   s i ę	0.028922415524721145	0.325936496257782	3
n i e p r o k r a s t y n a c y j n e	n i e p r o k r a s t y n a c y j n e	0.029806226119399072	0.025529686361551285	-2
w y s n o w y w a ł o b y m   s i ę	w y s n o w y w a ł o b y m   s i ę	0.02779039889574051	0.02431783452630043	-2
f i l u n g o	f i l u n g a	0.028272556886076928	1.4903985261917114	-1
w r ó ż d a	w r ó ż d ę	0.047595398128032686	0.06972546875476837	-1
n i e p r z y m a l o w a n y m	n i e p r z y m a l o w a n y m	0.028297307342290877	0.01983005367219448	-2
o d p o p i e l a n e g o	o d p o p i e l a n e g o	0.031624867022037505	0.017658282071352005	-2
o s ł u p i e ł o b y m	o s ł u p i a ł o b y m	0.024473756179213525	0.05446147173643112	-1
u s t a t k o w a n e	u s t a t k o w a n e	0.031930550932884216	0.01900118961930275	-2
n a c h l e w a n i u	n a c h l e w a n i u	0.028662866726517678	0.014996512793004513	-2
z a t r z ą ś c i e	z a t r z ą ś c i e	0.0253520455211401	0.528885543346405	-2
p o d w ę d z a n i a	p o d w ę d z a n i a	0.024732497334480286	0.023002902045845985	-2
n i e p r z e g r z e b u j ą c y m i	n i e p r z e g r z e b u j ą c y m i	0.02883649468421936	0.701227605342865	-2
r o z r a d z a j ą c e j	r o z r a d z a j ą c e j	0.026732663065195082	0.026120081543922424	-2
n i e w y s e l e k c j o n o w a n i a c h	n i e w y s e l e k c j o n o w a n i a c h	0.029561513289809226	1.0038095712661743	-2
n i e p o s t ę p u j ą c y m	n i e p o s t ę p u j ą c y m	0.026262713596224785	0.01954064331948757	-2
z a i n t u b o w a n y	z a i n t u b o w a n y	0.0408907450735569	0.01384347677230835	-2
s y s t e m o w o ś c i	s y s t e m o w o ś c i	0.04056160226464271	0.01903754286468029	-2
k a s z l u j ą c ą	k a s z l u j ą c ą	0.027367093414068223	0.025582563132047653	-2
n i e k u f e r k o w e	n i e k u f e r k o w e	0.03784973248839378	0.019047889858484268	-2
k l o c o w o ś c i	k l o c o w o ś c i	0.04190690666437149	0.022493213415145874	-2
c i a p o w a t o ś c i	c i a p o w a t o ś c i	0.03572380319237709	0.02092759497463703	-2
ł a g i e w k ę	ł a g i e w k ę	0.04069286957383156	0.08503223210573196	-2
n i e ś r o d k o w y c h	n i e ś r o d k o w y c h	0.030190407857298852	0.017534302547574043	-2
n i e u r o c z y s t e	n i e u r o c z y s t e	0.03476792052388191	0.01644769124686718	-2
b a g r o w a ł o b y ś   s i ę	b a g r o w a ł o b y ś   s i ę	0.0316135436296463	0.037599485367536545	-2
ż u b r o w a l i ś m y	ż u b r o w a l i ś m y	0.02614501304924488	0.02615685574710369	-2
z a ż e c a c h	z a ż ż e n i a c h	0.02279077358543873	1.2739853858947754	1
p r z e r e k l a m o w a l i ś c i e	p r z e r e k l a m o w a l i ś c i e	0.028056202828884123	0.04294202849268913	-2
n i e z a l o g o w a n e	n i e z a l o g o w a n e	0.0314084205776453	0.017612449824810028	-2
r o z p y l a j ą c e m u   s i ę	r o z p y l a j ą c e m u   s i ę	0.030868323892354964	0.02024529129266739	-2
p o r e g u l o w a n i a   s i ę	p o r e g u l o w a n i a   s i ę	0.032603619992733	0.018324565142393112	-2
o b s k u b y w a ł y b y ś c i e   s i ę	o b s k u b y w a ł y b y ś c i e   s i ę	0.04717821851372719	0.022670164704322815	-2
n i e o s z o ł o m n e	n i e o s z o ł o m n e	0.03697381690144539	0.015463685616850853	-2
n i e f r u s t r a c y j n ą	n i e f r u s t r a c y j n ą	0.028808189556002617	0.02385503612458706	-2
w e w n ą t r z s z p i t a l n e j	w e w n ą t r z s z p i t a l n e j	0.03413004204630852	0.028853172436356544	-2
l a g r u j e m	l a g r u j ę	0.02694687284529209	0.6166879534721375	0
p o ż ł o p a l i ś m y   s i ę	p o ż ł o p a l i ś m y   s i ę	0.03847852051258087	0.02512126788496971	-2
n i e w y b u j a ł e	n i e w y b u j a ł e	0.03692218735814094	0.019209599122405052	-2
n i e z a z b r o i o n e	n i e z a z b r o j o n e	0.028111486136913298	1.0450571775436401	-1
n i e z b y t k u j ą c e	n i e z b y t k u j ą c e	0.02933877445757389	0.023853931576013565	-2
p o t r z e b u j ą c e m u	p o t r z e b u j ą c e m u	0.026750869676470758	0.022691883146762848	-2
n i e p o s i ę g a j ą c y m i   s i ę	n i e p o s i ę g a j ą c y m i   s i ę	0.04273426979780197	0.02263389341533184	-2
n i e n o t a t n i k o w o ś ć	n i e n o t a t n i k o w o ś ć	0.029949498921632768	0.019865266978740692	-2
z a c h o d o w i e c y	z a c h o d o w c y	0.03201252967119217	0.5387824773788452	0
p o s k u p i a ł y   s i ę	p o s k u p i a ł y   s i ę	0.032269810885190965	0.011846999637782574	-2
k o n w o k o w a ł o m   s i ę	k o n w o k o w a ł o m   s i ę	0.027981800958514214	0.021098371595144272	-2
p o d s u n i ę c i u   s i ę	p o d s u n i ę c i u   s i ę	0.029645560681819914	0.031063877046108246	-2
s p a l i n o w y m	s p a l i n o w y m	0.03701085224747658	0.0154181569814682	-2
r o z u m k u j ą c ą	r o z u m k u j ą c ą	0.02814936973154545	0.022834626957774162	-2
n i e w y p r o m i e n i o w u j ą c e   s i ę	n i e w y p r o m i e n i o w u j ą c e   s i ę	0.044701268523931505	0.03818034008145332	-2
e k s p e k t o r a c j i	e k s p e k t o r a c j e	0.03310138620436191	0.6939067840576172	-1
n i e s a m o s p a w a l n o ś ć	n i e s a m o s p a w a l n o ś ć	0.02757532484829426	0.025772852823138237	-2
t e s t o w o ś c i a m i	t e s t o w o ś c i a m i	0.027447470650076865	0.019626103341579437	-2
c z t e r o k r o t n o ś c i	c z t e r o k r o t n o ś c i	0.03863484412431717	0.019014164805412292	-2
ż ł o b k o w a c i	ż ł o b k o w a c i	0.03834649994969368	0.03158273175358772	-2
s p o ż y c z e n i a	s p o ż y c z e n i a	0.02554238587617874	0.02098761685192585	-2
p r z e w e n t y l o w y w a n e	p r z e w e n t y l o w y w a n e	0.025685152038931847	0.02291000820696354	-2
o b s t a w i a ł o   s i ę	o b s t a w i a ł o   s i ę	0.02840838097035885	0.015829823911190033	-2
h u s y c k i c h	h u s y c k i c h	0.029914213344454765	0.025186415761709213	-2
d o p a s a n o   s i ę	d o p a s a n o   s i ę	0.030918828397989272	0.020163333043456078	-2
n i e h i p i h o p o w e	n i e h i p <UNK> h o p o w e	0.023938210681080818	1.5980584621429443	-1
i ł o w s k o ś c i	i ł o w s k o ś c i	0.036137523502111434	0.026095950976014137	-2
n i e k o m b i n a t o r y c z n y	n i e k o m b i n a t o r y c z n y	0.027853504940867423	0.01993236131966114	-2
b l a z o n o w a n e g o	b l a z o n o w a n e g o	0.029592500627040864	0.022131459787487984	-2
t r ó j s i e m n y m	t r ó j s i e m n y m	0.031127535924315452	0.01645144261419773	-2
n i e r o z d z i a w i a n y c h	n i e r o z d z i a w i a n y c h	0.025170373544096947	0.02697688527405262	-2
n i e c u c e n i e	n i e c u c e n i e	0.0248072125017643	0.08537574112415314	-2
r e s p o n s o r y j n e j	r e s p o n s o r y j n e j	0.03270852901041508	0.018341468647122383	-2
n i e ż y c i o t w ó r c z y	n i e ż y c i o t w ó r c z y	0.034152808412909505	0.02061541937291622	-2
p a s t u s z e	p a s t u s i e	0.03780009001493454	0.290142685174942	-1
n i e t r e m o l o w a n y m i	n i e t r e m o l o w a n y m i	0.02920036166906357	0.018285606056451797	-2
n i e p l a n e t o w a n i a   s i ę	n i e p l a n e t o w a n i a   s i ę	0.036078743264079095	0.02265089377760887	-2
s a t y n o w a ł o b y m   s i ę	s a t y n o w a ł o b y m   s i ę	0.028200926259160042	0.023261044174432755	-2
o d m i s t y c z n i e n i e m   s i ę	o d m i s t y c z n i e n i e m   s i ę	0.03021313063800335	0.3687490224838257	-2
n i e p r o a l i a n c k i m	n i e p r o a l i a n c k i m	0.03206362277269363	0.016200628131628036	-2
n i e w y c h l a p u j ą c y   s i ę	n i e w y c h l a p u j ą c y   s i ę	0.0347325399518013	0.02198074199259281	-2
w y s z u l e r o w u j   s i ę	w y s z u l e r o w u j   s i ę	0.027485761791467667	0.025072487071156502	-2
o d k r o p i e ń	o d k r o p i e ń	0.02336018569767475	0.10259167850017548	-2
f a j n o w a n e	f a j n o w a n e	0.0393703356385231	0.014052197337150574	-2
n i e n a c h a c h m ę c e ń   s i ę	n i e n a c h a c h m ę c e ń   s i ę	0.03857226744294166	0.029003527015447617	-2
r d z a w i e ł o m	r d z a w i a ł o m	0.027079050615429878	0.3651196360588074	-1
m a k r o e k o n o m i c z n o ś c i	m a k r o e k o n o m i c z n o ś c i	0.033637286722660066	0.023747168481349945	-2
n i e n a l e ż e j ą c y	n i e n a l e ż ą c y	0.02494005598127842	0.10186005383729935	0
s o m a t o g e n i c z n o ś c i a m i	s o m a t o g e n i c z n o ś c i a m i	0.03641701638698578	0.020712099969387054	-2
n i e b i c z o w ą	n i e b i c z o w ą	0.03409117013216019	0.014355032704770565	-2
n i e m i k r o l i t y c z n y m	n i e m i k r o l i t y c z n y m	0.03117692954838276	0.015269591473042965	-2
n i e p o d ś w i e t l a n y m	n i e p o d ś w i e t l a n y m	0.027175359800457953	0.039598673582077026	-2
n i e w y d m i ń s k o ś c i a c h	n i e w y d m i ń s k o ś c i a c h	0.03160970099270344	0.024477647617459297	-2
n i e f o r s i a s t y	n i e f o r s i a s t y	0.04336580336093902	0.016703831031918526	-2
n i e p i e r d z i e l e n i	n i e p i e r d z i e l e n i	0.026513375341892242	1.0300168991088867	-2
k a n t y c z k o w y c h	k a n t y c z k o w y c h	0.025874441489577293	0.015650292858481407	-2
n i e z a k o r k o w a n i u   s i ę	n i e z a k o r k o w a n i u   s i ę	0.03145992234349251	0.019349895417690277	-2
d e m o n o p o l i z o w a ł y	d e m o n o p o l i z o w a ł y	0.027066655829548834	0.02017226442694664	-2
n i e w y s t y l i z o w a n i u	n i e w y s t y l i z o w a n i u	0.02716534398496151	0.019606418907642365	-2
n i e s k r a w a n i a m i	n i e s k r a w a n i a m i	0.026489384844899176	0.018668081611394882	-2
ś w i ń s t e w k o	ś w i ń s t e w k o	0.03013099655508995	0.611189603805542	-2
n i e r o z m a i c ą c e	n i e r o z m a i c ą c e	0.027368472889065742	0.6820130348205566	-2
s p o l e r o w y w a n i u	s p o l e r o w y w a n i u	0.025539208203554153	0.01677747815847397	-2
b r a n l a m i	b r a n l e <UNK> a m i	0.026227988302707672	0.6781243085861206	0
w y p r a ż a m	w y p r a ż a m	0.03185633234679699	0.03605185076594353	-2
n i e a n o n i m i z o w a n i u	n i e a n o n i m i z o w a n i u	0.02790934406220913	0.018240390345454216	-2
n i e p o z a p y l a n e g o	n i e p o z a p y l a n e g o	0.032343386113643645	0.02092590369284153	-2
n i e r e f u n d a c y j n i	n i e r e f u n d a c y j n i	0.03270643763244152	0.018207162618637085	-2
p r z e s k l e p i a j ą c   s i ę	p r z e s k l e p i a j ą c	0.01755596287548542	1.0995550155639648	2
w y w c z a s o w y w a ł y   s i ę	w y w c z a s o w y w a ł y   s i ę	0.025784341618418694	0.022414885461330414	-2
b u t o n a c h	b u t o n a c h	0.02923383191227913	0.2583077847957611	-2
w e k u j ą c e	w e k u j ą c e	0.029605508223176	0.023014076054096222	-2
o c h m i s t r z y n i a	o c h m i s t r z y n i	0.03053922802209854	0.4165721535682678	-1
n a w y t ł u k i w a n e	n a w y t ł u k i w a n e	0.03360595665872097	0.015338596887886524	-2
p r z e g r y w a j ą c y c h	p r z e g r y w a j ą c y c h	0.023960498347878455	0.6056918501853943	-2
f a r b o w a ł y ś c i e   s i ę	f a r b o w a ł y ś c i e   s i ę	0.0371855728328228	0.020449457690119743	-2
k l u p o w a n i a	k l u p o w a n i a	0.02535608895123005	0.020116688683629036	-2
n i e j a j o r o d n o ś c i	n i e j a j o r o d n o ś c i	0.03423258662223816	0.025633402168750763	-2
h o d o m e t r e	h o d o m e t r z e	0.027866145595908165	1.2403223514556885	-1
p r z e w ę z o n e	p r z e w ę ż o n e	0.030859768390655518	0.5327246189117432	-1
n i e z b r e c h a ń   s i ę	n i e z b r e c h a ń   s i ę	0.03840815722942352	0.04740588366985321	-2
m a n s a r d a c h	m a n s a r d a c h	0.02764054723083973	0.019213980063796043	-2
r o z c i e p l a n o	r o z c i e p l a n o	0.027369319275021554	0.026268968358635902	-2
n i e l u t o w n i c z e	n i e l u t o w n i c z e	0.03403291963040829	0.019912684336304665	-2
n i e w y p o m a d o w a n i e m   s i ę	n i e w y p o m a d o w a n i e m   s i ę	0.03020072467625141	0.028527747839689255	-2
n i e o s t a n o w i o n e	n i e o s t a n o w i o n e	0.030224178358912467	0.023750191554427147	-2
n i e w y c h r z c o n e m u	n i e w y c h r z c z o n e m u	0.03423694297671318	0.07126981019973755	-1
