prediction	target	average probability	entropy	edit_distance	uncertainty_value
t o l e r a n c k o ś c i ą	t o l e r a n c k o ś c i ą	0.19601291418075562	tensor(0.3194)	-2	0.31941771507263184
n i e z j e d n o c z o n e	n i e z j e d n o c z o n e	0.1968477964401245	tensor(0.3199)	-2	0.31994155049324036
w o d o r o t l e n k o w o ś c i	w o d o r o t l e n k o w o ś c i	0.19662692546844482	tensor(0.3198)	-2	0.31980329751968384
n i e z e s z ł o t y g o d n i o w o ś c i ą	n i e z e s z ł o t y g o d n i o w o ś c i ą	0.19486887454986573	tensor(0.3187)	-2	0.3186941146850586
w k l e p y w a n i	w k l e p y w a n i	0.1968037247657776	tensor(0.3199)	-2	0.31991395354270935
n i e p r z e g a l o p o w a n i a   s i ę	n i e p r z e g a l o p o w a n i a   s i ę	0.18708395957946777	tensor(0.3136)	-2	0.3135897219181061
j e s i o t r o w o ś c i a m i	j e s i o t r o w o ś c i a m i	0.19736064672470094	tensor(0.3203)	-2	0.32026156783103943
n i e w y m ł a c a j ą c y	n i e w y m ł a c a j ą c y	0.1954978346824646	tensor(0.3191)	-2	0.3190927505493164
f u n d a m e n t o w o ś c i a c h	f u n d a m e n t o w o ś c i a c h	0.19530749320983887	tensor(0.3190)	-2	0.31897231936454773
k a r i m a t a c h	k a r i m a t a c h	0.19464651346206666	tensor(0.3186)	-2	0.3185526728630066
n i e o b s e s j o n a l n o ś c i	n i e o b s e s j o n a l n o ś c i	0.1943921446800232	tensor(0.3184)	-2	0.3183905780315399
n i e l o m b a r d z k i e j	n i e l o m b a r d z k i e j	0.19529263973236083	tensor(0.3190)	-2	0.3189629018306732
p ł a t n i c a m i	p ł a t n i c a m i	0.19513643980026246	tensor(0.3189)	-2	0.3188639283180237
n i e g u b e r n a t o r s k o ś c i a c h	n i e g u b e r n a t o r s k o ś c i a c h	0.19339346885681152	tensor(0.3178)	-2	0.3177509903907776
z g r z e c z n i e n i u	z g r z e c z n i e n i u	0.19566766023635865	tensor(0.3192)	-2	0.3192000091075897
b ę d z i e c i e   p o d z w a n i a ł y	b ę d z i e c i e   p o d z w a n i a ł y	0.1955365300178528	tensor(0.3191)	-2	0.3191171884536743
n i e p a t o g e n i c z n y	n i e p a t o g e n i c z n y	0.19526480436325072	tensor(0.3189)	-2	0.3189452588558197
m a l e n i e c z k i	m a l e n i e c z k i	0.19546064138412475	tensor(0.3191)	-2	0.3190692365169525
n i e p r u k a j ą c y	n i e p r u k a j ą c y	0.19671933650970458	tensor(0.3199)	-2	0.31986117362976074
b ę d z i e m y   p o d ł a z i l i	b ę d z i e m y   p o d ł a z i l i	0.19269840717315673	tensor(0.3173)	-2	0.31730276346206665
b ę d z i e c i e   a n g i e l s z c z y ł y	b ę d z i e c i e   a n g i e l s z c z y ł y	0.1920065999031067	tensor(0.3169)	-2	0.31685420870780945
n i e l i l i o w o n i e b i e k i e m u	n i e l i l i o w o n i e b i e s k i e m u	0.13547741174697875	tensor(0.2708)	-1	0.27081260085105896
p e r y f r a z o w a ł o b y ś   s i ę	p e r y f r a z o w a ł o b y ś   s i ę	0.1963909387588501	tensor(0.3197)	-2	0.31965532898902893
n a k r y ł y b y ś m y	n a k r y ł y b y ś m y	0.19472603797912597	tensor(0.3186)	-2	0.3186032772064209
n i e w y g ł a d z e n i o w o ś ć	n i e w y g ł a d z e n i o w o ś ć	0.19622447490692138	tensor(0.3196)	-2	0.3195507824420929
n i e w i o s ł o n o g o ś c i a m i	n i e w i o s ł o n o g o ś c i a m i	0.19567285776138305	tensor(0.3192)	-2	0.31920331716537476
n i e o d p r a w u j ą c y   s i ę	n i e o d p r a w u j ą c y   s i ę	0.1963011622428894	tensor(0.3196)	-2	0.3195989727973938
n i e r o z s y p i a n i a m i   s i ę	n i e r o z s y p i a n i a m i   s i ę	0.19680411815643312	tensor(0.3199)	-2	0.31991422176361084
p o t r z ą c h a n i e	p o t r z ą c h a n i e	0.19587423801422119	tensor(0.3193)	-2	0.3193303346633911
p o c h w y t ó w	p o c h w y t ó w	0.19217771291732788	tensor(0.3170)	-2	0.31696540117263794
p r z y n i s z c z a j ą c y c h	p r z y n i s z c z a j ą c y c h	0.19646929502487182	tensor(0.3197)	-2	0.31970447301864624
p a r l a m e n t a r n ą	p a r l a m e n t a r n ą	0.19648542404174804	tensor(0.3197)	-2	0.31971460580825806
l i t e r n i c z k ą	l i t e r n i c z k ą	0.1952392578125	tensor(0.3189)	-2	0.31892910599708557
n i e z w i k ł a n i a c h   s i ę	n i e z w i k ł a n i a c h   s i ę	0.1953054189682007	tensor(0.3190)	-2	0.3189709782600403
b e z u ż y t e c z n o ś c i a c h	b e z u ż y t e c z n o ś c i a c h	0.1952800989151001	tensor(0.3190)	-2	0.3189549744129181
w y s ł o d z i ł b y ś	w y s ł o d z i ł b y ś	0.19667842388153076	tensor(0.3198)	-2	0.3198355436325073
k w a l i f i k a c j i	k w a l i f i k a c j i	0.18143528699874878	tensor(0.3097)	-2	0.3096839487552643
o d w d z i ę c z a j ą c e   s i ę	o d w d z i ę c z a j ą c e   s i ę	0.19336389303207396	tensor(0.3177)	-2	0.31773194670677185
n a w i e t r z n e m u	n a w i e t r z n e m u	0.19640052318572998	tensor(0.3197)	-2	0.31966134905815125
p o d n i e s i e n i o w y m	p o d n i e s i e n i o w y m	0.19639856815338136	tensor(0.3197)	-2	0.31966009736061096
s o l a n k o w a ł o   s i ę	s o l a n k o w a ł o   s i ę	0.19611809253692628	tensor(0.3195)	-2	0.3194838762283325
n i e p r z e c i w k i ł o w e m u	n i e p r z e c i w k i ł o w e m u	0.19635270833969115	tensor(0.3196)	-2	0.31963130831718445
p o p r o s z e n i a	p o p r o s z e n i a	0.1923046350479126	tensor(0.3170)	-2	0.31704774498939514
o g ó l n o l u d z k o ś c i a m i	o g ó l n o l u d z k o ś c i a m i	0.19553563594818116	tensor(0.3191)	-2	0.31911662220954895
w i a t r z a n e j	w i a t r z a n e j	0.19703760147094726	tensor(0.3201)	-2	0.320060133934021
d o r y ł y b y   s i ę	d o r y ł y b y   s i ę	0.1951993942260742	tensor(0.3189)	-2	0.3189038336277008
o d m i n o w y w a n e g o	o d m i n o w y w a n e g o	0.19624563455581664	tensor(0.3196)	-2	0.3195640742778778
m a c i e ń k i e	m a c i e ń k i e	0.1951928496360779	tensor(0.3189)	-2	0.31889966130256653
n i e h e l i o t e c h n i c z n y m i	n i e h e l i o t e c h n i c z n y m i	0.1967512845993042	tensor(0.3199)	-2	0.3198811709880829
n i e b a s t o w a n i e	n i e b a s t o w a n i e	0.19585025310516357	tensor(0.3193)	-2	0.31931522488594055
p r z e w ę d z i l i ś c i e   s i ę	p r z e w ę d z i l i ś c i e   s i ę	0.19617671966552735	tensor(0.3195)	-2	0.3195207417011261
l e g o m i n i e	l e g o m i n i e	0.18931518793106078	tensor(0.3151)	-2	0.315085232257843
k r ó l o b ó j c z o ś c i	k r ó l o b ó j c z o ś c i	0.19618771076202393	tensor(0.3195)	-2	0.31952765583992004
w a h a b i c k i e	w a h a b i c k i e	0.19726130962371827	tensor(0.3202)	-2	0.3201996982097626
z ł o c ą c y   s i ę	z ł o c ą c y   s i ę	0.1934632658958435	tensor(0.3178)	-2	0.31779584288597107
p r z y m n o ż y l i ś c i e	p r z y m n o ż y l i ś c i e	0.19402471780776978	tensor(0.3182)	-2	0.31815585494041443
r a c i e c h o w i c k i e j	r a c i e c h o w i c k i e j	0.19523555040359497	tensor(0.3189)	-2	0.31892675161361694
n i e p ł o m y k o w a t o ś c i	n i e p ł o m y k o w a t o ś c i	0.196025288105011	tensor(0.3194)	-2	0.31942546367645264
u ł a s k a w i a l i b y ś m y	u ł a s k a w i a l i b y ś m y	0.19597415924072265	tensor(0.3194)	-2	0.3193932771682739
n i e b o l e s ł a w i e c k o ś c i	n i e b o l e s ł a w i e c k o ś c i	0.1959557056427002	tensor(0.3194)	-2	0.3193816542625427
n a t r y s n i ę t e j	n a t r y ś n i ę t e j	0.19478676319122315	tensor(0.3186)	-1	0.31864187121391296
n i e z a r y w a j ą c e   s i ę	n i e z a r y w a j ą c e   s i ę	0.19479588270187378	tensor(0.3186)	-2	0.31864771246910095
n i e s z a r l a t a ń s k i e	n i e s z a r l a t a ń s k i e	0.1972663640975952	tensor(0.3202)	-2	0.3202028274536133
u b u k i e c i ł b y ś   s i ę	u b u k i e c i ł b y ś   s i ę	0.19632158279418946	tensor(0.3196)	-2	0.3196117579936981
p r z e w y ż s z a n e g o	p r z e w y ż s z a n e g o	0.19679393768310546	tensor(0.3199)	-2	0.3199078440666199
n i e f a s z y z u j ą c e m u	n i e f a s z y z u j ą c e m u	0.1956629753112793	tensor(0.3192)	-2	0.31919705867767334
z a t ł o c z m y	z a t ł o c z m y	0.18550486564636232	tensor(0.3125)	-2	0.3125152587890625
r o z p l a k a t o w u j ą c e	r o z p l a k a t o w u j ą c e	0.19427047967910765	tensor(0.3183)	-2	0.31831294298171997
o k r o j n i c ę	o k r o j n i c ę	0.19419289827346803	tensor(0.3183)	-2	0.31826338171958923
n i e h e r o d o w o ś c i a c h	n i e h e r o d o w o ś c i a c h	0.19575976133346557	tensor(0.3193)	-2	0.3192581534385681
w m a s o w y w a n i e   s i ę	w m a s o w y w a n i e   s i ę	0.19599400758743285	tensor(0.3194)	-2	0.31940579414367676
r o z c i a p a n e	r o z c i a p a n e	0.1970389723777771	tensor(0.3201)	-2	0.32006096839904785
p r o s t a k o w i e	p r o s t a c y	0.1923935055732727	tensor(0.3171)	3	0.31710538268089294
g r a n a t o w o ś c i	g r a n a t o w o ś c i	0.19743547439575196	tensor(0.3203)	-2	0.3203081488609314
w i a n u j ę	w i a n u j ę	0.19561952352523804	tensor(0.3192)	-2	0.3191696107387543
n i e p r z e s ą d z a n i e m	n i e p r z e s ą d z a n i e m	0.1952689528465271	tensor(0.3189)	-2	0.3189479112625122
z d r ę c z o n ą	z d r ę c z o n ą	0.1966211676597595	tensor(0.3198)	-2	0.3197996914386749
n a g a n i a j ą c y m	n a g a n i a j ą c y m	0.19613358974456788	tensor(0.3195)	-2	0.3194936215877533
b ę d z i e c i e   z a s t a w i a ł y	b ę d z i e c i e   z a s t a w i a ł y	0.1959041476249695	tensor(0.3193)	-2	0.3193491995334625
r o z m i o t u j ą c e	r o z m i o t y w a j ą c e	0.19547139406204223	tensor(0.3191)	1	0.3190760314464569
c i e p ł o l u b n o ś c i	c i e p ł o l u b n o ś c i	0.19553616046905517	tensor(0.3191)	-2	0.3191169798374176
n i e k i l o t o n o w o ś c i	n i e k i l o t o n o w o ś c i	0.1966761827468872	tensor(0.3198)	-2	0.3198341429233551
b ę d z i e m y   u c z y t e l n i a l i   s i ę	b ę d z i e m y   u c z y t e l n i a l i   s i ę	0.19627987146377562	tensor(0.3196)	-2	0.3195855915546417
n i e w ż ł o b i e n i e m	n i e w ż ł o b i e n i e m	0.19607770442962646	tensor(0.3195)	-2	0.3194584548473358
n i e s o n a t o w o ś c i a m i	n i e s o n a t o w o ś c i a m i	0.19606274366378784	tensor(0.3194)	-2	0.3194490373134613
n i e p o z a w i e s z a n e m u	n i e p o z a w i e s z a n e m u	0.19641530513763428	tensor(0.3197)	-2	0.3196706175804138
n i e k ł a c z y s t o ś c i	n i e k ł a c z y s t o ś c i	0.19590591192245482	tensor(0.3194)	-2	0.31935030221939087
p o s m ę t n i a ł y ś m y	p o s m ę t n i a ł y ś m y	0.19573291540145873	tensor(0.3192)	-2	0.3192412257194519
f a r m a z o ń s k i e	f a r m a z o ń s k i e	0.19667348861694336	tensor(0.3198)	-2	0.319832444190979
n i e s i n i e n i a	n i e s i n i e n i a	0.19640448093414306	tensor(0.3197)	-2	0.3196638226509094
n i e w y t r ę b u j ą c y	n i e w y t r ę b u j ą c y	0.19660252332687378	tensor(0.3198)	-2	0.31978800892829895
r o z k i e ł z y w a ł y b y ś m y	r o z k i e ł z y w a ł y b y ś m y	0.19703420400619506	tensor(0.3201)	-2	0.32005801796913147
n i e w s ą c z o n e	n i e w s ą c z o n e	0.19667452573776245	tensor(0.3198)	-2	0.31983309984207153
p u s t y n i e l i b y ś c i e	p u s t y n n i e l i b y ś c i e	0.19400664567947387	tensor(0.3181)	-1	0.318144291639328
w y t l e w a j ą c e m u   s i ę	w y t l e w a j ą c e m u   s i ę	0.19143117666244508	tensor(0.3165)	-2	0.3164791762828827
n i e a g r a r y s t y c z n y c h	n i e a g r a r y s t y c z n y c h	0.1964974284172058	tensor(0.3197)	-2	0.31972211599349976
o c i e m n i o n y	o c i e m n i o n y	0.19579559564590454	tensor(0.3193)	-2	0.319280743598938
n i e z e s t y g n i ę t e	n i e z e s t y g n i ę t e	0.19250553846359253	tensor(0.3172)	-2	0.317177951335907
w y t r o p i e n i a   s i ę	w y t r o p i e n i a   s i ę	0.19310603141784669	tensor(0.3176)	-2	0.31756591796875
n i e w i e d ź m o w y c h	n i e w i e d ź m o w y c h	0.17152626514434816	tensor(0.3024)	-2	0.3024040460586548
b ę d ę   o d z i a r n i a ć	b ę d ę   o d z i a r n i a ć	0.1965568780899048	tensor(0.3198)	-2	0.31975939869880676
w ę ź l a s t a	w ę ź l a s t a	0.1869324803352356	tensor(0.3135)	-2	0.3134872019290924
d r y g a n t a c h	d r y g a n t a c h	0.19078928232192993	tensor(0.3161)	-2	0.31605878472328186
d o m y ś l a j ą c e m u	d o m y ś l a j ą c e m u	0.19719074964523314	tensor(0.3202)	-2	0.32015570998191833
b ę d z i e m y   d u ż a ł y   s i ę	b ę d z i e m y   d u ż a ł y   s i ę	0.19543789625167846	tensor(0.3191)	-2	0.31905481219291687
o p r z y r z ą d o w y w a n e g o	o p r z y r z ą d o w y w a n e g o	0.19513484239578247	tensor(0.3189)	-2	0.3188629150390625
r o z p o r z ą d z o n y m i	r o z p o r z ą d z o n y m i	0.16186364889144897	tensor(0.2948)	-2	0.29475387930870056
n i e g i e t r z w a ł d o w s k o ś ć	n i e g i e t r z w a ł d o w s k o ś ć	0.19705016613006593	tensor(0.3201)	-2	0.32006797194480896
p o s ą d z a j ą c e m u	p o s ą d z a j ą c e m u	0.1942036509513855	tensor(0.3183)	-2	0.3182702362537384
n i e r o z m o n t o w y w a n i e m	n i e r o z m o n t o w y w a n i e m	0.1952945351600647	tensor(0.3190)	-2	0.3189640939235687
z a g ł a s k u j ą c y   s i ę	z a g ł a s k u j ą c y   s i ę	0.19646719694137574	tensor(0.3197)	-2	0.3197031617164612
w i e l o b r a n ż o w e	w i e l o b r a n ż o w e	0.19648689031600952	tensor(0.3197)	-2	0.3197155296802521
b ę d z i e s z   d o n o s i ł o   s i ę	b ę d z i e s z   d o n o s i ł o   s i ę	0.19470025300979615	tensor(0.3186)	-2	0.3185868561267853
n i e t e r y g e n i c z n o ś c i a c h	n i e t e r y g e n i c z n o ś c i a c h	0.19402729272842406	tensor(0.3182)	-2	0.31815749406814575
n i e z a n i e p r z y j a ź n i o ś c i ą	n i e z a n i e p r z y j a ź n i o n o ś c i ą	0.18620264530181885	tensor(0.3130)	0	0.3129916787147522
o s w o j e c i e   s i ę	o s w o i c i e   s i ę	0.18106127977371217	tensor(0.3094)	0	0.3094192147254944
w y r e j e s t r o w u j ą c e	w y r e j e s t r o w u j ą c e	0.19589089155197142	tensor(0.3193)	-2	0.31934085488319397
p ó ł r o z w i ą z a ń	p ó ł r o z w i ą z a ń	0.19433872699737548	tensor(0.3184)	-2	0.3183564841747284
s p a ź n i a ł a b y m   s i ę	s p a ź n i a ł a b y m   s i ę	0.1925625443458557	tensor(0.3172)	-2	0.31721487641334534
n i e z b e z c z e s z c z a n y m	n i e z b e z c z e s z c z a n y m	0.1957794427871704	tensor(0.3193)	-2	0.3192705512046814
n i e o d c i s n i ę t e	n i e o d c i ś n i ę t e	0.1929983377456665	tensor(0.3175)	-1	0.31749647855758667
n i e w i g i e r s k o ś c i	n i e w i g i e r s k o ś c i	0.19759317636489868	tensor(0.3204)	-2	0.3204062283039093
n i e s k w a n t y f i k o w a n i a	n i e s k w a n t y f i k o w a n i a	0.19596270322799683	tensor(0.3194)	-2	0.3193860650062561
p ó ł t o r a r o c z n o ś c i	p ó ł t o r a r o c z n o ś c i	0.19455056190490722	tensor(0.3185)	-2	0.3184915781021118
r o z k o p o m	r o z k o p o m	0.19695199728012086	tensor(0.3200)	-2	0.32000666856765747
n i e w y p r ó ż n i a j ą c y m   s i ę	n i e w y p r ó ż n i a j ą c y m   s i ę	0.19601773023605346	tensor(0.3194)	-2	0.319420725107193
b ę d z i e c i e   z a l e c a ł y	b ę d z i e c i e   z a l e c a ł y	0.19392054080963134	tensor(0.3181)	-2	0.31808918714523315
z w i t c e	z w i t c e	0.18862305879592894	tensor(0.3146)	-2	0.3146241307258606
b ę d z i e c i e   b u t o w a ł y	b ę d z i e c i e   b u t o w a ł y	0.1958354592323303	tensor(0.3193)	-2	0.3193058967590332
m o s i ą d z o w i	m o s i ą d z o w i	0.196891188621521	tensor(0.3200)	-2	0.31996867060661316
n i e p o d ź w i g a j ą c y   s i ę	n i e p o d ź w i g a j ą c y   s i ę	0.19247782230377197	tensor(0.3172)	-2	0.3171600103378296
n i e z a ś m i e c a j ą c y c h	n i e z a ś m i e c a j ą c y c h	0.1940065860748291	tensor(0.3181)	-2	0.3181442618370056
p o d o g o n o w o ś c i	p o d o g o n o w o ś c i	0.19731150865554808	tensor(0.3202)	-2	0.32023096084594727
o b c i ą ż e n i o w o ś c i	o b c i ą ż e n i o w o ś c i	0.19611985683441163	tensor(0.3195)	-2	0.31948497891426086
o d s ł u c h a n e g o	o d s ł u c h a n e g o	0.19556642770767213	tensor(0.3191)	-2	0.3191360831260681
