prediction	target	average probability	entropy	dist
n i e p o z a o b o w i ą z k o w y m	n i e p o z a o b o w i ą z k o w y m	0.03082162290811539	0.032622430473566055	-2
o b i e c u j ą c y c h	o b i e c u j ą c y c h	0.028937681391835213	0.04683028161525726	-2
e s t e t y z u j ą c e	e s t e t y z u j ą c e	0.026121275126934053	0.3219764232635498	-2
n i e n o r m a n d z k i c h	n i e n o r m a n d z k i c h	0.03354930356144905	0.016572576016187668	-2
n i e z d r a p y w a n y m	n i e z d r a p y w a n y m	0.030248820036649703	0.01605100929737091	-2
o z n a j m o w a ł a   s i ę	o z n a j m o w a ł a   s i ę	0.031750502064824104	0.011589852161705494	-2
b ę d z i e s z   r o z c i e r a ł o	b ę d z i e s z   r o z c i e r a ł o	0.025798380374908447	0.036923620849847794	-2
n i e n i u a n s o w a n i e	n i e n i u a n s o w a n i e	0.023817870020866393	0.02672308310866356	-2
n i e p o s z u f l a d k o w a n i u	n i e p o s z u f l a d k o w a n i u	0.02952890284359455	0.01575152762234211	-2
d w u z n a c z n a	d w u z n a c z n a	0.044886347651481626	0.013239329680800438	-2
n i e s k o p e r o w a n e j	n i e s k o o p e r o w a n e j	0.0346474900841713	0.5181529521942139	-1
e l e w k a m i	e l e w k a m i	0.03255157954990864	0.4641663432121277	-2
p r z e p o p i e l o n y c h	p r z e p o p i e l o n y c h	0.030599696561694145	0.30639132857322693	-2
o s k r o b u j ą c e	o s k r o b u j ą c e	0.02650844380259514	0.5616158843040466	-2
z a ż y d z a ł o m	z a ż y d z a ł o m	0.03274634219706059	0.016588808968663216	-2
z a l ę k n i ę t e	z a l ę k n i ę t e	0.035659684985876086	0.0180177241563797	-2
n i e t u r b o ś m i g ł o w o ś ć	n i e t u r b o ś m i g ł o w o ś ć	0.02725803665816784	0.02180085889995098	-2
n i e w o k a l n y m	n i e w o k a l n y m	0.03198515325784683	0.013064545579254627	-2
b ę d z i e c i e   c z ł o n o w a ł y	b ę d z i e c i e   c z ł o n o w a ł y	0.029521340876817702	0.02090887352824211	-2
u z w o j e n i u	u z w o j e n i u	0.029510634765028954	0.05672099068760872	-2
f l a d e r k o w a ł y b y	f l a d e r k o w a ł y b y	0.027061427012085915	0.017359716817736626	-2
w l e ź c i e	w l e z i e c i e	0.028825442865490915	0.04606230556964874	1
b ę d ę   u p e r l a ł o   s i ę	b ę d ę   u p e r l a ł o   s i ę	0.030885082110762595	0.02241581864655018	-2
p o t a s o w o ś c i	p o t a s o w o ś c i	0.04109992161393165	0.01590782031416893	-2
s p i e r n i c z e l i ś c i e	s p i e r n i c z e l i ś c i e	0.027606840804219247	0.020147571340203285	-2
n i e k o p u l u j ą c y	n i e k o p u l u j ą c y	0.02795221470296383	0.017319023609161377	-2
n a j t r y w i a l n i e j s z y m	n a j t r y w i a l n i e j s z y m	0.028057905659079552	0.030639735981822014	-2
n i e o d k o d o w y w a n y c h	n i e o d k o d o w y w a n y c h	0.028267696499824524	0.017658868804574013	-2
r o z d z i e w i c z a j ą c e	r o z d z i e w i c z a j ą c e	0.02622499018907547	0.019685039296746254	-2
n i e o d p t a s z k o w y w a n y m	n i e o d p t a s z k o w y w a n y m	0.026687700673937796	0.019921792671084404	-2
r o z p ł a w i o n ą	r o z p ł a w i o n ą	0.031703490391373636	0.029450854286551476	-2
s z a p t a l i z u j ą c y m   s i ę	s z a p t a l i z u j ą c y m   s i ę	0.030804691091179847	0.01563580334186554	-2
p r z e m a r n o w y w a n e j	p r z e m a r n o w y w a n e j	0.03207424022257328	0.01550762727856636	-2
t a p l a l i ś m y   s i ę	t a p l a l i ś m y   s i ę	0.030686480179429054	0.015276750549674034	-2
o d p o z n a w a ł y	o d p o z n a w a ł y	0.03048873282968998	0.023444250226020813	-2
k a s a r a c h	k a s a r a c h	0.030231286957859992	0.025462064892053604	-2
d e p a n s o w a n y m	d e p a n s o w a n y m	0.02939375042915344	0.020187560468912125	-2
n i e u p o ż y t e c z n i e n i	n i e u p o ż y t e c z n i e n i	0.03094080351293087	0.021782677620649338	-2
n i e p o w i e w n ą	n i e p o w i e w n ą	0.03789031356573105	0.01154997106641531	-2
n i e s u b t y l i z o w a n e j	n i e s u b t y l i z o w a n e j	0.03618562296032905	0.014540738426148891	-2
z a p r a ż a ł y b y ś m y	z a p r a ż a ł y b y ś m y	0.02852849178016186	0.015973905101418495	-2
n i e w s t r z ą s a j ą c y	n i e w s t r z ą s a j ą c y	0.023453062027692796	0.3635072708129883	-2
z n a r k o t y z o w a l i ś m y	z n a r k o t y z o w a l i ś m y	0.02866952121257782	0.015652168542146683	-2
p o t ę g o w ą	p o t ę g o w ą	0.045696339756250384	0.016425302252173424	-2
n i e k r ó c i u ś k o ś ć	n i e k r ó c i u ś k o ś ć	0.03251093029975891	0.650061309337616	-2
c y k l i n o w a l i b y ś c i e   s i ę	c y k l i n o w a l i b y ś c i e   s i ę	0.04735533595085144	0.012071462348103523	-2
n i e m a r s o w i e j ą c e	n i e m a r s o w i e j ą c e	0.028374337404966355	0.04875471070408821	-2
r o z b u d z a l i ś m y   s i ę	r o z b u d z a l i ś m y   s i ę	0.032914059981703755	0.013816501945257187	-2
b r y t	b r y t	0.0828986793756485	0.0140879200771451	-2
n i e m i n u s o w e	n i e m i n u s o w e	0.03627278581261635	0.013978810049593449	-2
n i e o b a t o ż o n e g o	n i e o b a t o ż o n e g o	0.03379932679235935	0.019553320482373238	-2
n i e o d z i e d z i c z a n i u   s i ę	n i e o d z i e d z i c z a n i u   s i ę	0.03622247576713562	0.016108116135001183	-2
o b t r a c a c i e   s i ę	o b t r a c a m y   s i ę	0.027602585032582283	0.6998586654663086	1
d e n d r o c h r o n o l o g i a c h	d e n d r o c h r o n o l o g i a c h	0.02997100427746773	0.02987283654510975	-2
n i e w y k a r c z e n i a	n i e w y k a r c z e n i a	0.025194378942251204	0.019194403663277626	-2
n i e e l i t a r n o ś c i	n i e e l i t a r n o ś c i	0.034730936586856845	0.01903625950217247	-2
z a w r ó c i ł y	z a w r ó c i ł y	0.035042956843972205	0.02887277863919735	-2
n i e g o s p o d a r z ą c a   s i ę	n i e g o s p o d a r z ą c a   s i ę	0.03902827277779579	0.016785623505711555	-2
p i ń s k a	p i ń s k a	0.055297116935253146	0.029789183288812637	-2
n i e n u r k o w ą	n i e n u r k o w ą	0.04036691263318062	0.015551509335637093	-2
s z y b c i u t k a	s z y b c i u t k a	0.04060861244797707	0.01791064441204071	-2
m e d i o l a ń s k a	m e d i o l a ń s k a	0.0355399526655674	0.018112272024154663	-2
p r z y j e n i a c h	p r z y j ś c i a c h	0.027430757880210876	1.0729142427444458	0
w p u k l a j ą c e	w p u k l a j ą c e	0.03053298071026802	0.01261032372713089	-2
p r z y c i e r a ł o ś   s i ę	p r z y c i e r a ł o ś   s i ę	0.03097389079630375	0.013546888716518879	-2
n i e ż a k o w s k i e	n i e ż a k o w s k i e	0.03082808814942837	0.017114881426095963	-2
s ł u g o w a n o	s ł u g o w a n o	0.03085276447236538	0.017784355208277702	-2
n i e n e o l o g i c z n e	n i e n e o l o g i c z n e	0.03457265757024288	0.012785072438418865	-2
o d m ó ż d ż a j ą c a   s i ę	o d m ó ż d ż a j ą c a   s i ę	0.031108079105615617	0.348810076713562	-2
n i e u r s u s k i	n i e u r s u s k i	0.04672584980726242	0.015064834617078304	-2
n i e p r z y r z u c a j ą c e m u   s i ę	n i e p r z y r z u c a j ą c e m u   s i ę	0.03806538246572018	0.018093610182404518	-2
p ł u c z k o w n i	p ł u c z k o w n i	0.038802172243595126	0.03643886744976044	-2
n i e n o c l e g o w a n e	n i e n o c l e g o w a n e	0.03319363780319691	0.012698525562882423	-2
o g i p s o w y w a ł y b y	o g i p s o w y w a ł y b y	0.024815228208899497	0.018615223467350006	-2
p r z e p ł y w n o ś c i ą	p r z e p ł y w n o ś c i ą	0.030194389447569848	0.016881465911865234	-2
b ę d z i e c i e   d o t u c z a ł y   s i ę	b ę d z i e c i e   d o t u c z a ł y   s i ę	0.04393398016691208	0.015023395419120789	-2
o d e m g l i ł y b y   s i ę	o d e m g l i ł y b y   s i ę	0.028315623477101325	0.0211381446570158	-2
u b o ż a ł o b y ś	u b o ż a ł o b y ś	0.026672151312232016	0.8886464834213257	-2
z a s t o s o w y w a n e	z a s t o s o w y w a n e	0.028868357837200164	0.02058793604373932	-2
r o z m a w i a j c i e	r o z m a w i a j c i e	0.02446926012635231	0.024399662390351295	-2
s u p e r k o m i t e t a m i	s u p e r k o m i t e t a m i	0.032171721756458285	0.2327822744846344	-2
p o z g ę s z c z a ł y ś m y	p o z g ę s z c z a ł y ś m y	0.030058743432164192	0.014149726368486881	-2
z n a z a l i z o w a ł y b y ś m y   s i ę	z n a z a l i z o w a ł y b y ś m y   s i ę	0.03819308131933212	0.015472955070436	-2
n i e o d ś r u b o w u j ą c ą	n i e o d ś r u b o w u j ą c ą	0.028960356116294862	0.01804838329553604	-2
z ż u t y	z ż u t y	0.05165292918682098	0.022821703925728798	-2
n i e z o b o w i ą z u j ą c ą	n i e z o b o w i ą z u j ą c ą	0.02955027259886265	0.016865180805325508	-2
w y d o b y w a ł y	w y d o b y w a ł y	0.03013571947813034	0.013829313218593597	-2
w y s p r z e d a j ą c e   s i ę	w y s p r z e d a j ą c e   s i ę	0.03320626951754093	0.02405678667128086	-2
o b h e b l o w a ł y b y ś m y	o b h e b l o w a ł y b y ś m y	0.028472600504755974	0.017188789322972298	-2
p o m y s z k o w a ł b y ś	p o m y s z k o w a ł b y ś	0.027006030082702637	0.015503637492656708	-2
i n t e r p e l a c y j n e	i n t e r p e l a c y j n e	0.034758138656616214	0.012048029340803623	-2
p o w y t w a r z a n i u   s i ę	p o w y t w a r z a n i u   s i ę	0.03172976970672607	0.01627015322446823	-2
b ę d z i e m y   o d s t r a j a ł y   s i ę	b ę d z i e m y   o d s t r a j a ł y   s i ę	0.04977709800004959	0.01556453201919794	-2
w y r o z u b a m i	w y r o z u b a m i	0.030045982077717782	0.03980802744626999	-2
z b o g a c a n y m i	z b o g a c a n y m i	0.031070392578840256	0.014913628809154034	-2
w p l ą t y w a n e j	w p l ą t y w a n e j	0.03152882866561413	0.0205963384360075	-2
b ę d ę   w t r a w i a ł o	b ę d ę   w t r a w i a ł o	0.028211579471826554	0.03667505830526352	-2
z e s z k l e ł y b y ś m y	z e s z k l a ł y b y ś m y	0.026261094957590103	0.028067579492926598	-1
k r a m a r z y ł b y	k r a m a r z y ł b y	0.02707723341882229	0.017403218895196915	-2
p o z a s a d z a l i ś c i e	p o z a s a d z a l i ś c i e	0.026777490600943567	0.016493109986186028	-2
j e b a s z   s i ę	j e b i e s z   s i ę	0.025619129464030267	0.29463741183280945	0
n i e p r o k r a s t y n a c y j n e	n i e p r o k r a s t y n a c y j n e	0.028376617282629014	0.053859271109104156	-2
w y s n o w y w a ł o b y m   s i ę	w y s n o w y w a ł o b y m   s i ę	0.027194977179169653	0.018495753407478333	-2
f i l u n g ó w	f i l u n g a	0.02975855879485607	1.3191877603530884	0
w r ó ż d ę	w r ó ż d ę	0.05571264401078224	0.023239808157086372	-2
n i e p r z y m a l o w a n y m	n i e p r z y m a l o w a n y m	0.029861628636717798	0.01597466878592968	-2
o d p o p i e l a n e g o	o d p o p i e l a n e g o	0.028652525320649148	0.017934750765562057	-2
o s ł u p i a ł o b y m	o s ł u p i a ł o b y m	0.022692291438579558	0.7153436541557312	-2
u s t a t k o w a n e	u s t a t k o w a n e	0.033942146599292754	0.014372065663337708	-2
n a c h l e w a n i u	n a c h l e w a n i u	0.027213191241025926	0.012956730090081692	-2
z a t r z ą ś c i e	z a t r z ą ś c i e	0.018383356183767317	1.5253201723098755	-2
p o d w ę d z a n i a	p o d w ę d z a n i a	0.025462480261921883	0.017575455829501152	-2
n i e p r z e g r z e b u j ą c y m i	n i e p r z e g r z e b u j ą c y m i	0.03307446613907814	0.46142226457595825	-2
r o z r a d z a j ą c e j	r o z r a d z a j ą c e j	0.02777664326131344	0.018413232639431953	-2
n i e w y s e l e k c j o n o w a n i a c h	n i e w y s e l e k c j o n o w a n i a c h	0.028105999901890756	0.7023166418075562	-2
n i e p o s t ę p u j ą c y m	n i e p o s t ę p u j ą c y m	0.02732063941657543	0.014427275396883488	-2
z a i n t u b o w a n y	z a i n t u b o w a n y	0.0374319352209568	0.013660104013979435	-2
s y s t e m o w o ś c i	s y s t e m o w o ś c i	0.040833532065153125	0.015938136726617813	-2
k a s z l u j ą c ą	k a s z l u j ą c ą	0.028369999676942825	0.017628606408834457	-2
n i e k u f e r k o w e	n i e k u f e r k o w e	0.03617941290140152	0.01297678891569376	-2
k l o c o w o ś c i	k l o c o w o ś c i	0.04110051542520523	0.016767870634794235	-2
c i a p o w a t o ś c i	c i a p o w a t o ś c i	0.0367677591741085	0.01641252636909485	-2
ł a g i e w k ę	ł a g i e w k ę	0.048549512028694154	0.07620503753423691	-2
n i e ś r o d k o w y c h	n i e ś r o d k o w y c h	0.03316930346190929	0.0128562580794096	-2
n i e u r o c z y s t e	n i e u r o c z y s t e	0.03252609372138977	0.016474297270178795	-2
b a g r o w a ł o b y ś   s i ę	b a g r o w a ł o b y ś   s i ę	0.032083502411842345	0.01600099541246891	-2
ż u b r o w a l i ś m y	ż u b r o w a l i ś m y	0.026262589171528815	0.014883221127092838	-2
z a ż e c e n i a c h	z a ż ż e n i a c h	0.025366902351379395	0.6782984733581543	0
p r z e r e k l a m o w a l i ś c i e	p r z e r e k l a m o w a l i ś c i e	0.028539129719138145	0.04482610896229744	-2
n i e z a l o g o w a n e	n i e z a l o g o w a n e	0.03376584425568581	0.013702364638447762	-2
r o z p y l a j ą c e m u   s i ę	r o z p y l a j ą c e m u   s i ę	0.028171401470899582	0.018287012353539467	-2
p o r e g u l o w a n i a   s i ę	p o r e g u l o w a n i a   s i ę	0.032190410420298576	0.013862635008990765	-2
o b s k u b y w a ł y b y ś c i e   s i ę	o b s k u b y w a ł y b y ś c i e   s i ę	0.0420582041144371	0.01437658816576004	-2
n i e o s z o ł o m n e	n i e o s z o ł o m n e	0.036047309264540674	0.013128417544066906	-2
n i e f r u s t r a c y j n ą	n i e f r u s t r a c y j n ą	0.031818007677793504	0.016285039484500885	-2
w e w n ą t r z s z p i t a l n e j	w e w n ą t r z s z p i t a l n e j	0.03241286724805832	0.02086477354168892	-2
l a g r u j ę	l a g r u j ę	0.033955858647823335	0.015955552458763123	-2
p o ż ł o p a l i ś m y   s i ę	p o ż ł o p a l i ś m y   s i ę	0.033490467071533206	0.014634576626121998	-2
n i e w y b u j a ł e	n i e w y b u j a ł e	0.03767767548561096	0.0156140411272645	-2
n i e z a z b r o j o n e	n i e z a z b r o j o n e	0.031132526695728302	0.05817154794931412	-2
n i e z b y t k u j ą c e	n i e z b y t k u j ą c e	0.030504334717988968	0.015503227710723877	-2
p o t r z e b u j ą c e m u	p o t r z e b u j ą c e m u	0.027177683264017104	0.01975524239242077	-2
n i e p o s i ę g a j ą c y m i   s i ę	n i e p o s i ę g a j ą c y m i   s i ę	0.03669334575533867	0.01685762219130993	-2
n i e n o t a t n i k o w o ś ć	n i e n o t a t n i k o w o ś ć	0.03270867019891739	0.018725614994764328	-2
z a c h o d o w i e c i	z a c h o d o w c y	0.028236132115125656	1.1066105365753174	1
p o s k u p i a ł y   s i ę	p o s k u p i a ł y   s i ę	0.033431848883628844	0.010952046141028404	-2
k o n w o k o w a ł o m   s i ę	k o n w o k o w a ł o m   s i ę	0.031208785623311995	0.012777718715369701	-2
p o d s u n i ę c i u   s i ę	p o d s u n i ę c i u   s i ę	0.03261745646595955	0.023500211536884308	-2
s p a l i n o w y m	s p a l i n o w y m	0.03599871918559074	0.012326774187386036	-2
r o z u m k u j ą c ą	r o z u m k u j ą c ą	0.028310533985495566	0.017774755135178566	-2
n i e w y p r o m i e n i o w u j ą c e   s i ę	n i e w y p r o m i e n i o w u j ą c e   s i ę	0.052964307367801666	0.37435275316238403	-2
e k s p e k t o r a c j e	e k s p e k t o r a c j e	0.03506007380783558	0.46798479557037354	-2
n i e s a m o s p a w a l n o ś ć	n i e s a m o s p a w a l n o ś ć	0.031063490360975266	0.019695784896612167	-2
t e s t o w o ś c i a m i	t e s t o w o ś c i a m i	0.030761739984154702	0.01886914111673832	-2
c z t e r o k r o t n o ś c i	c z t e r o k r o t n o ś c i	0.037127042561769484	0.016574861481785774	-2
ż ł o b k o w a c i	ż ł o b k o w a c i	0.03446858190000057	0.020414207130670547	-2
s p o ż y c z e n i a	s p o ż y c z e n i a	0.026448873803019524	0.016432393342256546	-2
p r z e w e n t y l o w y w a n e	p r z e w e n t y l o w y w a n e	0.026071465015411376	0.022697238251566887	-2
o b s t a w i a ł o   s i ę	o b s t a w i a ł o   s i ę	0.030565841495990752	0.010705685243010521	-2
h u s y c k i c h	h u s y c k i c h	0.030895421281456947	0.02735835872590542	-2
d o p a s a n o   s i ę	d o p a s a n o   s i ę	0.025030304864048957	0.013701130636036396	-2
n i e h i p - h o p o w e	n i e h i p - h o p o w e	0.032372573763132094	0.5613799691200256	-2
i ł o w s k o ś c i	i ł o w s k o ś c i	0.03632822260260582	0.022408422082662582	-2
n i e k o m b i n a t o r y c z n y	n i e k o m b i n a t o r y c z n y	0.03314775079488754	0.015715867280960083	-2
b l a z o n o w a n e g o	b l a z o n o w a n e g o	0.030080626904964446	0.01719423569738865	-2
t r ó j s i e m n y m	t r ó j s i e m n y m	0.03637574948370457	0.014640272594988346	-2
n i e r o z d z i a w i a n y c h	n i e r o z d z i a w i a n y c h	0.02803153246641159	0.016664983704686165	-2
n i e c u c e n i e	n i e c u c e n i e	0.023325474560260774	0.639011025428772	-2
r e s p o n s o r y j n e j	r e s p o n s o r y j n e j	0.0336728036403656	0.015160322189331055	-2
n i e ż y c i o t w ó r c z y	n i e ż y c i o t w ó r c z y	0.038470766693353656	0.015816686674952507	-2
p a s t u s z e	p a s t u s i e	0.0344754371792078	0.6210060119628906	-1
n i e t r e m o l o w a n y m i	n i e t r e m o l o w a n y m i	0.03125866577029228	0.01627196930348873	-2
n i e p l a n e t o w a n i a   s i ę	n i e p l a n e t o w a n i a   s i ę	0.03277724049985409	0.017078746110200882	-2
s a t y n o w a ł o b y m   s i ę	s a t y n o w a ł o b y m   s i ę	0.028244133293628692	0.016324957832694054	-2
o d m i s t y c z n i e n i e m   s i ę	o d m i s t y c z n i e n i e m   s i ę	0.03355000205338001	0.021934885531663895	-2
n i e p r o a l i a n c k i m	n i e p r o a l i a n c k i m	0.032811765745282176	0.013649817556142807	-2
n i e w y c h l a p u j ą c y   s i ę	n i e w y c h l a p u j ą c y   s i ę	0.03260408341884613	0.014659473672509193	-2
w y s z u l e r o w u j   s i ę	w y s z u l e r o w u j   s i ę	0.02730644792318344	0.015243184752762318	-2
o d k r o p i e ń	o d k r o p i e ń	0.026141017302870752	0.0634748637676239	-2
f a j n o w a n e	f a j n o w a n e	0.03485279493033886	0.012980906292796135	-2
n i e n a c h a c h m ę c e ń   s i ę	n i e n a c h a c h m ę c e ń   s i ę	0.03600961826741696	0.018567858263850212	-2
r d z a w i e ł o m	r d z a w i a ł o m	0.02796815298497677	0.5836218595504761	-1
m a k r o e k o n o m i c z n o ś c i	m a k r o e k o n o m i c z n o ś c i	0.035095130652189256	0.018610019236803055	-2
n i e n a l e ż e j ą c y	n i e n a l e ż ą c y	0.02943515554070473	0.03388071805238724	0
s o m a t o g e n i c z n o ś c i a m i	s o m a t o g e n i c z n o ś c i a m i	0.0336320798844099	0.01971564255654812	-2
n i e b i c z o w ą	n i e b i c z o w ą	0.03633675277233124	0.012751301750540733	-2
n i e m i k r o l i t y c z n y m	n i e m i k r o l i t y c z n y m	0.030254066362977027	0.013227686285972595	-2
n i e p o d ś w i e t l a n y m	n i e p o d ś w i e t l a n y m	0.029522503912448882	0.02195102535188198	-2
n i e w y d m i ń s k o ś c i a c h	n i e w y d m i ń s k o ś c i a c h	0.03164977543056011	0.02105078101158142	-2
n i e f o r s i a s t y	n i e f o r s i a s t y	0.044932135939598085	0.013307011686265469	-2
n i e p i e r d z i e l e n i	n i e p i e r d z i e l e n i	0.02920923978090286	0.7679005861282349	-2
k a n t y c z k o w y c h	k a n t y c z k o w y c h	0.029649298265576364	0.013754322193562984	-2
n i e z a k o r k o w a n i u   s i ę	n i e z a k o r k o w a n i u   s i ę	0.03417813591659069	0.015360482968389988	-2
d e m o n o p o l i z o w a ł y	d e m o n o p o l i z o w a ł y	0.028582082688808443	0.018978334963321686	-2
n i e w y s t y l i z o w a n i u	n i e w y s t y l i z o w a n i u	0.028329236432909966	0.013289488852024078	-2
n i e s k r a w a n i a m i	n i e s k r a w a n i a m i	0.029270149767398834	0.01638638600707054	-2
ś w i ń s t e w k o	ś w i ń s t e w k o	0.03399796038866043	0.9092927575111389	-2
n i e r o z m a i c ą c e	n i e r o z m a i c ą c e	0.0328767754137516	0.039934564381837845	-2
s p o l e r o w y w a n i u	s p o l e r o w y w a n i u	0.027098456770181654	0.012815253809094429	-2
b r a n l a m i	b r a n l e <UNK> a m i	0.031482997536659243	0.1013985425233841	0
w y p r a ż a m	w y p r a ż a m	0.031204233318567275	0.05926515534520149	-2
n i e a n o n i m i z o w a n i u	n i e a n o n i m i z o w a n i u	0.02757049463689327	0.014493170194327831	-2
n i e p o z a p y l a n e g o	n i e p o z a p y l a n e g o	0.03331958055496216	0.017471544444561005	-2
n i e r e f u n d a c y j n i	n i e r e f u n d a c y j n i	0.03638603687286377	0.014134274795651436	-2
p r z e s k l e p i a j ą c   s i ę	p r z e s k l e p i a j ą c	0.018033935129642485	1.1144193410873413	2
w y w c z a s o w y w a ł y   s i ę	w y w c z a s o w y w a ł y   s i ę	0.030252724513411523	0.0149935781955719	-2
b u t o n a c h	b u t o n a c h	0.030198799073696138	0.015491962432861328	-2
w e k u j ą c e	w e k u j ą c e	0.036643889546394345	0.012576193548738956	-2
o c h m i s t r z y n i a	o c h m i s t r z y n i	0.04044408947229385	0.04118307679891586	-1
n a w y t ł u k i w a n e	n a w y t ł u k i w a n e	0.029847699403762817	0.020529640838503838	-2
p r z e g r u j ą c y c h	p r z e g r y w a j ą c y c h	0.025196051225066185	0.03405628725886345	1
f a r b o w a ł y ś c i e   s i ę	f a r b o w a ł y ś c i e   s i ę	0.03601531013846397	0.012280331924557686	-2
k l u p o w a n i a	k l u p o w a n i a	0.02615535631775856	0.016119372099637985	-2
n i e j a j o r o d n o ś c i	n i e j a j o r o d n o ś c i	0.03393966630101204	0.022007659077644348	-2
h o d o m e t r z e	h o d o m e t r z e	0.02698264643549919	0.8235174417495728	-2
p r z e w ę z o n e	p r z e w ę ż o n e	0.035343369096517564	0.502025306224823	-1
n i e z b r e c h a ń   s i ę	n i e z b r e c h a ń   s i ę	0.03080334737896919	0.014469267800450325	-2
m a n s a r d a c h	m a n s a r d a c h	0.028538651764392853	0.01941024884581566	-2
r o z c i e p l a n o	r o z c i e p l a n o	0.02851449102163315	0.02486567385494709	-2
n i e l u t o w n i c z e	n i e l u t o w n i c z e	0.03705873712897301	0.015820849686861038	-2
n i e w y p o m a d o w a n i e m   s i ę	n i e w y p o m a d o w a n i e m   s i ę	0.0308309368789196	0.02116532064974308	-2
n i e o s t a n o w i o n e	n i e o s t a n o w i o n e	0.032238242030143735	0.02119307778775692	-2
n i e w y c h r z c o n e m u	n i e w y c h r z c z o n e m u	0.038525444269180295	0.05428767576813698	-1
