prediction	target	average probability	entropy	dist
n i e w e ł n o d a j n o ś c i	n i e w e ł n o d a j n o ś c i	0.03697653636336327	0.016057752072811127	-2
l u f s k u	l u f s k u	0.03712495341897011	0.49194878339767456	-2
n i e i d e a l i s t y c z n o ś c i	n i e i d e a l i s t y c z n o ś c i	0.037441428005695346	0.01983945444226265	-2
b ę d z i e c i e   o ś m i e w a l i	b ę d z i e c i e   o ś m i e w a l i	0.030963774025440215	0.017936859279870987	-2
m i o d n y m	m i o d n y m	0.04779649600386619	0.011926321312785149	-2
l i t o g r a f o w a ł y ś c i e   s i ę	l i t o g r a f o w a ł y ś c i e   s i ę	0.050487265735864637	0.013171584345400333	-2
r u l o w a n e j	r u l o w a n e j	0.03191438727080822	0.012427538633346558	-2
b ę d z i e s z   g l a n s o w a ł o   s i ę	b ę d z i e s z   g l a n s o w a ł o   s i ę	0.044370442628860474	0.03457015007734299	-2
n i e b u l k o c ą c y m i	n i e b u l k o c z ą c y m i	0.02897869572043419	0.8847549557685852	-1
n i e s o l a n k o w a n e	n i e s o l a n k o w a n e	0.035517947375774385	0.01386710163205862	-2
n i e p o z a o b o w i ą z k o w y m	n i e p o z a o b o w i ą z k o w y m	0.029931841790676116	0.020083820447325706	-2
o b i e c u j ą c y c h	o b i e c u j ą c y c h	0.027074594050645828	0.023625385016202927	-2
e s t e t y z u j ą c e	e s t e t y z u j ą c e	0.029809729382395744	0.01861627586185932	-2
n i e n o r m a n d z k i c h	n i e n o r m a n d z k i c h	0.03123805969953537	0.019628966227173805	-2
n i e z d r a p y w a n y m	n i e z d r a p y w a n y m	0.030414750799536705	0.012134692631661892	-2
o z n a j m o w a ł a   s i ę	o z n a j m o w a ł a   s i ę	0.0327732790261507	0.012855786830186844	-2
b ę d z i e s z   r o z c i e r a ł o	b ę d z i e s z   r o z c i e r a ł o	0.03127474784851074	0.04384386166930199	-2
n i e n i u a n s o w a n i e	n i e n i u a n s o w a n i e	0.025052538141608238	0.01890403963625431	-2
n i e p o s z u f l a d k o w a n i u	n i e p o s z u f l a d k o w a n i u	0.028848804906010626	0.015110260806977749	-2
d w u z n a c z n a	d w u z n a c z n a	0.04440418109297752	0.013834956102073193	-2
n i e s k o o p e r o w a n e j	n i e s k o o p e r o w a n e j	0.03769166544079781	0.4477161765098572	-2
e l e w k a m i	e l e w k a m i	0.03989431336522102	0.030007945373654366	-2
p r z e p o p i e l o n y c h	p r z e p o p i e l o n y c h	0.028795335814356803	0.01489184983074665	-2
o s k r o b u j ą c e	o s k r o b u j ą c e	0.02628324702382088	0.37167873978614807	-2
z a ż y d z a ł o m	z a ż y d z a ł o m	0.029575326666235923	0.018578384071588516	-2
z a l ę k n i ę t e	z a l ę k n i ę t e	0.03421957418322563	0.020336348563432693	-2
n i e t u r b o ś m i g ł o w o ś ć	n i e t u r b o ś m i g ł o w o ś ć	0.028408363834023474	0.015384597703814507	-2
n i e w o k a l n y m	n i e w o k a l n y m	0.03996940106153488	0.012574134394526482	-2
b ę d z i e c i e   c z ł o n o w a ł y	b ę d z i e c i e   c z ł o n o w a ł y	0.0317436221987009	0.017753804102540016	-2
u z w o j e n i u	u z w o j e n i u	0.028730072453618048	0.5354410409927368	-2
f l a d e r k o w a ł y b y	f l a d e r k o w a ł y b y	0.03101518005132675	0.013655753806233406	-2
w l e ź c i e	w l e z i e c i e	0.02598182186484337	0.6520354747772217	1
b ę d ę   u p e r l a ł o   s i ę	b ę d ę   u p e r l a ł o   s i ę	0.036727093160152435	0.019950754940509796	-2
p o t a s o w o ś c i	p o t a s o w o ś c i	0.03565188199281692	0.014121056534349918	-2
s p i e r n i c z e l i ś c i e	s p i e r n i c z e l i ś c i e	0.02844942919909954	0.2518562972545624	-2
n i e k o p u l u j ą c y	n i e k o p u l u j ą c y	0.029540149867534636	0.016125351190567017	-2
n a j t r y w i a l n i e j s z y m	n a j t r y w i a l n i e j s z y m	0.026634737849235535	0.02611781843006611	-2
n i e o d k o d o w y w a n y c h	n i e o d k o d o w y w a n y c h	0.0303535383194685	0.014700986444950104	-2
r o z d z i e w i c z a j ą c e	r o z d z i e w i c z a j ą c e	0.027273081988096238	0.06052928417921066	-2
n i e o d p t a s z k o w y w a n y m	n i e o d p t a s z k o w y w a n y m	0.028490372374653815	0.016753457486629486	-2
r o z p ł a w i o n ą	r o z p ł a w i o n ą	0.031662048399448396	0.017187032848596573	-2
s z a p t a l i z u j ą c y m   s i ę	s z a p t a l i z u j ą c y m   s i ę	0.03796855770051479	0.013443008996546268	-2
p r z e m a r n o w y w a n e j	p r z e m a r n o w y w a n e j	0.030990346148610116	0.01541968435049057	-2
t a p l a l i ś m y   s i ę	t a p l a l i ś m y   s i ę	0.04456729218363762	0.015966810286045074	-2
o d p o z n a w a ł y	o d p o z n a w a ł y	0.03441828154027462	0.017674263566732407	-2
k a s a r a c h	k a s a r a c h	0.028925594314932822	0.021473292261362076	-2
d e p a n s o w a n y m	d e p a n s o w a n y m	0.027558870241045953	0.019872741773724556	-2
n i e u p o ż y t e c z n i e n i	n i e u p o ż y t e c z n i e n i	0.03490544967353344	0.024533256888389587	-2
n i e p o w i e w n ą	n i e p o w i e w n ą	0.0355397917330265	0.012383749708533287	-2
n i e s u b t y l i z o w a n e j	n i e s u b t y l i z o w a n e j	0.039805981516838077	0.013837659731507301	-2
z a p r a ż a ł y b y ś m y	z a p r a ż a ł y b y ś m y	0.028452448546886444	0.01362959761172533	-2
n i e w s t r z ą s a j ą c y	n i e w s t r z ą s a j ą c y	0.027995312586426735	0.4034287631511688	-2
z n a r k o t y z o w a l i ś m y	z n a r k o t y z o w a l i ś m y	0.02882726825773716	0.016538411378860474	-2
p o t ę g o w ą	p o t ę g o w ą	0.041979198902845384	0.012421065010130405	-2
n i e k r ó c i u ś k o ś ć	n i e k r ó c i u ś k o ś ć	0.030813383311033248	0.034049443900585175	-2
c y k l i n o w a l i b y ś c i e   s i ę	c y k l i n o w a l i b y ś c i e   s i ę	0.05299887880682945	0.012361325323581696	-2
n i e m a r s o w i e j ą c e	n i e m a r s o w i e j ą c e	0.028574815019965172	0.028960853815078735	-2
r o z b u d z a l i ś m y   s i ę	r o z b u d z a l i ś m y   s i ę	0.04524379074573517	0.01455471571534872	-2
b r y t	b r y t	0.10167257487773895	0.01630268432199955	-2
n i e m i n u s o w e	n i e m i n u s o w e	0.03779613748192787	0.011511974968016148	-2
n i e o b a t o ż o n e g o	n i e o b a t o ż o n e g o	0.03605068624019623	0.01722012087702751	-2
n i e o d z i e d z i c z a n i u   s i ę	n i e o d z i e d z i c z a n i u   s i ę	0.041165346279740334	0.019146893173456192	-2
o b t r a c a c i e   s i ę	o b t r a c a m y   s i ę	0.03686505146324635	0.6825426816940308	1
d e n d r o c h r o n o l o g i a c h	d e n d r o c h r o n o l o g i a c h	0.03079035468399525	0.022828340530395508	-2
n i e w y k a r c z e n i a	n i e w y k a r c z e n i a	0.026091476902365685	0.02039296366274357	-2
n i e e l i t a r n o ś c i	n i e e l i t a r n o ś c i	0.029674194753170013	0.0422193743288517	-2
z a w r ó c i ł y	z a w r ó c i ł y	0.03649003617465496	0.45979762077331543	-2
n i e g o s p o d a r z ą c a   s i ę	n i e g o s p o d a r z ą c a   s i ę	0.041010525077581406	0.015151695348322392	-2
p i ń s k a	p i ń s k a	0.05239498764276505	0.01479539554566145	-2
n i e n u r k o w ą	n i e n u r k o w ą	0.042959825694561006	0.012586492113769054	-2
s z y b c i u t k a	s z y b c i u t k a	0.04463439285755157	0.013111126609146595	-2
m e d i o l a ń s k a	m e d i o l a ń s k a	0.03742507174611091	0.013599677011370659	-2
p r z y j s z e n i a c h	p r z y j ś c i a c h	0.022834933921694757	1.2612725496292114	2
w p u k l a j ą c e	w p u k l a j ą c e	0.02969273179769516	0.02163102850317955	-2
p r z y c i e r a ł o ś   s i ę	p r z y c i e r a ł o ś   s i ę	0.03487266153097153	0.013059194199740887	-2
n i e ż a k o w s k i e	n i e ż a k o w s k i e	0.032221146300435065	0.01632331684231758	-2
s ł u g o w a n o	s ł u g o w a n o	0.031938616558909415	0.02113085426390171	-2
n i e n e o l o g i c z n e	n i e n e o l o g i c z n e	0.03363526985049248	0.014079870656132698	-2
o d m ó ż d ż a j ą c a   s i ę	o d m ó ż d ż a j ą c a   s i ę	0.03358581401407719	0.22076264023780823	-2
n i e u r s u s k i	n i e u r s u s k i	0.05457693338394165	0.015635743737220764	-2
n i e p r z y r z u c a j ą c e m u   s i ę	n i e p r z y r z u c a j ą c e m u   s i ę	0.03930596113204956	0.016548139974474907	-2
p ł u c z k o w n i	p ł u c z k o w n i	0.03459578938782215	0.05543975159525871	-2
n i e n o c l e g o w a n e	n i e n o c l e g o w a n e	0.03520391881465912	0.0141491973772645	-2
o g i p s o w y w a ł y b y	o g i p s o w y w a ł y b y	0.027105973660945894	0.014694762416183949	-2
p r z e p ł y w n o ś c i ą	p r z e p ł y w n o ś c i ą	0.02774091623723507	0.0175277441740036	-2
b ę d z i e c i e   d o t u c z a ł y   s i ę	b ę d z i e c i e   d o t u c z a ł y   s i ę	0.04712836593389511	0.01693623699247837	-2
o d e m g l i ł y b y   s i ę	o d e m g l i ł y b y   s i ę	0.035314005613327024	0.01606478914618492	-2
u b o ż a ł o b y ś	u b o ż a ł o b y ś	0.026385754346847534	0.0495159812271595	-2
z a s t o s o w y w a n e	z a s t o s o w y w a n e	0.028715604916214943	0.021477488800883293	-2
r o z m a w i a j c i e	r o z m a w i a j c i e	0.02352507635951042	0.052682846784591675	-2
s u p e r k o m i t e t a m i	s u p e r k o m i t e t a m i	0.03438618965446949	0.02336542122066021	-2
p o z g ę s z c z a ł y ś m y	p o z g ę s z c z a ł y ś m y	0.02890878915786743	0.015844836831092834	-2
z n a z a l i z o w a ł y b y ś m y   s i ę	z n a z a l i z o w a ł y b y ś m y   s i ę	0.0456382118165493	0.016237618401646614	-2
n i e o d ś r u b o w u j ą c ą	n i e o d ś r u b o w u j ą c ą	0.028485114872455596	0.015625420957803726	-2
z ż u t y	z ż u t y	0.046948908269405364	0.3022554814815521	-2
n i e z o b o w i ą z u j ą c ą	n i e z o b o w i ą z u j ą c ą	0.02900586761534214	0.01669258065521717	-2
w y d o b y w a ł y	w y d o b y w a ł y	0.03171793781220913	0.013705362565815449	-2
w y s p r z e d a j ą c e   s i ę	w y s p r z e d a j ą c e   s i ę	0.03673661090433598	0.04851299896836281	-2
o b h e b l o w a ł y b y ś m y	o b h e b l o w a ł y b y ś m y	0.027354152128100395	0.016995105892419815	-2
p o m y s z k o w a ł b y ś	p o m y s z k o w a ł b y ś	0.028677335754036904	0.012590494006872177	-2
i n t e r p e l a c y j n e	i n t e r p e l a c y j n e	0.03444299548864364	0.01549061480909586	-2
p o w y t w a r z a n i u   s i ę	p o w y t w a r z a n i u   s i ę	0.03414781056344509	0.017359716817736626	-2
b ę d z i e m y   o d s t r a j a ł y   s i ę	b ę d z i e m y   o d s t r a j a ł y   s i ę	0.05258241668343544	0.02087603136897087	-2
w y r o z u b a m i	w y r o z u b a m i	0.031080442667007446	0.06686539947986603	-2
z b o g a c a n y m i	z b o g a c a n y m i	0.029960428178310395	0.012882553040981293	-2
w p l ą t y w a n e j	w p l ą t y w a n e j	0.029973548278212546	0.019444428384304047	-2
b ę d ę   w t r a w i a ł o	b ę d ę   w t r a w i a ł o	0.029420680180191994	0.02033652365207672	-2
z e s z k l a ł y b y ś m y	z e s z k l a ł y b y ś m y	0.026596228778362273	0.04252123087644577	-2
k r a m a r z y ł b y	k r a m a r z y ł b y	0.029317831620573997	0.01859809085726738	-2
p o z a s a d z a l i ś c i e	p o z a s a d z a l i ś c i e	0.02739371992647648	0.0166874248534441	-2
j e b a s z   s i ę	j e b i e s z   s i ę	0.03606463558971882	0.24276036024093628	0
n i e p r o k r a s t y n a c y j n e	n i e p r o k r a s t y n a c y j n e	0.03181389570236206	0.019899779930710793	-2
w y s n o w y w a ł o b y m   s i ę	w y s n o w y w a ł o b y m   s i ę	0.03290576487779617	0.023505620658397675	-2
f i l u n g a	f i l u n g a	0.027753875777125358	0.722927987575531	-2
w r ó ż d ę	w r ó ż d ę	0.05079401060938835	0.029161835089325905	-2
n i e p r z y m a l o w a n y m	n i e p r z y m a l o w a n y m	0.02980380244553089	0.0119948610663414	-2
o d p o p i e l a n e g o	o d p o p i e l a n e g o	0.03205550089478493	0.015028444118797779	-2
o s ł u p i a ł o b y m	o s ł u p i a ł o b y m	0.02521926090121269	0.041968077421188354	-2
u s t a t k o w a n e	u s t a t k o w a n e	0.033089745044708255	0.015927815809845924	-2
n a c h l e w a n i u	n a c h l e w a n i u	0.02628833204507828	0.016507938504219055	-2
z a t r z ą ś c i e	z a t r z ą ś c i e	0.023593364283442497	0.9488784670829773	-2
p o d w ę d z a n i a	p o d w ę d z a n i a	0.026518338173627854	0.020950986072421074	-2
n i e p r z e g r z e b u j ą c y m i	n i e p r z e g r z e b u j ą c y m i	0.03615211620926857	0.0132463863119483	-2
r o z r a d z a j ą c e j	r o z r a d z a j ą c e j	0.027971242368221284	0.024263551458716393	-2
n i e w y s e l e k c j o n o w a n i a c h	n i e w y s e l e k c j o n o w a n i a c h	0.03142620399594307	0.5688153505325317	-2
n i e p o s t ę p u j ą c y m	n i e p o s t ę p u j ą c y m	0.027688683196902274	0.015690764412283897	-2
z a i n t u b o w a n y	z a i n t u b o w a n y	0.04315454661846161	0.014331243932247162	-2
s y s t e m o w o ś c i	s y s t e m o w o ś c i	0.03817780651152134	0.016297467052936554	-2
k a s z l u j ą c ą	k a s z l u j ą c ą	0.029241082444787025	0.017482023686170578	-2
n i e k u f e r k o w e	n i e k u f e r k o w e	0.03709290325641632	0.010973147116601467	-2
k l o c o w o ś c i	k l o c o w o ś c i	0.04131901785731316	0.016111280769109726	-2
c i a p o w a t o ś c i	c i a p o w a t o ś c i	0.029345865547657012	0.0175631046295166	-2
ł a g i e w k ę	ł a g i e w k ę	0.04270895421504974	0.05740900710225105	-2
n i e ś r o d k o w y c h	n i e ś r o d k o w y c h	0.03489706441760063	0.011745644733309746	-2
n i e u r o c z y s t e	n i e u r o c z y s t e	0.03475482910871506	0.017792079597711563	-2
b a g r o w a ł o b y ś   s i ę	b a g r o w a ł o b y ś   s i ę	0.039815937727689744	0.012200628407299519	-2
ż u b r o w a l i ś m y	ż u b r o w a l i ś m y	0.02679477147758007	0.014665697701275349	-2
z a ż e c z e n i a c h	z a ż ż e n i a c h	0.022512966021895408	0.9548795223236084	1
p r z e r e k l a m o w a l i ś c i e	p r z e r e k l a m o w a l i ś c i e	0.029769111797213553	0.016506824642419815	-2
n i e z a l o g o w a n e	n i e z a l o g o w a n e	0.0345945730805397	0.012807193212211132	-2
r o z p y l a j ą c e m u   s i ę	r o z p y l a j ą c e m u   s i ę	0.031712766736745834	0.017732031643390656	-2
p o r e g u l o w a n i a   s i ę	p o r e g u l o w a n i a   s i ę	0.033452365547418594	0.014896663837134838	-2
o b s k u b y w a ł y b y ś c i e   s i ę	o b s k u b y w a ł y b y ś c i e   s i ę	0.04227853789925575	0.016582245007157326	-2
n i e o s z o ł o m n e	n i e o s z o ł o m n e	0.037755344063043594	0.01301008090376854	-2
n i e f r u s t r a c y j n ą	n i e f r u s t r a c y j n ą	0.03317073583602905	0.014562232419848442	-2
w e w n ą t r z s z p i t a l n e j	w e w n ą t r z s z p i t a l n e j	0.031422068178653714	0.019149230793118477	-2
l a g r u j ę	l a g r u j ę	0.03143226690590382	0.03403259813785553	-2
p o ż ł o p a l i ś m y   s i ę	p o ż ł o p a l i ś m y   s i ę	0.04524751529097557	0.01490640826523304	-2
n i e w y b u j a ł e	n i e w y b u j a ł e	0.037614437937736514	0.014483186416327953	-2
n i e z a z b r o j o n e	n i e z a z b r o j o n e	0.03402194380760193	0.057848066091537476	-2
n i e z b y t k u j ą c e	n i e z b y t k u j ą c e	0.03186552152037621	0.014023407362401485	-2
p o t r z e b u j ą c e m u	p o t r z e b u j ą c e m u	0.025796719640493394	0.018423350527882576	-2
n i e p o s i ę g a j ą c y m i   s i ę	n i e p o s i ę g a j ą c y m i   s i ę	0.041210560500621794	0.014590946957468987	-2
n i e n o t a t n i k o w o ś ć	n i e n o t a t n i k o w o ś ć	0.03173878975212574	0.01278136670589447	-2
z a c h o d o w i e c y	z a c h o d o w c y	0.02217065617442131	1.3377219438552856	0
p o s k u p i a ł y   s i ę	p o s k u p i a ł y   s i ę	0.0369940884411335	0.01272064819931984	-2
k o n w o k o w a ł o m   s i ę	k o n w o k o w a ł o m   s i ę	0.03295959830284119	0.015042471699416637	-2
p o d s u n i ę c i u   s i ę	p o d s u n i ę c i u   s i ę	0.037220627814531324	0.01927083730697632	-2
s p a l i n o w y m	s p a l i n o w y m	0.03182513043284416	0.014802969060838223	-2
r o z u m k u j ą c ą	r o z u m k u j ą c ą	0.029003972932696343	0.014376998879015446	-2
n i e w y p r o m i e n i o w u j ą c e   s i ę	n i e w y p r o m i e n i o w u j ą c e   s i ę	0.05847673863172531	0.018161358311772346	-2
e k s p e k t o r a c j e	e k s p e k t o r a c j e	0.03384355753660202	0.38608983159065247	-2
n i e s a m o s p a w a l n o ś ć	n i e s a m o s p a w a l n o ś ć	0.028634463250637055	0.01954631134867668	-2
t e s t o w o ś c i a m i	t e s t o w o ś c i a m i	0.03168623372912407	0.02060730755329132	-2
c z t e r o k r o t n o ś c i	c z t e r o k r o t n o ś c i	0.033233121037483215	0.018364453688263893	-2
ż ł o b k o w a c i	ż ł o b k o w a c i	0.034263885393738744	0.021095164120197296	-2
s p o ż y c z e n i a	s p o ż y c z e n i a	0.026979945227503778	0.017882848158478737	-2
p r z e w e n t y l o w y w a n e	p r z e w e n t y l o w y w a n e	0.02811473198235035	0.01770469918847084	-2
o b s t a w i a ł o   s i ę	o b s t a w i a ł o   s i ę	0.034094590693712234	0.013522610068321228	-2
h u s y c k i c h	h u s y c k i c h	0.03057975210249424	0.016132622957229614	-2
d o p a s a n o   s i ę	d o p a s a n o   s i ę	0.026376606523990632	0.01810893788933754	-2
n i e h i p h o p o w e	n i e h i p - h o p o w e	0.03130581378936768	0.7203502655029297	-1
i ł o w s k o ś c i	i ł o w s k o ś c i	0.03101741410791874	0.020942412316799164	-2
n i e k o m b i n a t o r y c z n y	n i e k o m b i n a t o r y c z n y	0.035366215929389	0.016624493524432182	-2
b l a z o n o w a n e g o	b l a z o n o w a n e g o	0.029440931603312494	0.019127432256937027	-2
t r ó j s i e m n y m	t r ó j s i e m n y m	0.03118043951690197	0.015890931710600853	-2
n i e r o z d z i a w i a n y c h	n i e r o z d z i a w i a n y c h	0.02949104718863964	0.018757538869976997	-2
n i e c u c e n i e	n i e c u c e n i e	0.026126357540488244	0.04442054405808449	-2
r e s p o n s o r y j n e j	r e s p o n s o r y j n e j	0.03576851785182953	0.014268274419009686	-2
n i e ż y c i o t w ó r c z y	n i e ż y c i o t w ó r c z y	0.03780286312103272	0.013423606753349304	-2
p a s t u s i e	p a s t u s i e	0.036745385825634004	0.036499541252851486	-2
n i e t r e m o l o w a n y m i	n i e t r e m o l o w a n y m i	0.030798988416790962	0.012384750880300999	-2
n i e p l a n e t o w a n i a   s i ę	n i e p l a n e t o w a n i a   s i ę	0.03757225349545479	0.016559509560465813	-2
s a t y n o w a ł o b y m   s i ę	s a t y n o w a ł o b y m   s i ę	0.03382278382778168	0.016806771978735924	-2
o d m i s t y c z n i e n i e m   s i ę	o d m i s t y c z n i e n i e m   s i ę	0.03770638480782509	0.021133361384272575	-2
n i e p r o a l i a n c k i m	n i e p r o a l i a n c k i m	0.032078482955694196	0.0160355307161808	-2
n i e w y c h l a p u j ą c y   s i ę	n i e w y c h l a p u j ą c y   s i ę	0.037631747871637346	0.014073055237531662	-2
w y s z u l e r o w u j   s i ę	w y s z u l e r o w u j   s i ę	0.03509040959179401	0.017878225073218346	-2
o d k r o p i e ń	o d k r o p i e ń	0.025900400057435036	0.030039599165320396	-2
f a j n o w a n e	f a j n o w a n e	0.038232171535491945	0.013624424114823341	-2
n i e n a c h a c h m ę c e ń   s i ę	n i e n a c h a c h m ę c e ń   s i ę	0.03633174076676369	0.031541384756565094	-2
r d z a w i a ł o m	r d z a w i a ł o m	0.02888406813144684	0.03494545444846153	-2
m a k r o e k o n o m i c z n o ś c i	m a k r o e k o n o m i c z n o ś c i	0.03824673965573311	0.018343690782785416	-2
n i e n a l e ż e j ą c y	n i e n a l e ż ą c y	0.029660984128713607	0.8309727907180786	0
s o m a t o g e n i c z n o ś c i a m i	s o m a t o g e n i c z n o ś c i a m i	0.03493053913116455	0.020408663898706436	-2
n i e b i c z o w ą	n i e b i c z o w ą	0.032242055609822275	0.011415593326091766	-2
n i e m i k r o l i t y c z n y m	n i e m i k r o l i t y c z n y m	0.032014685496687886	0.01119675301015377	-2
n i e p o d ś w i e t l a n y m	n i e p o d ś w i e t l a n y m	0.027892066165804863	0.018476689234375954	-2
n i e w y d m i ń s k o ś c i a c h	n i e w y d m i ń s k o ś c i a c h	0.03158841766417027	0.023628640919923782	-2
n i e f o r s i a s t y	n i e f o r s i a s t y	0.04765833839774132	0.015987802296876907	-2
n i e p i e r d z i e l e n i	n i e p i e r d z i e l e n i	0.03247533999383449	0.387123167514801	-2
k a n t y c z k o w y c h	k a n t y c z k o w y c h	0.02775680609047413	0.014402255415916443	-2
n i e z a k o r k o w a n i u   s i ę	n i e z a k o r k o w a n i u   s i ę	0.039052197337150575	0.013808744959533215	-2
d e m o n o p o l i z o w a ł y	d e m o n o p o l i z o w a ł y	0.02988734021782875	0.014767449349164963	-2
n i e w y s t y l i z o w a n i u	n i e w y s t y l i z o w a n i u	0.02665894664824009	0.01766987144947052	-2
n i e s k r a w a n i a m i	n i e s k r a w a n i a m i	0.02970131076872349	0.015456528402864933	-2
ś w i ń s t e w k o	ś w i ń s t e w k o	0.03358195312321186	0.06977381557226181	-2
n i e r o z m a i c ą c e	n i e r o z m a i c ą c e	0.03165348321199417	0.05391957610845566	-2
s p o l e r o w y w a n i u	s p o l e r o w y w a n i u	0.024549197033047677	0.018404051661491394	-2
b r a n l a m i	b r a n l e <UNK> a m i	0.034056594222784044	0.02211124449968338	0
w y p r a ż a m	w y p r a ż a m	0.027939368039369583	0.066222183406353	-2
n i e a n o n i m i z o w a n i u	n i e a n o n i m i z o w a n i u	0.02857395149767399	0.014545084908604622	-2
n i e p o z a p y l a n e g o	n i e p o z a p y l a n e g o	0.036801677942276	0.018590372055768967	-2
n i e r e f u n d a c y j n i	n i e r e f u n d a c y j n i	0.03571557551622391	0.014695702120661736	-2
p r z e s k l e p i a j ą c	p r z e s k l e p i a j ą c	0.02229868695139885	0.04062582552433014	-2
w y w c z a s o w y w a ł y   s i ę	w y w c z a s o w y w a ł y   s i ę	0.030347218737006187	0.019240044057369232	-2
b u t o n a c h	b u t o n a c h	0.029461846128106116	0.019214624539017677	-2
w e k u j ą c e	w e k u j ą c e	0.03427157886326313	0.012827843427658081	-2
o c h m i s t r z y n i a	o c h m i s t r z y n i	0.03597546592354774	0.06526720523834229	-1
n a w y t ł u k i w a n e	n a w y t ł u k i w a n e	0.034840714931488034	0.015403254888951778	-2
p r z e g r y w a j ą c y c h	p r z e g r y w a j ą c y c h	0.024251329153776167	0.6293718218803406	-2
f a r b o w a ł y ś c i e   s i ę	f a r b o w a ł y ś c i e   s i ę	0.03979671224951744	0.011944693513214588	-2
k l u p o w a n i a	k l u p o w a n i a	0.02759166732430458	0.013337352313101292	-2
n i e j a j o r o d n o ś c i	n i e j a j o r o d n o ś c i	0.029216090589761733	0.01961640827357769	-2
h o d o m e t r z e	h o d o m e t r z e	0.02831004373729229	0.7364022731781006	-2
p r z e w ę z o n e	p r z e w ę ż o n e	0.03132800757884979	0.8762648701667786	-1
n i e z b r e c h a ń   s i ę	n i e z b r e c h a ń   s i ę	0.03370863012969494	0.015148584730923176	-2
m a n s a r d a c h	m a n s a r d a c h	0.02770303301513195	0.02482948638498783	-2
r o z c i e p l a n o	r o z c i e p l a n o	0.029223106056451797	0.023176206275820732	-2
n i e l u t o w n i c z e	n i e l u t o w n i c z e	0.032215433195233345	0.018540725111961365	-2
n i e w y p o m a d o w a n i e m   s i ę	n i e w y p o m a d o w a n i e m   s i ę	0.04100743383169174	0.016580311581492424	-2
n i e o s t a n o w i o n e	n i e o s t a n o w i o n e	0.0328324917703867	0.017697205767035484	-2
n i e w y c h r z c o n e m u	n i e w y c h r z c z o n e m u	0.03650139942765236	0.03722752630710602	-1
