prediction	target	average probability	entropy	edit_distance	uncertainty_value
b ę d z i e c i e   t ł a m s i ł y   s i ę	b ę d z i e c i e   t ł a m s i ł y   s i ę	0.1965910315513611	tensor(0.3198)	-2	0.3197808265686035
z a ł a t w i e n i u	z a ł a t w i e n i u	0.19773828983306885	tensor(0.3205)	-2	0.3204963803291321
s t a b i l i z u j ą c o ś ć	s t a b i l i z u j ą c o ś ć	0.19694771766662597	tensor(0.3200)	-2	0.3200039863586426
p ł ó t n o w a ł b y	p ł ó t n o w a ł b y	0.19656758308410643	tensor(0.3198)	-2	0.3197661340236664
n i e b e z z a w o d n y	n i e b e z z a w o d n y	0.15015225410461425	tensor(0.2847)	-2	0.2847045063972473
s p r ó ż n o w a l i ś c i e   s i ę	s p r ó ż n o w a l i ś c i e   s i ę	0.19586819410324097	tensor(0.3193)	-2	0.3193265497684479
g o r d i n g ó w	g o r d i n g ó w	0.19538222551345824	tensor(0.3190)	-2	0.3190195858478546
n i e r e s t r y k c y j n y	n i e r e s t r y k c y j n y	0.19749388694763184	tensor(0.3203)	-2	0.320344477891922
s f a n a t y z o w a ł o b y ś	s f a n a t y z o w a ł o b y ś	0.1965673089027405	tensor(0.3198)	-2	0.31976595520973206
n i e m u m i o w a n i e   s i ę	n i e m u m i o w a n i e   s i ę	0.19805021286010743	tensor(0.3207)	-2	0.32068976759910583
p o w y t ł u k a n i a	p o w y t ł u k a n i a	0.19811904430389404	tensor(0.3207)	-2	0.32073238492012024
p o p r z y k l e j a ł y ś m y	p o p r z y k l e j a ł y ś m y	0.19702457189559935	tensor(0.3201)	-2	0.32005199790000916
n i e u p l a t a j ą c y c h   s i ę	n i e u p l a t a j ą c y c h   s i ę	0.19677984714508057	tensor(0.3199)	-2	0.3198990523815155
n i e h e k t o l i t r o w o ś c i a m i	n i e h e k t o l i t r o w o ś c i a m i	0.19709322452545167	tensor(0.3201)	-2	0.32009485363960266
n i e p a p r y k u j ą c ą	n i e p a p r y k u j ą c ą	0.19781771898269654	tensor(0.3205)	-2	0.32054567337036133
b ę d z i e   r o z s i e r d z a ć	b ę d z i e   r o z s i e r d z a ć	0.19473211765289306	tensor(0.3186)	-2	0.3186071515083313
n i e p r z e p l e n i e n i a	n i e p r z e p l e n i e n i a	0.19361010789871216	tensor(0.3179)	-2	0.31789013743400574
z a s k l e p i a j ą c y	z a s k l e p i a j ą c y	0.1967235803604126	tensor(0.3199)	-2	0.31986382603645325
b a n d a ż o w a n e	b a n d a ż o w a n e	0.1966361880302429	tensor(0.3198)	-2	0.31980907917022705
n i e p o p r z e g l ą d a n i o m   s i ę	n i e p o p r z e g l ą d a n i o m   s i ę	0.19628771543502807	tensor(0.3196)	-2	0.3195905089378357
e s o w a j ą c ą	e s u j ą c ą	0.1958795189857483	tensor(0.3193)	1	0.31933364272117615
k l a n o w e	k l a n o w e	0.19757899045944213	tensor(0.3204)	-2	0.32039743661880493
l n i a n o w ł o s o ś c i	l n i a n o w ł o s o ś c i	0.1961282014846802	tensor(0.3195)	-2	0.3194902539253235
n i e u p y c h a n y m	n i e u p y c h a n y m	0.19759674072265626	tensor(0.3204)	-2	0.320408433675766
o d r ę b y w a ł y b y ś c i e   s i ę	o d r ę b y w a ł y b y ś c i e   s i ę	0.1969025492668152	tensor(0.3200)	-2	0.31997576355934143
z g n a n y	z g n a n y	0.19674966335296631	tensor(0.3199)	-2	0.3198801577091217
ż ó ł c i o w o ś c i ą	ż ó ł c i o w o ś c i ą	0.19696528911590577	tensor(0.3200)	-2	0.32001498341560364
z a d r z y m a n i a	z a d r z y m a n i a	0.1979506015777588	tensor(0.3206)	-2	0.3206280469894409
n i e k o w a l e n c y j n e	n i e k o w a l e n c y j n e	0.1966279625892639	tensor(0.3198)	-2	0.31980395317077637
r o z d e p t y w a ł y b y ś c i e	r o z d e p t y w a ł y b y ś c i e	0.1979169726371765	tensor(0.3206)	-2	0.3206072449684143
m o n a r c h i c z n y m	m o n a r c h i c z n y m	0.1973551630973816	tensor(0.3203)	-2	0.32025814056396484
o d p o w i e d z i a l n o ś c i ą	o d p o w i e d z i a l n o ś c i ą	0.19657278060913086	tensor(0.3198)	-2	0.31976938247680664
n i e w l i c z a j ą c ą	n i e w l i c z a j ą c ą	0.19805521965026857	tensor(0.3207)	-2	0.32069286704063416
b a r b e c u a	b a r b e c u e	0.15920263528823853	tensor(0.2925)	-1	0.29254716634750366
b r a n z l u j ą c y m   s i ę	b r a n z l u j ą c y m   s i ę	0.1976940393447876	tensor(0.3205)	-2	0.3204689025878906
w y j ą k i w a n i u	w y j ą k i w a n i u	0.19771981239318848	tensor(0.3205)	-2	0.3204849064350128
n i e r e f i n a n s u j ą c y m i	n i e r e f i n a n s u j ą c y m i	0.1973423957824707	tensor(0.3203)	-2	0.3202502131462097
d o s k r o b a ł b y ś	d o s k r o b a ł b y ś	0.1977200388908386	tensor(0.3205)	-2	0.32048505544662476
w y w o ł y w a n y m i	w y w o ł y w a n y m i	0.1970946669578552	tensor(0.3201)	-2	0.3200957477092743
d w u p r z ę s ł o w y m i	d w u p r z ę s ł o w y m i	0.19666963815689087	tensor(0.3198)	-2	0.3198300302028656
r o z p a l o n e g o	r o z p a l o n e g o	0.19664591550827026	tensor(0.3198)	-2	0.31981518864631653
b ę d ę   n a p a s t o w a ł o   s i ę	b ę d ę   n a p a s t o w a ł o   s i ę	0.19634881019592285	tensor(0.3196)	-2	0.31962889432907104
p o p i l n o w a ł y b y	p o p i l n o w a ł y b y	0.1971777558326721	tensor(0.3201)	-2	0.3201475739479065
n i e k a u d y ń s k i	n i e k a u d y ń s k i	0.19564762115478515	tensor(0.3192)	-2	0.31918737292289734
n i e w i o n e j	n i e w i t e j	0.19712719917297364	tensor(0.3201)	0	0.3201160728931427
n i e s k o p i o n y m	n i e s k o p i o n y m	0.1968249797821045	tensor(0.3199)	-2	0.31992727518081665
ś w i a d c z ą c y c h   s i ę	ś w i a d c z ą c y c h   s i ę	0.19786165952682494	tensor(0.3206)	-2	0.3205729126930237
n i e s t e r b u r t o w y c h	n i e s t e r b u r t o w y c h	0.19768388271331788	tensor(0.3205)	-2	0.3204626142978668
s l a m s o w o ś c i a m i	s l a m s o w o ś c i a m i	0.1969089150428772	tensor(0.3200)	-2	0.3199797570705414
k o z a k o w a n i e	k o z a k o w a n i e	0.19690266847610474	tensor(0.3200)	-2	0.3199758529663086
n i e p r z e c h ł a d z a j ą c y m   s i ę	n i e p r z e c h ł a d z a j ą c y m   s i ę	0.19598965644836425	tensor(0.3194)	-2	0.3194030523300171
n i e d y n a m o e l e k t r y c z n y c h	n i e d y n a m o e l e k t r y c z n y c h	0.19499491453170775	tensor(0.3188)	-2	0.31877413392066956
n i e d o m o f o n o w o ś c i	n i e d o m o f o n o w o ś c i	0.1973934292793274	tensor(0.3203)	-2	0.320281982421875
p o d z i e r a n y m	p o d d z i e r a n y m	0.1383284568786621	tensor(0.4390)	-1	0.43896377086639404
n i e r o z m a z g a j a n e	n i e r o z m a z g a j a n e	0.19728844165802	tensor(0.3202)	-2	0.3202165961265564
o d t u r k o t a ł y ś m y	o d t u r k o t a ł y ś m y	0.19703787565231323	tensor(0.3201)	-2	0.3200603127479553
n i e w y p a l e n i s k o w y c h	n i e w y p a l e n i s k o w y c h	0.19702439308166503	tensor(0.3201)	-2	0.320051908493042
g o ł a w o ś c i	g o ł a w o ś c i	0.19781590700149537	tensor(0.3205)	-2	0.3205445408821106
n i e r e c e p c j o n a l n y	n i e r e c e p c j o n a l n y	0.1968196988105774	tensor(0.3199)	-2	0.3199239671230316
s a m c z y k o w i	s a m c z y k o w i	0.19576355218887329	tensor(0.3193)	-2	0.31926053762435913
p o k r w a w i e n i a	p o k r w a w i e n i a	0.1972808837890625	tensor(0.3202)	-2	0.32021188735961914
n a k r a p i a j ą c e   s i ę	n a k r a p i a j ą c e   s i ę	0.1972097635269165	tensor(0.3202)	-2	0.32016754150390625
f i o r y t u r a m i	f i o r y t u r a m i	0.19633522033691406	tensor(0.3196)	-2	0.3196203410625458
b a c o w s k i e	b a c o w s k i e	0.19670547246932985	tensor(0.3199)	-2	0.3198525011539459
n i e w y s t a w o w a n i e	n i e w y s t a w o w a n i e	0.19653983116149903	tensor(0.3197)	-2	0.31974872946739197
b ę d z i e c i e   z a c h l a s t y w a ł y   s i ę	b ę d z i e c i e   z a c h l a s t y w a ł y   s i ę	0.19734160900115966	tensor(0.3202)	-2	0.3202497065067291
a n g a ż o w a n e j	a n g a ż o w a n e j	0.19688931703567505	tensor(0.3200)	-2	0.31996750831604004
n i e ł o w i e c k i e j	n i e ł o w i e c k i e j	0.19702134132385254	tensor(0.3201)	-2	0.3200500011444092
w y t a ń c o w u j ą c y m   s i ę	w y t a ń c o w u j ą c y m   s i ę	0.19734190702438353	tensor(0.3202)	-2	0.32024988532066345
r o z m o n t o w a n y	r o z m o n t o w a n y	0.1977970838546753	tensor(0.3205)	-2	0.3205328583717346
t e r m o s k o p o m	t e r m o s k o p o m	0.1969967007637024	tensor(0.3200)	-2	0.32003459334373474
w y i n t e r p r e t o w a ł y b y	w y i n t e r p r e t o w a ł y b y	0.1979033589363098	tensor(0.3206)	-2	0.3205987811088562
l o k a u t o w a n y m	l o k a u t o w a n y m	0.19830033779144288	tensor(0.3208)	-2	0.32084450125694275
u p o w s z e c h n i a ł o m	u p o w s z e c h n i a ł o m	0.1976618528366089	tensor(0.3204)	-2	0.3204489052295685
p o n i e c h a ł o b y m   s i ę	p o n i e c h a ł o b y m   s i ę	0.19672782421112062	tensor(0.3199)	-2	0.31986647844314575
d e f r a u d o w a ł o	d e f r a u d o w a ł o	0.1974971890449524	tensor(0.3203)	-2	0.32034656405448914
r o z p l a n t o w y w a ł y b y ś c i e   s i ę	r o z p l a n t o w y w a ł y b y ś c i e   s i ę	0.19706621170043945	tensor(0.3201)	-2	0.3200780153274536
n i e p r z e i n s t a l o w a n y c h	n i e p r z e i n s t a l o w a n y c h	0.19787241220474244	tensor(0.3206)	-2	0.3205795884132385
n i e t r e j k o c z ą c y m i	n i e t r e j k o c ą c y m i	0.19384322166442872	tensor(0.3180)	-1	0.3180396556854248
n i e p l u g a w i ą c a   s i ę	n i e p l u g a w i ą c a   s i ę	0.19797548055648803	tensor(0.3206)	-2	0.32064348459243774
w s z e c h m i ł o s i e r n y c h	w s z e c h m i ł o s i e r n y c h	0.1978646159172058	tensor(0.3206)	-2	0.3205747604370117
o b s r y w a j ą c y m   s i ę	o b s r y w a j ą c y m   s i ę	0.18357186317443847	tensor(0.3112)	-2	0.3111816644668579
n i e o ś c i e ż n i c o w o ś c i	n i e o ś c i e ż n i c o w o ś c i	0.197676944732666	tensor(0.3205)	-2	0.3204582631587982
m ł o t e c z k o w a n y m	m ł o t e c z k o w a n y m	0.1975584864616394	tensor(0.3204)	-2	0.320384681224823
c h u s t k o w y	c h u s t k o w y	0.19708845615386963	tensor(0.3201)	-2	0.3200918734073639
n i e k l e p a r s k o ś c i a c h	n i e k l e p a r s k o ś c i a c h	0.19673402309417726	tensor(0.3199)	-2	0.31987038254737854
z a f a ł s z o w y w a ł y   s i ę	z a f a ł s z o w y w a ł y   s i ę	0.19701918363571166	tensor(0.3200)	-2	0.32004863023757935
n i e ż e l a t y n o w a n e m u	n i e ż e l a t y n o w a n e m u	0.19679291248321534	tensor(0.3199)	-2	0.31990721821784973
a n i e l ą	a n i e l ą	0.1922511339187622	tensor(0.3170)	-2	0.3170130252838135
n i e z m u m i f i k o w a n i e m	n i e z m u m i f i k o w a n i e m	0.19704642295837402	tensor(0.3201)	-2	0.3200656473636627
p r z e k r a w a n y m i	p r z e k r a w a n y m i	0.1970641255378723	tensor(0.3201)	-2	0.32007670402526855
n a o k ó l n o ś c i ą	n a o k ó l n o ś c i ą	0.19757002592086792	tensor(0.3204)	-2	0.32039183378219604
p r o k o a l i c y j n i	p r o k o a l i c y j n i	0.19819365739822387	tensor(0.3208)	-2	0.3207785487174988
b ę d z i e c i e   k o n s o l i d o w a l i	b ę d z i e c i e   k o n s o l i d o w a l i	0.19706510305404662	tensor(0.3201)	-2	0.3200773000717163
n i e z a p r z o d k o w u j ą c y m i   s i ę	n i e z a p r z o d k o w u j ą c y m i   s i ę	0.19656599760055543	tensor(0.3198)	-2	0.3197651207447052
z w a r i o w a n o ś c i	z w a r i o w a n o ś c i	0.19706146717071532	tensor(0.3201)	-2	0.32007503509521484
w y b r u d z i ł y b y	w y b r u d z i ł y b y	0.19697576761245728	tensor(0.3200)	-2	0.32002151012420654
p r z y m a r z ł y m	p r z y m a r z ł y m	0.19675444364547728	tensor(0.3199)	-2	0.3198831379413605
n i e d y n o w s c y	n i e d y n o w s c y	0.19713206291198732	tensor(0.3201)	-2	0.32011908292770386
t a b l e t k u j e	t a b l e t k u j e	0.19656069278717042	tensor(0.3198)	-2	0.3197617828845978
d ó j u	d o j u	0.18732177019119262	tensor(0.3138)	-1	0.31375038623809814
p r z e p r a w i a ł a b y m	p r z e p r a w i a ł a b y m	0.19728577136993408	tensor(0.3202)	-2	0.3202149271965027
u n i e z w y k l e n i a	u n i e z w y k l e n i a	0.19724632501602174	tensor(0.3202)	-2	0.3201903700828552
n i e g o r ą c o k r w i s t y m i	n i e g o r ą c o k r w i s t y m i	0.19587720632553102	tensor(0.3193)	-2	0.31933221220970154
m i ę d z y s e s y j n y	m i ę d z y s e s y j n y	0.19713484048843383	tensor(0.3201)	-2	0.32012081146240234
n i e w y b ł a g a n e	n i e w y b ł a g a n e	0.19540728330612184	tensor(0.3190)	-2	0.31903547048568726
p r z e r e j e s t r o w a ł o b y m	p r z e r e j e s t r o w a ł o b y m	0.19660711288452148	tensor(0.3198)	-2	0.31979089975357056
n i e d a g e r o t y p u j ą c y m	n i e d a g e r o t y p u j ą c y m	0.19786443710327148	tensor(0.3206)	-2	0.32057464122772217
p r z e s z n u r o w u j ą c a	p r z e s z n u r o w u j ą c a	0.1977301836013794	tensor(0.3205)	-2	0.32049134373664856
p o b a n d a ż o w a ć   s i ę	p o b a n d a ż o w a ć   s i ę	0.19784791469573976	tensor(0.3206)	-2	0.3205644190311432
n i e s i e k n i ę t y c h	n i e s i e k n i ę t y c h	0.19706594944000244	tensor(0.3201)	-2	0.3200778365135193
r o z l u t o w y w a ł o ś   s i ę	r o z l u t o w y w a ł o ś   s i ę	0.1976885199546814	tensor(0.3205)	-2	0.32046547532081604
n i e p r z e n i c o w y w a n i e	n i e p r z e n i c o w y w a n i e	0.19673466682434082	tensor(0.3199)	-2	0.3198707699775696
z a w ł ó c z y ł y b y   s i ę	z a w ł ó c z y ł y b y   s i ę	0.1944983720779419	tensor(0.3185)	-2	0.31845831871032715
n i e n a r o w i o n e	n i e n a r o w i o n e	0.19743314981460572	tensor(0.3203)	-2	0.3203066885471344
n i e z r u t y n i a ł e j	n i e z r u t y n i a ł e j	0.19760812520980836	tensor(0.3204)	-2	0.32041552662849426
s z o ł o m i ą c e j	s z o ł o m i ą c e j	0.1954361915588379	tensor(0.3191)	-2	0.3190537691116333
w y c z e k i w a n e	w y c z e k i w a n e	0.1970248579978943	tensor(0.3201)	-2	0.3200521767139435
n i e z a s ł o n o w y c h	n i e z a s ł o n o w y c h	0.19781452417373657	tensor(0.3205)	-2	0.32054370641708374
k o n c e n t r u j ą c e m u	k o n c e n t r u j ą c e m u	0.19692474603652954	tensor(0.3200)	-2	0.3199896514415741
d o ś r u b o w u j ą c e	d o ś r u b o w u j ą c e	0.19768549203872682	tensor(0.3205)	-2	0.3204635977745056
p r z e j m o w a ł b y	p r z e j m o w a ł b y	0.19782856702804566	tensor(0.3206)	-2	0.32055237889289856
k a p i n o s ó w	k a p i n o s ó w	0.19514626264572144	tensor(0.3189)	-2	0.3188701570034027
n i e n a p r y s k u j ą c e g o	n i e n a p r y s k u j ą c e g o	0.19672962427139282	tensor(0.3199)	-2	0.3198676109313965
n i e f a n t n o ś c i ą	n i e f a n t n o ś c i ą	0.19724078178405763	tensor(0.3202)	-2	0.32018688321113586
f a r a d y z u j ą c y m	f a r a d y z u j ą c y m	0.19804666042327881	tensor(0.3207)	-2	0.32068756222724915
a e r o s o l o w o ś ć	a e r o s o l o w o ś ć	0.19803630113601683	tensor(0.3207)	-2	0.3206811547279358
k a c e r s k u	k a c e r s k u	0.197272789478302	tensor(0.3202)	-2	0.32020682096481323
o p r o f i l o w u j ą c e m u   s i ę	o p r o f i l o w u j ą c e m u   s i ę	0.19696004390716554	tensor(0.3200)	-2	0.320011705160141
n i e o k u l e n i u	n i e o k u l e n i u	0.19624334573745728	tensor(0.3196)	-2	0.3195626437664032
n i e s k a l e c z o n e g o	n i e s k a l e c z o n e g o	0.19757181406021118	tensor(0.3204)	-2	0.3203929662704468
h o m o c h r o n i c z n o ś c i	h o m o c h r o n i c z n o ś c i	0.1966211676597595	tensor(0.3198)	-2	0.3197996914386749
n i e o ś m n a s t o l e t n i ą	n i e o ś m n a s t o l e t n i ą	0.19656603336334227	tensor(0.3198)	-2	0.3197651505470276
p o w y g o s p o d a r o w y w a n e	p o w y g o s p o d a r o w y w a n e	0.19667272567749022	tensor(0.3198)	-2	0.3198319971561432
c z w o r a c k i e	c z w o r a c k i e	0.19748270511627197	tensor(0.3203)	-2	0.32033753395080566
k s z t a ł t o w y m	k s z t a ł t o w y m	0.1977493643760681	tensor(0.3205)	-2	0.32050326466560364
w k u r z o n e	w k u r z o n e	0.19634019136428832	tensor(0.3196)	-2	0.3196234703063965
n i e p r z e s z c z e p i a j ą c y m   s i ę	n i e p r z e s z c z e p i a j ą c y m   s i ę	0.19694570302963257	tensor(0.3200)	-2	0.3200027346611023
n i e b r a m i a s t o ś ć	n i e b r a m i a s t o ś ć	0.1975304365158081	tensor(0.3204)	-2	0.3203672468662262
n i e u z i e m i o n e	n i e u z i e m i o n e	0.19733567237854005	tensor(0.3202)	-2	0.32024601101875305
s k a r b u j ą c y c h	s k a r b u j ą c y c h	0.19758882522583007	tensor(0.3204)	-2	0.320403516292572
n i e k a r a r y j s k o ś c i a m i	n i e k a r a r y j s k o ś c i a m i	0.19718608856201172	tensor(0.3202)	-2	0.32015278935432434
f o l s o m s k i e j	f o l s o m s k i e j	0.19791704416275024	tensor(0.3206)	-2	0.3206072449684143
p r z y g o s p o d a r o w y w a ł y b y ś c i e   s i ę	p r z y g o s p o d a r o w y w a ł y b y ś c i e   s i ę	0.19775519371032715	tensor(0.3205)	-2	0.32050684094429016
g a r d e r o b i a n e	g a r d e r o b i a n e	0.19759145975112916	tensor(0.3204)	-2	0.32040515542030334
n i e u g ł a d z e n i a   s i ę	n i e u g ł a d z e n i a   s i ę	0.19598615169525146	tensor(0.3194)	-2	0.3194008469581604
f i d e i s t y c z n y c h	f i d e i s t y c z n y c h	0.19774341583251953	tensor(0.3205)	-2	0.32049956917762756
n i e s z e ś c i o w i e k o w o ś c i ą	n i e s z e ś c i o w i e k o w o ś c i ą	0.19651374816894532	tensor(0.3197)	-2	0.3197323679924011
n i e o t r z e ź w i a ł y	n i e o t r z e ź w i a ł y	0.1957160711288452	tensor(0.3192)	-2	0.3192305862903595
u z j a d l i w i l i b y	u z j a d l i w i l i b y	0.1969368577003479	tensor(0.3200)	-2	0.31999722123146057
n i e w y d o z o w y w a n i u	n i e w y d o z o w y w a n i u	0.1976934552192688	tensor(0.3205)	-2	0.320468544960022
n i e p r z e d n i e	n i e p r z e d n i e	0.19765715599060057	tensor(0.3204)	-2	0.3204459846019745
w y c z y s z c z a j ą c	w y c z y s z c z a j ą c	0.19584462642669678	tensor(0.3193)	-2	0.3193116784095764
n a g w i n t o w a ł y b y ś c i e	n a g w i n t o w a ł y b y ś c i e	0.19734764099121094	tensor(0.3203)	-2	0.32025346159935
p o o z d a b i a n i e m	p o o z d a b i a n i e m	0.19374488592147826	tensor(0.3180)	-2	0.31797662377357483
p o w y s y p y w a ć	p o w y s y p y w a ć	0.19597262144088745	tensor(0.3194)	-2	0.3193923234939575
n i e r o z l o k o w u j ą c y m i	n i e r o z l o k o w u j ą c y m i	0.19787029027938843	tensor(0.3206)	-2	0.32057827711105347
l e ż ą c e	l e ż ą c e	0.19805680513381957	tensor(0.3207)	-2	0.32069385051727295
z a n i ż o n a	z a n i ż o n a	0.19684675931930543	tensor(0.3199)	-2	0.3199408948421478
n i e w i e r s z o w a n i e	n i e w i e r s z o w a n i e	0.1977986216545105	tensor(0.3205)	-2	0.320533812046051
u p r a w n i o n y m i	u p r a w n i o n y m i	0.19697368144989014	tensor(0.3200)	-2	0.32002022862434387
n i e g o r z e l n i a n e j	n i e g o r z e l n i a n e j	0.19792790412902833	tensor(0.3206)	-2	0.3206140100955963
n i e s z l a m o w a n i a m i	n i e s z l a m o w a n i a m i	0.19812779426574706	tensor(0.3207)	-2	0.3207378089427948
o g a d u j c i e	o g a d u j c i e	0.15241725444793702	tensor(0.2867)	-2	0.2867172062397003
n i e k a t a l o ń s k i	n i e k a t a l o ń s k i	0.1958062767982483	tensor(0.3193)	-2	0.31928750872612
p i ę t n a s t a k u	p i ę t n a s t a k u	0.1968031644821167	tensor(0.3199)	-2	0.3199136257171631
u l e p i a	u l e p i a	0.19636845588684082	tensor(0.3196)	-2	0.31964123249053955
n i e p r a w n o f i n a n s o w y c h	n i e p r a w n o f i n a n s o w y c h	0.1972767472267151	tensor(0.3202)	-2	0.3202092945575714
s f u n k c j o n a l i z o w a ł o b y ś	s f u n k c j o n a l i z o w a ł o b y ś	0.19740571975708007	tensor(0.3203)	-2	0.32028961181640625
p o m y ś l i w a j ą c y m	p o m y ś l i w a j ą c y m	0.1452978491783142	tensor(0.2803)	-2	0.2802751362323761
p r o c e n t o w n i	p r o c e n t o w n i	0.1970391035079956	tensor(0.3201)	-2	0.3200610876083374
b ę d z i e   o d u m i e r a ć	b ę d z i e   o d u m i e r a ć	0.19534225463867189	tensor(0.3190)	-2	0.31899431347846985
n i e r e p a r t u j ą c ą	n i e r e p a r t u j ą c ą	0.19779300689697266	tensor(0.3205)	-2	0.32053032517433167
t o l e r a n c k o ś c i ą	t o l e r a n c k o ś c i ą	0.1952569842338562	tensor(0.3189)	-2	0.31894031167030334
r o z t r z e p y w a ł a	r o z t r z e p y w a ł a	0.19672452211380004	tensor(0.3199)	-2	0.319864422082901
n i e d w u n a w o w o ś ć	n i e d w u n a w o w o ś ć	0.19710545539855956	tensor(0.3201)	-2	0.3201024830341339
n i e z j e d n o c z o n e	n i e z j e d n o c z o n e	0.1973464846611023	tensor(0.3203)	-2	0.32025274634361267
t u r o b i ń s k i e j	t u r o b i ń s k i e j	0.1977967619895935	tensor(0.3205)	-2	0.3205326795578003
s z u l e r o w a ł o m	s z u l e r o w a ł o m	0.19768695831298827	tensor(0.3205)	-2	0.32046449184417725
w o d o r o t l e n k o w o ś c i	w o d o r o t l e n k o w o ś c i	0.19634108543395995	tensor(0.3196)	-2	0.31962403655052185
r a k a r n i	r a k a r n i e	0.16057078838348388	tensor(0.2937)	-1	0.29368722438812256
n i e z e s z ł o t y g o d n i o w o ś c i ą	n i e z e s z ł o t y g o d n i o w o ś c i ą	0.19504909515380858	tensor(0.3188)	-2	0.31880852580070496
w k l e p y w a n i	w k l e p y w a n i	0.19732626676559448	tensor(0.3202)	-2	0.3202401399612427
n a s z y k o w y w a ł y b y ś m y   s i ę	n a s z y k o w y w a ł y b y ś m y   s i ę	0.19752955436706543	tensor(0.3204)	-2	0.32036668062210083
u j e ż d ż a n e g o	u j e ż d ż a n e g o	0.1969165802001953	tensor(0.3200)	-2	0.3199845254421234
n i e p r z e g a l o p o w a n i a   s i ę	n i e p r z e g a l o p o w a n i a   s i ę	0.1895078182220459	tensor(0.3152)	-2	0.31521308422088623
z a g r z e b y w a ł o ś   s i ę	z a g r z e b y w a ł o ś   s i ę	0.19788413047790526	tensor(0.3206)	-2	0.3205868601799011
j e s i o t r o w o ś c i a m i	j e s i o t r o w o ś c i a m i	0.19784772396087646	tensor(0.3206)	-2	0.32056427001953125
n i e w y m ł a c a j ą c y	n i e w y m ł a c a j ą c y	0.19703012704849243	tensor(0.3201)	-2	0.32005545496940613
f u n d a m e n t o w o ś c i a c h	f u n d a m e n t o w o ś c i a c h	0.19629775285720824	tensor(0.3196)	-2	0.3195968270301819
n i e z a p i e n i o n e j	n i e z a p i e n i o n e j	0.19697604179382325	tensor(0.3200)	-2	0.32002168893814087
s z t a p l o w a ł a ś   s i ę	s z t a p l o w a ł a ś   s i ę	0.19823145866394043	tensor(0.3208)	-2	0.3208019435405731
k a r i m a t a c h	k a r i m a t a c h	0.1753494620323181	tensor(0.3053)	-2	0.3052789270877838
n i e o b s e s j o n a l n o ś c i	n i e o b s e s j o n a l n o ś c i	0.19701650142669677	tensor(0.3200)	-2	0.32004696130752563
z o s t a w i a ł y b y	z o s t a w i a ł y b y	0.19844329357147217	tensor(0.3209)	-2	0.3209327757358551
n i e l o m b a r d z k i e j	n i e l o m b a r d z k i e j	0.1872127413749695	tensor(0.3137)	-2	0.31367674469947815
p ł a t n i c a m i	p ł a t n i c a m i	0.1959998369216919	tensor(0.3194)	-2	0.31940945982933044
n i e g u b e r n a t o r s k o ś c i a c h	n i e g u b e r n a t o r s k o ś c i a c h	0.1960759401321411	tensor(0.3195)	-2	0.31945738196372986
