prediction	target	average probability	entropy	dist
n i e p o s z u f l a d k o w a n i u	n i e p o s z u f l a d k o w a n i u	0.02942807227373123	0.014533691108226776	-2
d w u z n a c z n a	d w u z n a c z n a	0.03937900960445404	0.013854173012077808	-2
n i e s k o o p e r o w a n e j	n i e s k o o p e r o w a n e j	0.03801083341240883	0.6429171562194824	-2
e l e w k a m i	e l e w k a m i	0.041410398483276364	0.030999546870589256	-2
p r z e p o p i e l o n y c h	p r z e p o p i e l o n y c h	0.031914500147104265	0.014566048979759216	-2
o s k r o b u j ą c e	o s k r o b u j ą c e	0.027308385446667673	0.03847265616059303	-2
z a ż y d z a ł o m	z a ż y d z a ł o m	0.030463678762316704	0.01610788144171238	-2
z a l ę k n i ę t e	z a l ę k n i ę t e	0.0315109059214592	0.018637092784047127	-2
n i e t u r b o ś m i g ł o w o ś ć	n i e t u r b o ś m i g ł o w o ś ć	0.02816476970911026	0.016793355345726013	-2
n i e w o k a l n y m	n i e w o k a l n y m	0.036504306644201276	0.012787661515176296	-2
b ę d z i e c i e   c z ł o n o w a ł y	b ę d z i e c i e   c z ł o n o w a ł y	0.030143943056464194	0.020976124331355095	-2
u z w o j e n i u	u z w o j e n i u	0.030722911283373833	0.06264111399650574	-2
f l a d e r k o w a ł y b y	f l a d e r k o w a ł y b y	0.02952023223042488	0.012962906621396542	-2
w l e ź c i e	w l e z i e c i e	0.026981911435723305	0.17667245864868164	1
b ę d ę   u p e r l a ł o   s i ę	b ę d ę   u p e r l a ł o   s i ę	0.03521366491913795	0.03006795607507229	-2
p o t a s o w o ś c i	p o t a s o w o ś c i	0.03667706549167633	0.013873095624148846	-2
s p i e r n i c z e l i ś c i e	s p i e r n i c z e l i ś c i e	0.027942877262830734	0.23530665040016174	-2
n i e k o p u l u j ą c y	n i e k o p u l u j ą c y	0.028366905450820924	0.011641922406852245	-2
n a j t r y w i a l n i e j s z y m	n a j t r y w i a l n i e j s z y m	0.028766001015901564	0.020544113591313362	-2
n i e o d k o d o w y w a n y c h	n i e o d k o d o w y w a n y c h	0.02735337018966675	0.018068863078951836	-2
r o z d z i e w i c z a j ą c e	r o z d z i e w i c z a j ą c e	0.026267346739768983	0.051884010434150696	-2
n i e o d p t a s z k o w y w a n y m	n i e o d p t a s z k o w y w a n y m	0.028524045273661612	0.01506213378161192	-2
r o z p ł a w i o n ą	r o z p ł a w i o n ą	0.03014884628355503	0.017970621585845947	-2
s z a p t a l i z u j ą c y m   s i ę	s z a p t a l i z u j ą c y m   s i ę	0.03629095777869225	0.014281843788921833	-2
p r z e m a r n o w y w a n e j	p r z e m a r n o w y w a n e j	0.032371049374341966	0.016914093866944313	-2
t a p l a l i ś m y   s i ę	t a p l a l i ś m y   s i ę	0.033610519021749496	0.014252531342208385	-2
o d p o z n a w a ł y	o d p o z n a w a ł y	0.03381671607494354	0.019686557352542877	-2
k a s a r a c h	k a s a r a c h	0.031120740249752997	0.034412726759910583	-2
d e p a n s o w a n y m	d e p a n s o w a n y m	0.02880704589188099	0.022516390308737755	-2
n i e u p o ż y t e c z n i e n i	n i e u p o ż y t e c z n i e n i	0.03390335887670517	0.06061849370598793	-2
n i e p o w i e w n ą	n i e p o w i e w n ą	0.035456281155347824	0.012392755597829819	-2
n i e s u b t y l i z o w a n e j	n i e s u b t y l i z o w a n e j	0.037604020535945894	0.012746065855026245	-2
z a p r a ż a ł y b y ś m y	z a p r a ż a ł y b y ś m y	0.028746866807341575	0.016767460852861404	-2
n i e w s t r z ą s a j ą c y	n i e w s t r z ą s a j ą c y	0.023444562032818795	0.5307616591453552	-2
z n a r k o t y z o w a l i ś m y	z n a r k o t y z o w a l i ś m y	0.026481807976961137	0.019029010087251663	-2
p o t ę g o w ą	p o t ę g o w ą	0.039107927680015565	0.013248797506093979	-2
n i e k r ó c i u ś k o ś ć	n i e k r ó c i u ś k o ś ć	0.03278926983475685	0.03019079566001892	-2
c y k l i n o w a l i b y ś c i e   s i ę	c y k l i n o w a l i b y ś c i e   s i ę	0.04631514549255371	0.017694806680083275	-2
n i e m a r s o w i e j ą c e	n i e m a r s o w i e j ą c e	0.02849619872868061	0.02646607533097267	-2
r o z b u d z a l i ś m y   s i ę	r o z b u d z a l i ś m y   s i ę	0.039738747850060464	0.013349170796573162	-2
b r y t	b r y t	0.10797453671693802	0.013429486192762852	-2
n i e m i n u s o w e	n i e m i n u s o w e	0.03607666939496994	0.012808017432689667	-2
n i e o b a t o ż o n e g o	n i e o b a t o ż o n e g o	0.03584980145096779	0.01856393925845623	-2
n i e o d z i e d z i c z a n i u   s i ę	n i e o d z i e d z i c z a n i u   s i ę	0.04027358517050743	0.021661512553691864	-2
o b t r a c a c i e   s i ę	o b t r a c a m y   s i ę	0.03382529467344284	0.66330885887146	1
d e n d r o c h r o n o l o g i a c h	d e n d r o c h r o n o l o g i a c h	0.030989503487944603	0.02408742532134056	-2
n i e w y k a r c z e n i a	n i e w y k a r c z e n i a	0.027672695741057397	0.01804586686193943	-2
n i e e l i t a r n o ś c i	n i e e l i t a r n o ś c i	0.028899358212947847	0.021999500691890717	-2
z a w r ó c i ł y	z a w r ó c i ł y	0.03715800903737545	0.46816378831863403	-2
n i e g o s p o d a r z ą c a   s i ę	n i e g o s p o d a r z ą c a   s i ę	0.037335388362407684	0.015851816162467003	-2
p i ń s k a	p i ń s k a	0.04656605497002601	0.01681198552250862	-2
n i e n u r k o w ą	n i e n u r k o w ą	0.03851522654294968	0.012668694369494915	-2
s z y b c i u t k a	s z y b c i u t k a	0.03448237925767898	0.013006376102566719	-2
m e d i o l a ń s k a	m e d i o l a ń s k a	0.03413627073168755	0.015336073003709316	-2
p r z y j ę c i a c h	p r z y j ś c i a c h	0.02406599000096321	1.2627562284469604	-1
w p u k l a j ą c e	w p u k l a j ą c e	0.03172816075384617	0.013717529363930225	-2
p r z y c i e r a ł o ś   s i ę	p r z y c i e r a ł o ś   s i ę	0.03656624183058739	0.013584334403276443	-2
n i e ż a k o w s k i e	n i e ż a k o w s k i e	0.0331600334495306	0.015774518251419067	-2
s ł u g o w a n o	s ł u g o w a n o	0.03010345846414566	0.017532194033265114	-2
n i e n e o l o g i c z n e	n i e n e o l o g i c z n e	0.03493078351020813	0.014489940367639065	-2
o d m ó ż d ż a j ą c a   s i ę	o d m ó ż d ż a j ą c a   s i ę	0.03225277177989483	0.03045697510242462	-2
n i e u r s u s k i	n i e u r s u s k i	0.0490159697830677	0.016521356999874115	-2
n i e p r z y r z u c a j ą c e m u   s i ę	n i e p r z y r z u c a j ą c e m u   s i ę	0.0358218289911747	0.0205320343375206	-2
p ł u c z k o w n i	p ł u c z k o w n i	0.037033763527870175	0.024045798927545547	-2
n i e n o c l e g o w a n e	n i e n o c l e g o w a n e	0.032349538058042526	0.011837989091873169	-2
o g i p s o w y w a ł y b y	o g i p s o w y w a ł y b y	0.02587122693657875	0.01764909364283085	-2
p r z e p ł y w n o ś c i ą	p r z e p ł y w n o ś c i ą	0.02971181906759739	0.01793486997485161	-2
b ę d z i e c i e   d o t u c z a ł y   s i ę	b ę d z i e c i e   d o t u c z a ł y   s i ę	0.04622371792793274	0.021285558119416237	-2
o d e m g l i ł y b y   s i ę	o d e m g l i ł y b y   s i ę	0.031585384905338285	0.016952697187662125	-2
u b o ż a ł o b y ś	u b o ż a ł o b y ś	0.02566981501877308	0.2847868502140045	-2
z a s t o s o w y w a n e	z a s t o s o w y w a n e	0.02889430709183216	0.019829994067549706	-2
r o z m a w i a j c i e	r o z m a w i a j c i e	0.023300902172923087	0.08187386393547058	-2
s u p e r k o m i t e t a m i	s u p e r k o m i t e t a m i	0.030331230908632278	0.02637544274330139	-2
p o z g ę s z c z a ł y ś m y	p o z g ę s z c z a ł y ś m y	0.02875475324690342	0.018215352669358253	-2
z n a z a l i z o w a ł y b y ś m y   s i ę	z n a z a l i z o w a ł y b y ś m y   s i ę	0.04525878801941872	0.014487591572105885	-2
n i e o d ś r u b o w u j ą c ą	n i e o d ś r u b o w u j ą c ą	0.028778350725769997	0.01514588575810194	-2
z ż u t y	z ż u t y	0.04257924035191536	0.4615505635738373	-2
n i e z o b o w i ą z u j ą c ą	n i e z o b o w i ą z u j ą c ą	0.029737986251711847	0.017471836879849434	-2
w y d o b y w a ł y	w y d o b y w a ł y	0.032031265646219255	0.015357841737568378	-2
w y s p r z e d a j ą c e   s i ę	w y s p r z e d a j ą c e   s i ę	0.032336878776550296	0.3304091691970825	-2
o b h e b l o w a ł y b y ś m y	o b h e b l o w a ł y b y ś m y	0.029273883625864982	0.017952365800738335	-2
p o m y s z k o w a ł b y ś	p o m y s z k o w a ł b y ś	0.02674403488636017	0.012467795051634312	-2
i n t e r p e l a c y j n e	i n t e r p e l a c y j n e	0.033544290065765384	0.014675210230052471	-2
p o w y t w a r z a n i u   s i ę	p o w y t w a r z a n i u   s i ę	0.03162594847381115	0.01923157088458538	-2
b ę d z i e m y   o d s t r a j a ł y   s i ę	b ę d z i e m y   o d s t r a j a ł y   s i ę	0.04906324595212937	0.018219098448753357	-2
w y r o z u b a m i	w y r o z u b a m i	0.02986876368522644	0.027756234630942345	-2
z b o g a c a n y m i	z b o g a c a n y m i	0.027499547973275185	0.01408204436302185	-2
w p l ą t y w a n e j	w p l ą t y w a n e j	0.03408514112234116	0.020170338451862335	-2
b ę d ę   w t r a w i a ł o	b ę d ę   w t r a w i a ł o	0.025804458186030388	0.08251817524433136	-2
z e s z k l a ł y b y ś m y	z e s z k l a ł y b y ś m y	0.027355657890439034	0.21648553013801575	-2
k r a m a r z y ł b y	k r a m a r z y ł b y	0.025603489577770235	0.020411523059010506	-2
p o z a s a d z a l i ś c i e	p o z a s a d z a l i ś c i e	0.026635591685771943	0.01698707975447178	-2
j e b a s z   s i ę	j e b i e s z   s i ę	0.03394891545176506	0.26347798109054565	0
n i e p r o k r a s t y n a c y j n e	n i e p r o k r a s t y n a c y j n e	0.0308912493288517	0.025353334844112396	-2
w y s n o w y w a ł o b y m   s i ę	w y s n o w y w a ł o b y m   s i ę	0.029487042501568795	0.021741826087236404	-2
f i l u n g a	f i l u n g a	0.035747187584638594	0.6206190586090088	-2
w r ó ż d ę	w r ó ż d ę	0.05705705285072327	0.02349916286766529	-2
n i e p r z y m a l o w a n y m	n i e p r z y m a l o w a n y m	0.028153964877128602	0.01356952078640461	-2
o d p o p i e l a n e g o	o d p o p i e l a n e g o	0.031170740723609924	0.017443150281906128	-2
o s ł u p i a ł o b y m	o s ł u p i a ł o b y m	0.025115161761641504	0.042240966111421585	-2
u s t a t k o w a n e	u s t a t k o w a n e	0.03137956447899341	0.01554376445710659	-2
n a c h l e w a n i u	n a c h l e w a n i u	0.02753306068480015	0.014684721827507019	-2
z a t r z ą ś c i e	z a t r z ą ś c i e	0.022548768296837808	0.979361891746521	-2
p o d w ę d z a n i a	p o d w ę d z a n i a	0.027218903973698617	0.018208684399724007	-2
n i e p r z e g r z e b u j ą c y m i	n i e p r z e g r z e b u j ą c y m i	0.032941780611872674	0.01229045633226633	-2
r o z r a d z a j ą c e j	r o z r a d z a j ą c e j	0.029185491055250166	0.02448897808790207	-2
n i e w y s e l e k c j o n o w a n i a c h	n i e w y s e l e k c j o n o w a n i a c h	0.03271138072013855	0.47579196095466614	-2
n i e p o s t ę p u j ą c y m	n i e p o s t ę p u j ą c y m	0.02695208340883255	0.013001199811697006	-2
z a i n t u b o w a n y	z a i n t u b o w a n y	0.039135153591632846	0.01471883524209261	-2
s y s t e m o w o ś c i	s y s t e m o w o ś c i	0.03583889938890934	0.01601172611117363	-2
k a s z l u j ą c ą	k a s z l u j ą c ą	0.028793152794241904	0.01940767839550972	-2
n i e k u f e r k o w e	n i e k u f e r k o w e	0.037228164821863176	0.012252960354089737	-2
k l o c o w o ś c i	k l o c o w o ś c i	0.04135204255580902	0.014503800310194492	-2
c i a p o w a t o ś c i	c i a p o w a t o ś c i	0.0307331670075655	0.01891409419476986	-2
ł a g i e w k ę	ł a g i e w k ę	0.04642118811607361	0.2899649739265442	-2
n i e ś r o d k o w y c h	n i e ś r o d k o w y c h	0.03261723443865776	0.01363241858780384	-2
n i e u r o c z y s t e	n i e u r o c z y s t e	0.03566774129867554	0.02002689428627491	-2
b a g r o w a ł o b y ś   s i ę	b a g r o w a ł o b y ś   s i ę	0.03603425920009613	0.011188090778887272	-2
ż u b r o w a l i ś m y	ż u b r o w a l i ś m y	0.02629707083106041	0.013172289356589317	-2
z a ż e c z e n i a c h	z a ż ż e n i a c h	0.024100372940301894	0.6059147715568542	1
p r z e r e k l a m o w a l i ś c i e	p r z e r e k l a m o w a l i ś c i e	0.029625046625733377	0.020502563565969467	-2
n i e z a l o g o w a n e	n i e z a l o g o w a n e	0.032618718594312666	0.012672518379986286	-2
r o z p y l a j ą c e m u   s i ę	r o z p y l a j ą c e m u   s i ę	0.027806644886732103	0.01952235959470272	-2
p o r e g u l o w a n i a   s i ę	p o r e g u l o w a n i a   s i ę	0.03123343214392662	0.01480549294501543	-2
o b s k u b y w a ł y b y ś c i e   s i ę	o b s k u b y w a ł y b y ś c i e   s i ę	0.042083106189966205	0.016900327056646347	-2
n i e o s z o ł o m n e	n i e o s z o ł o m n e	0.03947304114699364	0.013218454085290432	-2
n i e f r u s t r a c y j n ą	n i e f r u s t r a c y j n ą	0.03241068832576275	0.01399643812328577	-2
w e w n ą t r z s z p i t a l n e j	w e w n ą t r z s z p i t a l n e j	0.03825643062591553	0.02153211086988449	-2
l a g r u j ę	l a g r u j ę	0.028630941361188888	0.023802878335118294	-2
p o ż ł o p a l i ś m y   s i ę	p o ż ł o p a l i ś m y   s i ę	0.036544805765151976	0.016808470711112022	-2
n i e w y b u j a ł e	n i e w y b u j a ł e	0.037783557921648024	0.01280784048140049	-2
n i e z a z b r o j o n e	n i e z a z b r o j o n e	0.03166243322193622	0.023389333859086037	-2
n i e z b y t k u j ą c e	n i e z b y t k u j ą c e	0.030801667273044585	0.015071230940520763	-2
p o t r z e b u j ą c e m u	p o t r z e b u j ą c e m u	0.024552471190690994	0.018700065091252327	-2
n i e p o s i ę g a j ą c y m i   s i ę	n i e p o s i ę g a j ą c y m i   s i ę	0.042094490677118304	0.013201046735048294	-2
n i e n o t a t n i k o w o ś ć	n i e n o t a t n i k o w o ś ć	0.030720357224345206	0.013112714514136314	-2
z a c h o d o w i e c y	z a c h o d o w c y	0.023438525572419166	1.038386583328247	0
p o s k u p i a ł y   s i ę	p o s k u p i a ł y   s i ę	0.03529082201421261	0.012509460560977459	-2
k o n w o k o w a ł o m   s i ę	k o n w o k o w a ł o m   s i ę	0.03275317028164863	0.013413729146122932	-2
p o d s u n i ę c i u   s i ę	p o d s u n i ę c i u   s i ę	0.030376120284199715	0.018914679065346718	-2
s p a l i n o w y m	s p a l i n o w y m	0.03239965140819549	0.013362870551645756	-2
r o z u m k u j ą c ą	r o z u m k u j ą c ą	0.02792479321360588	0.01744830049574375	-2
n i e w y p r o m i e n i o w u j ą c e   s i ę	n i e w y p r o m i e n i o w u j ą c e   s i ę	0.04997870698571205	0.02761111967265606	-2
e k s p e k t o r a c j e	e k s p e k t o r a c j e	0.03446376323699951	0.3756265640258789	-2
n i e s a m o s p a w a l n o ś ć	n i e s a m o s p a w a l n o ś ć	0.028348075598478316	0.018830150365829468	-2
t e s t o w o ś c i a m i	t e s t o w o ś c i a m i	0.02937237024307251	0.01780747063457966	-2
c z t e r o k r o t n o ś c i	c z t e r o k r o t n o ś c i	0.03396144472062588	0.015781907364726067	-2
ż ł o b k o w a c i	ż ł o b k o w a c i	0.03302539549767971	0.016524286940693855	-2
s p o ż y c z e n i a	s p o ż y c z e n i a	0.02784723825752735	0.01577158458530903	-2
p r z e w e n t y l o w y w a n e	p r z e w e n t y l o w y w a n e	0.0249617762863636	0.021695315837860107	-2
o b s t a w i a ł o   s i ę	o b s t a w i a ł o   s i ę	0.033374025300145146	0.013551944866776466	-2
h u s y c k i c h	h u s y c k i c h	0.030907678604125976	0.014842010103166103	-2
d o p a s a n o   s i ę	d o p a s a n o   s i ę	0.030138640478253365	0.01244248729199171	-2
n i e h i p h o p o w e	n i e h i p - h o p o w e	0.02918066643178463	1.060874104499817	-1
i ł o w s k o ś c i	i ł o w s k o ś c i	0.032151100039482114	0.02155665121972561	-2
n i e k o m b i n a t o r y c z n y	n i e k o m b i n a t o r y c z n y	0.03124401569366455	0.016892772167921066	-2
b l a z o n o w a n e g o	b l a z o n o w a n e g o	0.027060364186763764	0.021233955398201942	-2
t r ó j s i e m n y m	t r ó j s i e m n y m	0.035815175250172616	0.01455935463309288	-2
n i e r o z d z i a w i a n y c h	n i e r o z d z i a w i a n y c h	0.029094744473695755	0.018506688997149467	-2
n i e c u c e n i e	n i e c u c e n i e	0.026023217290639878	0.08717310428619385	-2
r e s p o n s o r y j n e j	r e s p o n s o r y j n e j	0.03615894019603729	0.013172701001167297	-2
n i e ż y c i o t w ó r c z y	n i e ż y c i o t w ó r c z y	0.039439276605844495	0.014366427436470985	-2
p a s t u s i e	p a s t u s i e	0.03762071803212166	0.47522538900375366	-2
n i e t r e m o l o w a n y m i	n i e t r e m o l o w a n y m i	0.02987767569720745	0.01046067662537098	-2
n i e p l a n e t o w a n i a   s i ę	n i e p l a n e t o w a n i a   s i ę	0.03558346331119537	0.01583820953965187	-2
s a t y n o w a ł o b y m   s i ę	s a t y n o w a ł o b y m   s i ę	0.03042803965508938	0.017788801342248917	-2
o d m i s t y c z n i e n i e m   s i ę	o d m i s t y c z n i e n i e m   s i ę	0.036729729548096654	0.020966267213225365	-2
n i e p r o a l i a n c k i m	n i e p r o a l i a n c k i m	0.033008980378508565	0.015919195488095284	-2
n i e w y c h l a p u j ą c y   s i ę	n i e w y c h l a p u j ą c y   s i ę	0.03433519303798675	0.014946619048714638	-2
w y s z u l e r o w u j   s i ę	w y s z u l e r o w u j   s i ę	0.03258669786155224	0.017786754295229912	-2
o d k r o p i e ń	o d k r o p i e ń	0.02613833695650101	0.02628514915704727	-2
f a j n o w a n e	f a j n o w a n e	0.03754915036261082	0.013266908936202526	-2
n i e n a c h a c h m ę c e ń   s i ę	n i e n a c h a c h m ę c e ń   s i ę	0.038152676820755	0.021809136494994164	-2
r d z a w i a ł o m	r d z a w i a ł o m	0.02928736209869385	0.020464923232793808	-2
m a k r o e k o n o m i c z n o ś c i	m a k r o e k o n o m i c z n o ś c i	0.03625680580735206	0.018487799912691116	-2
n i e n a l e ż e j ą c y	n i e n a l e ż ą c y	0.027451935410499572	0.9566961526870728	0
s o m a t o g e n i c z n o ś c i a m i	s o m a t o g e n i c z n o ś c i a m i	0.03135752081871033	0.023500096052885056	-2
n i e b i c z o w ą	n i e b i c z o w ą	0.03457572460174561	0.012029659003019333	-2
n i e m i k r o l i t y c z n y m	n i e m i k r o l i t y c z n y m	0.03228299580514431	0.012230061925947666	-2
n i e p o d ś w i e t l a n y m	n i e p o d ś w i e t l a n y m	0.027361778542399406	0.01929531991481781	-2
n i e w y d m i ń s k o ś c i a c h	n i e w y d m i ń s k o ś c i a c h	0.03431745655834675	0.020890846848487854	-2
n i e f o r s i a s t y	n i e f o r s i a s t y	0.04454103335738182	0.016487544402480125	-2
n i e p i e r d z i e l e n i	n i e p i e r d z i e l e n i	0.03282804116606712	0.045424848794937134	-2
k a n t y c z k o w y c h	k a n t y c z k o w y c h	0.026605869457125664	0.014853281900286674	-2
n i e z a k o r k o w a n i u   s i ę	n i e z a k o r k o w a n i u   s i ę	0.035147542506456374	0.015134851448237896	-2
d e m o n o p o l i z o w a ł y	d e m o n o p o l i z o w a ł y	0.03000454157590866	0.018688956275582314	-2
n i e w y s t y l i z o w a n i u	n i e w y s t y l i z o w a n i u	0.028114883974194527	0.014888973906636238	-2
n i e s k r a w a n i a m i	n i e s k r a w a n i a m i	0.027526368945837022	0.016056695953011513	-2
ś w i ń s t e w k o	ś w i ń s t e w k o	0.03486306518316269	0.3524925410747528	-2
n i e r o z m a i c ą c e	n i e r o z m a i c ą c e	0.02846345752477646	0.055201295763254166	-2
s p o l e r o w y w a n i u	s p o l e r o w y w a n i u	0.025345737114548683	0.017150431871414185	-2
b r a n l a m i	b r a n l e <UNK> a m i	0.03558494560420513	0.025775231420993805	0
w y p r a ż a m	w y p r a ż a m	0.027252309769392014	0.0564102828502655	-2
n i e a n o n i m i z o w a n i u	n i e a n o n i m i z o w a n i u	0.027636469155550004	0.015574797056615353	-2
n i e p o z a p y l a n e g o	n i e p o z a p y l a n e g o	0.03411697074770927	0.017606889829039574	-2
n i e r e f u n d a c y j n i	n i e r e f u n d a c y j n i	0.03718128800392151	0.011746999807655811	-2
p r z e s k l e p i a j ą c	p r z e s k l e p i a j ą c	0.021305568143725397	0.03554078936576843	-2
w y w c z a s o w y w a ł y   s i ę	w y w c z a s o w y w a ł y   s i ę	0.029765664786100387	0.02015930414199829	-2
b u t o n a c h	b u t o n a c h	0.03119916804134846	0.018795423209667206	-2
w e k u j ą c e	w e k u j ą c e	0.03254435993731022	0.013381450437009335	-2
o c h m i s t r z y n i a	o c h m i s t r z y n i	0.03217882178723812	0.5282659530639648	-1
n a w y t ł u k i w a n e	n a w y t ł u k i w a n e	0.03314036205410957	0.017959563061594963	-2
p r z e g r y w a j ą c y c h	p r z e g r y w a j ą c y c h	0.025385772809386253	0.5051605105400085	-2
f a r b o w a ł y ś c i e   s i ę	f a r b o w a ł y ś c i e   s i ę	0.03618993312120437	0.013219218701124191	-2
k l u p o w a n i a	k l u p o w a n i a	0.027056435868144036	0.017262866720557213	-2
n i e j a j o r o d n o ś c i	n i e j a j o r o d n o ś c i	0.02990790270268917	0.018398085609078407	-2
h o d o m e t r z e	h o d o m e t r z e	0.027274034917354584	0.8148549199104309	-2
p r z e w ę z o n e	p r z e w ę ż o n e	0.02938952445983887	0.9118686318397522	-1
n i e z b r e c h a ń   s i ę	n i e z b r e c h a ń   s i ę	0.03122798353433609	0.014633754268288612	-2
m a n s a r d a c h	m a n s a r d a c h	0.030271929502487183	0.026508981361985207	-2
r o z c i e p l a n o	r o z c i e p l a n o	0.02888036035001278	0.023406554013490677	-2
n i e l u t o w n i c z e	n i e l u t o w n i c z e	0.032751749455928805	0.016752401366829872	-2
n i e w y p o m a d o w a n i e m   s i ę	n i e w y p o m a d o w a n i e m   s i ę	0.035819361358880995	0.017637209966778755	-2
n i e o s t a n o w i o n e	n i e o s t a n o w i o n e	0.031299996003508565	0.0156723465770483	-2
n i e w y c h r z c o n e m u	n i e w y c h r z c z o n e m u	0.03300394043326378	0.03744420036673546	-1
