prediction	target	average probability	entropy	edit_distance	uncertainty_value
a n i e l ą	a n i e l ą	0.18249019384384155	tensor(0.3104)	-2	0.3104265630245209
t a b l e t k u j e	t a b l e t k u j e	0.19234615564346313	tensor(0.3171)	-2	0.3170746862888336
d ó j u	d o j u	0.16986687183380128	tensor(0.3011)	-1	0.30112984776496887
s z o ł o m i ą c e j	s z o ł o m i ą c e j	0.18676608800888062	tensor(0.3134)	-2	0.31337448954582214
k a c e r s k u	k a c e r s k u	0.19042046070098878	tensor(0.3158)	-2	0.3158162832260132
n i e o k u l e n i u	n i e o k u l e n i u	0.19626996517181397	tensor(0.3196)	-2	0.3195793330669403
n i e u z i e m i o n e	n i e u z i e m i o n e	0.19564125537872315	tensor(0.3192)	-2	0.319183349609375
n i e u g ł a d z e n i a   s i ę	n i e u g ł a d z e n i a   s i ę	0.1900690197944641	tensor(0.3156)	-2	0.3155845105648041
n i e o t r z e ź w i a ł y	n i e o t r z e ź w i a ł y	0.16934773921966553	tensor(0.3007)	-2	0.30072787404060364
w y c z y s z c z a j ą c	w y c z y s z c z a j ą c	0.19360584020614624	tensor(0.3179)	-2	0.31788742542266846
p r o c e n t o w n i	p r o c e n t o w n i	0.193887197971344	tensor(0.3181)	-2	0.31806784868240356
n i e p r z e g a l o p o w a n i a   s i ę	n i e p r z e g a l o p o w a n i a   s i ę	0.182720410823822	tensor(0.3106)	-2	0.3105877935886383
k a r i m a t a c h	k a r i m a t a c h	0.19487900733947755	tensor(0.3187)	-2	0.31870052218437195
n i e l o m b a r d z k i e j	n i e l o m b a r d z k i e j	0.19375211000442505	tensor(0.3180)	-2	0.3179812729358673
p ł a t n i c a m i	p ł a t n i c a m i	0.19423598051071167	tensor(0.3183)	-2	0.3182908892631531
z g r z e c z n i e n i u	z g r z e c z n i e n i u	0.18694689273834228	tensor(0.3135)	-2	0.31349697709083557
m a l e n i e c z k i	m a l e n i e c z k i	0.19652684926986694	tensor(0.3197)	-2	0.3197405934333801
b ę d z i e m y   p o d ł a z i l i	b ę d z i e m y   p o d ł a z i l i	0.1910654902458191	tensor(0.3162)	-2	0.31623995304107666
n i e l i l i o w o n i e b i e s k i e m u	n i e l i l i o w o n i e b i e s k i e m u	0.19044243097305297	tensor(0.3158)	-2	0.3158307373523712
p o c h w y t ó w	p o c h w y t ó w	0.18266854286193848	tensor(0.3106)	-2	0.3105514943599701
l i t e r n i c z k ą	l i t e r n i c z k ą	0.1936713218688965	tensor(0.3179)	-2	0.3179294168949127
k w a l i f i k a c j i	k w a l i f i k a c j i	0.17168631553649902	tensor(0.3025)	-2	0.3025260865688324
o d w d z i ę c z a j ą c e   s i ę	o d w d z i ę c z a j ą c e   s i ę	0.17117888927459718	tensor(0.3021)	-2	0.30213862657546997
p o p r o s z e n i a	p o p r o s z e n i a	0.19292596578598023	tensor(0.3174)	-2	0.31744977831840515
n i e b a s t o w a n i e	n i e b a s t o w a n i e	0.19566683769226073	tensor(0.3192)	-2	0.31919950246810913
l e g o m i n i e	l e g o m i n i e	0.1785734176635742	tensor(0.3076)	-2	0.3076383173465729
z ł o c ą c y   s i ę	z ł o c ą c y   s i ę	0.1911163330078125	tensor(0.3163)	-2	0.3162732422351837
p r z y m n o ż y l i ś c i e	p r z y m n o ż y l i ś c i e	0.18881044387817383	tensor(0.3147)	-2	0.31474921107292175
n i e z a r y w a j ą c e   s i ę	n i e z a r y w a j ą c e   s i ę	0.1937485456466675	tensor(0.3180)	-2	0.31797897815704346
z a t ł o c z m y	z a t ł o c z m y	0.1932590961456299	tensor(0.3177)	-2	0.3176645040512085
o k r o j n i c ę	o k r o j n i c ę	0.19079600572586058	tensor(0.3161)	-2	0.31606319546699524
p r o s t a k o w i e	p r o s t a c y	0.15747069120407103	tensor(0.2911)	3	0.2910870909690857
n i e p r z e s ą d z a n i e m	n i e p r z e s ą d z a n i e m	0.19449431896209718	tensor(0.3185)	-2	0.3184557259082794
p u s t y n i e l i b y ś c i e	p u s t y n n i e l i b y ś c i e	0.1705447793006897	tensor(0.3017)	-1	0.30165234208106995
w y t l e w a j ą c e m u   s i ę	w y t l e w a j ą c e m u   s i ę	0.1905255436897278	tensor(0.3159)	-2	0.315885454416275
n i e z e s t y g n i ę t e	n i e z e s t y g n i ę t e	0.19266581535339355	tensor(0.3173)	-2	0.31728169322013855
n i e w i e d ź m o w y c h	n i e w i e d ź m o w y c h	0.17115734815597533	tensor(0.3021)	-2	0.3021221458911896
w ę ź l a s t a	w ę ź l a s t a	0.1562723398208618	tensor(0.2901)	-2	0.2900656759738922
d r y g a n t a c h	d r y g a n t a c h	0.19132274389266968	tensor(0.3164)	-2	0.31640833616256714
o p r z y r z ą d o w y w a n e g o	o p r z y r z ą d o w y w a n e g o	0.19304876327514647	tensor(0.3175)	-2	0.31752899289131165
r o z p o r z ą d z o n y m i	r o z p o r z ą d z o n y m i	0.17785933017730712	tensor(0.3071)	-2	0.30712080001831055
p o s ą d z a j ą c e m u	p o s ą d z a j ą c e m u	0.1931185245513916	tensor(0.3176)	-2	0.31757399439811707
b ę d z i e s z   d o n o s i ł o   s i ę	b ę d z i e s z   d o n o s i ł o   s i ę	0.1724446177482605	tensor(0.3031)	-2	0.3031023144721985
n i e z a n i e p r z y j a ź n i o ś c i ą	n i e z a n i e p r z y j a ź n i o n o ś c i ą	0.18612337112426758	tensor(0.3129)	0	0.3129377067089081
o s w o j e c i e   s i ę	o s w o i c i e   s i ę	0.19522899389266968	tensor(0.3189)	0	0.31892257928848267
s p a ź n i a ł a b y m   s i ę	s p a ź n i a ł a b y m   s i ę	0.19324264526367188	tensor(0.3177)	-2	0.31765392422676086
n i e o d c i s n i ę t e	n i e o d c i ś n i ę t e	0.1929610252380371	tensor(0.3175)	-1	0.3174723982810974
b ę d z i e c i e   z a l e c a ł y	b ę d z i e c i e   z a l e c a ł y	0.19478751420974733	tensor(0.3186)	-2	0.31864237785339355
z w i t c e	z w i t c e	0.1579763650894165	tensor(0.2915)	-2	0.2915153205394745
n i e p o d ź w i g a j ą c y   s i ę	n i e p o d ź w i g a j ą c y   s i ę	0.18348656892776488	tensor(0.3111)	-2	0.3111223578453064
s z a t a n i a ł e m	s z a t a n i a ł e m	0.19521026611328124	tensor(0.3189)	-2	0.31891071796417236
n i e z a m i e r z e n i a	n i e z a m i e r z e n i a	0.185854971408844	tensor(0.3128)	-2	0.31275463104248047
w i d y m a t ę	w i d y m a t ę	0.19413238763809204	tensor(0.3182)	-2	0.3182247281074524
z l e w n i c ę	z l e w n i c ę	0.18738805055618285	tensor(0.3138)	-2	0.3137950897216797
w y c i e ń c z y l i ś c i e	w y c i e ń c z y l i ś c i e	0.18921880722045897	tensor(0.3150)	-2	0.3150211572647095
p o r o z u m n i e n i a	p o r o z u m n i e n i a	0.17752121686935424	tensor(0.3069)	-2	0.30687472224235535
n i e p o r z ą d n i e j s z e j	n i e p o r z ą d n i e j s z e j	0.1952553868293762	tensor(0.3189)	-2	0.31893929839134216
z a r y g l o w a n i a c h   s i ę	z a r y g l o w a n i a c h   s i ę	0.19488000869750977	tensor(0.3187)	-2	0.3187011480331421
u r z e c s i ę	u r z e c   s i ę	0.12955763339996337	tensor(0.2648)	-1	0.2647677958011627
u r z ę d o m a n i e	u r z ę d o m a n i e	0.16891216039657592	tensor(0.3004)	-2	0.3003894090652466
k r e c h a	k r e c h a	0.18492696285247803	tensor(0.3121)	-2	0.31211867928504944
i n f o r m a t o r s k i e m u	i n f o r m a t o r s k i e m u	0.1930737614631653	tensor(0.3175)	-2	0.3175451457500458
p o z i e w a s z	p o z i e w a s z	0.16829533576965333	tensor(0.2999)	-2	0.2999081611633301
b ę d z i e c i e   r ż n ę ł y   s i ę	b ę d z i e c i e   r ż n ę ł y   s i ę	0.18439366817474365	tensor(0.3118)	-2	0.311751127243042
w ę g i e r c e	w ę g i e r c e	0.19029990434646607	tensor(0.3157)	-2	0.31573686003685
p r z y s u n i ę t ą	p r z y s u n i ę t ą	0.17095867395401002	tensor(0.3020)	-2	0.3019700050354004
z i n s t y t u c j o n a l i z o w a ł o b y ś   s i ę	z i n s t y t u c j o n a l i z o w a ł o b y ś   s i ę	0.13134139776229858	tensor(0.4393)	-2	0.4393344819545746
o c y k a m	o c y k a m	0.19287970066070556	tensor(0.3174)	-2	0.3174199163913727
n i e t r z y r a m i e n e	n i e t r z y r a m i e n n e	0.13848353624343873	tensor(0.4402)	-1	0.44024258852005005
p o d ł o ż n i c y	p o d ł o ż n i c y	0.15917278528213502	tensor(0.2925)	-2	0.2925221621990204
r e k u z ę	r e k u z ę	0.18024225234985353	tensor(0.3088)	-2	0.3088367283344269
n i e w y c i e s a n i a   s i ę	n i e w y c i e s a n i a   s i ę	0.18546657562255858	tensor(0.3125)	-2	0.31248903274536133
p r z y s t o s o w a n i o m	p r z y s t o s o w a n i o m	0.1936740756034851	tensor(0.3179)	-2	0.317931205034256
n i e t r ą b i e n i e	n i e t r ą b i e n i e	0.19575932025909423	tensor(0.3193)	-2	0.31925785541534424
ś w i e ż a r k a	ś w i e ż a r k a	0.1779918670654297	tensor(0.3072)	-2	0.3072170615196228
w m ó w i e ń	w m ó w i e ń	0.19354673624038696	tensor(0.3178)	-2	0.3178494870662689
b ę d z i e s z   r w a ł o	b ę d z i e s z   r w a ł o	0.17109087705612183	tensor(0.3021)	-2	0.3020712733268738
n i e z g u b i e n i a c h	n i e z g u b i e n i a c h	0.19499903917312622	tensor(0.3188)	-2	0.3187767565250397
n i e p o p ł a t a n i a	n i e p o p ł a t a n i a	0.19368518590927125	tensor(0.3179)	-2	0.31793835759162903
k r z y w i z n ę	k r z y w i z n ę	0.18973846435546876	tensor(0.3154)	-2	0.3153659403324127
n i e r o z t r z a s n i ę t e	n i e r o z t r z a ś n i ę t e	0.18878560066223143	tensor(0.3147)	-1	0.3147326409816742
m a j e r a n i e	m a j e r a n i e	0.18350305557250976	tensor(0.3111)	-2	0.31113383173942566
n i e w ą p i e l s k i e m u	n i e w ą p i e l s k i e m u	0.19276386499404907	tensor(0.3173)	-2	0.31734511256217957
s z r o n y	s z r o n y	0.17542598247528077	tensor(0.3053)	-2	0.3053356111049652
n i e r o z g r a d z a j ą c y c h   s i ę	n i e r o z g r a d z a j ą c y c h   s i ę	0.19441850185394288	tensor(0.3184)	-2	0.31840741634368896
n i e o d p r o w a d z o n ą	n i e o d p r o w a d z o n ą	0.19056291580200196	tensor(0.3159)	-2	0.3159100413322449
p o o b r a c a n y c h	p o o b r a c a n y c h	0.19385632276535034	tensor(0.3180)	-2	0.31804805994033813
z l e w k a	z l e w k a	0.18870054483413695	tensor(0.3147)	-2	0.314675897359848
h u c z n i e j s z y m	h u c z n i e j s z y m	0.1956223726272583	tensor(0.3192)	-2	0.3191714286804199
n i e p o m a ź g a n ą	n i e p o m a ź g a n ą	0.1667095184326172	tensor(0.2987)	-2	0.2986605167388916
o b k ą s a ł y b y ś m y   s i ę	o b k ą s a ł y b y ś m y   s i ę	0.19183676242828368	tensor(0.3167)	-2	0.3167436718940735
w r o s n ę ł y b y	w r o s ł y b y	0.1911176323890686	tensor(0.3163)	0	0.31627410650253296
n i e u p o ś l e d z a j ą c y   s i ę	n i e u p o ś l e d z a j ą c y   s i ę	0.1892491340637207	tensor(0.3150)	-2	0.31504130363464355
n i e p o t o k n i ę t e	n i e p o t o k n i ę t e	0.19395982027053832	tensor(0.3181)	-2	0.31811434030532837
o d h u k a j m y	o d h u k a j m y	0.16836918592453004	tensor(0.3000)	-2	0.29996591806411743
n i e p r z e w r ó ż e n i a   s i ę	n i e p r z e w r ó ż e n i a   s i ę	0.18706293106079103	tensor(0.3136)	-2	0.31357550621032715
o k i e ł z n ę ł y ś m y	o k i e ł z n ę ł y ś m y	0.15988171100616455	tensor(0.2931)	-2	0.2931145131587982
p o o b j a d a l i ś c i e	p o o b j a d a l i ś c i e	0.1918163776397705	tensor(0.3167)	-2	0.31673040986061096
l i c h w i ą c y m	l i c h w i ą c y m	0.18967996835708617	tensor(0.3153)	-2	0.3153271973133087
n i e r o z p r z ę d z a n y m	n i e r o z p r z ę d z a n y m	0.1944083333015442	tensor(0.3184)	-2	0.31840088963508606
n i e n a d s a d z a j ą c y   s i ę	n i e n a d s a d z a j ą c y   s i ę	0.1949273705482483	tensor(0.3187)	-2	0.31873124837875366
n i e z a s a d z a n i u	n i e z a s a d z a n i u	0.1945089340209961	tensor(0.3185)	-2	0.3184650242328644
u c z o n y m	u c z o n y m	0.19546144008636473	tensor(0.3191)	-2	0.3190697133541107
b ę d z i e s z   s z w a r c o w a ł o   s i ę	b ę d z i e s z   s z w a r c o w a ł o   s i ę	0.18099215030670165	tensor(0.3094)	-2	0.3093701899051666
n i e o d m ł a d z a j ą c y m	n i e o d m ł a d z a j ą c y m	0.1930278182029724	tensor(0.3175)	-2	0.3175155222415924
c h ą s i e ń s k o ś c i	c h ą s i e ń s k o ś c i	0.19386165142059325	tensor(0.3181)	-2	0.31805145740509033
a n a m n e z ę	a n a m n e z ę	0.17726141214370728	tensor(0.3067)	-2	0.3066852390766144
o d z b r o n y	o d z b r o j o n y	0.16739435195922853	tensor(0.2992)	0	0.2992011606693268
p r z e w r z e s z c z e l i ś c i e	p r z e w r z e s z c z e l i ś c i e	0.19054049253463745	tensor(0.3159)	-2	0.31589528918266296
n i e p o n a s a d z a n i o m	n i e p o n a s a d z a n i o m	0.19328160285949708	tensor(0.3177)	-2	0.3176790177822113
w l e w n i k o w i	w l e w n i k o w i	0.19187859296798707	tensor(0.3168)	-2	0.31677091121673584
u n i e w y r a ź n i a ł o ś   s i ę	u n i e w y r a ź n i a ł o ś   s i ę	0.1849735736846924	tensor(0.3122)	-2	0.3121507167816162
n i e z a m a l o w a n i a	n i e z a m a l o w a n i a	0.18389879465103148	tensor(0.3114)	-2	0.3114086389541626
o d w d z i ę c z a j ą c y c h   s i ę	o d w d z i ę c z a j ą c y c h   s i ę	0.19469106197357178	tensor(0.3186)	-2	0.3185810446739197
w s c h o w i a n k a	w s c h o w i a n k a	0.1870389461517334	tensor(0.3136)	-2	0.31355926394462585
k a p i t a l i z a c j i	k a p i t a l i z a c y j	0.18353928327560426	tensor(0.3112)	0	0.31115901470184326
l u b l i n i e c k i	l u b l i n i e c k i	0.19511356353759765	tensor(0.3188)	-2	0.3188494145870209
n i e o k i e ł z a n i a	n i e o k i e ł z a n i a	0.18524659872055055	tensor(0.3123)	-2	0.3123382329940796
n a o p i e p r z a n i a c h	n a o p i e p r z a n i a c h	0.19494377374649047	tensor(0.3187)	-2	0.31874164938926697
n i e b i a l u t e ń k ą	n i e b i a l u t e ń k ą	0.1962617039680481	tensor(0.3196)	-2	0.31957417726516724
u j u c z y ł o b y m	u j u c z y ł o b y m	0.19527115821838378	tensor(0.3189)	-2	0.31894931197166443
w y j a ś n i a j ą c y c h	w y j a ś n i a j ą c y c h	0.19064658880233765	tensor(0.3160)	-2	0.31596505641937256
k o n t e r f e t u j e c i e	k o n t e r f e t u j e c i e	0.152268648147583	tensor(0.2866)	-2	0.286586195230484
n i e r o z r z ą d z a j ą c a	n i e r o z r z ą d z a j ą c a	0.19373486042022706	tensor(0.3180)	-2	0.3179701864719391
c h r o n i ą c y c h	c h r o n i ą c y c h	0.19169399738311768	tensor(0.3167)	-2	0.3166506886482239
n i e p o u i s z c z a n i a c h	n i e p o u i s z c z a n i a c h	0.19525821208953859	tensor(0.3189)	-2	0.3189410865306854
n i e z a b r u d z o n ą	n i e z a b r u d z o n ą	0.19174166917800903	tensor(0.3167)	-2	0.31668177247047424
r o z l u ź n i j m y   s i ę	r o z l u ź n i j m y   s i ę	0.16482489109039306	tensor(0.2972)	-2	0.2971581220626831
n i e w i e d z i e j ą c y m i	n i e w i e d z ą c y m i	0.18744902610778807	tensor(0.3138)	1	0.3138362169265747
m a k i j a ż o w i	m a k i j a ż o w i	0.18804150819778442	tensor(0.3142)	-2	0.31423476338386536
n i e b o r k o w i c k i e m u	n i e b o r k o w i c k i e m u	0.1934433698654175	tensor(0.3178)	-2	0.31778305768966675
w ś c i b i a m   s i ę	w ś c i b i a m   s i ę	0.19549472332000734	tensor(0.3191)	-2	0.3190907835960388
m u n d u r z y n y	m u n d u r z y n y	0.1561137318611145	tensor(0.2899)	-2	0.2899298071861267
p o z n a n i a n c e	p o z n a n i a n c e	0.17754528522491456	tensor(0.3069)	-2	0.3068922758102417
p o c h o d o w i	p o c h o d o w i	0.17326053380966186	tensor(0.3037)	-2	0.30371859669685364
d ł u g o r z ę s o ś c i	d ł u g o r z ę s o ś c i	0.19310169219970702	tensor(0.3176)	-2	0.31756314635276794
b a n a l n i e j ą c y	b a n a l n i e j ą c y	0.19005892276763917	tensor(0.3156)	-2	0.31557783484458923
d e m i m o n d k ę	d e m i m o n d k ę	0.18832693099975586	tensor(0.3144)	-2	0.31442609429359436
p r z e t a ń c z y l i ś m y	p r z e t a ń c z y l i ś m y	0.19004318714141846	tensor(0.3156)	-2	0.3155674636363983
n i e p r z e p ę d z a n y m	n i e p r z e p ę d z a n y m	0.19329110383987427	tensor(0.3177)	-2	0.3176850974559784
n i e u s z c z e l i n a w i a j ą c y   s i ę	n i e u s z c z e l i n a w i a j ą c y   s i ę	0.1819745421409607	tensor(0.3101)	-2	0.31006431579589844
t e l e l e k t r y k ą	t e l e e l e k t r y k ą	0.13112796545028688	tensor(0.4405)	-1	0.440451979637146
n i e j e m e ń s k i e m u	n i e j e m e ń s k i e m u	0.1926888942718506	tensor(0.3173)	-2	0.3172966241836548
n i e u z w i ę ź l a j ą c y c h   s i ę	n i e u z w i ę ź l a j ą c y c h   s i ę	0.1493504285812378	tensor(0.2840)	-2	0.28398385643959045
s z e l b i ą g ó w	s z e l b i ą g ó w	0.1793365955352783	tensor(0.3082)	-2	0.3081882894039154
b ę d z i e s z   p a r t y z a n t o w a ł o	b ę d z i e s z   p a r t y z a n t o w a ł o	0.168523907661438	tensor(0.3001)	-2	0.30008676648139954
p o d c h a r a k t e r y z o w y w a n y m	p o d c h a r a k t e r y z o w y w a n y m	0.1942031979560852	tensor(0.3183)	-2	0.3182699382305145
b ę d ę   p r o w i a n t o w a ć	b ę d ę   p r o w i a n t o w a ć	0.19481687545776366	tensor(0.3187)	-2	0.31866103410720825
n i e z a r u n i e n i a c h	n i e z a r u n i e n i a c h	0.18983228206634523	tensor(0.3154)	-2	0.3154280483722687
k o n d u i t a m i	k o n d u i t a m i	0.19680429697036744	tensor(0.3199)	-2	0.3199143409729004
z j ę d r n i e j ą	z j ę d r n i e j ą	0.1840816855430603	tensor(0.3115)	-2	0.3115353584289551
z a t r ą b i ą	z a t r ą b i ą	0.19436534643173217	tensor(0.3184)	-2	0.3183734714984894
r o z p ę t u j ą c y   s i ę	r o z p ę t y w a j ą c y   s i ę	0.19484777450561525	tensor(0.3187)	1	0.31868067383766174
n i e e k r a n u j ą c y m	n i e e k r a n u j ą c y m	0.19397125244140626	tensor(0.3181)	-2	0.31812164187431335
p r z y b i j a c z k a c h	p r z y b i j a c z k a c h	0.1969369173049927	tensor(0.3200)	-2	0.31999725103378296
z ł o t o k r z e w i e	z ł o t o k r z e w i u	0.16005698442459107	tensor(0.2933)	-1	0.29326045513153076
n i e o p a ź n i a j ą c y m i	n i e o p a ź n i a j ą c y m i	0.1897973895072937	tensor(0.3154)	-2	0.3154049515724182
n i e z a c a p i e n i a c h	n i e z a c a p i e n i a c h	0.19307671785354613	tensor(0.3175)	-2	0.3175470232963562
n i e p o z w i e d z a n y c h	n i e p o z w i e d z a n y c h	0.19475632905960083	tensor(0.3186)	-2	0.31862255930900574
n i e s k a n t o w a n i a c h	n i e s k a n t o w a n i a c h	0.194647216796875	tensor(0.3186)	-2	0.3185531198978424
n i e z r e j o n i z o w a n i a c h	n i e z r e j o n i z o w a n i a c h	0.19304981231689453	tensor(0.3175)	-2	0.31752967834472656
p o m a r k o t n i e j m y	p o m a r k o t n i e j m y	0.13015950918197633	tensor(0.2654)	-2	0.26539453864097595
n i e p r z y ł o j o n y c h	n i e p r z y ł o j o n y c h	0.18716624975204468	tensor(0.3136)	-2	0.3136453628540039
o r d y n a r n i e j s z y c h	o r d y n a r n i e j s z y c h	0.18694099187850952	tensor(0.3135)	-2	0.3134929835796356
n i e d o g r y w a j ą c y c h	n i e d o g r y w a j ą c y c h	0.16787151098251343	tensor(0.2996)	-2	0.29957616329193115
n i e o b r z y d n i ę c i a	n i e o b r z y d n i ę c i a	0.17820088863372802	tensor(0.3074)	-2	0.3073686957359314
z a p a c h n i e j c i e	z a p a c h n i j c i e	0.13585132360458374	tensor(0.4348)	-1	0.4348142147064209
n i e d o g r a d z a n i u	n i e d o g r a d z a n i u	0.19369229078292846	tensor(0.3179)	-2	0.31794291734695435
n i e n a k ł ó c o n e	n i e n a k ł ó c o n e	0.19280831813812255	tensor(0.3174)	-2	0.3173738121986389
o d ś w i e c o n y	o d ś w i e c o n y	0.19287517070770263	tensor(0.3174)	-2	0.3174169957637787
r a n i u ś k i c h	r a n i u ś k i c h	0.15082980394363404	tensor(0.2853)	-2	0.28531014919281006
n i e z a f a n t o w a n y c h	n i e z a f a n t o w a n y c h	0.19592373371124266	tensor(0.3194)	-2	0.31936150789260864
k r z y ż y c z k o w i	k r z y ż y c z k o w i	0.184682297706604	tensor(0.3120)	-2	0.3119502365589142
n i e u g a s n i ę c i a c h	n i e u g a ś n i ę c i a c h	0.1882474422454834	tensor(0.3144)	-1	0.31437283754348755
z b l a d n ę ł o ś	z b l a d n ę ł o ś	0.19379932880401612	tensor(0.3180)	-2	0.3180115520954132
c u d z o z i e m c z e j ą c y c h	c u d z o z i e m c z e j ą c y c h	0.1925527811050415	tensor(0.3172)	-2	0.31720855832099915
s a r u s o f o n ó w	s a r u s o f o n ó w	0.16849160194396973	tensor(0.3001)	-2	0.30006152391433716
d y w a n i a r s k i e m u	d y w a n i a r s k i e m u	0.19217891693115235	tensor(0.3170)	-2	0.31696617603302
p r z e c h ł o d z i l i b y	p r z e c h ł o d z i l i b y	0.1935574531555176	tensor(0.3179)	-2	0.3178563714027405
c e r o g r a f i	c e r o g r a f i j	0.19223899841308595	tensor(0.3170)	-1	0.3170051574707031
n a ś m i e c o n e	n a ś m i e c o n e	0.1935189485549927	tensor(0.3178)	-2	0.3178316056728363
w y p u k l i n y	w y p u k l i n y	0.17277750968933106	tensor(0.3034)	-2	0.3033542037010193
z a s ł u ż o n i e j s z y c h	z a s ł u ż e ń s z y c h	0.1869036316871643	tensor(0.3135)	2	0.31346768140792847
e n d e c k i e m u	e n d e c k i e m u	0.19201842546463013	tensor(0.3169)	-2	0.3168618977069855
n i e z a m a r t w i e n i a	n i e z a m a r t w i e n i a	0.1846742033958435	tensor(0.3119)	-2	0.3119446635246277
k a n c l e r z y n ą	k a n c l e r z y n ą	0.19538217782974243	tensor(0.3190)	-2	0.3190195858478546
m i r a c h	m i r r a c h	0.194890034198761	tensor(0.3187)	-1	0.31870755553245544
s i e r o c ą c y m	s i e r o c ą c y m	0.18616824150085448	tensor(0.3130)	-2	0.31296828389167786
o c h r z a n i e n i a	o c h r z a n i e n i a	0.19546431303024292	tensor(0.3191)	-2	0.31907156109809875
z a p r z y j a ź n i o n o ś ć	z a p r z y j a ź n i o n o ś ć	0.18375859260559083	tensor(0.3113)	-2	0.31131139397621155
n i e o d w i d z a n a	n i e o d w i d z a n a	0.19479047060012816	tensor(0.3186)	-2	0.318644255399704
n i e l e k k o a t l e t y c z n o ś c i a m i	n i e l e k k o a t l e t y c z n o ś c i a m i	0.18897637128829955	tensor(0.3149)	-2	0.3148598372936249
s p o r z ą d z a j ą c ą	s p o r z ą d z a j ą c ą	0.1918729543685913	tensor(0.3168)	-2	0.31676724553108215
b l i z i u t e ń k i e m u	b l i z i u t e ń k i e m u	0.189607834815979	tensor(0.3153)	-2	0.31527942419052124
n i e r o z p l a t a j ą c e	n i e r o z p l a t a j ą c e	0.19045137166976928	tensor(0.3158)	-2	0.3158366084098816
n i e z h u l t a j o n e g o	n i e z h u l t a j o n e g o	0.17853264808654784	tensor(0.3076)	-2	0.30760887265205383
n i e z a w i z o w a n i a c h	n i e z a a w i z o w a n i a c h	0.18742443323135377	tensor(0.3138)	-1	0.31381964683532715
b e z o s o b n i k o w i	b e z o s o b n i k o w i	0.18342018127441406	tensor(0.3111)	-2	0.31107616424560547
n i e p o w e t o w a n i a c h	n i e p o w e t o w a n i a c h	0.19471763372421264	tensor(0.3186)	-2	0.3185979425907135
p a r a d n i e j s z e	p a r a d n i e j s z e	0.19081218242645265	tensor(0.3161)	-2	0.31607383489608765
b ę d z i e s z   m l a s k a ł o	b ę d z i e s z   m l a s k a ł o	0.17063580751419066	tensor(0.3017)	-2	0.30172228813171387
n i e o z n a j o m i e n i a c h	n i e o z n a j o m i e n i a c h	0.19348502159118652	tensor(0.3178)	-2	0.3178098499774933
z a ś n i e d z a j ą c y c h   s i ę	z a ś n i e d z a j ą c y c h   s i ę	0.1956270456314087	tensor(0.3192)	-2	0.3191743791103363
w y w i e s z a m	w y w i e s z a m	0.19192291498184205	tensor(0.3168)	-2	0.31679975986480713
n i e w y j ą k n i ę t y c h	n i e w y j ą k n i ę t y c h	0.18577861785888672	tensor(0.3127)	-2	0.312702476978302
s k a l b m i e r s k i e m u	s k a l b m i e r s k i e m u	0.19257609844207763	tensor(0.3172)	-2	0.3172236382961273
m ż y ł e m	m ż y ł e m	0.19244828224182128	tensor(0.3171)	-2	0.3171408772468567
n i e z g r y w a j ą c y	n i e z g r y w a j ą c y	0.19297988414764405	tensor(0.3175)	-2	0.317484587430954
r u d o z ł o t y	r u d o z ł o t y	0.19616894721984862	tensor(0.3195)	-2	0.3195158541202545
