prediction	target	average probability	entropy	dist
n i e o d z i e d z i c z a n i u   s i ę	n i e o d z i e d z i c z a n i u   s i ę	0.0386643186211586	0.017472246661782265	-2
o b t r a c a c i e   s i ę	o b t r a c a m y   s i ę	0.03482611402869225	0.5613683462142944	1
d e n d r o c h r o n o l o g i a c h	d e n d r o c h r o n o l o g i a c h	0.03302623406052589	0.020830588415265083	-2
n i e w y k a r c z e n i a	n i e w y k a r c z e n i a	0.02747097946703434	0.016726037487387657	-2
n i e e l i t a r n o ś c i	n i e e l i t a r n o ś c i	0.03164423517882824	0.02433079481124878	-2
z a w r ó c i ł y	z a w r ó c i ł y	0.0352252658456564	0.3114127516746521	-2
n i e g o s p o d a r z ą c a   s i ę	n i e g o s p o d a r z ą c a   s i ę	0.04536423534154892	0.018025271594524384	-2
p i ń s k a	p i ń s k a	0.051456627994775773	0.015211788937449455	-2
n i e n u r k o w ą	n i e n u r k o w ą	0.04128923639655113	0.013613607734441757	-2
s z y b c i u t k a	s z y b c i u t k a	0.04061511754989624	0.013005375862121582	-2
m e d i o l a ń s k a	m e d i o l a ń s k a	0.03447798751294613	0.013697662390768528	-2
p r z y j e n i a c h	p r z y j ś c i a c h	0.027201172336935996	1.0690162181854248	0
w p u k l a j ą c e	w p u k l a j ą c e	0.031345180422067645	0.011755716055631638	-2
p r z y c i e r a ł o ś   s i ę	p r z y c i e r a ł o ś   s i ę	0.03599651381373405	0.011526467278599739	-2
n i e ż a k o w s k i e	n i e ż a k o w s k i e	0.03300854898989201	0.015288779512047768	-2
s ł u g o w a n o	s ł u g o w a n o	0.03221671096980572	0.014835963025689125	-2
n i e n e o l o g i c z n e	n i e n e o l o g i c z n e	0.0361368790268898	0.01348522026091814	-2
o d m ó ż d ż a j ą c a   s i ę	o d m ó ż d ż a j ą c a   s i ę	0.035399258881807324	0.022105826064944267	-2
n i e u r s u s k i	n i e u r s u s k i	0.05133241340517998	0.015849119052290916	-2
n i e p r z y r z u c a j ą c e m u   s i ę	n i e p r z y r z u c a j ą c e m u   s i ę	0.03789337426424026	0.021872710436582565	-2
p ł u c z k o w n i	p ł u c z k o w n i	0.037874238565564156	0.021362755447626114	-2
n i e n o c l e g o w a n e	n i e n o c l e g o w a n e	0.03614872023463249	0.012600437738001347	-2
o g i p s o w y w a ł y b y	o g i p s o w y w a ł y b y	0.0270304623991251	0.016661351546645164	-2
p r z e p ł y w n o ś c i ą	p r z e p ł y w n o ś c i ą	0.033603890985250476	0.013566993176937103	-2
b ę d z i e c i e   d o t u c z a ł y   s i ę	b ę d z i e c i e   d o t u c z a ł y   s i ę	0.04806739911437034	0.01385105773806572	-2
o d e m g l i ł y b y   s i ę	o d e m g l i ł y b y   s i ę	0.0321532852947712	0.01577780209481716	-2
u b o ż a ł o b y ś	u b o ż a ł o b y ś	0.026819228008389474	0.9235528707504272	-2
z a s t o s o w y w a n e	z a s t o s o w y w a n e	0.029166537523269653	0.018240390345454216	-2
r o z m a w i a j c i e	r o z m a w i a j c i e	0.0242145411670208	0.03719400614500046	-2
s u p e r k o m i t e t a m i	s u p e r k o m i t e t a m i	0.03571282885968685	0.026032082736492157	-2
p o z g ę s z c z a ł y ś m y	p o z g ę s z c z a ł y ś m y	0.030439067631959915	0.01515574473887682	-2
z n a z a l i z o w a ł y b y ś m y   s i ę	z n a z a l i z o w a ł y b y ś m y   s i ę	0.04305684864521027	0.016026031225919724	-2
n i e o d ś r u b o w u j ą c ą	n i e o d ś r u b o w u j ą c ą	0.028197415918111802	0.015649059787392616	-2
z ż u t y	z ż u t y	0.05956120193004608	0.05917368084192276	-2
n i e z o b o w i ą z u j ą c ą	n i e z o b o w i ą z u j ą c ą	0.030707919597625734	0.015217892825603485	-2
w y d o b y w a ł y	w y d o b y w a ł y	0.03194049596786499	0.012516757473349571	-2
w y s p r z e d a j ą c e   s i ę	w y s p r z e d a j ą c e   s i ę	0.035142458975315094	0.5349333882331848	-2
o b h e b l o w a ł y b y ś m y	o b h e b l o w a ł y b y ś m y	0.02832857221364975	0.018239453434944153	-2
p o m y s z k o w a ł b y ś	p o m y s z k o w a ł b y ś	0.029045773670077324	0.011083719320595264	-2
i n t e r p e l a c y j n e	i n t e r p e l a c y j n e	0.0347480084747076	0.016085190698504448	-2
p o w y t w a r z a n i u   s i ę	p o w y t w a r z a n i u   s i ę	0.033442487195134166	0.0187357310205698	-2
b ę d z i e m y   o d s t r a j a ł y   s i ę	b ę d z i e m y   o d s t r a j a ł y   s i ę	0.050599411875009534	0.013456765562295914	-2
w y r o z u b a m i	w y r o z u b a m i	0.031283893063664435	0.24341750144958496	-2
z b o g a c a n y m i	z b o g a c a n y m i	0.02973594255745411	0.013341174460947514	-2
w p l ą t y w a n e j	w p l ą t y w a n e j	0.03361175172030926	0.019607236608862877	-2
b ę d ę   w t r a w i a ł o	b ę d ę   w t r a w i a ł o	0.02517254762351513	0.5153751373291016	-2
z e s z k l a ł y b y ś m y	z e s z k l a ł y b y ś m y	0.027490345761179924	0.24575258791446686	-2
k r a m a r z y ł b y	k r a m a r z y ł b y	0.02908918634057045	0.016511395573616028	-2
p o z a s a d z a l i ś c i e	p o z a s a d z a l i ś c i e	0.027653349563479424	0.017388934269547462	-2
j e b a s z   s i ę	j e b i e s z   s i ę	0.03635576292872429	0.021825045347213745	0
n i e p r o k r a s t y n a c y j n e	n i e p r o k r a s t y n a c y j n e	0.032011885568499564	0.030130503699183464	-2
w y s n o w y w a ł o b y m   s i ę	w y s n o w y w a ł o b y m   s i ę	0.02997179850935936	0.018354101106524467	-2
f i l u n g a	f i l u n g a	0.034630997106432915	0.6617152094841003	-2
w r ó ż d ę	w r ó ż d ę	0.059230347722768785	0.019664186984300613	-2
n i e p r z y m a l o w a n y m	n i e p r z y m a l o w a n y m	0.028865134343504906	0.01445047464221716	-2
o d p o p i e l a n e g o	o d p o p i e l a n e g o	0.03530035056173801	0.018654750660061836	-2
o s ł u p i a ł o b y m	o s ł u p i a ł o b y m	0.026832880452275276	0.037375859916210175	-2
u s t a t k o w a n e	u s t a t k o w a n e	0.034978707507252696	0.013762961141765118	-2
n a c h l e w a n i u	n a c h l e w a n i u	0.02674311175942421	0.013351229019463062	-2
z a t r z ą ś c i e	z a t r z ą ś c i e	0.02300306148827076	1.3417466878890991	-2
p o d w ę d z a n i a	p o d w ę d z a n i a	0.026115185394883157	0.016877014189958572	-2
n i e p r z e g r z e b u j ą c y m i	n i e p r z e g r z e b u j ą c y m i	0.03466825745999813	0.014608093537390232	-2
r o z r a d z a j ą c e j	r o z r a d z a j ą c e j	0.028899987041950227	0.02174502983689308	-2
n i e w y s e l e k c j o n o w a n i a c h	n i e w y s e l e k c j o n o w a n i a c h	0.031301462277770045	0.872198760509491	-2
n i e p o s t ę p u j ą c y m	n i e p o s t ę p u j ą c y m	0.026023469120264053	0.014772205613553524	-2
z a i n t u b o w a n y	z a i n t u b o w a n y	0.04359656274318695	0.01283725630491972	-2
s y s t e m o w o ś c i	s y s t e m o w o ś c i	0.04021765217185021	0.012145878747105598	-2
k a s z l u j ą c ą	k a s z l u j ą c ą	0.027218488231301307	0.01647172123193741	-2
n i e k u f e r k o w e	n i e k u f e r k o w e	0.03880830854177475	0.011813255026936531	-2
k l o c o w o ś c i	k l o c o w o ś c i	0.04222306832671165	0.014530167914927006	-2
c i a p o w a t o ś c i	c i a p o w a t o ś c i	0.030486152321100236	0.01849692314863205	-2
ł a g i e w k ę	ł a g i e w k ę	0.044543038308620456	0.05488676205277443	-2
n i e ś r o d k o w y c h	n i e ś r o d k o w y c h	0.033891955763101576	0.013090483844280243	-2
n i e u r o c z y s t e	n i e u r o c z y s t e	0.03438874743878841	0.014590654522180557	-2
b a g r o w a ł o b y ś   s i ę	b a g r o w a ł o b y ś   s i ę	0.03564551174640655	0.012951024807989597	-2
ż u b r o w a l i ś m y	ż u b r o w a l i ś m y	0.02756395600736141	0.013332883827388287	-2
z a ż e c z e n i a c h	z a ż ż e n i a c h	0.026167701929807663	0.5572155714035034	1
p r z e r e k l a m o w a l i ś c i e	p r z e r e k l a m o w a l i ś c i e	0.030618662759661675	0.02000599168241024	-2
n i e z a l o g o w a n e	n i e z a l o g o w a n e	0.03483714610338211	0.01310248114168644	-2
r o z p y l a j ą c e m u   s i ę	r o z p y l a j ą c e m u   s i ę	0.02833407260477543	0.01600281335413456	-2
p o r e g u l o w a n i a   s i ę	p o r e g u l o w a n i a   s i ę	0.03516977019608021	0.015253630466759205	-2
o b s k u b y w a ł y b y ś c i e   s i ę	o b s k u b y w a ł y b y ś c i e   s i ę	0.04019681066274643	0.014607448130846024	-2
n i e o s z o ł o m n e	n i e o s z o ł o m n e	0.03867673873901367	0.012360029853880405	-2
n i e f r u s t r a c y j n ą	n i e f r u s t r a c y j n ą	0.032207493856549266	0.01450362429022789	-2
w e w n ą t r z s z p i t a l n e j	w e w n ą t r z s z p i t a l n e j	0.037990699708461764	0.018945425748825073	-2
l a g r u j ę	l a g r u j ę	0.03187212869524956	0.02189258113503456	-2
p o ż ł o p a l i ś m y   s i ę	p o ż ł o p a l i ś m y   s i ę	0.036254843696951866	0.013149118982255459	-2
n i e w y b u j a ł e	n i e w y b u j a ł e	0.037681981921195984	0.011828801594674587	-2
n i e z a z b r o j o n e	n i e z a z b r o j o n e	0.036272960156202315	0.01992412842810154	-2
n i e z b y t k u j ą c e	n i e z b y t k u j ą c e	0.03101457767188549	0.013201046735048294	-2
p o t r z e b u j ą c e m u	p o t r z e b u j ą c e m u	0.029407018795609474	0.016285685822367668	-2
n i e p o s i ę g a j ą c y m i   s i ę	n i e p o s i ę g a j ą c y m i   s i ę	0.04361710734665394	0.01650887541472912	-2
n i e n o t a t n i k o w o ś ć	n i e n o t a t n i k o w o ś ć	0.03232728540897369	0.01565539464354515	-2
z a c h o d o w i e c y	z a c h o d o w c y	0.023802530393004416	0.4247324466705322	0
p o s k u p i a ł y   s i ę	p o s k u p i a ł y   s i ę	0.034106611460447314	0.01291496679186821	-2
k o n w o k o w a ł o m   s i ę	k o n w o k o w a ł o m   s i ę	0.03383396975696087	0.01527346484363079	-2
p o d s u n i ę c i u   s i ę	p o d s u n i ę c i u   s i ę	0.03366021439433098	0.01908845081925392	-2
s p a l i n o w y m	s p a l i n o w y m	0.030659427493810655	0.013034137897193432	-2
r o z u m k u j ą c ą	r o z u m k u j ą c ą	0.027792759612202643	0.01671437732875347	-2
n i e w y p r o m i e n i o w u j ą c e   s i ę	n i e w y p r o m i e n i o w u j ą c e   s i ę	0.055017607659101485	0.042146727442741394	-2
e k s p e k t o r a c j e	e k s p e k t o r a c j e	0.034892189875245096	0.03843231871724129	-2
n i e s a m o s p a w a l n o ś ć	n i e s a m o s p a w a l n o ś ć	0.031847959384322166	0.016893239691853523	-2
t e s t o w o ś c i a m i	t e s t o w o ś c i a m i	0.032773151993751526	0.01739063300192356	-2
c z t e r o k r o t n o ś c i	c z t e r o k r o t n o ś c i	0.03593477681279182	0.015857914462685585	-2
ż ł o b k o w a c i	ż ł o b k o w a c i	0.032892121002078056	0.01447666808962822	-2
s p o ż y c z e n i a	s p o ż y c z e n i a	0.02741180658340454	0.014760286547243595	-2
p r z e w e n t y l o w y w a n e	p r z e w e n t y l o w y w a n e	0.027399876713752748	0.017742859199643135	-2
o b s t a w i a ł o   s i ę	o b s t a w i a ł o   s i ę	0.032350717857480046	0.012347199954092503	-2
h u s y c k i c h	h u s y c k i c h	0.03486302047967911	0.01387186162173748	-2
d o p a s a n o   s i ę	d o p a s a n o   s i ę	0.03323487341403961	0.0135283712297678	-2
n i e h i p - h o p o w e	n i e h i p - h o p o w e	0.03345623575150967	0.8294894099235535	-2
i ł o w s k o ś c i	i ł o w s k o ś c i	0.03449911549687386	0.020459378138184547	-2
n i e k o m b i n a t o r y c z n y	n i e k o m b i n a t o r y c z n y	0.03294007629156113	0.017251860350370407	-2
b l a z o n o w a n e g o	b l a z o n o w a n e g o	0.03079885318875313	0.020683452486991882	-2
t r ó j s i e m n y m	t r ó j s i e m n y m	0.03491997942328453	0.011862133629620075	-2
n i e r o z d z i a w i a n y c h	n i e r o z d z i a w i a n y c h	0.0293051116168499	0.01603863760828972	-2
n i e c u c e n i e	n i e c u c e n i e	0.02442510426044464	0.04524766281247139	-2
r e s p o n s o r y j n e j	r e s p o n s o r y j n e j	0.038655947893857956	0.015121000818908215	-2
n i e ż y c i o t w ó r c z y	n i e ż y c i o t w ó r c z y	0.039277509599924085	0.013878208585083485	-2
p a s t u s z e	p a s t u s i e	0.03638557642698288	0.9559957385063171	-1
n i e t r e m o l o w a n y m i	n i e t r e m o l o w a n y m i	0.029366571828722952	0.012877553701400757	-2
n i e p l a n e t o w a n i a   s i ę	n i e p l a n e t o w a n i a   s i ę	0.03680181875824928	0.018613994121551514	-2
s a t y n o w a ł o b y m   s i ę	s a t y n o w a ł o b y m   s i ę	0.031925293058156966	0.01634817011654377	-2
o d m i s t y c z n i e n i e m   s i ę	o d m i s t y c z n i e n i e m   s i ę	0.03641960397362709	0.017633171752095222	-2
n i e p r o a l i a n c k i m	n i e p r o a l i a n c k i m	0.03322610147297382	0.018701467663049698	-2
n i e w y c h l a p u j ą c y   s i ę	n i e w y c h l a p u j ą c y   s i ę	0.03633836321532726	0.017708268016576767	-2
w y s z u l e r o w u j   s i ę	w y s z u l e r o w u j   s i ę	0.03142555095255375	0.016800621524453163	-2
o d k r o p i e ń	o d k r o p i e ń	0.027573001012206076	0.02914564497768879	-2
f a j n o w a n e	f a j n o w a n e	0.03951460272073746	0.014394091442227364	-2
n i e n a c h a c h m ę c e ń   s i ę	n i e n a c h a c h m ę c e ń   s i ę	0.03694741949439049	0.014472673647105694	-2
r d z a w i a ł o m	r d z a w i a ł o m	0.030217352136969567	0.03746877610683441	-2
m a k r o e k o n o m i c z n o ś c i	m a k r o e k o n o m i c z n o ś c i	0.03565412536263466	0.0191657692193985	-2
n i e n a l e ż e j ą c y	n i e n a l e ż ą c y	0.027052543684840204	0.7773404121398926	0
s o m a t o g e n i c z n o ś c i a m i	s o m a t o g e n i c z n o ś c i a m i	0.03421238772571087	0.021883200854063034	-2
n i e b i c z o w ą	n i e b i c z o w ą	0.03526773154735565	0.01255353819578886	-2
n i e m i k r o l i t y c z n y m	n i e m i k r o l i t y c z n y m	0.028777335956692695	0.013285137712955475	-2
n i e p o d ś w i e t l a n y m	n i e p o d ś w i e t l a n y m	0.02890658862888813	0.01837480627000332	-2
n i e w y d m i ń s k o ś c i a c h	n i e w y d m i ń s k o ś c i a c h	0.036265695467591286	0.021269116550683975	-2
n i e f o r s i a s t y	n i e f o r s i a s t y	0.045940496027469635	0.015589403919875622	-2
n i e p i e r d z i e l e n i	n i e p i e r d z i e l e n i	0.03144916631281376	0.04720327630639076	-2
k a n t y c z k o w y c h	k a n t y c z k o w y c h	0.02954161651432514	0.013518964871764183	-2
n i e z a k o r k o w a n i u   s i ę	n i e z a k o r k o w a n i u   s i ę	0.040373200178146364	0.011687394231557846	-2
d e m o n o p o l i z o w a ł y	d e m o n o p o l i z o w a ł y	0.029774732142686843	0.016257431358098984	-2
n i e w y s t y l i z o w a n i u	n i e w y s t y l i z o w a n i u	0.02776322513818741	0.014421225525438786	-2
n i e s k r a w a n i a m i	n i e s k r a w a n i a m i	0.028490404412150384	0.014341052621603012	-2
ś w i ń s t e w k o	ś w i ń s t e w k o	0.037888992577791214	0.29622921347618103	-2
n i e r o z m a i c ą c e	n i e r o z m a i c ą c e	0.02925025038421154	0.13152365386486053	-2
s p o l e r o w y w a n i u	s p o l e r o w y w a n i u	0.025012945383787157	0.01548832654953003	-2
b r a n l a m i	b r a n l e <UNK> a m i	0.03522027693688869	0.028122277930378914	0
w y p r a ż a m	w y p r a ż a m	0.028828195855021478	0.06484969705343246	-2
n i e a n o n i m i z o w a n i u	n i e a n o n i m i z o w a n i u	0.029931894689798354	0.015729006379842758	-2
n i e p o z a p y l a n e g o	n i e p o z a p y l a n e g o	0.03573891632258892	0.019318342208862305	-2
n i e r e f u n d a c y j n i	n i e r e f u n d a c y j n i	0.03396486565470695	0.014386867173016071	-2
p r z e s k l e p i a j ą c	p r z e s k l e p i a j ą c	0.02361457683146	0.027631446719169617	-2
w y w c z a s o w y w a ł y   s i ę	w y w c z a s o w y w a ł y   s i ę	0.0322304230183363	0.015094297006726265	-2
b u t o n a c h	b u t o n a c h	0.03693908601999283	0.01811496540904045	-2
w e k u j ą c e	w e k u j ą c e	0.03447675630450249	0.014415587298572063	-2
o c h m i s t r z y n i a	o c h m i s t r z y n i	0.033007445931434634	0.4226081073284149	-1
n a w y t ł u k i w a n e	n a w y t ł u k i w a n e	0.03522090837359428	0.019613485783338547	-2
p r z e g r u j ą c y c h	p r z e g r y w a j ą c y c h	0.024114610999822615	0.6847183108329773	1
f a r b o w a ł y ś c i e   s i ę	f a r b o w a ł y ś c i e   s i ę	0.03657599613070488	0.015279214829206467	-2
k l u p o w a n i a	k l u p o w a n i a	0.027601587772369384	0.014054841361939907	-2
n i e j a j o r o d n o ś c i	n i e j a j o r o d n o ś c i	0.0302812147885561	0.020493751391768456	-2
h o d o m e t r z e	h o d o m e t r z e	0.028341200947761536	0.5318222045898438	-2
p r z e w ę z o n e	p r z e w ę ż o n e	0.03297397643327713	0.9439920783042908	-1
n i e z b r e c h a ń   s i ę	n i e z b r e c h a ń   s i ę	0.03453838005661965	0.014001843519508839	-2
m a n s a r d a c h	m a n s a r d a c h	0.03301804065704346	0.022448023781180382	-2
r o z c i e p l a n o	r o z c i e p l a n o	0.03165638707578182	0.023767171427607536	-2
n i e l u t o w n i c z e	n i e l u t o w n i c z e	0.035935570299625394	0.014912748709321022	-2
n i e w y p o m a d o w a n i e m   s i ę	n i e w y p o m a d o w a n i e m   s i ę	0.03632221668958664	0.017305906862020493	-2
n i e o s t a n o w i o n e	n i e o s t a n o w i o n e	0.03442709520459175	0.017514513805508614	-2
n i e w y c h r z c o n e m u	n i e w y c h r z c z o n e m u	0.03504409901797771	0.058111771941185	-1
