prediction	target	average probability	entropy	dist
n i e o d z i e d z i c z a n i u   s i ę	n i e o d z i e d z i c z a n i u   s i ę	0.03725680559873581	0.0175928995013237	-2
o b t r a c a c i e   s i ę	o b t r a c a m y   s i ę	0.03318146131932735	0.486322283744812	1
d e n d r o c h r o n o l o g i a c h	d e n d r o c h r o n o l o g i a c h	0.03497145436704159	0.02114846557378769	-2
n i e w y k a r c z e n i a	n i e w y k a r c z e n i a	0.026980416849255562	0.017374999821186066	-2
n i e e l i t a r n o ś c i	n i e e l i t a r n o ś c i	0.03019215539097786	0.0278120506554842	-2
z a w r ó c i ł y	z a w r ó c i ł y	0.031256863847374916	0.3898483216762543	-2
n i e g o s p o d a r z ą c a   s i ę	n i e g o s p o d a r z ą c a   s i ę	0.04284945353865623	0.015530036762356758	-2
p i ń s k a	p i ń s k a	0.05002181306481361	0.02616892009973526	-2
n i e n u r k o w ą	n i e n u r k o w ą	0.04128655195236206	0.014454878866672516	-2
s z y b c i u t k a	s z y b c i u t k a	0.04059311114251614	0.014207064174115658	-2
m e d i o l a ń s k a	m e d i o l a ń s k a	0.03545610681176185	0.01474672369658947	-2
p r z y j e n i a c h	p r z y j ś c i a c h	0.0288629662245512	0.9029987454414368	0
w p u k l a j ą c e	w p u k l a j ą c e	0.03143408447504044	0.012078939005732536	-2
p r z y c i e r a ł o ś   s i ę	p r z y c i e r a ł o ś   s i ę	0.035451392829418185	0.011115013621747494	-2
n i e ż a k o w s k i e	n i e ż a k o w s k i e	0.031890339031815526	0.018593061715364456	-2
s ł u g o w a n o	s ł u g o w a n o	0.031859544292092326	0.014877819456160069	-2
n i e n e o l o g i c z n e	n i e n e o l o g i c z n e	0.03709413483738899	0.013951721601188183	-2
o d m ó ż d ż a j ą c a   s i ę	o d m ó ż d ż a j ą c a   s i ę	0.031704431399703026	0.03175286948680878	-2
n i e u r s u s k i	n i e u r s u s k i	0.04571979120373726	0.017289862036705017	-2
n i e p r z y r z u c a j ą c e m u   s i ę	n i e p r z y r z u c a j ą c e m u   s i ę	0.03575034961104393	0.019616641104221344	-2
p ł u c z k o w n i	p ł u c z k o w n i	0.03512733727693558	0.01980278082191944	-2
n i e n o c l e g o w a n e	n i e n o c l e g o w a n e	0.034672317653894426	0.011414708569645882	-2
o g i p s o w y w a ł y b y	o g i p s o w y w a ł y b y	0.026233299076557158	0.0179463978856802	-2
p r z e p ł y w n o ś c i ą	p r z e p ł y w n o ś c i ą	0.028386979550123214	0.01837451383471489	-2
b ę d z i e c i e   d o t u c z a ł y   s i ę	b ę d z i e c i e   d o t u c z a ł y   s i ę	0.03914258405566216	0.01628439500927925	-2
o d e m g l i ł y b y   s i ę	o d e m g l i ł y b y   s i ę	0.029302717372775077	0.017591845244169235	-2
u b o ż a ł o b y ś	u b o ż a ł o b y ś	0.027870896458625793	0.47491440176963806	-2
z a s t o s o w y w a n e	z a s t o s o w y w a n e	0.03166498877108097	0.016634689643979073	-2
r o z m a w i a j c i e	r o z m a w i a j c i e	0.02401755638420582	0.025769487023353577	-2
s u p e r k o m i t e t a m i	s u p e r k o m i t e t a m i	0.031432899087667464	0.04907051473855972	-2
p o z g ę s z c z a ł y ś m y	p o z g ę s z c z a ł y ś m y	0.029122130945324898	0.014827332459390163	-2
z n a z a l i z o w a ł y b y ś m y   s i ę	z n a z a l i z o w a ł y b y ś m y   s i ę	0.04236806929111481	0.017245300114154816	-2
n i e o d ś r u b o w u j ą c ą	n i e o d ś r u b o w u j ą c ą	0.028466448187828064	0.015181274153292179	-2
z ż u t y	z ż u t y	0.05079471319913864	0.02415340393781662	-2
n i e z o b o w i ą z u j ą c ą	n i e z o b o w i ą z u j ą c ą	0.02957907021045685	0.015262901782989502	-2
w y d o b y w a ł y	w y d o b y w a ł y	0.029658643528819084	0.014763104729354382	-2
w y s p r z e d a j ą c e   s i ę	w y s p r z e d a j ą c e   s i ę	0.03350328579545021	0.23772622644901276	-2
o b h e b l o w a ł y b y ś m y	o b h e b l o w a ł y b y ś m y	0.03013807013630867	0.019260145723819733	-2
p o m y s z k o w a ł b y ś	p o m y s z k o w a ł b y ś	0.02646464519202709	0.014074994251132011	-2
i n t e r p e l a c y j n e	i n t e r p e l a c y j n e	0.03566431701183319	0.013718998990952969	-2
p o w y t w a r z a n i u   s i ę	p o w y t w a r z a n i u   s i ę	0.03317464143037796	0.017154119908809662	-2
b ę d z i e m y   o d s t r a j a ł y   s i ę	b ę d z i e m y   o d s t r a j a ł y   s i ę	0.04456469118595123	0.0171872079372406	-2
w y r o z u b a m i	w y r o z u b a m i	0.031745076179504395	0.24558298289775848	-2
z b o g a c a n y m i	z b o g a c a n y m i	0.02945750579237938	0.013843066059052944	-2
w p l ą t y w a n e j	w p l ą t y w a n e j	0.03388158828020096	0.01755806803703308	-2
b ę d ę   w t r a w i a ł o	b ę d ę   w t r a w i a ł o	0.025966330617666244	0.04155593737959862	-2
z e s z k l a ł y b y ś m y	z e s z k l a ł y b y ś m y	0.02751283310353756	0.02619745582342148	-2
k r a m a r z y ł b y	k r a m a r z y ł b y	0.02628325708210468	0.020739637315273285	-2
p o z a s a d z a l i ś c i e	p o z a s a d z a l i ś c i e	0.027055830508470536	0.016092637553811073	-2
j e b a s z   s i ę	j e b i e s z   s i ę	0.03184816129505634	0.03609797731041908	0
n i e p r o k r a s t y n a c y j n e	n i e p r o k r a s t y n a c y j n e	0.03252432197332382	0.02452273853123188	-2
w y s n o w y w a ł o b y m   s i ę	w y s n o w y w a ł o b y m   s i ę	0.026278136670589446	0.02116246335208416	-2
f i l u n g a	f i l u n g a	0.03290705569088459	0.28350886702537537	-2
w r ó ż d ę	w r ó ż d ę	0.05310232639312744	0.018279114738106728	-2
n i e p r z y m a l o w a n y m	n i e p r z y m a l o w a n y m	0.02943485341966152	0.014566930010914803	-2
o d p o p i e l a n e g o	o d p o p i e l a n e g o	0.034418712556362155	0.016984211280941963	-2
o s ł u p i a ł o b y m	o s ł u p i a ł o b y m	0.025924266129732133	0.03337296098470688	-2
u s t a t k o w a n e	u s t a t k o w a n e	0.034080478549003604	0.013434777967631817	-2
n a c h l e w a n i u	n a c h l e w a n i u	0.027395369857549666	0.011263812892138958	-2
z a t r z ą ś c i e	z a t r z ą ś c i e	0.019307196512818335	1.2931362390518188	-2
p o d w ę d z a n i a	p o d w ę d z a n i a	0.026431162655353547	0.01653243415057659	-2
n i e p r z e g r z e b u j ą c y m i	n i e p r z e g r z e b u j ą c y m i	0.03260079361498356	0.015993840992450714	-2
r o z r a d z a j ą c e j	r o z r a d z a j ą c e j	0.02956651635468006	0.02240918017923832	-2
n i e w y s e l e k c j o n o w a n i a c h	n i e w y s e l e k c j o n o w a n i a c h	0.032257764413952825	0.35313355922698975	-2
n i e p o s t ę p u j ą c y m	n i e p o s t ę p u j ą c y m	0.026234254986047745	0.016376011073589325	-2
z a i n t u b o w a n y	z a i n t u b o w a n y	0.039967659115791324	0.012242364697158337	-2
s y s t e m o w o ś c i	s y s t e m o w o ś c i	0.039329181611537936	0.012246543541550636	-2
k a s z l u j ą c ą	k a s z l u j ą c ą	0.02730134204030037	0.017578966915607452	-2
n i e k u f e r k o w e	n i e k u f e r k o w e	0.037864580005407336	0.012015292420983315	-2
k l o c o w o ś c i	k l o c o w o ś c i	0.03834593743085861	0.015935203060507774	-2
c i a p o w a t o ś c i	c i a p o w a t o ś c i	0.031131043657660486	0.015111904591321945	-2
ł a g i e w k ę	ł a g i e w k ę	0.04919138550758362	0.04465068131685257	-2
n i e ś r o d k o w y c h	n i e ś r o d k o w y c h	0.03651309199631214	0.01356634683907032	-2
n i e u r o c z y s t e	n i e u r o c z y s t e	0.03584669306874275	0.013388623483479023	-2
b a g r o w a ł o b y ś   s i ę	b a g r o w a ł o b y ś   s i ę	0.03265904635190964	0.014311331324279308	-2
ż u b r o w a l i ś m y	ż u b r o w a l i ś m y	0.026712696254253387	0.013644174672663212	-2
z a ż e c e n i a c h	z a ż ż e n i a c h	0.026788292825222014	0.7711928486824036	0
p r z e r e k l a m o w a l i ś c i e	p r z e r e k l a m o w a l i ś c i e	0.030280718207359315	0.020059941336512566	-2
n i e z a l o g o w a n e	n i e z a l o g o w a n e	0.03681635633111	0.012648864649236202	-2
r o z p y l a j ą c e m u   s i ę	r o z p y l a j ą c e m u   s i ę	0.028063823655247688	0.01770469918847084	-2
p o r e g u l o w a n i a   s i ę	p o r e g u l o w a n i a   s i ę	0.03197947964072227	0.014441194012761116	-2
o b s k u b y w a ł y b y ś c i e   s i ę	o b s k u b y w a ł y b y ś c i e   s i ę	0.03970092199742794	0.01588066667318344	-2
n i e o s z o ł o m n e	n i e o s z o ł o m n e	0.0399119071662426	0.01286543533205986	-2
n i e f r u s t r a c y j n ą	n i e f r u s t r a c y j n ą	0.03572482764720917	0.015304915606975555	-2
w e w n ą t r z s z p i t a l n e j	w e w n ą t r z s z p i t a l n e j	0.03663722835481167	0.018814247101545334	-2
l a g r u j ę	l a g r u j ę	0.031657684966921805	0.02420472912490368	-2
p o ż ł o p a l i ś m y   s i ę	p o ż ł o p a l i ś m y   s i ę	0.04040633216500282	0.014646203257143497	-2
n i e w y b u j a ł e	n i e w y b u j a ł e	0.038515393435955045	0.012718354351818562	-2
n i e z a z b r o j o n e	n i e z a z b r o j o n e	0.03518953695893288	0.022810760885477066	-2
n i e z b y t k u j ą c e	n i e z b y t k u j ą c e	0.030867695063352584	0.012933436781167984	-2
p o t r z e b u j ą c e m u	p o t r z e b u j ą c e m u	0.026694706082344054	0.01572548784315586	-2
n i e p o s i ę g a j ą c y m i   s i ę	n i e p o s i ę g a j ą c y m i   s i ę	0.03540450483560562	0.014963701367378235	-2
n i e n o t a t n i k o w o ś ć	n i e n o t a t n i k o w o ś ć	0.03318638429045677	0.013990268111228943	-2
z a c h o d o w i e c y	z a c h o d o w c y	0.025118379294872283	0.8359154462814331	0
p o s k u p i a ł y   s i ę	p o s k u p i a ł y   s i ę	0.03357801027595997	0.012280626222491264	-2
k o n w o k o w a ł o m   s i ę	k o n w o k o w a ł o m   s i ę	0.03349951207637787	0.014520067721605301	-2
p o d s u n i ę c i u   s i ę	p o d s u n i ę c i u   s i ę	0.03185555376112461	0.020588168874382973	-2
s p a l i n o w y m	s p a l i n o w y m	0.03322734385728836	0.014225215651094913	-2
r o z u m k u j ą c ą	r o z u m k u j ą c ą	0.028772054612636565	0.016120368614792824	-2
n i e w y p r o m i e n i o w u j ą c e   s i ę	n i e w y p r o m i e n i o w u j ą c e   s i ę	0.04687251076102257	0.03806460276246071	-2
e k s p e k t o r a c j e	e k s p e k t o r a c j e	0.033683235943317416	0.05062110349535942	-2
n i e s a m o s p a w a l n o ś ć	n i e s a m o s p a w a l n o ś ć	0.03068213015794754	0.016620157286524773	-2
t e s t o w o ś c i a m i	t e s t o w o ś c i a m i	0.029978713393211363	0.01692264713346958	-2
c z t e r o k r o t n o ś c i	c z t e r o k r o t n o ś c i	0.03876853510737419	0.013909294269979	-2
ż ł o b k o w a c i	ż ł o b k o w a c i	0.033638215810060504	0.014386807568371296	-2
s p o ż y c z e n i a	s p o ż y c z e n i a	0.026691963896155357	0.016901852563023567	-2
p r z e w e n t y l o w y w a n e	p r z e w e n t y l o w y w a n e	0.02832452245056629	0.020723477005958557	-2
o b s t a w i a ł o   s i ę	o b s t a w i a ł o   s i ę	0.02975209765136242	0.012736180797219276	-2
h u s y c k i c h	h u s y c k i c h	0.033712875097990036	0.01864112727344036	-2
d o p a s a n o   s i ę	d o p a s a n o   s i ę	0.029713837057352067	0.014421342872083187	-2
n i e h i p P h o p o w e	n i e h i p - h o p o w e	0.029583867639303207	1.092895746231079	-1
i ł o w s k o ś c i	i ł o w s k o ś c i	0.03173153698444366	0.018639490008354187	-2
n i e k o m b i n a t o r y c z n y	n i e k o m b i n a t o r y c z n y	0.03448081240057945	0.014748779125511646	-2
b l a z o n o w a n e g o	b l a z o n o w a n e g o	0.03353957384824753	0.020425938069820404	-2
t r ó j s i e m n y m	t r ó j s i e m n y m	0.04177355244755745	0.011938745155930519	-2
n i e r o z d z i a w i a n y c h	n i e r o z d z i a w i a n y c h	0.03166638538241386	0.013688553124666214	-2
n i e c u c e n i e	n i e c u c e n i e	0.024996763467788695	0.08212936669588089	-2
r e s p o n s o r y j n e j	r e s p o n s o r y j n e j	0.037568742781877516	0.015711821615695953	-2
n i e ż y c i o t w ó r c z y	n i e ż y c i o t w ó r c z y	0.03565087541937828	0.01691620424389839	-2
p a s t u s z e	p a s t u s i e	0.0364401888102293	0.6580572128295898	-1
n i e t r e m o l o w a n y m i	n i e t r e m o l o w a n y m i	0.030700619518756866	0.010774488560855389	-2
n i e p l a n e t o w a n i a   s i ę	n i e p l a n e t o w a n i a   s i ę	0.03542407117784023	0.017584821209311485	-2
s a t y n o w a ł o b y m   s i ę	s a t y n o w a ł o b y m   s i ę	0.030912290886044504	0.017550809308886528	-2
o d m i s t y c z n i e n i e m   s i ę	o d m i s t y c z n i e n i e m   s i ę	0.0363517090678215	0.01869778521358967	-2
n i e p r o a l i a n c k i m	n i e p r o a l i a n c k i m	0.03212481252849102	0.019509566947817802	-2
n i e w y c h l a p u j ą c y   s i ę	n i e w y c h l a p u j ą c y   s i ę	0.0328304935246706	0.014711848460137844	-2
w y s z u l e r o w u j   s i ę	w y s z u l e r o w u j   s i ę	0.028274986892938614	0.016689006239175797	-2
o d k r o p i e ń	o d k r o p i e ń	0.02546343021094799	0.07550450414419174	-2
f a j n o w a n e	f a j n o w a n e	0.03964969776570797	0.011648637242615223	-2
n i e n a c h a c h m ę c e ń   s i ę	n i e n a c h a c h m ę c e ń   s i ę	0.039044544100761414	0.03279196843504906	-2
r d z a w i a ł o m	r d z a w i a ł o m	0.027921753749251366	0.03975694999098778	-2
m a k r o e k o n o m i c z n o ś c i	m a k r o e k o n o m i c z n o ś c i	0.036459986865520475	0.022142818197607994	-2
n i e n a l e ż e j ą c y	n i e n a l e ż ą c y	0.02602327652275562	0.5938444137573242	0
s o m a t o g e n i c z n o ś c i a m i	s o m a t o g e n i c z n o ś c i a m i	0.03729272037744522	0.017976941540837288	-2
n i e b i c z o w ą	n i e b i c z o w ą	0.037106166034936904	0.013264909386634827	-2
n i e m i k r o l i t y c z n y m	n i e m i k r o l i t y c z n y m	0.03366527818143368	0.012487921863794327	-2
n i e p o d ś w i e t l a n y m	n i e p o d ś w i e t l a n y m	0.026691956073045732	0.01875946670770645	-2
n i e w y d m i ń s k o ś c i a c h	n i e w y d m i ń s k o ś c i a c h	0.0348428588360548	0.021724049001932144	-2
n i e f o r s i a s t y	n i e f o r s i a s t y	0.04303766041994095	0.01605200581252575	-2
n i e p i e r d z i e l e n i	n i e p i e r d z i e l e n i	0.03517297208309174	0.02319849468767643	-2
k a n t y c z k o w y c h	k a n t y c z k o w y c h	0.027970274910330772	0.013647878542542458	-2
n i e z a k o r k o w a n i u   s i ę	n i e z a k o r k o w a n i u   s i ę	0.03232269771397114	0.014316970482468605	-2
d e m o n o p o l i z o w a ł y	d e m o n o p o l i z o w a ł y	0.02881396785378456	0.01672474853694439	-2
n i e w y s t y l i z o w a n i u	n i e w y s t y l i z o w a n i u	0.026390518993139267	0.017438115552067757	-2
n i e s k r a w a n i a m i	n i e s k r a w a n i a m i	0.02715252749621868	0.014628881588578224	-2
ś w i ń s t e w k a	ś w i ń s t e w k o	0.028628023713827132	1.0028083324432373	-1
n i e r o z m a i c ą c e	n i e r o z m a i c ą c e	0.031752826273441316	0.058669108897447586	-2
s p o l e r o w y w a n i u	s p o l e r o w y w a n i u	0.026337895914912222	0.01343171950429678	-2
b r a n l a m i	b r a n l e <UNK> a m i	0.03373042792081833	0.023769032210111618	0
w y p r a ż a m	w y p r a ż a m	0.029856523871421813	0.04559949412941933	-2
n i e a n o n i m i z o w a n i u	n i e a n o n i m i z o w a n i u	0.026754758134484292	0.01646152324974537	-2
n i e p o z a p y l a n e g o	n i e p o z a p y l a n e g o	0.03795663565397263	0.01562718115746975	-2
n i e r e f u n d a c y j n i	n i e r e f u n d a c y j n i	0.037726779282093045	0.016598476096987724	-2
p r z e s k l e p i a j ą c	p r z e s k l e p i a j ą c	0.022884909063577652	0.029858682304620743	-2
w y w c z a s o w y w a ł y   s i ę	w y w c z a s o w y w a ł y   s i ę	0.03140072524547577	0.018578501418232918	-2
b u t o n a c h	b u t o n a c h	0.03557374998927117	0.016606271266937256	-2
w e k u j ą c e	w e k u j ą c e	0.03307808190584183	0.05239788442850113	-2
o c h m i s t r z y n i a	o c h m i s t r z y n i	0.03395889550447464	0.4709250330924988	-1
n a w y t ł u k i w a n e	n a w y t ł u k i w a n e	0.03528128117322922	0.0423668697476387	-2
p r z e g r u j ą c y c h	p r z e g r y w a j ą c y c h	0.02365924008190632	0.6644361019134521	1
f a r b o w a ł y ś c i e   s i ę	f a r b o w a ł y ś c i e   s i ę	0.034676913544535636	0.015042178332805634	-2
k l u p o w a n i a	k l u p o w a n i a	0.027761897072196007	0.01588054932653904	-2
n i e j a j o r o d n o ś c i	n i e j a j o r o d n o ś c i	0.03021387830376625	0.017216430976986885	-2
h o d o m e t r z e	h o d o m e t r z e	0.02765481173992157	0.40058279037475586	-2
p r z e w ę z o n e	p r z e w ę ż o n e	0.0347004197537899	0.08750297129154205	-1
n i e z b r e c h a ń   s i ę	n i e z b r e c h a ń   s i ę	0.02974242940545082	0.3853497803211212	-2
m a n s a r d a c h	m a n s a r d a c h	0.03211410157382488	0.021389923989772797	-2
r o z c i e p l a n o	r o z c i e p l a n o	0.03181140124797821	0.019016092643141747	-2
n i e l u t o w n i c z e	n i e l u t o w n i c z e	0.03525609150528908	0.013700013980269432	-2
n i e w y p o m a d o w a n i e m   s i ę	n i e w y p o m a d o w a n i e m   s i ę	0.03430248200893402	0.017021989449858665	-2
n i e o s t a n o w i o n e	n i e o s t a n o w i o n e	0.034783539548516276	0.01627032645046711	-2
n i e w y c h r z c o n e m u	n i e w y c h r z c z o n e m u	0.03974834084510803	0.25845372676849365	-1
