index	lemma	avg_lemma_similarity	avg_feature_similarity	information_density
130	مُفَرَّغ	0.13207988167074147	0.34001299569085514	0.2360464386807983
131	أَوْرَث	0.13943292149867953	0.22902882566407168	0.1842308735813756
132	سَكِينَة	0.12630133921525338	0.3158787850954341	0.22109006215534374
133	ٱِنْقِلابِيّ	0.09643712171216622	0.34040534046037224	0.21842123108626924
134	مُحِبّ	0.14265515697837325	0.3166333052200164	0.22964423109919485
135	أَقْلَع	0.13899041656792654	0.2359847106504493	0.18748756360918792
136	عالِم	0.14567253559168591	0.3189242597411856	0.23229839766643576
137	بَحَث	0.14506337161264837	0.20988154242054416	0.17747245701659625
138	ٱِنْتِكاس	0.11326717493578409	0.30471380432341116	0.20899048962959763
139	لِيبِيّ	0.13364313123856067	0.31641438878746725	0.22502876001301397
140	خَطّاب	0.1364784020872513	0.29913582691058493	0.2178071144989181
141	مَحْكُوم	0.12754903710687646	0.3321179634536586	0.22983350028026756
142	عَزِيز	0.14405872137160228	0.3185249720412641	0.2312918467064332
143	صَنَّف	0.1422567592804268	0.1990469588200503	0.17065185905023855
144	مُتَوَرِّط	0.11588062272968173	0.38212307666108375	0.24900184969538275
145	مِيثاقِيّ	0.12048403893711272	0.33092798172629173	0.22570601033170223
146	لامَس	0.14010078704610976	0.23081302083921	0.18545690394265987
147	حَزِين	0.14508037756912134	0.32572633451518196	0.23540335604215165
148	مَهارَة	0.1407740913491835	0.31024370597445444	0.22550889866181897
149	بَحْرَيْنِيّ	0.0992363330211297	0.38620338422698064	0.24271985862405518
150	ٱِجْتَذَب	0.11350216289348158	0.2690609578361356	0.1912815603648086
151	حائِز	0.14294546972909714	0.2465267961318937	0.1947361329304954
152	مُسْتَشْهِد	0.10359695591400937	0.36131094935229874	0.23245395263315405
153	شِمالِيّ	0.13047839206781825	0.3490414724114885	0.23975993223965336
154	وَضَع	0.14591283591251605	0.20450121757601283	0.17520702674426444
155	قَسَّم	0.14304749191715324	0.26156286395596884	0.20230517793656105
156	كَذّاب	0.1358233958694308	0.3051482642276168	0.2204858300485238
157	لِيبِيرِيّ	0.1070077585913566	0.33117874645577366	0.21909325252356512
158	تِلْفِزيُونِيّ	0.08061669350633988	0.3376766054550711	0.2091466494807055
159	مُنَظَّم	0.13153192085231893	0.32863863737828125	0.23008527911530008
160	أَوْحَى	0.138063352855399	0.22965569689892573	0.18385952487716237
161	مُعَلِّق	0.13210120758461885	0.3614559727352509	0.24677859015993486
162	كِيمِيائِيّ	0.10075825158338858	0.3245622132690238	0.21266023242620619
163	عَقَب	0.14744236763065763	0.2170892485137025	0.18226580807218007
164	مارُونِيّ	0.12054956998697546	0.36637195512720366	0.24346076255708957
165	هِلالِيّ	0.12938266240065974	0.3249906415818761	0.22718665199126792
166	مُحافِظ	0.13578263016085723	0.31604496996277515	0.2259138000618162
167	مَلائِكِيّ	0.11383473169604263	0.3815851911895204	0.2477099614427815
168	تَرَيَّث	0.12965930945385443	0.2693439193954891	0.19950161442467174
169	إِسْتِقْواء	0.09488821498739644	0.3020719104286249	0.19848006270801066
170	تَأْلِيف	0.13409740414240726	0.35039291963669755	0.24224516188955242
171	وَرْدِيّ	0.13895358313594233	0.3764659399241379	0.2577097615300401
172	أُصُولِيّ	0.11754655163139835	0.31208053338796454	0.21481354250968143
173	مَحْسُوب	0.1276753321135683	0.3276238937025029	0.2276496129080356
174	رَشِيد	0.14587588653682557	0.3605418920187243	0.2532088892777749
175	مُتَراصّ	0.12918693473368922	0.36856092138648544	0.24887392806008735
176	سِياسِيّ	0.12997261439084504	0.3117809023363975	0.22087675836362125
177	إِجْرائِيّ	0.11352837721815927	0.3373977739619772	0.22546307559006823
178	مُفَضَّل	0.1309772438703206	0.3123737281636272	0.2216754860169739
179	تَلْقِيم	0.1347076077781157	0.379860687641033	0.2572841477095743
180	مُجِيب	0.14317602347273603	0.32250914930090085	0.23284258638681843
181	ٱِسْتِخْدام	0.09586557244500074	0.3201937009768286	0.20802963671091468
182	ثَقافَة	0.1345138493038109	0.2724266234044634	0.20347023635413714
183	مُتَأَتِّي	0.1160552122212401	0.37969375143523976	0.24787448182823993
184	مُعَرِّب	0.13419816810590007	0.3623212631095874	0.24825971560774374
185	ضَهْر	0.14474966323999827	0.30158051925465645	0.22316509124732736
186	أَجْرَد	0.14015377461159811	0.2887574856546391	0.2144556301331186
187	فِنْلَنْدِيّ	0.09731692110004947	0.38477181204191196	0.24104436657098072
188	حِسابِيّ	0.13023363904343496	0.33212587094312634	0.23117975499328064
189	هَزْلِيّ	0.13662686057251378	0.3483165213349258	0.2424716909537198
190	مُرَدِّد	0.1330117299862228	0.3767981063424967	0.2549049181643598
191	جاهِز	0.14202541406658395	0.2611974471401425	0.20161143060336323
192	مُرْتَبِط	0.12364966949480659	0.37716591204829125	0.2504077907715489
193	مُمِلّ	0.14304676450033563	0.3372459335272535	0.24014634901379456
194	مُضارِب	0.1383690576431006	0.2999595113316643	0.21916428448738245
195	مُتْعِب	0.13855222679193047	0.3361137641424223	0.23733299546717637
196	تَأَمَّل	0.1278060810618892	0.2766066142226603	0.20220634764227474
197	بُوسْنِيّ	0.12037190967429112	0.35601788016545666	0.2381948949198739
198	ذاكِر	0.14365388505661578	0.30144332171248306	0.2225486033845494
199	ثُلاثِيّ	0.12978917925991892	0.34759256642909897	0.23869087284450896
200	لاغِي	0.1478467801021531	0.2746449382813619	0.21124585919175748
201	كَوْكَبَة	0.11628952140078858	0.27978890156563485	0.1980392114832117
202	مُكَرِّر	0.13347475740165918	0.38309302570290305	0.2582838915522811
203	مَغْمُود	0.12725366167606203	0.32691367445376845	0.22708366806491526
204	مُحايِد	0.13803731274559472	0.3302611771241995	0.2341492449348971
205	باطِنِيّ	0.12593667884965923	0.3308465201155429	0.22839159948260107
206	مُزْرِي	0.14405638674266383	0.34417360277859865	0.24411499476063125
207	حَصْرِيّ	0.13883024191825216	0.3724195044573495	0.2556248731878008
208	نُمُوّ	0.13202230688686417	0.31533317128144456	0.22367773908415436
209	مَحْمِيّ	0.14237572451441016	0.4054504492529158	0.273913086883663
210	مَحْمُود	0.12822409920467573	0.3374226539942691	0.2328233765994724
211	وَزِير	0.14579639165819772	0.30457965658642355	0.22518802412231065
212	ٱِدِّخارِيّ	0.10042985574740815	0.32404820016865654	0.21223902795803234
213	أَفْسَد	0.13830565421872013	0.23224606493521788	0.18527585957696902
214	مَدْلُول	0.12810737654669638	0.3406592994041226	0.2343833379754095
215	مُتَناقِض	0.12206920942959834	0.36797431236029987	0.2450217608949491
216	مُتَأَجِّج	0.11334480632072072	0.37772231951624874	0.24553356291848472
217	تَجَنَّب	0.12791858268603964	0.25544452997618816	0.1916815563311139
218	أَقْلَمَة	0.11839404298355632	0.31126033453741264	0.21482718876048448
219	كَتائِبِيّ	0.11153312061796973	0.3661813289552255	0.2388572247865976
220	مُقَنَّن	0.13152070836684607	0.34052470443897415	0.23602270640291012
221	مُسْتَحِقّ	0.11701093076322226	0.39205925660143953	0.2545350936823309
222	بُطُولِيّ	0.11695535206953774	0.3327852458318675	0.22487029895070262
223	مَظْلُوم	0.12730237872552913	0.33146089044948346	0.2293816345875063
224	وازَى	0.1395174179971631	0.21182733634528467	0.1756723771712239
225	تَعْظِيم	0.13433096417760162	0.3760352362995715	0.25518310023858654
226	مُسْتَنِد	0.12415004149042771	0.3830847753399077	0.2536174084151677
227	سَلَفِيَّة	0.11351708893799257	0.3331704081989624	0.22334374856847747
228	غَبْن	0.1438356876561021	0.2943970068168215	0.2191163472364618
229	مِرْصاد	0.12996301636908206	0.33452203352033133	0.2322425249447067
230	فاسِق	0.14334402054021653	0.25814723260268974	0.20074562657145312
231	عَقَدِيّ	0.13451388954805824	0.3651746186711657	0.24984425410961197
232	مُوَسَّع	0.13188102228566945	0.3278013030856419	0.2298411626856557
233	مُسْتَدْرِك	0.10490004522343338	0.3625306229711816	0.2337153340973075
234	مَحْشُوّ	0.12958978474063937	0.3453683873010192	0.2374790860208293
235	مَنْبُوذ	0.12726251541053676	0.3309723977741595	0.2291174565923481
236	خَيْرِيّ	0.13844306542672483	0.38752319696769844	0.2629831311972116
237	جِذْرِيّ	0.13132475218655806	0.3164671636569163	0.22389595792173717
238	دَقِيق	0.14487588359483253	0.32805231823863973	0.23646410091673614
239	قَتِيل	0.14586453673384422	0.3229956963352929	0.23443011653456858
240	نادِر	0.14667589730933323	0.3306626795402789	0.23866928842480606
241	مُحارَبَة	0.11925282800354843	0.3374537319663534	0.22835327998495092
242	مُعْدِم	0.1394370210922938	0.328345964932348	0.23389149301232093
243	حِزْبِيّ	0.13018845631780693	0.33278487395227657	0.23148666513504174
244	مُقْلِق	0.13849266946866212	0.33559531435410644	0.23704399191138428
245	ثابِت	0.14235167742001822	0.2981555747750133	0.22025362609751575
246	شُمُولِيّ	0.11796601649910479	0.33634966533871974	0.22715784091891228
247	نَكَفِيّ	0.1335814335689279	0.3486752204468231	0.2411283270078755
248	رَقْم	0.14489545931930808	0.3304028657952057	0.2376491625572569
249	إِرْغام	0.12561581886469078	0.33310849438633194	0.22936215662551135
250	إِيجابِيّ	0.11820300192112106	0.3182988417084039	0.21825092181476247
251	رِيفِيّ	0.13404775708075906	0.31746867402954587	0.22575821555515246
252	فَخْرِيّ	0.13827547172687585	0.38483089272153687	0.26155318222420637
253	مُطالَب	0.13582264589515436	0.33698794452004194	0.23640529520759815
254	مَبِيع	0.1504253941868496	0.3499369397867117	0.25018116698678067
255	غَدِق	0.14766551737149838	0.24305526434638086	0.19536039085893964
256	مُفْرِط	0.13889598806667977	0.3268220238320026	0.23285900594934117
257	مُسْتَفِيد	0.11833105911702352	0.40116907738381513	0.25975006825041935
258	أَرْنَب	0.1400301412761789	0.31738846455816133	0.22870930291717012
259	مُسَخِّر	0.1319633270916791	0.37551861258597874	0.25374096983882893
260	دُبّ	0.13834270691246614	0.2743001103382635	0.20632140862536483
261	كَنَس	0.1459968440651482	0.1772109325746851	0.16160388831991665
262	تَخَيَّل	0.12937472780779596	0.2632026057946038	0.19628866680119988
263	جِهادِيّ	0.12893015978112923	0.3198524797746581	0.22439131977789367
264	مَنِيع	0.15091596416400008	0.3633902676524655	0.2571531159082328
265	خاشَن	0.13984867131077594	0.22321947588465926	0.18153407359771762
266	سَلَّة	0.14438406605961138	0.2971372905668664	0.22076067831323887
267	دِعائِيّ	0.12929913800891726	0.3072342493288737	0.2182666936688955
268	سَرَطانِيّ	0.11489084899653261	0.3797323839204857	0.24731161645850916
269	بَنْجلادِيشِيّ	0.0826167710898488	0.3789779766256269	0.23079737385773785
270	تُرْكُمانِيّ	0.09712210424828996	0.38100861416370996	0.23906535920599997
271	مُسِنّ	0.14283974207711023	0.30702959705651645	0.22493466956681335
272	مُمارِس	0.137544301746666	0.34073908928690266	0.23914169551678433
273	رادِيكالِيّ	0.0995134068021204	0.33386638272132413	0.21668989476172226
274	مُنْعَطَف	0.11873609457164926	0.32991267885040415	0.2243243867110267
275	كُوسْتارِيكِيّ	0.08285408077873258	0.36243602424629673	0.22264505251251465
276	تَمَرُّس	0.12504739731568904	0.37183745073615687	0.24844242402592295
277	أَذْكَر	0.13811956065456327	0.24373268776751347	0.19092612421103838
278	نَجْدَة	0.13767125032102792	0.280381383602632	0.20902631696182994
279	مَحْظُور	0.12748538504705856	0.3228730185008246	0.22517920177394157
280	مَسْؤُول	0.1272693493001011	0.30424575190653236	0.21575755060331672
281	طَوِيل	0.14586941646451138	0.3334740877112174	0.2396717520878644
282	مُنْحَدَر	0.12018638669955382	0.33344074225713005	0.22681356447834194
283	تَذْلِيل	0.13456455566806858	0.34898436155302937	0.24177445861054897
284	مُدَخِّن	0.13051653713847156	0.35094988314103126	0.2407332101397514
285	وافِد	0.14433463038230163	0.29130257600336656	0.21781860319283408
286	ضَيْعَة	0.1366950916875881	0.2947378001606751	0.21571644592413158
287	ٱِضْطَرّ	0.12302971241127153	0.24764697497157281	0.18533834369142216
288	مُوَجَّه	0.13086327493654842	0.32578020487959497	0.2283217399080717
289	ٱِنْتِقائِيّ	0.09729208484834317	0.33940495698814566	0.21834852091824442
290	بائِس	0.14285454317125912	0.277060737524593	0.20995764034792605
291	مُتَشَبِّث	0.11397531341063749	0.3662824718804031	0.2401288926455203
292	إِسْكَنْدَرِيّ	0.0846515341264445	0.370320295257377	0.22748591469191073
293	أَشْرَق	0.13975813526363312	0.2122215085775491	0.1759898219205911
294	إِساءَة	0.1283473220025102	0.2920568065030955	0.21020206425280286
295	سِنِغالِيّ	0.10920594704141925	0.3201909818982492	0.2146984644698342
296	مُشَيِّن	0.1319340228033321	0.3869673854472543	0.2594507041252932
297	تَكَرَّم	0.1293795726274628	0.2762570611899849	0.20281831690872384
298	دَقِيق	0.14487588359483253	0.3307954862448446	0.23783568491983859
299	قاتِم	0.14473557549486485	0.3375317036580488	0.24113363957645684
300	طاهِر	0.14435742759213024	0.29446212362682517	0.21940977560947772
301	إِغْفال	0.1250473045688889	0.30237056776813726	0.21370893616851308
302	تَنازُل	0.1309105158329997	0.32661782756082736	0.22876417169691354
303	نَقَض	0.14609440793069298	0.16932534145669356	0.15770987469369327
304	هُولانْدِيّ	0.10238206164193843	0.3639743445947132	0.2331782031183258
305	مُناقَلَة	0.1183982314600874	0.32438029725017264	0.22138926435513
306	مارْكِسِيَّة	0.09716028493741347	0.388869982852153	0.24301513389478324
307	إِخْراج	0.12571118477936022	0.3176332579152344	0.2216722213472973
308	سَخِر	0.14966871606103208	0.27252689984300005	0.21109780795201605
309	مُنْتَخَب	0.12030976330442801	0.33703021911324416	0.22866999120883608
310	سُورِيّ	0.1372885736071229	0.333819313519075	0.23555394356309894
311	خَنَق	0.14679073933103892	0.21219179976543298	0.17949126954823597
312	مُقَنَّع	0.13159153731748835	0.32572762425078766	0.228659580784138
313	مُتَقارِب	0.12398068166945926	0.3830164833678067	0.253498582518633
314	سَكَّن	0.14253482697732814	0.2035219642780972	0.17302839562771266
315	حَجَز	0.14564067221544313	0.21260455131649084	0.179122611765967
316	فَرِيسِيّ	0.12155492448874249	0.3362550652411963	0.2289049948649694
317	تارِيخِيّ	0.11744401298910466	0.3486629345164887	0.2330534737527967
318	وَحِيد	0.1454397337211094	0.3336621009882052	0.2395509173546573
319	مُجَمَّد	0.13198774223454482	0.3235763675510208	0.2277820548927828
320	جَيّاش	0.13594071187836593	0.3383808778777373	0.2371607948780516
321	لَطِيف	0.1440885386584625	0.3101084712383075	0.227098504948385
322	مَدِين	0.15058565371950436	0.36298330709296955	0.25678448040623697
323	نازِف	0.1435048920629819	0.28911301917212506	0.21630895561755348
324	عُدْوانِيّ	0.11492318548077968	0.36064055815616564	0.23778187181847266
325	رَقَد	0.14795004869183778	0.2295599571051294	0.18875500289848357
326	حُسَيْنِيّ	0.11547345109188734	0.38677042496641423	0.2511219380291508
327	نِقابَة	0.12936893425516122	0.3316965779883576	0.2305327561217594
328	مُؤَبَّد	0.13141214518245184	0.3103008567625448	0.22085650097249832
329	وَظِيفَة	0.12533948821454793	0.3140064750326362	0.21967298162359206
330	خَنَق	0.14679073933103892	0.17258829392360137	0.15968951662732014
331	أَسْلَم	0.13996808811569328	0.3021891961288065	0.2210786421222499
332	صِرْبِيّ	0.1319253790790671	0.33651767937579324	0.23422152922743017
333	مُقَنَّع	0.13159153731748835	0.31439315938736123	0.2229923483524248
334	عَلِيم	0.14714026180520184	0.34942477520403087	0.24828251850461636
335	شَفاعَة	0.13473284485327808	0.2825529389957778	0.20864289192452795
336	مَدَنِيّ	0.13913116758590685	0.3788316797685837	0.25898142367724525
337	تَعَلُّق	0.1242250359247768	0.34191873645554327	0.23307188619016003
338	عازِم	0.14413136547658656	0.30931830900741303	0.2267248372419998
339	أَمْلَى	0.13900973843255654	0.24061901843102196	0.18981437843178925
340	خَيْرِيّ	0.13844306542672483	0.3813383864897091	0.25989072595821694
341	إِجْرامِيّ	0.11415623003804358	0.3464331889971733	0.23029470951760844
342	جُثَّة	0.13514006050396482	0.2892751553420538	0.2122076079230093
343	عَرَبَة	0.13522617546609028	0.2776836813198694	0.20645492839297985
344	حُكُومِيّ	0.11668484596472622	0.3469002779360398	0.231792561950383
345	مُجَدِّد	0.1316525598551742	0.35070865722954864	0.24118060854236142
346	جَيِّد	0.1425101398388577	0.34877702223945295	0.24564358103915535
347	مُزْدَوِج	0.12117549802163508	0.3583549546416824	0.23976522633165873
348	مُتَعاظِم	0.12217799980760036	0.3831975828574254	0.25268779133251285
349	ٱِنْتَزَع	0.11447390697241015	0.24497648958200788	0.179725198277209
350	رابِيَة	0.13494301858612176	0.35537854639630256	0.24516078249121215
351	سَيْطَرَة	0.11714661557735734	0.3144837596056711	0.21581518759151422
352	وَرْك	0.14466358722962566	0.3077160266086757	0.2261898069191507
353	نَعَم	0.14820257346818044	0.20353783190442992	0.17587020268630518
354	صاعِقَة	0.12962937212811756	0.3188698022800949	0.22424958720410626
355	عَصْرِيّ	0.13906467252441138	0.3799237395116184	0.2594942060180149
356	مائِيّ	0.14913821476998398	0.3132626323699468	0.2312004235699654
357	إِسْعاف	0.12521514019680116	0.2954265397988206	0.21032083999781087
358	تَساقَط	0.13478457143234168	0.20598998592816223	0.17038727868025194
359	سَبِيل	0.1469863030414752	0.3407393614582182	0.2438628322498467
360	أُورُوِيّ	0.11844573255641633	0.33141030262368415	0.22492801759005024
361	مُتَصَوِّف	0.1144683017432653	0.36407550509996633	0.2392719034216158
362	ٱِلْتِزام	0.11315907703638788	0.33409701321564667	0.22362804512601728
363	هارِب	0.145576902769765	0.3019447275154446	0.22376081514260482
364	وافِد	0.14433463038230163	0.2638704046035843	0.20410251749294295
365	قِصَّة	0.13400879580561098	0.31611522741816683	0.2250620116118889
366	ناطِق	0.1437014916886532	0.29265754807865146	0.21817951988365233
367	أَلْصَق	0.13767781388842956	0.22994095553628852	0.18380938471235903
368	فَرْدِيّ	0.1386651165322565	0.38830512855802407	0.2634851225451403
369	بَتَّة	0.14339715330063924	0.3143775416327406	0.22888734746668993
370	مُوجِب	0.13885396405191	0.3123428387620141	0.22559840140696202
