index	lemma	avg_lemma_similarity	avg_feature_similarity	information_density
54	kićkać się	0.09695860796901988	0.3358632012488726	0.21641090460894624
55	gording	0.09690455113591967	0.2902318725282445	0.1935682118320821
56	nierestrykcyjny	0.07253302123837628	0.35208684532424794	0.21230993328131212
57	sfanatyzować	0.09156582545844988	0.40112340806900304	0.24634461676372646
58	mumiować się	0.09404694969979005	0.3974875125307892	0.2457672311152896
59	ptaszydło	0.09200879337681798	0.3536254066175223	0.22281709999717014
60	powytłukać	0.09680839780471881	0.3719204994090153	0.23436444860686706
61	poprzyklejać	0.08852001774325845	0.39425438553910575	0.2413872016411821
62	galerowy	0.10117474026406766	0.36612995358713996	0.2336523469256038
63	zesmagać	0.10481936145030406	0.32400420607243674	0.2144117837613704
64	uplatać się	0.0947041810474236	0.36518010417459584	0.22994214261100973
65	niehektolitrowość	0.06881269877447023	0.3955788633622878	0.23219578106837901
66	paprykować	0.10433695281015544	0.41193960473885427	0.25813827877450485
67	rozsierdzać	0.09473596019756574	0.418469869823353	0.25660291501045934
68	przeplenić	0.09648757632968817	0.3515522884026264	0.2240199323661573
69	zasklepiać	0.09771598503356164	0.4000589415942656	0.24888746331391362
70	zgrabiały	0.09534320778698813	0.32332195684385884	0.20933258231542348
71	zeslawizować	0.09363312268250633	0.4382808603018114	0.26595699149215885
72	bandażować	0.10107296408016261	0.3500281775130269	0.22555057079659474
73	poprzeglądać się	0.07543855863863352	0.4173311047851746	0.24638483171190406
74	esować	0.11475741631070031	0.397838762407475	0.25629808935908766
75	dobierać się	0.09339202901871765	0.40273146534288135	0.24806174718079949
76	klanowy	0.10289213758146092	0.35807475286487384	0.23048344522316738
77	seminarium	0.08936009413540033	0.36024321664762465	0.22480165539151248
78	lnianowłosość	0.08274023907527056	0.4026880056468715	0.24271412236107104
79	upychać	0.10407784401203332	0.3203354712357805	0.2122066576239069
80	zacisk	0.10226316211186871	0.31898812597216847	0.21062564404201858
81	jarząbek	0.09345005743436141	0.2780347800125586	0.18574241872346
82	odrębywać się	0.08904395100821824	0.4312191373399268	0.2601315441740725
83	niepodskokliwy	0.07858239835190685	0.389335569088327	0.23395898372011692
84	sterować się	0.09701137000839755	0.4511234266858829	0.2740673983471402
85	nadąć się	0.0986669495976999	0.33183984976669956	0.21525339968219973
86	odszczepić	0.09416190940548376	0.3648711456498185	0.22951652752765112
87	wyroić się	0.09822352817072821	0.3845987985627745	0.24141116336675136
88	flakowacieć	0.09227681618939157	0.41053735164699723	0.2514070839181944
89	zgnać	0.10798204676329641	0.31011254337635	0.20904729506982322
90	gęścić się	0.09330918770863718	0.3086065427503609	0.20095786522949904
91	odsedniać się	0.08914111921814463	0.42313726041800165	0.25613918981807315
92	żółciowość	0.09371386780874325	0.30647943531531896	0.2000966515620311
93	biosterować się	0.08346697192704407	0.4416009194173652	0.2625339456722046
94	sztafirować	0.09784408770241344	0.4189264585400328	0.2583852731212231
95	przypadkowy	0.09126429223813652	0.37930063079832915	0.23528246151823284
96	zadrzymać	0.10327444088285267	0.3350027930564643	0.21913861696965847
97	grajcarkowaty	0.08249907404661161	0.35926167063379033	0.22088037234020097
98	niekowalencyjny	0.0739252527391992	0.40083537045232315	0.23738031159576117
99	zagregować	0.10290020227057566	0.3885701506733362	0.24573517647195595
100	lewarować	0.10840270313677107	0.3843662260925058	0.24638446461463845
101	nieprajańskość	0.08032002368971171	0.41611212680611265	0.24821607524791217
102	rozdeptywać	0.09607646504556998	0.4317362677646385	0.26390636640510423
103	wariactwo	0.09546961225223906	0.3775847198232847	0.23652716603776186
104	chlebny	0.0951864213019006	0.25512510409087863	0.1751557626963896
105	szaklować	0.1080750226354537	0.4095242893371307	0.2587996559862922
106	monarchiczny	0.08361472607567545	0.3873616825260076	0.23548820430084152
107	odpowiedzialność	0.07208704394125232	0.4332045501180581	0.2526457970296552
108	naszarpać	0.10272137647583197	0.36587216346297874	0.23429676996940535
109	wliczać	0.10740200446237708	0.3855785687170665	0.2464902865897218
110	barbecue	0.09307956163711197	0.26265342393737295	0.17786649278724245
111	branzlować się	0.0868398537521008	0.4546044084000445	0.2707221310760727
112	niepółtechniczny	0.06848490713685473	0.31618910262290717	0.19233700487988095
113	wyjąkiwać	0.10131577220049971	0.3517138960969564	0.22651483414872806
114	przedrukować się	0.08006897046209138	0.45371536072053936	0.26689216559131534
115	sybilijny	0.09178146459814053	0.29023529701789114	0.19100838080801583
116	pomeczowość	0.09448491611265541	0.34676028718580243	0.22062260164922892
117	refinansować	0.0913161689042852	0.4451677003729256	0.2682419346386054
118	niehebelkowy	0.08542864188990074	0.35868472305865995	0.22205668247428034
119	omrowić się	0.09638703712447011	0.3687644508582362	0.23257574399135317
120	doskrobać	0.10388984148889051	0.35045108585907697	0.22717046367398375
121	zmajstrować się	0.08239406771558744	0.4163622573627973	0.24937816253919237
122	ligać się	0.10027361143067924	0.32513176938498717	0.2127026904078332
123	wywoływać	0.102671400580256	0.3637743193265215	0.23322285995338876
124	niechmielność	0.08298755250081312	0.3392554702423764	0.21112151137159477
125	dwuprzęsłowy	0.08339026073991325	0.3581157938426863	0.22075302729129978
126	rozpalić	0.10433962011735257	0.38660082873520746	0.24547022442628003
127	napastować się	0.08836724759501627	0.42476504455378866	0.2565661460744025
128	niebuldoży	0.0914930423959223	0.32784960471950525	0.20967132355771378
129	miastkowski	0.09004001246145198	0.382872686814341	0.2364563496378965
130	drużbić się	0.0914163454002228	0.33183966111256513	0.21162800325639397
131	zdumiewać	0.10392551327498627	0.3848134040968567	0.2443694586859215
132	popilnować	0.10404768119956834	0.3891798943577434	0.2466137877786559
133	zmuszać się	0.09566600799599563	0.3599501382307444	0.22780807311337
134	hieroglify	0.09133170353330355	0.3081064194760048	0.19971906150465418
135	przykrasić	0.09966198365257052	0.40141228774221416	0.25053713569739233
136	zaścielać	0.1017116268377824	0.3660510840347592	0.2338813554362708
137	tucza	0.1008269820031772	0.26933618057790565	0.18508158129054142
138	stalooszczędny	0.07372617874868241	0.38031259135728246	0.22701938505298244
139	zasnuwać	0.10888987442484259	0.382792377367025	0.2458411258959338
140	niekaudyński	0.08457073068464399	0.3569500153887741	0.22076037303670903
141	nieobsiadły	0.0899074662539537	0.3812284625109564	0.23556796438245503
142	wić	0.10393270710904505	0.3137013024016199	0.2088170047553325
143	skopić	0.10583335152011608	0.35718662053985656	0.23150998602998632
144	świadczyć się	0.08458820857714328	0.4153860081083618	0.24998710834275253
145	aplegierować	0.09148805929946945	0.42798402858479817	0.2597360439421338
146	niesterburtowy	0.07737032784372773	0.39262776341049516	0.23499904562711144
147	kolbiasty	0.09573132733978687	0.3720091025952858	0.23387021496753635
148	slamsowość	0.09587753293414084	0.35731042072166685	0.22659397682790383
149	kozakować	0.11029502605318212	0.37745864095031356	0.24387683350174783
150	ruszać	0.10954267538456927	0.3568647021298622	0.23320368875721575
151	niebezzmysłowy	0.07688197159951045	0.3870342344930926	0.23195810304630152
152	nierelikwiarzowy	0.07202465146508874	0.44670821779356457	0.2593664346293266
153	przechładzać się	0.07572705572589396	0.41113524750538344	0.2434311516156387
154	oszołomski	0.0905599108430337	0.32004180030337454	0.20530085557320413
155	nieparenchymatyczny	0.06010148172675561	0.3901795269748023	0.22514050435077895
156	przeddrukarski	0.07629334386264998	0.38206917403969154	0.22918125895117075
157	chytruśkość	0.08724717409615572	0.32357637761715397	0.20541177585665485
158	przekomponowywać się	0.06381147525768519	0.49833666260712306	0.2810740689324041
159	niedynamoelektryczny	0.0565061106084754	0.431549950432448	0.24402803052046168
160	sakralizować	0.09417016978327365	0.4270933014847047	0.26063173563398917
161	niedomofonowość	0.0757839134873447	0.3611221807924009	0.2184530471398728
162	metkować	0.1105086036045247	0.37642229771944996	0.24346545066198733
163	poddzierać	0.09875591328668155	0.4281180195743008	0.2634369664304912
164	drumla	0.09962049161541854	0.26659740196654946	0.183108946790984
165	rozmazgajać	0.09225120631560249	0.3449291652751932	0.21859018579539785
166	horacjanizować się	0.07038189045106204	0.44907872806955124	0.25973030926030666
167	odturkotać	0.09849024744951597	0.34603792955387863	0.2222640885016973
168	chybiać	0.1043224155021528	0.32248356860806526	0.21340299205510904
169	niewypaleniskowy	0.07195749723272186	0.4334709752649498	0.2527142362488358
170	zarachowywać się	0.0780083409023248	0.4337091393960064	0.2558587401491656
171	goławość	0.10192599398442259	0.32412018433037515	0.21302308915739887
172	nierecepcjonalny	0.06932587321912909	0.3882477508196361	0.22878681201938258
173	samczyk	0.0976078941079167	0.29931283245270485	0.19846036328031078
174	prząść	0.10362100126571869	0.2818621589643325	0.19274158011502557
175	wykrwawiać się	0.08444400985859221	0.41865793943672913	0.2515509746476607
176	dworność	0.10168648156708016	0.3389898047672394	0.22033814316715977
177	zmaterializować się	0.06718952723621448	0.4428638308599024	0.2550266790480584
178	niebieżuńskość	0.07778038023099582	0.34911859063885453	0.21344948543492517
179	pokrwawić	0.10423432586233891	0.407145677196868	0.2556900015296035
180	nakrapiać się	0.08976571781134836	0.4077753507143144	0.24877053426283138
181	matematyczka	0.08229650751342606	0.32563407122636356	0.2039652893698948
182	fiorytura	0.09288297139904525	0.35070289812573735	0.22179293476239131
183	bacowski	0.09903807684267361	0.37643038394083717	0.2377342303917554
184	ubajkowiać	0.0999161354015469	0.3717318740730315	0.2358240047372892
185	przeorywać się	0.08926455862186011	0.4594504450070402	0.2743575018144502
186	wystawować	0.10246003893223858	0.39144201824829405	0.24695102859026632
187	niepręgierzowość	0.07312025719153664	0.4089613227003355	0.24104078994593606
188	zachlastywać się	0.07614369971566595	0.394470705092956	0.23530720240431097
189	angażować	0.10497880333079733	0.35980824639052505	0.2323935248606612
190	niełowiecki	0.09071961651736017	0.35089656678256326	0.2208080916499617
191	zababrać się	0.09165009785479343	0.3655791900882892	0.22861464397154133
192	wytańcowywać się	0.07672633770542583	0.42313672182966666	0.24993152976754623
193	rozmontować	0.09833743948065478	0.4020069218962342	0.2501721806884445
194	zgrabny	0.09912596404826714	0.30031570124776097	0.19972083264801405
195	termoskop	0.09259771219168286	0.310805134451946	0.20170142332181445
196	bigować	0.11156021199231059	0.38224132466751143	0.246900768329911
197	wchylić się	0.09164660458961628	0.3006452994103611	0.1961459519999887
198	pedogra	0.09984669806153663	0.32500348247653305	0.21242509026903483
199	wyinterpretować	0.07593624502137065	0.4435992189431047	0.2597677319822377
200	lokautować	0.10284741559979908	0.37169489782222376	0.23727115671101143
201	sześćdziesięciolatek	0.05548952421943713	0.41222468624780123	0.2338571052336192
202	upowszechniać	0.08464058271874213	0.4484610478626339	0.266550815290688
203	poniechać się	0.09003501747020655	0.4003553516365958	0.24519518455340117
204	transformować	0.08555884749648292	0.39774469197115453	0.24165176973381872
205	ukąsić się	0.09443225890173308	0.2760994212162573	0.18526584005899518
206	denaturować	0.09772411228067233	0.4201066224313372	0.25891536735600473
207	pochód	0.09573925928654639	0.21032685059803805	0.15303305494229222
208	defraudować	0.09657667626899552	0.3730856084209217	0.2348311423449586
209	umitygować	0.09980417236042112	0.3830770267000333	0.2414405995302272
210	rozplantowywać się	0.07103869898680533	0.4770853097179207	0.274062004352363
211	przeinstalować	0.08425061009767867	0.468695208832659	0.27647290946516884
212	niezdobniczy	0.08590483599456884	0.3555429110578881	0.22072387352622846
213	niewyprzyzwoiciały	0.06434432393722109	0.4382594168245449	0.251301870380883
214	trejkotać	0.10245531654478338	0.37836258269335904	0.24040894961907122
215	uniedrożnić się	0.07870163064638011	0.3775611228306408	0.22813137673851047
216	plugawić się	0.09005795073630511	0.38177448257487634	0.23591621665559073
217	wszechmiłosierny	0.0681171377368988	0.39937318234906355	0.23374516004298118
218	obsrywać się	0.09436519495626823	0.43614349713202644	0.2652543460441473
219	nieościeżnicowość	0.06873036445300573	0.36078855069248655	0.21475945757274614
220	młoteczkować	0.09132875089072152	0.4049311549099303	0.2481299529003259
221	chustkowy	0.09468832416511082	0.3145585662987277	0.20462344523191925
222	ocieniać się	0.09431480124123222	0.42601266843528907	0.26016373483826066
223	fluoryzować	0.09650704426904451	0.4027622194224234	0.24963463184573395
224	szkółkarski	0.085628629378224	0.3380573991774659	0.21184301427784497
225	oparszywiały	0.08706611064262086	0.41002819663300555	0.2485471536378132
226	niekleparskość	0.08023968161746992	0.4364470805407145	0.2583433810790922
227	degradować	0.10300592385176771	0.3933417275064	0.24817382567908386
228	przyczaić się	0.0882096679278637	0.39791602400693843	0.24306284596740108
229	niemichałowski	0.07879794454215013	0.3886798238603105	0.23373888420123032
230	zafałszowywać się	0.07343097187822842	0.4152520644676439	0.24434151817293615
231	żelatynować	0.09690504331632596	0.40471238237050766	0.2508087128434168
232	nieterminalny	0.0822262083494261	0.3639103848582948	0.22306829660386046
233	anieli	0.10142446041287112	0.3263168736768144	0.21387066704484275
234	przestrzelać	0.09021676031054274	0.35740049955809355	0.22380862993431816
235	zmumifikować	0.08970883549150521	0.38174298158505493	0.23572590853828007
236	przekrawać	0.10308352328852531	0.39696465378982604	0.2500240885391757
237	dotuczyć się	0.08914712926996544	0.3801513134573254	0.2346492213636454
238	naokólność	0.09476368979385286	0.3265485675433588	0.21065612866860584
239	prokoalicyjny	0.08058195123139782	0.38098558976418795	0.2307837704977929
240	konsolidować	0.09211357000109824	0.4134908387633946	0.25280220438224643
241	przebrzękiwać	0.08684208234598383	0.4290720433559085	0.25795706285094616
242	zaprzodkowywać się	0.07133008967929216	0.4741907232855276	0.27276040648240985
243	zwariowaność	0.09117044856882879	0.4291884027322117	0.26017942565052027
244	ścieniać się	0.09253410538426575	0.3868106527621068	0.23967237907318628
245	zaścigać się	0.09151963994176003	0.3690947277971631	0.23030718386946158
246	uhartować się	0.09128205378115231	0.3911364923402684	0.24120927306071038
247	zapłakać	0.10518812390306431	0.30131864846711676	0.20325338618509053
248	podpuszczać się	0.0801295364314671	0.4179543390485233	0.2490419377399952
249	wybrudzić	0.09736940354083995	0.3471077233615906	0.2222385634512153
250	przedostatni	0.08609905215094943	0.42151604659213165	0.25380754937154054
251	przymarzły	0.09225021107808624	0.3041945888448099	0.19822239996144805
252	niedynowski	0.09211397075008158	0.3808634086847584	0.23648868971742
253	tabletkować	0.09627462360201049	0.3592452882771691	0.2277599559395898
254	dźwignąć się	0.08579015036797921	0.317267649307535	0.2015288998377571
255	śpiewackość	0.09201427557132516	0.4102117052129304	0.25111299039212776
256	omawiać	0.11050501456739473	0.3717144225523639	0.24110971855987934
257	dój	0.09135589102586879	0.133860106314797	0.11260799867033289
258	przeprawiać	0.09794534726738503	0.40946916324563504	0.25370725525651006
259	uniezwyklić	0.09169171522285441	0.379926256431852	0.2358089858273532
260	niepopularyzacyjny	0.06370837151818655	0.4185642163959497	0.24113629395706812
261	niegorącokrwisty	0.07059153201277059	0.40313310395747676	0.23686231798512367
262	nadpisywać się	0.08637853002675028	0.39766667350533336	0.24202260176604182
263	międzysesyjny	0.07727717037933729	0.32754412800086213	0.2024106491900997
264	wybłagać	0.10180335944056575	0.29653962723090344	0.19917149333573458
265	szwargotać	0.0989767854925394	0.415453282611975	0.2572150340522572
266	wyziarniać	0.10016290990299982	0.4259293038702591	0.2630461068866295
267	przerejestrować	0.07725946515739714	0.4124500942013504	0.24485477967937377
268	wylatywać się	0.08952155732730549	0.3896242297411513	0.2395728935342284
269	zaprószać	0.10230008276335123	0.35362975984111306	0.22796492130223214
270	tłokować się	0.09394138573986181	0.4075541178013231	0.25074775177059244
271	uszorować	0.10831671019845457	0.39008718464253705	0.2492019474204958
272	dagerotypować	0.08718734518067675	0.4181628335118385	0.25267508934625765
273	przesznurowywać	0.07933607174003429	0.4659838663241309	0.2726599690320826
274	rozpieniać się	0.08638273861276562	0.46353470420628523	0.27495872140952543
275	faksować	0.11049557443613198	0.35040719764084277	0.23045138603848736
276	pobandażować się	0.0780816389430345	0.373081945065707	0.22558179200437076
277	sieknąć	0.10290852063858759	0.33026895665430167	0.21658873864644462
278	kręgowy	0.10049531522614191	0.30963485470372826	0.20506508496493508
279	sadziba	0.10030144140844285	0.31819349294286164	0.20924746717565224
280	rozlutowywać się	0.07828767818296978	0.4541614982222468	0.2662245882026083
281	przenicowywać	0.08921169450442852	0.4746192280551026	0.2819154612797656
282	zawłóczyć się	0.0841610054480551	0.3780002136891951	0.2310806095686251
283	narowić	0.11263239006967113	0.42803386054264425	0.2703331253061577
284	rozlutowywać się	0.07828767818296978	0.46563073909440195	0.27195920863868583
285	niezrutyniały	0.08290151296675725	0.3807578275366063	0.23182967025168177
286	rozbijać się	0.09232765956515089	0.4102617229007172	0.2512946912329341
287	szołomić	0.10208311783556205	0.36053584387844284	0.23130948085700245
288	mirskość	0.10219359032816397	0.3548255872759716	0.2285095888020678
289	wyczekiwać	0.10007055005980482	0.40980973139090326	0.25494014072535404
290	niekijowy	0.1001574811543528	0.35821701981940174	0.22918725048687727
291	niezasłonowy	0.08879140069845248	0.4207067565706781	0.2547490786345653
292	gorczycowość	0.08815619569734347	0.3541386065367649	0.22114740111705417
293	koncentrować	0.09209453628576907	0.42726580734511843	0.2596801718154437
294	dośrubowywać	0.09039393437114783	0.3917498883550275	0.24107191136308767
295	przejmować	0.10399605843024923	0.3929778811435388	0.24848696978689402
296	kapinos	0.09990730881045583	0.35438612303913725	0.22714671592479654
297	napryskiwać	0.09725595548876405	0.4287903226958366	0.26302313909230035
298	czasopiśmienniczy	0.06380340978806244	0.41505579517478486	0.23942960248142364
299	niefantność	0.09262531776204577	0.37752457859379224	0.23507494817791902
300	faradyzować	0.0976959071899605	0.40302551987294216	0.25036071353145134
301	aerosolowość	0.08841015532554317	0.4006109753323609	0.24451056532895205
302	niejasielski	0.08551160286145972	0.34355449700958035	0.21453304993552003
303	niehobbistowski	0.0744631710689954	0.3641041830531981	0.21928367706109675
304	kacerski	0.09764694121791273	0.3270355240647675	0.2123412326413401
305	oprofilowywać się	0.07408567688119039	0.4389100351305045	0.2564978560058474
306	namulać się	0.09561760563725073	0.3498226285498656	0.22272011709355818
307	okuleć	0.10294183718433098	0.2946513443792628	0.1987965907817969
308	skaleczyć	0.09763584001577993	0.37089569966098723	0.2342657698383836
309	homochroniczność	0.069624374029441	0.35991891973126555	0.21477164688035327
310	harać	0.10899481616730068	0.27533884854174057	0.19216683235452062
311	wystękać	0.10304816876927045	0.36224118206178024	0.23264467541552536
312	nieośmnastoletni	0.06884760646242041	0.38172930332131616	0.22528845489186827
313	powygospodarowywać	0.06564085396202311	0.40374546471664624	0.23469315933933468
314	reportażowy	0.09104996947173208	0.3713461688801754	0.23119806917595376
315	czworacki	0.09539496823471277	0.40303632127564076	0.24921564475517677
316	przypóźnić się	0.08060413088798181	0.3440404207865233	0.21232227583725255
317	kształtowy	0.093085679546374	0.3769447312240281	0.23501520538520104
318	porysować	0.11034967540731896	0.40424603698776734	0.25729785619754314
319	wkurzyć	0.10271335490188543	0.34266260865217707	0.22268798177703125
320	przeszczepiać się	0.07256126570973115	0.4226844784834084	0.24762287209656977
321	przekraplać się	0.08103308239654343	0.4264750429139938	0.2537540626552686
322	niebramiastość	0.081493573225688	0.42154096488020615	0.2515172690529471
323	uziemić	0.10365459785444607	0.31106822318291666	0.20736141051868137
324	pieczętarskość	0.0797818478252296	0.44652875029182454	0.2631552990585271
325	naszpicować	0.09887283852284154	0.43666817540569974	0.2677705069642706
326	skarbować	0.10736487761444045	0.3955572620463051	0.25146106983037275
327	niekararyjskość	0.0762136786869863	0.4357617651408866	0.25598772191393643
328	folsomski	0.0931346810056037	0.2962940175505589	0.1947143492780813
329	niekupcowy	0.09527746076091688	0.3707431389308402	0.23301029984587854
330	smęcić	0.10235963891463931	0.31317346089033277	0.20776654990248605
331	roztłukiwać	0.09560437498388981	0.4255614779641798	0.2605829264740348
332	rozjechać	0.10138201401466589	0.35611085089792505	0.22874643245629547
333	przygospodarowywać się	0.05751427872723274	0.45180130899891746	0.2546577938630751
334	niebamakijski	0.08089071011654193	0.33906078058178507	0.2099757453491635
335	finansować	0.10186589401614618	0.39158633690366723	0.2467261154599067
336	czereśniackość	0.07935664445161854	0.43331586662355476	0.25633625553758665
337	garderobiany	0.08580955990325831	0.38626303992190986	0.23603629991258407
338	ugładzić się	0.08886475500438483	0.34848325883962716	0.218674006922006
339	jarzyć się	0.09756095750060687	0.3766756160848859	0.23711828679274638
340	zaścignąć	0.0961044702103723	0.3157586839227748	0.20593157706657356
341	namurmuszać się	0.07863571450857774	0.3970630180869024	0.2378493662977401
342	fideistyczny	0.08311985095506401	0.3399541217394503	0.21153698634725715
343	sędziowski	0.09257168141957506	0.3509358933145851	0.22175378736708007
344	śladować się	0.0942795746924499	0.41353130832304436	0.25390544150774713
345	zawierać się	0.09454358505787017	0.4253092337158407	0.2599264093868554
346	niesześciowiekowość	0.062300628274476716	0.41928585884163816	0.24079324355805742
347	irchowy	0.10203531899825324	0.3344573641029608	0.21824634155060701
348	nieotrzeźwiały	0.07962612930619521	0.4110031635178321	0.24531464641201367
349	pojmać	0.10787158135783254	0.3072787738848933	0.2075751776213629
350	markowski	0.09744428069963615	0.396437935885789	0.2469411082927126
351	fiński	0.09774030675767964	0.2221948722209134	0.1599675894892965
352	przykry	0.09936561775870742	0.2541199444110003	0.17674278108485386
353	dodatkowy	0.09842828911574761	0.3472139206738621	0.22282110489480483
354	unieprzytomniać	0.0782797199141527	0.43911585348446563	0.25869778669930915
355	uzjadliwić	0.09529267884055775	0.3376189730292481	0.21645582593490292
356	zżółcić	0.10004332805023457	0.2643279226422738	0.18218562534625418
357	wydozowywać	0.0959977814535095	0.3834348158859769	0.2397162986697432
358	nieprzedni	0.09330273387980664	0.32818746363549767	0.21074509875765216
359	kalkulować	0.10076522415643227	0.3658118850200114	0.23328855458822184
360	wyczyszczać	0.09133225810268204	0.3293098857582103	0.21032107193044616
361	nagwintować	0.0975695834781802	0.38490100312712644	0.2412352933026533
362	sztorcować	0.10285503418774529	0.41483716648303814	0.25884610033539174
363	skrajać	0.10684284436006111	0.32819738874813714	0.21752011655409914
364	ogławiać	0.10638392921379236	0.3517112351581412	0.22904758218596677
365	degustować	0.10141816615296798	0.39051781486546183	0.24596799050921492
366	niebroszurowość	0.07786922878900723	0.42100213667859904	0.24943568273380312
367	ożaglić	0.1034797658497995	0.3227254543774732	0.21310261011363635
368	poozdabiać	0.09871524526407179	0.36564263120155743	0.2321789382328146
369	typować się	0.09812863630328703	0.4355735259263966	0.2668510811148418
370	starać się	0.09937571540601882	0.3760534077648115	0.23771456158541515
371	powysypywać	0.0949175272963808	0.3495494160533072	0.222233471674844
372	rozlokowywać	0.09232171779435978	0.41674527927193045	0.2545334985331451
373	leżący	0.09553391193303121	0.21429848345444114	0.15491619769373616
374	zaniżyć	0.10414696572688878	0.36463259787029256	0.23438978179859066
375	łączyć	0.10066002455226598	0.2657016930157476	0.18318085878400678
376	wierszować	0.10558299046845487	0.45236624566093836	0.2789746180646966
377	uprawnić	0.1040684537647073	0.38856386333043164	0.24631615854756947
378	niegorzelniany	0.08006409985265173	0.40697173429002653	0.24351791707133913
379	szlamować	0.1075635866761268	0.3843742678384666	0.24596892725729672
380	ogadywać	0.10848345171680444	0.344275061453642	0.22637925658522323
381	łoszaczek	0.09377594393054793	0.3319144642259137	0.21284520407823082
382	spoczwarzać się	0.08028445046124684	0.4540803744274103	0.26718241244432855
383	żąć	0.09603766404399493	0.21734100083734137	0.15668933244066816
384	niekataloński	0.08218556023293819	0.37810843804871863	0.23014699914082842
385	zakącik	0.09893178391686486	0.2848574954232172	0.19189463967004103
386	piętnastak	0.0913917073668299	0.32758799220941154	0.2094898497881207
387	ulepiać	0.10721573563288155	0.32910112526523133	0.21815843044905645
388	jurny	0.0980381796514276	0.22913289179369395	0.16358553572256077
389	popstrykać się	0.08484713993906907	0.4096102344991565	0.24722868721911279
390	nieprawnofinansowy	0.06544680670112135	0.43302670987158615	0.24923675828635375
391	sfunkcjonalizować	0.06831174612657819	0.41851324828546876	0.24341249720602348
