index	lemma	avg_lemma_similarity	avg_feature_similarity	information_density
76	фермент	0.12742424547725217	0.3815714103647694	0.2544978279210108
77	идэгдэл	0.13538358855494753	0.45999220816368097	0.29768789835931425
78	цуглаан	0.1383509259905297	0.467737757868716	0.3030443419296229
79	хэрэм	0.15751942626838009	0.4241014751337298	0.29081045070105493
80	залгамжлал	0.10754622893729414	0.4455321684274384	0.27653919868236626
81	бодолт	0.1447804445929086	0.41578910350242576	0.28028477404766716
82	бүрдэл	0.15028878300673063	0.4289719406864192	0.2896303618465749
83	хувилбар	0.1259160340132119	0.45817603823301206	0.292046036123112
84	солбицох	0.11911968955642241	0.15762097781365086	0.13837033368503665
85	ойлт	0.15865885702524982	0.4212518532192362	0.289955355122243
86	хувьсгагч	0.11362944578897026	0.4105287410634224	0.26207909342619634
87	реализм	0.1314925947531353	0.44347099906926135	0.28748179691119835
88	тэврэлт	0.13741964588355288	0.447352009749173	0.2923858278163629
89	хагацал	0.14244725750809742	0.47188549990861406	0.3071663787083557
90	дэмжигч	0.1319701510358258	0.39936424995609965	0.2656672004959627
91	хараа	0.16761759521802572	0.46309231403477846	0.31535495462640206
92	тэмтрэх	0.1328193916250231	0.16408124454518974	0.14845031808510642
93	уул	0.1656854059796192	0.4437186953854502	0.3047020506825347
94	ялгавар	0.1347309684074119	0.4661775306146277	0.3004542495110198
95	өвгөн	0.15032379550215333	0.4007725081742894	0.27554815183822134
96	цулбуур	0.12921159428077064	0.4203907065579242	0.27480115041934744
97	арбитр	0.1425533385693362	0.4433355660889072	0.2929444523291217
98	ёроол	0.1522845771220446	0.4236488913211565	0.2879667342216006
99	дүүргэлт	0.12519050146570862	0.47003473351338193	0.29761261748954526
100	тагнуул	0.1368972644476861	0.4883819103561652	0.31263958740192566
101	шалтгаан	0.1280134781593303	0.474903606876474	0.30145854251790216
102	чадвар	0.1481476132542931	0.4229641938786089	0.285555903566451
103	гудас	0.15658386315578746	0.444119776261122	0.3003518197084547
104	арбитр	0.1425533385693362	0.44263476299873394	0.29259405078403505
105	харуусал	0.13043880421776177	0.4777542168048366	0.30409651051129916
106	санаачлагч	0.10708421988635422	0.4735568894054304	0.2903205546458923
107	халаас	0.15456506690878669	0.46631532141046467	0.31044019415962565
108	прокурор	0.11767266415123662	0.3667094050010686	0.2421910345761526
109	цацаг	0.15911827841732423	0.44127371368083884	0.30019599604908154
110	зэрэг	0.15880931315169908	0.4347150363101699	0.29676217473093447
111	хугацаа	0.1376355322179598	0.43646499623840873	0.28705026422818425
112	тоос	0.15698728537118134	0.3987705386216876	0.27787891199643444
113	дараа	0.16523820218602375	0.45498811202476397	0.3101131571053939
114	симфони	0.12721454195449672	0.3732595736287273	0.250237057791612
115	тосгуур	0.13272676879527728	0.43874050329490843	0.28573363604509283
116	зүхэл	0.1559653738308467	0.41606648292156806	0.2860159283762074
117	хөрөг	0.15679801251146028	0.43687325746321726	0.2968356349873388
118	үгүйсгэл	0.12148365007590906	0.43320012964296795	0.27734188985943853
119	хэсэг	0.1561828278405989	0.4282519863497321	0.2922174070951655
120	хонх	0.15790249414603305	0.4060763480979563	0.28198942112199465
121	ургийнхан	0.11114955176881959	0.46675129503827656	0.2889504234035481
122	үндэслэл	0.1242931023894453	0.425772688784263	0.2750328955868542
123	зорчигч	0.13496514320818043	0.4189476112628108	0.2769563772354956
124	радио	0.15542707556376106	0.44518648687353846	0.30030678121864973
125	нэмэгдэл	0.12430879857116935	0.45405996109908914	0.28918437983512923
126	сэжиг	0.15256990282410718	0.4092792514933281	0.28092457715871766
127	хасалт	0.15332800406978936	0.46744356748729887	0.31038578577854414
128	сурагч	0.15059468462118328	0.45471630709744126	0.3026554958593123
129	хуйлаас	0.1385552418724581	0.44550688250036324	0.2920310621864107
130	тойрог	0.14521571527322003	0.4316873002134531	0.28845150774333655
131	урвагч	0.14703289570350164	0.4453633741658178	0.29619813493465974
132	суваг	0.15758242516868573	0.4319859413536867	0.2947841832611862
133	сонгино	0.13288092507962201	0.4242769992920983	0.27857896218586015
134	төлөөс	0.14174794015600334	0.4213665302586133	0.28155723520730835
135	хадгалалт	0.12086179133603428	0.488115108740339	0.30448845003818664
136	буурь	0.14876310045087693	0.37849108770059536	0.26362709407573615
137	хадуур	0.14708567071460332	0.4481840007775151	0.2976348357460592
138	тоншуул	0.13290164716652178	0.42085011037768794	0.27687587877210484
139	нөмрөг	0.14292829931269144	0.4299776419482839	0.2864529706304877
140	батга	0.1608270066137999	0.44527596727570007	0.30305148694475
141	төрөх	0.152219501711079	0.12215930661362447	0.13718940416235173
142	авгалдай	0.12693310976774302	0.4528620872920299	0.2898975985298865
143	хатаагуур	0.11494885344693437	0.4767830877789133	0.29586597061292386
144	бэрх	0.15875972067420457	0.4134438657320419	0.28610179320312323
145	зангилаа	0.1305560995467599	0.47554095001857266	0.3030485247826663
146	ширэнгэ	0.13343459341125308	0.4383142314847307	0.2858744124479919
147	барих	0.15911540812357325	0.1616218000534421	0.16036860408850767
148	бай	0.16419063609428486	0.4029099961664927	0.2835503161303888
149	хатаагч	0.13992864158308035	0.4506804920937959	0.29530456683843814
150	өгөгдөл	0.13199026344550402	0.4414537391517129	0.2867220012986085
151	хуримтлал	0.11749459353226285	0.48184976327869783	0.2996721784054803
152	гэрээ	0.15582126704396596	0.4557609183157759	0.3057910926798709
153	доллар	0.14921216565656728	0.4733742818356717	0.3112932237461195
154	шураг	0.16135128137961588	0.45386330289869625	0.30760729213915605
155	төлөөлөгч	0.1111942423119286	0.4360945820240901	0.2736444121680094
156	хөлөг	0.1567975184786269	0.4480746438579124	0.30243608116826964
157	эргэцүүлэл	0.102282100944378	0.4524420351148901	0.27736206802963403
158	дэмжигч	0.1319701510358258	0.3988787635833399	0.26542445730958286
159	ёсолгоо	0.1319526887329834	0.42145042757579665	0.27670155815439
160	төрөх	0.152219501711079	0.14181212865885687	0.14701581518496792
161	зааг	0.16835512934029231	0.4432262661165378	0.30579069772841505
162	керамик	0.13052972753755968	0.4032724993954279	0.2669011134664938
163	буртаг	0.15088413235187143	0.45939888254879707	0.30514150745033425
164	хөрөөдөх	0.11882621046230948	0.11461358862391086	0.11671989954311017
165	холбоос	0.13137426556329496	0.41516260215870104	0.273268433860998
166	ёсолгоо	0.1319526887329834	0.4228857534995854	0.2774192211162844
167	үсчин	0.14975337908743042	0.3858103056587492	0.2677818423730898
168	луйварчин	0.11251450481321937	0.4537037733049514	0.28310913905908536
169	театр	0.15066849303388272	0.43502337581511474	0.29284593442449874
170	суваг	0.15758242516868573	0.4325087224695705	0.2950455738191281
171	шинжлэгч	0.12353146520090422	0.4288870502245202	0.2762092577127122
172	гоймон	0.141156933951562	0.40395759340737636	0.2725572636794692
173	чансаа	0.14881232101601713	0.4210078658928703	0.28491009345444374
174	шаналал	0.14258581382685004	0.453269940283352	0.29792787705510104
175	хурдасгуур	0.1054892640281879	0.4653013574356967	0.2853953107319423
176	тоос	0.15698728537118134	0.399967844475542	0.2784775649233617
177	дайсан	0.14922168966592617	0.41549771184256173	0.28235970075424394
178	хотжилт	0.13465914907821577	0.4231109492637535	0.2788850491709846
179	зураглал	0.13236353022983627	0.4836352015337759	0.3079993658818061
180	цэг	0.16370867191003563	0.4118507563107368	0.2877797141103862
181	хөдлөл	0.14735931031979835	0.42132997500205643	0.2843446426609274
182	сульдаа	0.13371202476469746	0.43030322338439253	0.282007624074545
183	хэлэлцүүлэг	0.09410466087411969	0.43666060073729	0.26538263080570484
184	нөхөрлөл	0.12310591512541247	0.447678520821981	0.28539221797369674
185	хуудас	0.14750147983186332	0.42456119573244294	0.2860313377821531
186	үзүүлбэр	0.11994642898542882	0.419229576514532	0.2695880027499804
187	шүвтэр	0.14270976749722702	0.39352564663294887	0.268117707065088
188	сонирхогчийн	0.08829762826678585	0.43342949908717077	0.2608635636769783
189	эрмэлзэл	0.12351606553139484	0.4372045650207869	0.2803603152760909
190	илтгэгч	0.13269845812352646	0.45549013555429657	0.29409429683891153
191	бижрүү	0.13821593984537342	0.38340218337091975	0.2608090616081466
192	биелэл	0.14669426903965405	0.40271339855067956	0.27470383379516683
193	зарц	0.16238261331193268	0.4198155845825871	0.2910990989472599
194	давс	0.16032827815624756	0.4104992774296079	0.28541377779292776
195	зохицуулалт	0.0977392197178816	0.4410599782687709	0.2693995989933263
196	санал	0.16510223028809187	0.4668588800154173	0.3159805551517546
197	материализм	0.0969299842236991	0.44992653396590254	0.27342825909480084
198	туслагч	0.13986000432491077	0.47076564719098785	0.3053128257579493
199	уртраг	0.1476658877600639	0.47519946314028944	0.31143267545017667
200	хоосрох	0.1316399363448843	0.13572681722397542	0.13368337678442987
201	адар	0.16751008247924323	0.45498811202476397	0.3112490972520036
202	эвлэрүүлэгч	0.09591922866635126	0.44510984509148166	0.27051453687891647
203	дэлгүүр	0.1321374135301433	0.4655075320557412	0.2988224727929423
204	судар	0.15757433006140723	0.44176898685282534	0.2996716584571163
205	өгөөжтэй	0.1165331149745142	0.390029724497098	0.2532814197358061
206	аймаг	0.15820929269837009	0.4336285458464105	0.2959189192723903
207	осол	0.16101327780774205	0.4300663064996355	0.29553979215368875
208	хүнд	0.1571933234293607	0.3975876135720879	0.2773904685007243
209	зөвлөгөө	0.12021108302154461	0.41392759756469943	0.267069340293122
210	хойг	0.16058552863853598	0.4105910834683184	0.2855883060534272
211	ганхалт	0.14075867040110684	0.49362857314602626	0.3171936217735666
212	оюутан	0.142864525132398	0.40599768307878636	0.2744311041055922
213	хөдөлмөрчин	0.0942564071293828	0.4393654794638226	0.2668109432966027
214	тах	0.16670969193056032	0.4459566490808372	0.30633317050569875
215	дагагч	0.1508629860813501	0.44098869737360363	0.2959258417274769
216	залилан	0.1415221093292403	0.45431471493662995	0.29791841213293513
217	савлуур	0.1355339410640261	0.461018777292051	0.2982763591780385
218	сонгино	0.13288092507962201	0.4240652575743657	0.2784730913269938
219	хөх	0.15837059395568903	0.39479661571244384	0.2765836048340664
220	ховс	0.15740020569158597	0.3821285601571159	0.2697643829243509
221	мужаан	0.14550350050016211	0.40662844702704976	0.2760659737636059
222	мэргэжил	0.12457575994414871	0.4581889335857766	0.29138234676496266
223	гөрөө	0.15099776730464684	0.4356235530781706	0.2933106601914087
224	уран	0.1664147487784752	0.45407768685566896	0.31024621781707207
225	үерхэл	0.14615579499309556	0.4282468990093515	0.2872013470012235
226	ноёрхол	0.13289516044141533	0.43246492535137543	0.28268004289639537
227	нөхөөс	0.13845118042483837	0.3918181801715842	0.2651346802982113
228	бичээс	0.1411463751562051	0.37844496609942874	0.25979567062781694
229	таатай	0.1491322086629598	0.426149279953059	0.2876407443080094
230	хаяг	0.16387544222183129	0.43485756317418034	0.2993665026980058
231	тавцан	0.14979066191351145	0.40924411793564813	0.2795173899245798
232	бижрүү	0.13821593984537342	0.38217859916486363	0.2601972695051185
233	найр	0.1614604473705969	0.4432806493616871	0.30237054836614197
234	сэрвээ	0.14456658989914065	0.407569310654653	0.27606795027689685
235	нууц	0.15452399788538965	0.3868972001684285	0.2707105990269091
236	үерхэл	0.14615579499309556	0.42773515143905316	0.28694547321607433
237	бааз	0.16321059568684035	0.40154973292214347	0.2823801643044919
238	хоолой	0.1448571704822702	0.42023353102966843	0.2825453507559693
239	дэлгүүр	0.1321374135301433	0.46481501728696045	0.29847621540855185
240	радиатор	0.12426357190067279	0.4490360502204303	0.28664981106055154
241	үйлчлэл	0.13352790779444956	0.4024102922252595	0.2679691000098545
242	санаачлагч	0.10708421988635422	0.4727153987171619	0.28989980930175807
243	аялагч	0.1499051262678472	0.4506960614699516	0.3003005938688994
244	зохицуулагч	0.09815954220438249	0.4504812434640095	0.27432039283419596
245	зугаатай	0.12490960818181389	0.42814460079099836	0.2765271044864061
246	нүүдэл	0.14551221823683355	0.4283886462874503	0.28695043226214195
247	дэгээ	0.153845052911559	0.4296767227472484	0.2917608878294037
248	өчигдөр	0.12962453079138977	0.42235960769455955	0.27599206924297465
249	бүтээлэг	0.12413391326126177	0.4383676777300991	0.28125079549568044
250	галзуурал	0.11662750346280762	0.48461044911423606	0.30061897628852186
251	дов	0.15889242029848585	0.3784448551930163	0.26866863774575106
252	ачлал	0.16317010072218885	0.45994088547184353	0.3115554930970162
253	санамж	0.14583912919885106	0.40723369443205043	0.27653641181545074
254	бөмбөр	0.1394854427859887	0.3863915643454838	0.2629385035657362
255	дүнз	0.15354189114398925	0.37765767895403474	0.265599785049012
256	манан	0.1596637235076942	0.433403136181175	0.2965334298444346
257	хавч	0.16145118379240544	0.4088474788314594	0.28514933131193243
258	бэлтгэл	0.13799651109202382	0.449300680479712	0.2936485957858679
259	ялагч	0.1550871536827476	0.4501532712041313	0.30262021244343945
260	нохой	0.15000558331112948	0.3906209242171943	0.2703132537641619
261	хаалгач	0.14319232748137195	0.47709394654208137	0.3101431370117267
262	төрөх	0.152219501711079	0.12816316636759034	0.14019133403933468
263	эмээл	0.15542253767790767	0.43538489877722836	0.295403718227568
264	наадам	0.1483028459566171	0.4272999240133887	0.2878013849850029
265	кофейн	0.13634613335396378	0.32395751777720105	0.23015182556558242
266	шалгалт	0.14298615064992387	0.47392110429216666	0.30845362747104527
267	өв	0.15490148152674973	0.3707959422820339	0.2628487119043918
268	чидун	0.1485118454363277	0.39385868176427014	0.27118526360029893
269	гуа	0.16551135839767064	0.4566929654646247	0.31110216193114765
270	баривчилгаа	0.09895129920550742	0.4670983426276426	0.283024820916575
271	үзэгдэл	0.1356406840737534	0.43148882397331084	0.2835647540235321
272	гүтгэлэг	0.12492300350276125	0.45380504663245785	0.28936402506760955
273	илбэ	0.15650804021782339	0.4252529949189794	0.2908805175684014
274	шургуулга	0.11485584390234937	0.48296915029690674	0.2989124970996281
275	төлөг	0.15570317376867956	0.44907157536643105	0.3023873745675553
276	урлаг	0.1631232009086613	0.5010988180974126	0.33211100950303696
277	устал	0.15862547419056408	0.46028530248319305	0.3094553883368786
278	оролцоо	0.13110662928965808	0.43440862472134373	0.2827576270055009
279	тохуурхал	0.11586185156363267	0.4791757116920001	0.29751878162781636
280	төлөгч	0.14581852969500328	0.43663737228991095	0.29122795099245713
281	мэдээ	0.1514639608321838	0.39668597670275174	0.2740749687674678
282	найруулга	0.11675043992513272	0.4882573873455251	0.3025039136353289
283	үгүйсгэл	0.12148365007590906	0.43339976164892546	0.27744170586241723
284	судалгаа	0.12945301443383928	0.472941374597837	0.30119719451583815
285	бичилт	0.14276058626783247	0.4165115675461654	0.27963607690699893
286	үндэслэл	0.1242931023894453	0.426265571547086	0.2752793369682657
287	оновчтой	0.1169681205978845	0.3730297274427073	0.24499892402029588
288	биежилт	0.13083704880254055	0.38987068413567993	0.26035386646911024
289	найр	0.1614604473705969	0.4427003821595196	0.30208041476505826
290	хачирхалтай	0.10003085947409927	0.468569978487773	0.2843004189809361
291	скаут	0.1494769205345924	0.4060260077130989	0.27775146412384566
292	хүлээс	0.14633142921607134	0.4274603952532299	0.2868959122346506
293	ая	0.16132264782873	0.4146124683328747	0.2879675580808023
294	шүүлт	0.15109939420657306	0.41321737754934756	0.2821583858779603
295	багш	0.1623644377144938	0.42190777601933865	0.2921361068669162
296	шүршигч	0.13333565177205486	0.41366503480732514	0.27350034328969
297	магтаал	0.14036378135394295	0.4837104564894984	0.3120371189217207
298	зүлэг	0.15774635386653554	0.4349442695100102	0.2963453116882729
299	хөхөвч	0.13894472616342463	0.3649745437617388	0.2519596349625817
300	ятгалга	0.13816451879878736	0.46716362181761467	0.302664070308201
301	бахархал	0.12947629966299226	0.47008174649292295	0.2997790230779576
302	скаут	0.1494769205345924	0.4069185433710666	0.2781977319528295
303	хадгалалт	0.12086179133603428	0.48747325005802833	0.3041675206970313
304	шингэлт	0.13577486255848992	0.4550818377649937	0.29542835016174185
305	зээлдүүлэгч	0.09533360917758053	0.4249254347357429	0.2601295219566617
306	завхрал	0.1413403404026803	0.4562345360928846	0.2987874382477824
307	унжлага	0.13657949725627358	0.46672577070944676	0.3016526339828602
308	хамелеон	0.12325363279271773	0.4369756983032808	0.28011466554799924
309	даяан	0.15813740490769604	0.40888504270668485	0.28351122380719046
310	засвар	0.1494162803172595	0.4185691673640193	0.2839927238406394
311	бөндгөр	0.13190426195093394	0.4192214443285565	0.2755628531397452
312	видео	0.14595623718393616	0.36120130629254066	0.2535787717382384
313	мах	0.1644412712549047	0.4325715275101964	0.2985063993825505
314	наймаачин	0.11267908528285302	0.40922731929655876	0.26095320228970587
315	даяарших	0.12227367934985324	0.17605563279841463	0.14916465607413393
316	далай	0.1627799947269824	0.44787644896634654	0.30532822184666447
317	курс	0.1570586809793329	0.3929261229369583	0.27499240195814556
318	услагч	0.14912757826159434	0.464924744461911	0.30702616136175265
319	зааг	0.16835512934029231	0.44403548382205915	0.3061953065811757
320	зөвлөгч	0.1340604714875404	0.405522471332242	0.26979147140989124
321	давталт	0.13982989145099167	0.45101396913842967	0.29542193029471064
322	зөвлөл	0.1453066607967373	0.3907267004515337	0.2680166806241355
323	шүхэр	0.15220427782104287	0.40227435550137813	0.2772393166612105
324	төр	0.16313736087031358	0.4165595434581677	0.28984845216424066
325	гавал	0.1645623624953476	0.47454407844297486	0.31955322046916124
326	хүн	0.16221202904816592	0.4001417978617136	0.2811769134549398
327	баривчилгаа	0.09895129920550742	0.4666354495336267	0.28279337436956703
328	хэллэг	0.1496949782080579	0.46680051807651635	0.3082477481422871
329	илээч	0.15203110959903157	0.4304505042906971	0.2912408069448643
330	зөвлөгөөн	0.11018446834416097	0.4190337010663818	0.2646090847052714
331	эвтэй	0.15048227827440558	0.38173768278351916	0.2661099805289624
332	зурах	0.158087410912878	0.16384876403486726	0.16096808747387265
333	зулай	0.15829253769326718	0.43014306417282194	0.29421780093304456
334	тэргүүлэгч	0.10700997526301799	0.4629149767695408	0.2849624760162794
335	үе	0.15428518158139495	0.36555458517930856	0.25991988338035177
336	шүлс	0.15859877282614154	0.40478224048506944	0.28169050665560547
337	мөргөлдөөн	0.10270519242014708	0.45823593807772844	0.28047056524893776
338	сургамж	0.13682148961778576	0.4433832782932197	0.29010238395550275
339	алт	0.1688114024295029	0.4765125015248196	0.32266195197716124
340	судал	0.16098894206495037	0.45228329003321555	0.306636116049083
341	түрийвч	0.13078363173378735	0.3902823797543431	0.26053300574406524
342	сондгойрох	0.10169240707247143	0.20913465257497085	0.15541352982372114
343	өдөр	0.1562279439550639	0.4077666204963564	0.2819972822257102
344	онгоц	0.1508670752669697	0.4063335660611682	0.278600320664069
345	огторгуй	0.12068227192413976	0.4293085020237565	0.2749953869739481
346	геологи	0.13175579259509668	0.43064315355482874	0.28119947307496274
347	дээвэр	0.14205856329959898	0.4081962980084668	0.2751274306540329
348	зулгаах	0.13784923194824553	0.2096441749462912	0.17374670344726836
349	аялагч	0.1499051262678472	0.4501532712041313	0.3000291987359892
350	бамбар	0.14933848587373755	0.4302644994152037	0.28980149264447064
351	амттан	0.14496796520883382	0.4348817123060706	0.28992483875745223
352	банк	0.1590809077015093	0.39502380500671	0.27705235635410963
353	бут	0.15899172876168757	0.38872104471952046	0.27385638674060403
354	тасрал	0.15657725014700685	0.48397056466744315	0.320273907407225
355	жад	0.162790318070362	0.41209955118940805	0.287444934629885
356	угж	0.159448355260154	0.40589086092491417	0.28266960809253405
357	үлдэгдэл	0.12349409864828452	0.4459784102562767	0.2847362544522806
358	шавар	0.1597457681138261	0.42136826838423574	0.2905570182490309
359	тэрслэгч	0.12739696635345377	0.46903603069757294	0.29821649852551335
360	түнш	0.15470276005781688	0.3834144572411274	0.2690586086494721
361	хүрээ	0.15705489478201196	0.41867280845317895	0.2878638516175954
362	хөрөөдөх	0.11882621046230948	0.12016983554233437	0.11949802300232193
363	хэц	0.16077054023378146	0.3921211303151406	0.27644583527446104
364	хорхой	0.14563229504469233	0.40751910736025504	0.27657570120247366
365	өтгөн	0.15029479882788271	0.42132591161305805	0.2858103552204704
366	өөрчлөлт	0.12273006160736842	0.4348230318727726	0.2787765467400705
367	эмэгтэйчүүд	0.09094002532075085	0.40014788415282215	0.2455439547367865
368	хамар	0.16268318603290838	0.45003377392374644	0.30635847997832744
369	арми	0.16291361395545392	0.4489381659455253	0.30592588995048964
370	онол	0.1622447540975614	0.4393201835636649	0.30078246883061316
371	зөвшөөрөл	0.10864258539704534	0.3989662539158313	0.2538044196564383
372	тавилга	0.1410189697320847	0.47524789258178873	0.3081334311569367
373	уулзалт	0.1363706458013815	0.4499956675272328	0.29318315666430717
374	дэвтэр	0.14389577241302035	0.4144935159551156	0.279194644184068
375	зурлага	0.14273696890799342	0.484476692222044	0.3136068305650187
376	ялагч	0.1550871536827476	0.4513768554101876	0.3032320045464676
377	өгзөг	0.14904281369941758	0.39498992622762835	0.27201636996352296
378	ухрах	0.15619118476677712	0.1614024552166392	0.15879681999170817
379	дэвсгэр	0.13321701774360253	0.42806190710523584	0.2806394624244192
380	намаг	0.16138405407449882	0.45309043211564415	0.3072372430950715
381	ил	0.16539017325398098	0.4524715836623534	0.3089308784581672
382	тохироо	0.13280889111443941	0.4296191449908615	0.28121401805265045
383	энгэр	0.1555880132351163	0.45468709161514503	0.3051375524251307
384	гагнуурчин	0.1037548623146237	0.4653982576624335	0.2845765599885286
385	тэнгис	0.14451499538596826	0.43746094426121673	0.2909879698235925
386	бэлгэдэл	0.12492890367952275	0.4423665797614989	0.2836477417205108
387	луйвар	0.14399229662189686	0.45158677602089903	0.29778953632139793
388	үзүүлэлт	0.1223044856275326	0.41754181722312805	0.2699231514253303
389	үгүйсгэл	0.12148365007590906	0.43255827096065874	0.2770209605182839
390	мяндас	0.1433560813249043	0.40288413250592864	0.27312010691541644
391	өт	0.1564437585899468	0.3952817516427012	0.27586275511632397
392	фронт	0.14874400848729402	0.40072315780977785	0.2747335831485359
393	шүүс	0.15318006297752756	0.36836580711660666	0.2607729350470671
394	наалдац	0.13770399693469856	0.4475883471983581	0.2926461720665283
395	ширээс	0.1443437695271281	0.40950837119256084	0.27692607035984446
396	ертөнц	0.13743632226712263	0.38257455984326444	0.2600054410551935
397	ордон	0.15326822979764668	0.42016977542754574	0.2867190026125962
398	тохижуулалт	0.09797408005859297	0.4490126539128672	0.27349336698573007
399	үүл	0.16336157175046656	0.43594231614021356	0.29965194394534006
400	бөөм	0.1527578994323436	0.36201336001770146	0.25738562972502255
401	элэгдэл	0.1360957840662766	0.45928511958542817	0.2976904518258524
402	дээвэр	0.14205856329959898	0.40761603080630127	0.2748372970529501
403	зүүд	0.15281834351679113	0.371862420874613	0.2623403821957021
