index	lemma	information density
210	مَحْمُود	0.3375330835519367
211	وَزِير	0.3046955599769925
212	ٱِدِّخارِيّ	0.3241608588019618
213	أَفْسَد	0.23237402392439538
214	مَدْلُول	0.3407691895208886
215	مُتَناقِض	0.3680796499749064
216	مُتَأَجِّج	0.377826032462996
217	تَجَنَّب	0.25556862255452545
218	أَقْلَمَة	0.31137512448165644
219	كَتائِبِيّ	0.3662869654003995
220	مُقَنَّن	0.3406346169882343
221	مُسْتَحِقّ	0.39216058005867255
222	بُطُولِيّ	0.33289644829089565
223	مَظْلُوم	0.3315723136344086
224	وازَى	0.2119586984558938
225	تَعْظِيم	0.3761392304268549
226	مُسْتَنِد	0.38318759454401774
227	سَلَفِيَّة	0.33328154646426256
228	غَبْن	0.29451460731568535
229	مِرْصاد	0.3346329465147446
230	فاسِق	0.25827087473058935
231	عَقَدِيّ	0.3652804229013872
232	مُوَسَّع	0.3279133362017943
233	مُسْتَدْرِك	0.3626368678673532
234	مَحْشُوّ	0.34547749256980237
235	مَنْبُوذ	0.33108390237453045
236	خَيْرِيّ	0.38762527643487055
237	جِذْرِيّ	0.31658108579630684
238	دَقِيق	0.32816430951893333
239	قَتِيل	0.32310853038590365
240	نادِر	0.33077423576035553
241	مُحارَبَة	0.33756415634435905
242	مُعْدِم	0.32845790727152596
243	حِزْبِيّ	0.3328960764732845
244	مُقْلِق	0.3357060484683808
245	ثابِت	0.29827254884588417
246	شُمُولِيّ	0.33646027372782994
247	نَكَفِيّ	0.34878377457674853
248	رَقْم	0.3305144653175732
249	إِرْغام	0.3332196429706009
250	إِيجابِيّ	0.3184124585681191
251	رِيفِيّ	0.3175824292505409
252	فَخْرِيّ	0.38493342090608323
253	مُطالَب	0.33709844652928855
254	مَبِيع	0.3500452836300806
255	غَدِق	0.24318142180232313
256	مُفْرِط	0.326934220161364
257	مُسْتَفِيد	0.4012688825375845
258	أَرْنَب	0.3175022331474016
259	مُسَخِّر	0.3756226928172144
260	دُبّ	0.2744210603198738
261	كَنَس	0.1773480640859226
262	تَخَيَّل	0.2633254053603047
263	جِهادِيّ	0.3199658376946956
264	مَنِيع	0.36349636927452356
265	خاشَن	0.22334893930534513
266	سَلَّة	0.2972544343517719
267	دِعائِيّ	0.30734971028731894
268	سَرَطانِيّ	0.37983576185649903
269	بَنْجلادِيشِيّ	0.37908148029618927
270	تُرْكُمانِيّ	0.38111177939468266
271	مُسِنّ	0.3071450921236737
272	مُمارِس	0.3408489661053549
273	رادِيكالِيّ	0.33397740499087064
274	مُنْعَطَف	0.33002436007059577
275	كُوسْتارِيكِيّ	0.3625422849089224
276	تَمَرُّس	0.3719421444943675
277	أَذْكَر	0.2438587323195522
278	نَجْدَة	0.2805013200386982
279	مَحْظُور	0.3229858729977412
280	مَسْؤُول	0.3043617109478813
281	طَوِيل	0.33358517536326554
282	مُنْحَدَر	0.3335518354667538
283	تَذْلِيل	0.3490928641594372
284	مُدَخِّن	0.35105805816050784
285	وافِد	0.2914206922406994
286	ضَيْعَة	0.29485534386064827
287	ٱِضْطَرّ	0.24777236714241088
288	مُوَجَّه	0.32589257484544837
289	ٱِنْتِقائِيّ	0.3395150561619809
290	بائِس	0.2771812274016723
291	مُتَشَبِّث	0.366388091468423
292	إِسْكَنْدَرِيّ	0.370425241874834
293	أَشْرَق	0.21235280499278614
294	إِساءَة	0.292174797035345
295	سِنِغالِيّ	0.3203042834012661
296	مُشَيِّن	0.38706955754967975
297	تَكَرَّم	0.27637768501311993
298	دَقِيق	0.3309070203304705
299	قاتِم	0.3376421150407724
300	طاهِر	0.29457971327288734
301	إِغْفال	0.30248683934017595
302	تَنازُل	0.32673005792290055
303	نَقَض	0.16946378723311747
304	هُولانْدِيّ	0.3640803488706141
305	مُناقَلَة	0.32449290053396435
306	مارْكِسِيَّة	0.388971837855011
307	إِخْراج	0.3177469857055819
308	سَخِر	0.27264814535969284
309	مُنْتَخَب	0.3371407140767253
310	سُورِيّ	0.33393034363348856
311	خَنَق	0.2123231011321387
312	مُقَنَّع	0.32584000298007926
313	مُتَقارِب	0.3831193139539121
314	سَكَّن	0.2036547106173842
315	حَجَز	0.21273578389127143
316	فَرِيسِيّ	0.33636568939698946
317	تارِيخِيّ	0.3487714906940694
318	وَحِيد	0.3337731573047071
319	مُجَمَّد	0.3236891048230956
320	جَيّاش	0.33849114773142436
321	لَطِيف	0.3102234531597678
322	مَدِين	0.36308947654178736
323	نازِف	0.28923150033559636
324	عُدْوانِيّ	0.36074711806313975
325	رَقَد	0.22968836377894525
326	حُسَيْنِيّ	0.3868726298955865
327	نِقابَة	0.33180796189202616
328	مُؤَبَّد	0.3104158066197511
329	وَظِيفَة	0.3141208072867974
330	خَنَق	0.17272619587461413
331	أَسْلَم	0.30230549792945166
332	صِرْبِيّ	0.33662825976256394
333	مُقَنَّع	0.31450742719413
334	عَلِيم	0.3495332044081637
335	شَفاعَة	0.28267251350594513
336	مَدَنِيّ	0.3789352078219555
337	تَعَلُّق	0.34202841666613404
338	عازِم	0.3094334226225785
339	أَمْلَى	0.24074558192795012
340	خَيْرِيّ	0.38144149675862743
341	إِجْرامِيّ	0.34654211679900715
342	جُثَّة	0.2893936094828301
343	عَرَبَة	0.27780406737298274
344	حُكُومِيّ	0.34700912788971716
345	مُجَدِّد	0.3508168724533437
346	جَيِّد	0.34888555940241306
347	مُزْدَوِج	0.35846189548257545
348	مُتَعاظِم	0.38330038326028254
349	ٱِنْتَزَع	0.2451023268337442
350	رابِيَة	0.3554859833052365
351	سَيْطَرَة	0.31459801231240353
352	وَرْك	0.3078314072709076
353	نَعَم	0.20383724226577915
354	صاعِقَة	0.3189833239797149
355	عَصْرِيّ	0.3800270855550332
356	مائِيّ	0.3133770885978851
357	إِسْعاف	0.29554396870885413
358	تَساقَط	0.20612232093050753
359	سَبِيل	0.3408492382313085
360	أُورُوِيّ	0.33152173423991355
361	مُتَصَوِّف	0.36418149251578297
362	ٱِلْتِزام	0.3342079970467774
363	هارِب	0.30206107006085875
364	وافِد	0.26399309286948375
365	قِصَّة	0.3162292082135972
366	ناطِق	0.292775438487305
367	أَلْصَق	0.2300692987103658
368	فَرْدِيّ	0.3884070777032645
369	بَتَّة	0.3144918120424685
370	مُوجِب	0.31245744828888716
371	إِكْلِيل	0.29557864335185585
372	كَرْتُون	0.327177774534262
373	تَجاهُل	0.3129982200935448
374	جائِر	0.28803311330257386
375	طائِل	0.2684850649154934
376	أُوتُوماتِيكِيّ	0.35768126978181347
377	ظَرْف	0.3023686823835309
378	مُعْتَدِي	0.38329798655493824
379	بَيْت	0.31898097291542243
380	غِذائِيّ	0.2785072420538733
381	شُعاع	0.27943981470802837
382	رَخِيص	0.33649417475654236
383	مُجْدِي	0.33329379590231256
384	ٱِنْدَمَل	0.2987905182669897
385	أَسْعَد	0.2400789109920529
386	مُلْتَصِق	0.3761277643290928
387	تَنافُس	0.33789085394806534
388	مُسْتَثْمِر	0.3707588578701738
389	ناسِي	0.29686814632059394
390	رَحّال	0.3396269049833505
391	حَصِين	0.32060023475717647
392	ٱِسْتَوْعَب	0.28726926694653004
393	رائِح	0.2947860215123218
394	إِرْضاء	0.28982153551501866
395	واقِعَة	0.3273355822792665
396	أَعْجَب	0.2384810929865202
397	تَزَحْلُق	0.3271643193893113
398	مُوافِق	0.3235633118179981
399	رَأْسمالِيّ	0.38626059197719187
400	إِجْرائِيّ	0.3515837118229957
401	مُمِيت	0.339448311228749
402	مُتَعَثِّر	0.37861184333404874
403	مَخْلُوق	0.3320934069747283
404	تَجْزِئَة	0.31389691833816197
405	فارّ	0.26486374893315434
406	قَدِيم	0.32794618139799114
407	مُخابَراتِيّ	0.41271550827702314
408	ذُرْوَة	0.29920273641278156
409	مَرْشُوش	0.35437564323303955
410	بَرْبَرِيّ	0.4073079679091874
411	بَشَرِيّ	0.36355991733767196
412	مُدْرِك	0.3350054954662565
413	فارِسِيّ	0.3145556431736671
414	وَزَّع	0.22657972303728618
415	إِزاء	0.2761310722030182
416	تَوْحِيدِيّ	0.3716560802039177
417	براغْماتِيّ	0.3792655895928818
418	صُنْدُوق	0.2701795536998136
419	كاتِب	0.2675496283866019
420	صامِت	0.32621135622940245
421	مُتَنَوِّع	0.3810156687204051
422	مُنْسَجِم	0.36076992228341404
423	مُسَلَّح	0.3120054213576252
424	فَخْرِيّ	0.3739638945406464
425	ذَهَبِيّ	0.3377263263115817
426	مُحَرَّر	0.3469841240774618
427	مُتَنَبِّه	0.36809235922696204
428	جَلالَة	0.2888097318829219
429	أَظْهَر	0.2316880394461493
430	تَوْفِيقِيّ	0.3738675957993697
431	شِعْرِيّ	0.3395090574428914
432	تَعايَش	0.25796837778278436
433	حاكَى	0.20994560724812253
434	مُشابِه	0.30761885460766153
435	مُهاجِر	0.31706062188865164
436	مُبْدِي	0.3517666598327213
437	خَرائِطِيّ	0.3481231150512813
438	راجِح	0.31433454783115006
439	زَرّاع	0.31058448944779715
440	جافَى	0.20649985624853462
441	مَهْجَرِيّ	0.3922214162907997
442	تَراتُب	0.33538122499453493
443	سَيّار	0.33504299942762367
444	قُبَّة	0.3050109256181258
445	رَضَّى	0.18932027652470296
446	تَغْيِير	0.3621714999016432
447	بَخْت	0.30334334902059984
448	ٱِتِّقاء	0.29622463196997106
449	أَحْدَث	0.22036514746067237
450	فالِح	0.28960817052375704
451	أُنُوثَة	0.27267174366881597
452	مُتَحامِل	0.3793576692716842
453	مُعَلَّب	0.34716056152425057
454	مَرْئِيّ	0.398785089750219
455	مُضَمَّخ	0.3046518724344914
456	تِجارِيّ	0.33499700566798063
457	مُتَصاعِد	0.3599162876511994
458	تَجَنُّس	0.3332369827225931
459	دِبلُوماسِيّ	0.3620959543843591
460	ٱِسْتِئْنافِيّ	0.3353119215005091
461	إِنْمائِيّ	0.34617446538564
462	مُحْبِط	0.32597533251395416
463	سِنّ	0.2982940810091338
464	إِنْفاق	0.3008728975478485
465	هِكْتار	0.323140056083189
466	نَظْرَة	0.2827163285996658
467	مُحْتاج	0.32002156508478813
468	بِيُولُوجِيّ	0.32797526824733003
469	تَشَفِّي	0.34265353233985213
470	مُنْتَظِر	0.34590301891963343
471	ناجِح	0.30006120645020923
472	غائِب	0.28295024978422956
473	ناشِط	0.26401424636230997
474	ٱِعْتِدال	0.3247663496507516
475	مُتَعَمَّد	0.3355354270110555
476	واعِي	0.3029070673774848
477	مِيناء	0.3057552172393342
478	راهِن	0.30560888242922307
479	مُلاءَمَة	0.306132918474875
480	عُرْقُوبِيّ	0.3585552258682667
481	أَرْشَد	0.23904717536710712
482	نَزاهَة	0.2790793218135206
483	ٱِعْتِيادِيّ	0.34698930866481503
484	تَحْضِيرِيّ	0.3724421892857473
485	ٱِنْزَلَق	0.2656597639641636
486	تَماثَل	0.23047953840694205
487	مُتاح	0.2666169735990234
488	مُحْرَق	0.34642997900590095
489	مَزْعُوم	0.31983975700210776
490	أَمْرِيكِيّ	0.38330655968288224
491	مُعْتَرِض	0.3833566652540592
492	تَجْمِيد	0.3752844183299034
493	رَقِي	0.28679503425350555
494	مُوَضِّح	0.35029031224288526
495	ٱِقْتَنَص	0.27571150160189506
496	إِصْلاح	0.29919114127991125
497	بَطْن	0.3007721203345555
498	ٱِلْتَمَس	0.27636628029031235
499	مُنْتَقِد	0.3645627125092187
500	مُنْذِر	0.33063754330662226
501	سِلَعِيّ	0.3753378503423553
502	ذَكَر	0.28708778185457146
503	أَحْسَن	0.30537105065222225
504	قادِر	0.28815757316105817
505	تَعْجِيل	0.35690749788978116
506	طَلِيق	0.31758329882801867
507	مُزَيَّف	0.34059890735845044
508	تَوْضِيح	0.3450039325371314
509	غَنِيّ	0.3529308307280363
510	مُنْضَمّ	0.3514504530105093
511	خِتامِيّ	0.3464540308339099
512	ٱِرْتاد	0.26596939816922976
513	وازِرَة	0.33493656313824455
514	بُرْكانِيّ	0.3789253217629879
515	ظِلّ	0.28823862091661695
516	مَعْرِفِيّ	0.383070637349134
517	مُرْتَزِق	0.3771552179506697
518	بَدَنِيّ	0.3634541916255243
519	تَجاوَز	0.20929491039953863
520	تَعارُف	0.3483293456354961
521	تَعَرُّض	0.3315946721108063
522	مِغْوار	0.3331223757537163
523	جُزْئِيّ	0.3175422249654102
524	جار	0.2407355715588426
525	تَجَسُّس	0.3241351982558058
526	مُعْتَرِض	0.38282493808452867
527	مُوَزَّع	0.3178927947384191
528	جَرِيح	0.34436429144838937
529	أَصْغَر	0.2758427395612397
530	أَكَنّ	0.23415212458942844
531	تَباطُؤ	0.3163729717299517
532	مُسْتَأْمِن	0.3502774950149366
533	مُتَخَصِّص	0.359861253615154
534	رائِح	0.2959178382123412
535	طَلَقَة	0.2488964095905382
536	مُشَدِّد	0.3595442398755583
537	تَناوَل	0.25756213265531874
538	إِعْمار	0.3324077912324709
539	مُناوِب	0.31979006648740466
540	مَسْرُور	0.35050091246662457
541	ٱِرْتِكاز	0.3164016094855477
542	مُعْتَزِل	0.36811930088737194
543	مُؤْتَمَر	0.3495475033974038
544	إِسْرائِيلِيّ	0.3510291107861719
545	كَنَس	0.21771887456164588
546	تَقَدَّم	0.27136962138724624
547	بَوْلِيّ	0.38075631479480465
548	قَدَرِيّ	0.358585643387956
549	مَبْتُور	0.3492746374202239
550	لَوْحَة	0.29449050207439476
551	رائِد	0.27826943516964564
552	عِدَّة	0.32032748157484686
553	داعِي	0.30348861547326766
554	تَعَدُّدِيَّة	0.3658587621538964
555	جَزَر	0.2595371183879552
556	نائِي	0.3067125415377405
557	سِنّ	0.31251051332667173
558	بُرْكانِيّ	0.3716584494941869
559	مُخَصَّص	0.33971265577365517
560	أَشَدّ	0.27849776309605073
561	تَجَدَّد	0.2539800548800592
562	مُتَتَبِّع	0.3745659875458822
563	مُتَنافِس	0.3475090897191482
564	مَبْذُول	0.3191164124910527
565	عاد	0.18463561733571734
566	مُسْلِم	0.3373424855608708
567	نادَى	0.2328403789943093
568	سَكَب	0.1819180723450372
569	دافِع	0.3068039623726398
570	تَنَوُّع	0.3234399282743288
571	تَماشَى	0.21338987851369995
572	قَمْعِيّ	0.39072229143841236
573	تَثَنَّى	0.23090570341206845
574	ٱِبْتِدائِيّ	0.3372276827368027
575	ٱِشْتَرَك	0.2797738558632008
576	تَنْظِير	0.3719688553480903
577	دِعائِيّ	0.31070886572854023
578	خُوذَة	0.2639698199236376
579	بالِغ	0.28668451136094575
580	مُتَكَتِّل	0.37568864876871827
581	ٱِخْتِبارِيّ	0.35374101766989874
582	سُيُولَة	0.30491650446145674
583	تَحْجِيم	0.3601408434467966
584	حَلَبِيّ	0.3660256751429028
585	أَثْقَل	0.21691580251682455
586	مُشَرَّد	0.3487415804262106
587	نَجْب	0.3004945985917942
588	مُنْذِر	0.33377157008769387
589	رِئاسَة	0.3301924995709233
590	أَصِيل	0.318951874648152
591	لاجِئ	0.27571602477853396
592	رَقَبَة	0.2766430617228888
593	رافِد	0.30192980951390397
594	جَوَّع	0.24252636829523014
595	بَلَدِيّ	0.35446608514195493
596	شُعُورِيّ	0.3281722096760847
597	حَصِين	0.3374948871896824
598	حَضَن	0.20943423654971663
599	مُسَلَّح	0.344918752194282
600	قَتِيل	0.306204490395746
601	مُحْتَمَل	0.33470819596214035
602	مُسِيء	0.29463100619391713
603	حَفْنَة	0.29073591044123726
604	تَقْنِيَّة	0.3602349090780515
605	سائِب	0.2909587005683724
606	أُغْنِيَة	0.3386570386341298
607	مُؤَسِّس	0.3381699164411559
608	رَقْم	0.3499440677964455
609	إِنْضاج	0.2937796393603168
610	مَحْرُوم	0.3450986515361964
611	مُتَعاقِب	0.3762832102853471
612	ثَوْرِيّ	0.374850468583223
613	باراغُوائِيّ	0.33307540253367973
614	تَلَهَّى	0.20421194816027882
615	بسِيكُولُوجِيّ	0.3189160445510582
616	حَطَّم	0.21513460160403572
617	تَمَسُّك	0.34449402533165685
618	مَكْتُوم	0.33418778511088193
619	مُؤَلَّف	0.3410799998829405
620	تَبَلُّد	0.3410398434721699
621	بُوسْنِيّ	0.35902411493898034
622	تُرَبِيّ	0.3718757537277634
623	طَوَّق	0.22822221658391306
624	مُخْجِل	0.3216287419962841
625	أَنْسَى	0.20154086172283073
626	مُرَفَّه	0.3379591648417222
627	شَرِكَة	0.3211931226139923
628	مُسامَحَة	0.32131336480212025
629	آجِل	0.24513035608425293
630	رِيبِيّ	0.322010062651038
631	أَرْمَنِيّ	0.3961967032348409
632	مُتَنافَس	0.33948186695055743
633	مُتَقاعِد	0.3643728150105314
634	عَرُوس	0.2984565348664921
635	أَفْرَز	0.2127455838667216
636	مَزْرُوعَة	0.3248808859469964
637	بَحّارَة	0.3281231886024434
638	مُرْتَجَل	0.34255458719743986
639	سادِس	0.2890093052469352
640	مُونْدِيالِيّ	0.3780651057003012
641	مَهْجَرِيّ	0.39160557413534625
642	مَشْغُول	0.31937699226044475
643	سَطَع	0.21132538726358743
644	ٱِسْتَوْجَب	0.2899227334832242
645	مُزْرِي	0.3463485080943144
646	جُمْلَة	0.320247959428789
647	مَبْنِيّ	0.38800948264460766
648	أَسْهَم	0.22030261061442927
649	خائِب	0.26792305744653166
650	صائِم	0.3044708019181198
651	خَدَمِيّ	0.347082483716497
652	تَقْرِيبِيّ	0.40396871216129304
653	تِمْثال	0.3339403968293194
654	أَوْقَف	0.23126932677202178
655	أَطْيَب	0.3048865552091282
656	مُنْخَفِض	0.349366890580501
657	ٱِنْتِخابِيّ	0.33613152628829346
658	أَعْطَى	0.2130026724555904
659	واجِب	0.28984792034674356
660	صُحْبَة	0.301461426409295
661	مُتَراجِع	0.3969213212520986
662	أَنْشَد	0.23658619745480067
663	هاتِف	0.2889717045959041
664	قُرْب	0.3023197920472777
665	مُقاتِلَة	0.3605349550447289
666	سَلِس	0.3345842878110182
667	مُهَرَّب	0.33481072004456724
668	كَذّاب	0.292072777734748
669	مَرْثِيَة	0.35601257550537857
670	جَرّاح	0.3078214562730668
671	تشِيكِيّ	0.30036575990012937
672	سَبَح	0.22982529036291874
673	فِرْعَوْنِيّ	0.37269706168857414
674	رَأْسِيّ	0.38228044633658154
675	تَحْقِيق	0.35279751338035903
676	تَشَتُّت	0.3265241737077983
677	مُبْرِم	0.3431751348430205
678	تَسْخِير	0.36472601199809884
679	مُصَمِّم	0.3742163070224452
680	مُسْتَهْلِك	0.33264576441666194
681	ٱِسْتِمارَة	0.3704877925584102
682	أُوبِرالِيّ	0.35879054562105483
683	مُرِيد	0.31985417518481585
684	هَدّاف	0.2905944807916214
685	تايْلَنْدِيّ	0.37542538933386793
686	أَرْضَع	0.2060869603221629
687	مَدَوِيّ	0.3781889844321918
688	مُعانِي	0.34327048355314566
689	صاح	0.1605018647923659
690	شَوْكَة	0.27386771881119765
691	مُعْوِز	0.3195423468877131
692	مُكْتَرِث	0.36654237196294176
693	تَقْيِيم	0.37266664466969646
694	مُوجِد	0.30317815832529765
695	مُوافِق	0.3273055373123176
696	قائِمَة	0.3260197506123014
697	أَرْفَع	0.2918456565558476
698	ٱِسْتِثْمارِيّ	0.3522253999838089
699	أَعْوَل	0.1974792776122839
700	كِيمِيائِيّ	0.35066639683046885
701	ٱِحْتِياط	0.31076028202602624
702	قاعِدِيّ	0.33190263755536475
703	مُزْدَحِم	0.36187345239050434
704	خَيَّل	0.2230090026405567
705	دافِئ	0.27141409958048074
706	مَدَوِيّ	0.3697037701330351
707	أَوْفَد	0.20272669247891528
708	لَيِّن	0.36769075588830447
709	مُتَمَرْكِز	0.3702954366189719
710	مَيْدانِيّ	0.40032958358835763
711	مَنْهَج	0.31602985344492074
